timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-09-21,18874.85,18539.64,19721.93,18262.09,41059997264.96848,355194467885.9514,-0.017658507308174146,1.0,time,5.0,0.036,0.0351
2022-09-22,18527.8,19464.32,19464.32,18422.41,37660914389.8923,372075639498.16974,0.04867190348091941,0.0,time,5.0,-0.018,0.0375
2022-09-23,19447.84,19291.9,19475.03,18641.21,35506139423.901344,370913140447.51636,-0.008897727256836987,1.0,time,5.0,0.0079,0.0357
2022-09-24,19309.22,18939.97,19316.53,18874.73,24644354421.61794,363168779956.3335,-0.0184108148901775,1.0,time,5.0,0.0324,0.0343
2022-09-25,18936.7,18809.41,19142.43,18747.85,21516374222.675316,360256894978.40894,-0.006917227280881889,1.0,time,5.0,0.0349,0.0326
2022-09-26,18787.31,19219.73,19274.62,18708.63,42560193944.41844,367613056759.2221,0.021580079050186395,1.0,time,5.0,0.0049,0.032
2022-09-27,19200.81,19116.33,20339.0,18902.66,52482615483.86207,366383164263.7157,-0.0053944119840236854,0.0,time,5.0,-0.0027,0.0305
2022-09-28,19114.9,19444.79,19704.08,18482.46,47494258189.70422,372892084645.0075,0.017036224265311,1.0,time,5.0,0.009,0.0296
2022-09-29,19443.69,19563.77,19625.8,18963.35,37537716230.48356,374830625219.6003,0.0061002184629911195,1.0,time,5.0,0.0392,0.0282
2022-09-30,19563.78,19476.93,20184.0,19251.33,37848666330.67224,373222100680.7475,-0.004448698062289074,1.0,time,5.0,0.0346,0.0269
2022-10-01,19467.93,19314.46,19488.42,19238.33,15943514602.722155,370204708063.3375,-0.008376650077181814,1.0,upper,3.0,0.052,0.0257
2022-10-02,19316.66,19065.15,19377.21,18928.73,17859684587.64641,366195863790.6755,-0.012991977082286672,1.0,upper,2.0,0.065,0.0247
2022-10-03,19077.04,19620.57,19646.91,19056.01,26634227151.925247,375767908259.0832,0.028716444603794133,0.0,time,5.0,-0.0104,0.0253
2022-10-04,19619.67,20345.0,20383.0,19521.07,30974520027.944332,390177741507.47705,0.03625667575066952,0.0,time,5.0,-0.0451,0.0263
2022-10-05,20344.0,20162.0,20346.0,19785.21,29366342083.101757,386368899196.38165,-0.009035536821903459,0.0,lower,5.0,-0.0519,0.0254
2022-10-06,20157.0,19949.05,20421.0,19886.08,31354758329.142307,382505641462.15643,-0.01061812147731923,0.0,time,5.0,-0.0457,0.0245
2022-10-07,19952.43,19457.31,20044.0,19373.8,25445042398.337975,373170861484.13965,-0.024958688222858277,0.0,time,5.0,-0.0158,0.0246
2022-10-08,19494.51,19418.04,19533.5,19280.34,12996183216.30484,372391945609.07526,-0.002020304041359245,0.0,time,5.0,-0.0018,0.0234
2022-10-09,19419.4,19448.15,19559.84,19357.56,14404623229.04686,372264710552.3351,0.0015494189692250887,0.0,time,5.0,-0.0129,0.0223
2022-10-10,19448.94,19142.69,19517.27,19094.26,23743487600.53748,367207056773.2261,-0.01583103034524213,0.0,time,5.0,-0.0037,0.0216
2022-10-11,19137.01,19058.63,19228.69,18969.08,25102717820.99086,365118514776.26794,-0.004400902150625745,1.0,time,5.0,0.0112,0.0206
2022-10-12,19060.7,19153.04,19211.19,19033.02,22339104401.384174,367301644901.367,0.00494143240044752,1.0,time,5.0,0.0209,0.0197
2022-10-13,19152.89,19383.94,19478.17,18317.03,37194496437.923996,371647189087.47595,0.01198343840905636,0.0,time,5.0,-0.0019,0.0192
2022-10-14,19381.6,19198.11,19880.56,19115.85,34806651159.13548,367584653730.75476,-0.009633051484626832,0.0,time,5.0,-0.0033,0.0185
2022-10-15,19194.64,19072.78,19207.45,19030.3,13103099352.405506,365870425566.52997,-0.006549648990787397,0.0,time,5.0,-0.0022,0.0176
2022-10-16,19077.79,19272.92,19342.2,19077.79,15683330320.159586,369552982160.53754,0.010438814125982326,0.0,time,5.0,-0.0052,0.0172
2022-10-17,19274.21,19557.9,19614.89,19161.27,23713928577.519844,375052275829.7958,0.014678295056130813,0.0,time,5.0,-0.0183,0.017
2022-10-18,19563.59,19348.03,19669.88,19092.9,25848175158.687187,371196833238.99286,-0.010788691372378223,1.0,time,5.0,0.0117,0.0165
2022-10-19,19330.46,19134.24,19335.22,19099.34,23047051893.294765,367085331987.69183,-0.0111112052131189,1.0,time,5.0,0.0095,0.0161
2022-10-20,19130.74,19031.16,19324.57,18951.94,25712511231.935688,365098952754.63934,-0.005401764459326958,1.0,upper,5.0,0.0544,0.0153
2022-10-21,19068.87,19173.28,19238.22,18730.04,30297335038.197,367999082249.1525,0.007440007264695348,1.0,upper,4.0,0.047,0.0148
2022-10-22,19171.05,19203.87,19237.19,19120.99,13362526957.65784,368484939423.55475,0.001594178123099981,1.0,upper,3.0,0.0454,0.0141
2022-10-23,19207.76,19574.82,19634.72,19125.34,19928822961.41621,375197423662.3941,0.01913222520954566,1.0,upper,3.0,0.0595,0.0147
2022-10-24,19560.98,19316.94,19564.11,19201.35,28657172008.9177,370622833880.7626,-0.01326161528532925,1.0,upper,1.0,0.0395,0.0146
2022-10-25,19321.01,20095.0,20353.0,19255.73,39846253138.59686,385476931983.84595,0.039488596754203686,1.0,time,5.0,0.026,0.0183
2022-10-26,20096.0,20774.0,20955.0,20085.0,50667020407.51415,398674628646.93066,0.033231176904455276,0.0,time,5.0,-0.0135,0.0196
2022-10-27,20781.0,20278.0,20876.0,20261.0,41829789298.17936,389238872375.6226,-0.024165650275231577,1.0,time,5.0,0.0104,0.0208
2022-10-28,20282.0,20591.0,20716.0,20095.0,36165609164.5681,395201306734.5831,0.015317532595621583,0.0,time,5.0,-0.021,0.0201
2022-10-29,20585.0,20801.0,20946.0,20575.0,32806216910.570454,399135164712.3964,0.010146975348681435,0.0,time,5.0,-0.0288,0.0192
2022-10-30,20818.0,20624.0,20908.0,20542.0,24707906148.749344,395548335410.141,-0.008545616277859401,1.0,time,5.0,0.0252,0.0187
2022-10-31,20624.0,20495.0,20800.0,20262.0,37290619694.72375,393311097043.5727,-0.006274492240530732,1.0,upper,5.0,0.0377,0.0181
2022-11-01,20493.0,20490.0,20645.0,20285.0,32262771910.727066,393218202887.5868,-0.0002439917054925371,1.0,upper,4.0,0.038,0.0172
2022-11-02,20489.0,20163.0,20705.0,20065.0,44539856162.44828,387015867490.0914,-0.01608772059486986,1.0,upper,2.0,0.0478,0.0173
2022-11-03,20161.0,20211.0,20388.0,20091.0,36562782563.979164,387756249891.6283,0.002377768990693913,1.0,upper,1.0,0.0454,0.0165
2022-11-04,20206.0,21150.0,21241.0,20206.0,33773463079.332672,405987599945.2726,0.04541289484565445,0.0,lower,4.0,-0.1305,0.0206
2022-11-05,21147.0,21283.0,21454.0,21124.0,31061573100.604958,408892506459.0742,0.006268726488379846,0.0,lower,3.0,-0.1368,0.0196
2022-11-06,21280.0,20907.0,21337.0,20907.0,50602704770.812515,401869336200.07385,-0.017824600856175276,0.0,lower,2.0,-0.1189,0.0199
2022-11-07,20922.0,20598.0,21017.0,20433.0,91750982446.38734,395168506455.3059,-0.014890047420881423,0.0,lower,1.0,-0.1041,0.0197
2022-11-08,20600.0,18562.35,20671.0,17579.02,92144963385.0274,356871594631.61395,-0.10405864798142236,0.0,lower,1.0,-0.1648,0.0369
2022-11-09,18579.39,15742.44,18749.92,15663.49,74978675390.59279,301963847693.52637,-0.16477508568742277,1.0,time,5.0,0.0558,0.0587
2022-11-10,15920.79,17594.92,18106.79,15835.92,65200666543.364624,336597208099.6668,0.11124997398221241,0.0,time,5.0,-0.0409,0.069
2022-11-11,17602.79,17080.22,17624.47,16569.89,45030331310.74984,325921112619.09045,-0.029689155177446132,0.0,time,5.0,-0.0231,0.0659
2022-11-12,17088.94,16797.99,17101.87,16640.26,21893997140.860477,322330608513.1628,-0.01666183244523814,0.0,time,5.0,-0.0048,0.0627
2022-11-13,16794.65,16344.34,16915.46,16312.86,20411619109.007805,313605586517.2854,-0.02737757635427889,1.0,time,5.0,0.0219,0.0598
2022-11-14,16335.29,16645.83,17176.32,15906.19,37539226046.106285,320598982524.9025,0.01827807456803692,1.0,time,5.0,0.004,0.0577
2022-11-15,16632.61,16890.53,17171.27,16573.54,28676275678.9418,324608360619.00433,0.01459337523383673,0.0,time,5.0,-0.0353,0.0554
2022-11-16,16901.94,16689.4,16997.06,16437.01,26922027947.408913,320099234744.2721,-0.011979322484809997,0.0,time,5.0,-0.0539,0.0527
2022-11-17,16677.87,16718.36,16732.97,16417.31,22011291267.356167,321287480849.7667,0.0017337293643175822,0.0,time,5.0,-0.0332,0.0503
2022-11-18,16711.92,16707.02,16994.52,16581.98,20942172141.414623,320876918352.4405,-0.00067852634345979,0.0,time,5.0,-0.0059,0.0479
2022-11-19,16705.26,16712.73,16794.94,16558.64,10844466289.901127,321151208473.7581,0.00034171410950487155,0.0,time,5.0,-0.007,0.0456
2022-11-20,16711.87,16304.08,16746.26,16254.32,15680401749.958439,313370674122.3842,-0.024755321247764955,1.0,time,5.0,0.0134,0.0437
2022-11-21,16298.41,15814.34,16299.24,15649.4,31057277097.34788,303834128504.1595,-0.030498259885295455,1.0,time,5.0,0.0398,0.0421
2022-11-22,15794.33,16171.63,16269.92,15686.55,25091849198.571053,311463297390.4882,0.022341349112204898,1.0,time,5.0,0.0176,0.0412
2022-11-23,16225.09,16608.01,16632.65,16191.07,26858079944.170044,319494112507.07404,0.026626636636172478,0.0,time,5.0,-0.0235,0.0405
2022-11-24,16633.46,16596.04,16769.37,16484.24,20949512927.386944,318949911014.53784,-0.0007209964157103201,0.0,time,5.0,-0.0093,0.0386
2022-11-25,16605.8,16524.45,16613.15,16400.96,18933018587.76629,317919884011.3825,-0.0043230104078748775,1.0,time,5.0,0.0393,0.0367
2022-11-26,16521.13,16456.16,16670.75,16423.19,18243019109.753235,316206865319.883,-0.00414122707835962,1.0,time,5.0,0.0309,0.0349
2022-11-27,16465.29,16459.15,16600.08,16431.98,16551822516.185429,316487666895.4407,0.00018167837448451586,1.0,time,5.0,0.0373,0.0332
2022-11-28,16456.69,16222.21,16482.04,16065.43,24566056814.212288,311810991501.448,-0.014500262628121183,1.0,time,5.0,0.0423,0.0318
2022-11-29,16222.5,16441.98,16541.11,16157.9,24663035431.352062,316170903326.0224,0.013456529384994123,1.0,time,5.0,0.0422,0.0307
2022-11-30,16446.88,17186.5,17227.39,16442.29,30676053555.32337,330763402606.7043,0.04428637158381067,0.0,time,5.0,-0.0125,0.0325
2022-12-01,17224.41,16972.73,17249.92,16901.02,23319572025.36399,326141917292.63745,-0.012516253481095285,1.0,time,5.0,0.0066,0.0312
2022-12-02,16978.82,17084.87,17128.66,16867.76,20945433171.615204,328178365692.1309,0.006585338089666317,0.0,time,5.0,-0.0138,0.0297
2022-12-03,17146.57,16923.38,17149.34,16880.81,16931408153.950111,326498242602.6305,-0.009497178703183513,1.0,time,5.0,0.0182,0.0284
2022-12-04,16914.49,17149.93,17190.71,16914.49,18214353301.13762,329544949093.6664,0.01329799414959786,0.0,time,5.0,-0.0,0.0273
2022-12-05,17133.31,16973.37,17414.42,16906.82,23204017213.929634,326635737516.3175,-0.010348446700828613,1.0,time,5.0,0.0089,0.0262
2022-12-06,16973.12,17085.64,17085.64,16928.86,21026126511.19885,328108161816.87274,0.006592699355541853,1.0,time,5.0,0.0009,0.025
2022-12-07,17076.34,16851.3,17114.69,16750.0,21192130005.603653,324178677956.7833,-0.013810539468008221,1.0,time,5.0,0.0193,0.0242
2022-12-08,16849.19,17235.01,17291.85,16799.07,22674029585.253864,331389860355.59094,0.022514975025668574,1.0,time,5.0,0.0314,0.0241
2022-12-09,17226.04,17149.82,17309.57,17085.83,23179829829.170135,329756788298.6587,-0.004955102253292429,1.0,time,5.0,0.0377,0.023
2022-12-10,17138.35,17125.36,17227.56,17107.75,14234368489.844261,329283186564.5152,-0.0014272721049050062,1.0,time,5.0,0.0124,0.0219
2022-12-11,17121.26,17101.04,17256.59,17098.26,15681124918.738192,328868814164.99066,-0.0014211254524606812,0.0,time,5.0,-0.0283,0.0208
2022-12-12,17030.47,17179.6,17208.04,16869.54,21633829199.489113,330715694645.24335,0.004583353025299094,0.0,time,5.0,-0.022,0.0198
2022-12-13,17213.99,17784.16,17942.24,17123.75,28941242217.591747,342102502914.68976,0.03458554007454561,0.0,lower,3.0,-0.0675,0.0214
2022-12-14,17777.46,17808.72,18323.21,17659.08,27267536668.811485,342692750075.4062,0.0013800515101876683,0.0,lower,2.0,-0.0689,0.0204
2022-12-15,17819.98,17338.36,17849.89,17302.46,22754686787.817104,333854506370.7365,-0.026766837111268177,0.0,lower,4.0,-0.0543,0.0215
2022-12-16,17339.04,16623.76,17516.95,16562.31,22250411214.773224,318992400741.96515,-0.04208839057740204,1.0,time,5.0,0.0115,0.0242
2022-12-17,16650.25,16806.49,16806.49,16600.36,15086383815.776106,323096167353.6004,0.01093212404066655,1.0,time,5.0,0.0011,0.0234
2022-12-18,16783.53,16742.82,16824.07,16685.01,11134054723.147482,322740705484.67255,-0.0037956116796061252,1.0,time,5.0,0.0029,0.0223
2022-12-19,16752.11,16422.56,16801.16,16382.07,17719672544.8918,316270478163.65466,-0.019313510353158668,1.0,time,5.0,0.0256,0.0218
2022-12-20,16454.22,16899.33,17026.84,16423.49,24938219697.886032,325120443529.51874,0.028617976870785593,0.0,time,5.0,-0.0034,0.0229
2022-12-21,16916.07,16816.85,16937.02,16751.23,16062767787.358068,323127932459.19025,-0.004892616217595443,1.0,time,5.0,0.0049,0.0218
2022-12-22,16822.64,16824.79,16882.23,16599.91,17847826941.681046,323519254392.6745,0.00047203407131364355,0.0,time,5.0,-0.0073,0.0208
2022-12-23,16830.39,16791.46,16914.54,16782.06,16765392449.950893,323013370317.24255,-0.0019829701957598585,0.0,time,5.0,-0.0152,0.0198
2022-12-24,16793.8,16848.57,16865.73,16793.8,10169853734.117493,324072643385.91296,0.0033953628974761267,0.0,time,5.0,-0.0122,0.0188
2022-12-25,16844.14,16842.18,16868.7,16715.0,12574453968.75801,323868581953.1157,-0.00037933261067935644,0.0,time,5.0,-0.0142,0.0179
2022-12-26,16842.72,16900.08,16919.55,16813.52,12574997282.039291,325036912914.6697,0.0034319015281483374,0.0,time,5.0,-0.0215,0.0171
2022-12-27,16895.75,16701.84,16961.42,16642.16,17436062121.5136,321351469136.8621,-0.011799462651537253,0.0,time,5.0,-0.0052,0.0166
2022-12-28,16699.69,16538.91,16795.7,16492.51,19113614755.874695,318288869204.81464,-0.009803106416541058,1.0,time,5.0,0.0082,0.016
2022-12-29,16541.38,16644.38,16671.55,16511.43,15683731676.998154,320297298175.87695,0.006356835332742565,1.0,time,5.0,0.002,0.0155
2022-12-30,16646.17,16604.02,16646.66,16421.76,17497327983.349342,319722045805.09534,-0.0024277871912027175,1.0,time,5.0,0.015,0.0147
2022-12-31,16609.13,16540.69,16634.52,16507.59,12013247678.029587,318278329991.7019,-0.003821428944105957,1.0,time,5.0,0.0175,0.014
2023-01-01,16542.46,16615.97,16621.71,16512.1,9799252684.089952,319832024054.6308,0.004540875308505646,1.0,time,5.0,0.0205,0.0134
2023-01-02,16619.07,16674.34,16759.71,16554.8,13023861027.769472,321486454934.26776,0.003506729724979496,1.0,time,5.0,0.0164,0.0129
2023-01-03,16671.68,16677.65,16759.22,16625.15,15367167883.495031,321080820418.18396,0.00019848890641122708,1.0,time,5.0,0.0235,0.0122
2023-01-04,16676.36,16855.17,16972.97,16658.53,20836560771.723633,324397588037.39484,0.010587934948158873,1.0,time,5.0,0.02,0.0121
2023-01-05,16859.82,16832.1,16872.54,16781.94,14919039445.106901,324138957221.0557,-0.001369657060755164,1.0,upper,5.0,0.0353,0.0115
2023-01-06,16831.56,16960.23,17021.29,16710.14,19046576249.728558,326571439011.6566,0.007583413990267725,1.0,upper,4.0,0.0277,0.0112
2023-01-07,16957.16,16950.86,16987.41,16914.33,9594456673.448975,326371741274.41095,-0.0005526215900731804,1.0,upper,3.0,0.0283,0.0107
2023-01-08,16952.25,17074.62,17074.62,16923.76,11841041542.993702,328470896861.37854,0.007274580448309574,1.0,upper,2.0,0.021,0.0103
2023-01-09,17144.93,17194.91,17390.34,17119.13,25532751567.198166,331158152699.25574,0.007020259340063204,1.0,upper,2.0,0.0456,0.0099
2023-01-10,17191.95,17436.9,17489.9,17180.42,21858206845.29233,335743942932.3494,0.01397524059658704,1.0,upper,1.0,0.0316,0.0101
2023-01-11,17440.38,17996.83,17996.83,17339.76,25439279072.98185,345688973386.69006,0.03160698088822655,1.0,upper,1.0,0.0472,0.0129
2023-01-12,17987.02,18866.81,18989.18,17912.99,48025109150.17737,363381125082.7658,0.04720866240964302,1.0,upper,1.0,0.0554,0.0175
2023-01-13,18865.26,19941.78,19980.93,18769.89,39514419053.17687,382675302196.4898,0.055412734667655054,1.0,upper,1.0,0.0526,0.0216
2023-01-14,19935.7,21019.0,21095.0,19935.7,49498711311.53301,405209898132.0056,0.052609762224873756,1.0,time,5.0,0.003,0.0236
2023-01-15,20923.0,20853.0,21094.0,20586.0,23072133987.553684,401697403586.5178,-0.007928967791384372,1.0,upper,5.0,0.0851,0.0237
2023-01-16,20906.0,21175.0,21446.0,20512.0,34809391745.54498,407760358639.0028,0.01532341775165955,1.0,upper,4.0,0.0698,0.0225
2023-01-17,21167.0,21157.0,21396.0,20973.0,33278841336.508595,407405144842.9396,-0.0008504205369376332,1.0,upper,3.0,0.0707,0.022
2023-01-18,21133.0,20727.0,21576.0,20533.0,40612056908.80891,399349603616.14526,-0.020533621826412923,1.0,upper,2.0,0.0912,0.0233
2023-01-19,20721.0,21082.0,21189.0,20689.0,29144534677.57505,406258441952.3726,0.016982397658229845,1.0,upper,1.0,0.0742,0.0223
2023-01-20,21090.0,22706.0,22706.0,20918.0,41321936668.62795,436724993652.4275,0.07420961090934454,1.0,time,5.0,0.0207,0.0285
2023-01-21,22654.0,22771.0,23329.0,22537.0,44077026803.66082,438578588179.0604,0.0028585898041857912,1.0,time,5.0,0.0111,0.0274
2023-01-22,22768.0,22737.0,23084.0,22399.0,34124364415.43915,438060367560.3554,-0.001494243048525914,1.0,time,5.0,0.0151,0.0266
2023-01-23,22690.0,22985.0,23165.0,22665.0,36750647385.65293,442926343072.59235,0.010848275760189631,1.0,time,5.0,0.0016,0.0253
2023-01-24,22912.0,22610.0,23164.0,22595.0,35621897292.95152,435679436196.35767,-0.016449542968312834,1.0,time,5.0,0.0512,0.0257
2023-01-25,22630.0,23180.0,23501.0,22317.0,42772537174.72366,446715261348.7517,0.024897551621727087,0.0,time,5.0,-0.0148,0.0248
2023-01-26,23074.0,23025.0,23262.0,22914.0,37099702812.22777,444005849172.13904,-0.006709255770235083,1.0,time,5.0,0.0049,0.0243
2023-01-27,23038.0,23083.0,23420.0,22638.0,36109035905.258965,444898315874.05536,0.0025158337204905573,1.0,time,5.0,0.0274,0.0233
2023-01-28,23085.0,23022.0,23165.0,22920.0,19567219823.87809,443702765526.11646,-0.002646135368990794,1.0,time,5.0,0.0223,0.0224
2023-01-29,23008.0,23797.0,23955.0,22997.0,38438621263.58117,458368002025.743,0.03310924181936877,0.0,time,5.0,-0.0146,0.0226
2023-01-30,23755.0,22840.0,23800.0,22672.0,38594596831.97205,439295730927.16473,-0.04104613752442956,1.0,time,5.0,0.0217,0.0266
2023-01-31,22846.0,23137.0,23225.0,22732.0,32683643418.329483,445991168199.3282,0.012919682937735549,0.0,time,5.0,-0.0083,0.0254
2023-02-01,23146.0,23725.0,23778.0,22697.0,37452064508.17389,457383099382.75,0.02509627677044657,0.0,time,5.0,-0.0404,0.0248
2023-02-02,23757.0,23540.0,24196.0,23520.0,44735297656.69828,453565018922.54517,-0.007828242663860898,0.0,time,5.0,-0.0105,0.024
2023-02-03,23520.0,23452.0,23770.0,23299.0,41267040610.76361,452312595756.25696,-0.003745322730162053,0.0,time,5.0,-0.0217,0.0231
2023-02-04,23438.0,23340.0,23539.0,23294.0,21063097082.257824,450197147854.798,-0.004787152243558729,0.0,lower,5.0,-0.0673,0.0222
2023-02-05,23340.0,22946.0,23411.0,22838.0,26678691424.549904,442933975658.56586,-0.017024997481458685,0.0,lower,4.0,-0.0503,0.0221
2023-02-06,22948.0,22786.0,23138.0,22692.0,33963650031.470352,438726385719.1618,-0.006997317101027189,0.0,lower,3.0,-0.0433,0.0212
2023-02-07,22803.0,23295.0,23610.0,22786.0,38850594358.69947,449391195299.20337,0.022092432992836024,0.0,lower,2.0,-0.0654,0.0211
2023-02-08,23259.0,22948.0,23372.0,22808.0,34247782005.793324,442518382691.65485,-0.015007958529135477,0.0,lower,1.0,-0.0504,0.0209
2023-02-09,22959.0,21821.0,23009.0,21696.0,51161546272.35185,420790678627.7739,-0.05035797787063278,1.0,time,5.0,0.0181,0.0253
2023-02-10,21810.0,21630.0,21959.0,21479.0,42389972640.44812,417351358181.0193,-0.008791568904024459,1.0,upper,5.0,0.1167,0.0242
2023-02-11,21644.0,21889.0,21906.0,21633.0,23574706405.838543,422107650473.77954,0.011902987566050162,1.0,upper,4.0,0.1048,0.0234
2023-02-12,21890.0,21780.0,22101.0,21691.0,25877166000.550278,420218240428.1313,-0.004992110026203132,1.0,upper,3.0,0.1098,0.0223
2023-02-13,21825.0,21808.0,21937.0,21471.0,36761909546.14395,420838871938.82733,0.0012847574493624963,1.0,upper,2.0,0.1085,0.0213
2023-02-14,21792.0,22220.0,22291.0,21609.0,45363697019.73754,428649056117.7321,0.01871590925730719,1.0,upper,1.0,0.0898,0.0212
2023-02-15,22168.0,24308.0,24315.0,22088.0,44336284482.19016,468820317786.9533,0.08981273006162485,1.0,time,5.0,0.0195,0.0337
2023-02-16,24323.0,23757.0,25230.0,23757.0,48144978044.45546,459293697174.9459,-0.02292829037672363,1.0,time,5.0,0.0274,0.0335
2023-02-17,23608.0,24629.0,24949.0,23340.0,54200707340.94142,475194230168.09973,0.03604738651860328,0.0,time,5.0,-0.0198,0.0331
2023-02-18,24624.0,24643.0,24780.0,24466.0,24900444765.27695,475529620771.9494,0.0005682740857590142,0.0,time,5.0,-0.0285,0.0316
2023-02-19,24636.0,24284.0,25113.0,24284.0,33664683478.33256,470798520570.0436,-0.014675187232559714,0.0,time,5.0,-0.0469,0.0308
2023-02-20,24302.0,24787.0,25038.0,23881.0,38997046274.497246,478236525469.6496,0.02050162491689245,0.0,lower,4.0,-0.0674,0.0296
2023-02-21,24791.0,24417.0,25193.0,24216.0,41991954878.4476,470623925511.17865,-0.01503971117206589,0.0,time,5.0,-0.0365,0.029
2023-02-22,24416.0,24146.0,24452.0,23634.0,40336608135.49699,465998918250.2451,-0.01116087610281837,0.0,time,5.0,-0.0264,0.028
2023-02-23,24167.0,23951.0,24632.0,23658.0,42356618035.349625,461042830140.0772,-0.008108658271486309,0.0,time,5.0,-0.0338,0.0268
2023-02-24,23964.0,23172.0,24043.0,22978.0,35081974267.07997,447316067422.04736,-0.0330654234043317,1.0,time,5.0,0.0197,0.0276
2023-02-25,23176.0,23157.0,23235.0,22876.0,22999909593.10942,447030240435.99854,-0.0006475425985511822,1.0,time,5.0,0.0132,0.0263
2023-02-26,23167.0,23541.0,23691.0,23075.0,24469102669.371048,454284528651.50226,0.016446471177619396,0.0,lower,5.0,-0.0512,0.0256
2023-02-27,23547.0,23518.0,23868.0,23174.0,28832423816.478718,454364917718.867,-0.0009774964122217858,0.0,lower,4.0,-0.0502,0.0243
2023-02-28,23483.0,23156.0,23552.0,23063.0,25534054046.06684,446010055987.85736,-0.015512159184465786,0.0,time,5.0,-0.0322,0.0236
2023-03-01,23147.0,23634.0,23884.0,23079.0,32507897259.084335,456417315966.7193,0.020432427000065534,0.0,lower,2.0,-0.0551,0.0234
2023-03-02,23622.0,23464.0,23693.0,23227.0,27432755758.440197,453067155320.8529,-0.0072190215416739565,0.0,lower,1.0,-0.0479,0.0224
2023-03-03,23469.0,22367.0,23488.0,22215.0,34239649135.070206,431727585101.1504,-0.04788067334701684,0.0,time,5.0,-0.0297,0.0257
2023-03-04,22362.0,22348.0,22465.0,22158.0,13392431931.930376,431837491811.49384,-0.000849826731230754,0.0,lower,5.0,-0.0924,0.0245
2023-03-05,22381.0,22422.0,22671.0,22267.0,16080097920.160833,433081135066.3954,0.0033057881344994103,0.0,lower,4.0,-0.0957,0.0234
2023-03-06,22433.0,22415.0,22576.0,22356.0,21124920006.057713,432758824798.3097,-0.0003122421239990614,0.0,lower,3.0,-0.0954,0.0223
2023-03-07,22414.0,22217.0,22559.0,22011.0,27780357943.162678,427994888566.54205,-0.008872616012412269,0.0,lower,2.0,-0.0865,0.0213
2023-03-08,22202.0,21713.0,22292.0,21683.0,28493032424.783108,419694984165.3824,-0.022946602083355635,0.0,lower,1.0,-0.0636,0.0211
2023-03-09,21731.0,20376.0,21824.0,20207.0,40173833477.660774,392841773384.4403,-0.06355342183447898,1.0,upper,3.0,0.081,0.0266
2023-03-10,20368.0,20195.0,20368.0,19647.57,51593890225.48742,390202255053.33545,-0.008922688661779721,1.0,upper,2.0,0.09,0.0253
2023-03-11,20161.0,20522.0,20681.0,19950.03,37746654239.61721,394742728281.98926,0.016062432424641282,1.0,upper,1.0,0.0739,0.0254
2023-03-12,20482.0,22096.0,22096.0,20335.0,36639901908.82403,425816781283.92786,0.0738991152269188,1.0,upper,1.0,0.0901,0.0346
2023-03-13,22192.0,24179.0,24469.0,21993.0,66799159801.958115,466509005562.78174,0.09008789117153757,1.0,upper,4.0,0.1275,0.0427
2023-03-14,24202.0,24759.0,26402.0,24102.0,70714394276.37074,478406045309.6089,0.023704571440183037,1.0,upper,3.0,0.1038,0.0409
2023-03-15,24782.0,24471.0,25239.0,24178.0,63107437928.81401,472833547484.0809,-0.011700316292103788,1.0,upper,2.0,0.1155,0.0394
2023-03-16,24417.0,25161.0,25230.0,24322.0,60688056874.81415,486375597562.7987,0.0278064336838312,1.0,upper,1.0,0.0877,0.038
2023-03-17,25166.0,27467.0,27811.0,25052.0,64617615617.80156,530038219067.3334,0.08769010742562257,0.0,time,5.0,-0.0007,0.0431
2023-03-18,27454.0,27108.0,27805.0,26685.0,46473651090.578415,523262280970.14777,-0.013156396822140225,1.0,time,5.0,0.0487,0.042
2023-03-19,27125.0,28187.0,28509.0,27010.0,46394763656.038155,546680822196.2155,0.03903199147250227,0.0,time,5.0,-0.0212,0.0407
2023-03-20,28133.0,27929.0,28504.0,27252.0,55315948514.426994,538935400013.3555,-0.009195303225456872,0.0,time,5.0,-0.0093,0.0394
2023-03-21,27961.0,28264.0,28618.0,27542.0,34430928756.27183,545917428270.10583,0.01192333453593218,0.0,time,5.0,-0.0077,0.0375
2023-03-22,28294.0,27449.0,28907.0,26980.0,35394833933.50181,530515158753.954,-0.02925917263738383,0.0,time,5.0,-0.0098,0.038
2023-03-23,27436.0,28460.0,28854.0,27365.0,20360807194.56342,549578396178.6341,0.03616985524224612,0.0,time,5.0,-0.0419,0.037
2023-03-24,28454.0,27595.0,28507.0,27210.0,21551272690.413612,533634255119.3758,-0.030864995770241703,1.0,time,5.0,0.0286,0.0375
2023-03-25,27651.0,27670.0,27921.0,27403.0,15053754845.31385,534960802333.31067,0.002714196907369908,1.0,time,5.0,0.0133,0.0357
2023-03-26,27668.0,28048.0,28246.0,27540.0,14450374261.063795,542675619058.77966,0.01356853438004408,1.0,time,5.0,0.0166,0.034
2023-03-27,28020.0,27182.0,28078.0,26720.0,18519053231.63728,525230880103.13837,-0.031362338645723076,1.0,time,5.0,0.0473,0.0345
2023-03-28,27175.0,27291.0,27482.0,26705.0,17658503318.910484,528042785008.98267,0.00400198797487886,1.0,time,5.0,0.0341,0.0328
