timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,hilo_high_ma,hilo_low_ma,signal,enter_long,exit_long,strategy_returns,position_change,transaction_cost,strategy_returns_gross,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-08-16,24146.0,23913.0,24239.0,23724.0,24971300201.368164,456791042838.03827,-0.011062243724578058,24260.445399974866,23424.90829085642,1,False,False,-0.011062243724578058,0,0.0,-0.011062243724578058,0.0,lower,3.0,-0.1325,0.0207
2022-08-17,23898.0,23359.0,24439.0,23277.0,29567403252.00121,447015816173.3428,-0.023439895289345602,24284.252679978217,23405.187185408897,0,False,True,-0.024439895289345603,1,0.001,-0.023439895289345602,,,,,
2022-08-18,23373.0,23248.0,23591.0,23134.0,20228208349.156567,444845955425.38696,-0.004763241996623151,24191.818989314455,23369.028894021045,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-19,23246.0,20946.0,23246.0,20925.0,35142410593.122185,400810425580.64777,-0.10427140947697312,24065.709790739194,23043.15837481824,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-20,20849.0,21175.0,21354.0,20849.0,23809679190.922188,404924875533.8922,0.01087354318716417,23704.1484853073,22750.603924842475,0,False,False,0.0,0,0.0,0.0,,,,,
2022-08-21,21157.0,21616.0,21665.0,21127.0,20476237108.351532,413578924865.8514,0.020612540679724945,23432.26202059966,22534.123401530145,0,False,False,0.0,0,0.0,0.0,,,,,
2022-08-22,21546.0,21388.0,21553.0,20961.0,28856912427.175735,408409110509.79584,-0.010603764131357885,23181.693751186373,22324.37361465946,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-23,21404.0,21562.0,21618.0,20955.0,29331102121.793316,412338357271.39594,0.008102489030441003,22973.20125102819,22141.7904660382,0,False,False,0.0,0,0.0,0.0,,,,,
2022-08-24,21553.0,21395.0,21800.0,21211.0,26855905243.361156,409503007623.01685,-0.007775256248145978,22816.774417557765,22017.68507056644,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-25,21393.0,21618.0,21768.0,21375.0,26767966536.315014,413843488595.5175,0.01036905112523105,22676.937828550064,21931.99372782425,0,False,False,0.0,0,0.0,0.0,,,,,
2022-08-26,21599.0,20271.0,21817.0,20245.0,34910727805.04114,387215087166.7839,-0.064335007755864,22562.279451410057,21707.06123078102,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-27,20267.0,20070.0,20354.0,19882.2,24463219414.743473,383790676113.79205,-0.009965130429900448,22267.84219122205,21463.746400010215,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-28,20054.0,19659.25,20150.0,19659.25,19781826309.451183,376180531070.6233,-0.020678197341823495,21985.463232392445,21223.146880008855,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-29,19652.46,20309.0,20385.0,19617.3,28706315246.140064,389119405471.2333,0.03251617208454928,21772.06813474012,21009.03396267434,0,False,False,0.0,0,0.0,0.0,,,,,
2022-08-30,20322.0,19805.35,20526.0,19590.92,30308993725.456158,379555151404.602,-0.025112034328272578,21605.92571677477,20819.95210098443,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-08-31,19810.93,20024.0,20426.0,19810.93,27825786159.855602,383348414528.78253,0.010979450906773127,21448.60228787147,20685.415820853173,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-01,20021.0,20154.0,20188.0,19614.8,25616737335.88055,385027707310.6654,0.006471225728737506,21280.52198282194,20542.667044739417,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-02,20141.0,19941.45,20428.0,19771.18,24078042298.340073,381788074511.76855,-0.010602299813891786,21166.85238511235,20439.802105440827,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-03,19963.43,19814.56,20038.0,19673.17,20048153187.39969,379422449024.2574,-0.0063834590484135,21016.338733764038,20337.58449138205,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-04,19826.54,19980.01,20021.0,19649.22,21537524477.36904,382421043401.0045,0.00831525272487725,20883.6269025955,20245.80255919778,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-05,19991.92,19785.73,19991.92,19657.12,23522961655.00036,378685143698.17633,-0.009771302925191457,20764.732648916102,20167.31155130474,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-06,19774.58,18859.5,20089.0,18821.25,39940310406.47586,361210437263.86273,-0.047944205076382605,20674.634962393957,19987.836677797444,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-07,18845.69,19280.63,19479.03,18644.13,30517907004.082462,369340091982.8708,0.022084199277878604,20515.220967408095,19808.675787424454,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-08,19356.29,19322.78,19386.38,19058.51,28936941008.358917,369723445425.44885,0.0021837457753196067,20364.70883842035,19708.653682434528,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-09,19315.37,21360.0,21566.0,19315.23,42487059054.97593,408976281844.7646,0.1002353033195873,20524.880993297636,19656.197191443258,1,True,False,-0.001,1,0.001,0.0,0.0,time,5.0,-0.0531,0.0399
2022-09-10,21373.0,21707.0,21753.0,21182.0,35941349745.24438,415974687298.0947,0.01611477508163107,20688.630194191286,19859.637565917492,1,False,False,0.01611477508163107,0,0.0,0.01611477508163107,0.0,lower,5.0,-0.0969,0.0381
2022-09-11,21715.0,21740.0,21785.0,21414.0,31266252145.35619,416073628622.09485,0.00151909251943822,20834.81283496578,20066.88589046183,1,False,False,0.00151909251943822,0,0.0,0.00151909251943822,0.0,lower,2.0,-0.0742,0.0362
2022-09-12,21742.0,22340.0,22448.0,21578.0,44006486689.44507,427473787888.3761,0.02722491194799125,21049.904456970344,20268.367771733585,1,False,False,0.02722491194799125,0,0.0,0.02722491194799125,0.0,lower,1.0,-0.1014,0.0351
2022-09-13,22339.0,20185.0,22654.0,20071.0,46489890914.82466,386529657258.8565,-0.10143903933615048,21263.78386270763,20242.052068835776,0,False,True,-0.10243903933615048,1,0.001,-0.10143903933615048,,,,,
2022-09-14,20178.0,20256.0,20418.0,19801.17,35789015870.392235,387486232249.80023,0.0035112916568615453,21151.012681013282,20183.267792991006,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-15,20239.0,19702.17,20338.0,19620.13,33715957206.68328,377719382182.44714,-0.027722263999876335,21042.610990211513,20108.18275392554,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-16,19706.12,19764.41,19879.28,19414.75,30187737709.58007,377988702161.6817,0.0031540635949485196,20887.500191516647,20015.725053402133,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-17,19763.99,20132.0,20189.0,19763.99,23394494073.784782,385486747327.04944,0.01842774335727571,20794.36683264776,19982.160379615183,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-18,20130.0,19437.16,20130.0,19361.11,28689764413.699097,372598380208.27094,-0.03512389108906156,20705.784588294726,19899.35366233316,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-19,19440.93,19570.39,19612.26,18421.2,39507938864.87854,374524246937.4287,0.006831011846295266,20559.98130985543,19702.266507355405,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-20,19546.41,18869.93,19601.4,18830.92,33890591849.676514,361980678159.1343,-0.03644805988971381,20432.17046854137,19586.08697304135,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-21,18874.85,18539.64,19721.93,18262.09,41059997264.96848,355194467885.9514,-0.017658507308174146,20337.47173940252,19409.554043302505,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-22,18527.8,19464.32,19464.32,18422.41,37660914389.8923,372075639498.16974,0.04867190348091941,20221.051507482185,19277.93483752884,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-23,19447.84,19291.9,19475.03,18641.21,35506139423.901344,370913140447.51636,-0.008897727256836987,20121.581973151227,19193.038192524993,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-24,19309.22,18939.97,19316.53,18874.73,24644354421.61794,363168779956.3335,-0.0184108148901775,20014.241710064398,19150.597100188326,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-25,18936.7,18809.41,19142.43,18747.85,21516374222.675316,360256894978.40894,-0.006917227280881889,19898.00014872248,19096.897486829883,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-26,18787.31,19219.73,19274.62,18708.63,42560193944.41844,367613056759.2221,0.021580079050186395,19814.882795559482,19045.1284885859,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-27,19200.81,19116.33,20339.0,18902.66,52482615483.86207,366383164263.7157,-0.0053944119840236854,19884.765089484885,19026.13269010778,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-09-28,19114.9,19444.79,19704.08,18482.46,47494258189.70422,372892084645.0075,0.017036224265311,19860.673744220236,18953.64299809341,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-29,19443.69,19563.77,19625.8,18963.35,37537716230.48356,374830625219.6003,0.0061002184629911195,19829.35724499087,18954.93726501429,0,False,False,0.0,0,0.0,0.0,,,,,
2022-09-30,19563.78,19476.93,20184.0,19251.33,37848666330.67224,373222100680.7475,-0.004448698062289074,19876.642945658758,18994.456296345717,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-01,19467.93,19314.46,19488.42,19238.33,15943514602.722155,370204708063.3375,-0.008376650077181814,19824.87988623759,19026.972790166288,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-02,19316.66,19065.15,19377.21,18928.73,17859684587.64641,366195863790.6755,-0.012991977082286672,19765.19056807258,19013.87375147745,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-03,19077.04,19620.57,19646.91,19056.01,26634227151.925247,375767908259.0832,0.028716444603794133,19749.419825662902,19019.491917947125,0,False,False,0.0,0,0.0,0.0,,,,,
2022-10-04,19619.67,20345.0,20383.0,19521.07,30974520027.944332,390177741507.47705,0.03625667575066952,19833.897182241184,19086.368995554174,1,True,False,-0.001,1,0.001,0.0,0.0,time,5.0,-0.0451,0.0263
2022-10-05,20344.0,20162.0,20346.0,19785.21,29366342083.101757,386368899196.38165,-0.009035536821903459,19902.17755794236,19179.54779614695,1,False,False,-0.009035536821903459,0,0.0,-0.009035536821903459,0.0,lower,5.0,-0.0519,0.0254
2022-10-06,20157.0,19949.05,20421.0,19886.08,31354758329.142307,382505641462.15643,-0.01061812147731923,19971.353883550044,19273.752089994025,1,False,False,-0.01061812147731923,0,0.0,-0.01061812147731923,0.0,time,5.0,-0.0457,0.0245
2022-10-07,19952.43,19457.31,20044.0,19373.8,25445042398.337975,373170861484.13965,-0.024958688222858277,19981.040032410037,19287.091811328155,1,False,False,-0.024958688222858277,0,0.0,-0.024958688222858277,0.0,time,5.0,-0.0158,0.0246
2022-10-08,19494.51,19418.04,19533.5,19280.34,12996183216.30484,372391945609.07526,-0.002020304041359245,19921.3680280887,19286.191569817736,1,False,False,-0.002020304041359245,0,0.0,-0.002020304041359245,0.0,time,5.0,-0.0018,0.0234
2022-10-09,19419.4,19448.15,19559.84,19357.56,14404623229.04686,372264710552.3351,0.0015494189692250887,19873.164291010205,19295.707360508706,1,False,False,0.0015494189692250887,0,0.0,0.0015494189692250887,0.0,time,5.0,-0.0129,0.0223
2022-10-10,19448.94,19142.69,19517.27,19094.26,23743487600.53748,367207056773.2261,-0.01583103034524213,19825.71171887551,19268.84771244088,0,False,True,-0.01683103034524213,1,0.001,-0.01583103034524213,,,,,
2022-10-11,19137.01,19058.63,19228.69,18969.08,25102717820.99086,365118514776.26794,-0.004400902150625745,19746.108823025443,19228.87868411543,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-12,19060.7,19153.04,19211.19,19033.02,22339104401.384174,367301644901.367,0.00494143240044752,19674.786313288718,19202.76419290004,0,False,False,0.0,0,0.0,0.0,,,,,
2022-10-13,19152.89,19383.94,19478.17,18317.03,37194496437.923996,371647189087.47595,0.01198343840905636,19648.570804850224,19084.666300513367,0,False,False,0.0,0,0.0,0.0,,,,,
2022-10-14,19381.6,19198.11,19880.56,19115.85,34806651159.13548,367584653730.75476,-0.009633051484626832,19679.50269753686,19088.824127111584,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-15,19194.64,19072.78,19207.45,19030.3,13103099352.405506,365870425566.52997,-0.006549648990787397,19616.562337865278,19081.020910163374,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-16,19077.79,19272.92,19342.2,19077.79,15683330320.159586,369552982160.53754,0.010438814125982326,19579.980692816574,19080.59012214159,0,False,False,0.0,0,0.0,0.0,,,,,
2022-10-17,19274.21,19557.9,19614.89,19161.27,23713928577.519844,375052275829.7958,0.014678295056130813,19584.635267107697,19091.34743918938,0,False,False,0.0,0,0.0,0.0,,,,,
2022-10-18,19563.59,19348.03,19669.88,19092.9,25848175158.687187,371196833238.99286,-0.010788691372378223,19596.001231493337,19091.55444729746,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-19,19330.46,19134.24,19335.22,19099.34,23047051893.294765,367085331987.69183,-0.0111112052131189,19561.23040062756,19092.592520991133,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-20,19130.74,19031.16,19324.57,18951.94,25712511231.935688,365098952754.63934,-0.005401764459326958,19529.675680543885,19073.83885152565,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-10-21,19068.87,19173.28,19238.22,18730.04,30297335038.197,367999082249.1525,0.007440007264695348,19490.814923138034,19027.99900465556,0,False,False,0.0,0,0.0,0.0,,,,,
2022-10-22,19171.05,19203.87,19237.19,19120.99,13362526957.65784,368484939423.55475,0.001594178123099981,19456.99826671963,19040.39780403482,0,False,False,0.0,0,0.0,0.0,,,,,
2022-10-23,19207.76,19574.82,19634.72,19125.34,19928822961.41621,375197423662.3941,0.01913222520954566,19480.694497823682,19051.72343016351,1,True,False,-0.001,1,0.001,0.0,1.0,upper,3.0,0.0595,0.0147
2022-10-24,19560.98,19316.94,19564.11,19201.35,28657172008.9177,370622833880.7626,-0.01326161528532925,19491.816564780525,19071.673639475044,1,False,False,-0.01326161528532925,0,0.0,-0.01326161528532925,1.0,upper,1.0,0.0395,0.0146
2022-10-25,19321.01,20095.0,20353.0,19255.73,39846253138.59686,385476931983.84595,0.039488596754203686,19606.64102280979,19096.21448754504,1,False,False,0.039488596754203686,0,0.0,0.039488596754203686,1.0,time,5.0,0.026,0.0183
2022-10-26,20096.0,20774.0,20955.0,20085.0,50667020407.51415,398674628646.93066,0.033231176904455276,19786.422219768483,19228.052555872368,1,False,False,0.033231176904455276,0,0.0,0.033231176904455276,0.0,time,5.0,-0.0135,0.0196
2022-10-27,20781.0,20278.0,20876.0,20261.0,41829789298.17936,389238872375.6226,-0.024165650275231577,19931.699257132685,19365.778881756054,1,False,False,-0.024165650275231577,0,0.0,-0.024165650275231577,1.0,time,5.0,0.0104,0.0208
2022-10-28,20282.0,20591.0,20716.0,20095.0,36165609164.5681,395201306734.5831,0.015317532595621583,20036.272689514994,19463.00836418858,1,False,False,0.015317532595621583,0,0.0,0.015317532595621583,0.0,time,5.0,-0.021,0.0201
2022-10-29,20585.0,20801.0,20946.0,20575.0,32806216910.570454,399135164712.3964,0.010146975348681435,20157.56966424633,19611.273915630103,1,False,False,0.010146975348681435,0,0.0,0.010146975348681435,0.0,time,5.0,-0.0288,0.0192
2022-10-30,20818.0,20624.0,20908.0,20542.0,24707906148.749344,395548335410.141,-0.008545616277859401,20257.62704234682,19735.370726879424,1,False,False,-0.008545616277859401,0,0.0,-0.008545616277859401,1.0,time,5.0,0.0252,0.0187
2022-10-31,20624.0,20495.0,20800.0,20262.0,37290619694.72375,393311097043.5727,-0.006274492240530732,20329.943436700578,19805.5879632955,1,False,False,-0.006274492240530732,0,0.0,-0.006274492240530732,1.0,upper,5.0,0.0377,0.0181
2022-11-01,20493.0,20490.0,20645.0,20285.0,32262771910.727066,393218202887.5868,-0.0002439917054925371,20371.950978473833,19869.509568189435,1,False,False,-0.0002439917054925371,0,0.0,-0.0002439917054925371,1.0,upper,4.0,0.038,0.0172
2022-11-02,20489.0,20163.0,20705.0,20065.0,44539856162.44828,387015867490.0914,-0.01608772059486986,20416.357514677322,19895.57495909751,1,False,False,-0.01608772059486986,0,0.0,-0.01608772059486986,1.0,upper,2.0,0.0478,0.0173
2022-11-03,20161.0,20211.0,20388.0,20091.0,36562782563.979164,387756249891.6283,0.002377768990693913,20412.576512720345,19921.631631217842,1,False,False,0.002377768990693913,0,0.0,0.002377768990693913,1.0,upper,1.0,0.0454,0.0165
2022-11-04,20206.0,21150.0,21241.0,20206.0,33773463079.332672,405987599945.2726,0.04541289484565445,20523.032977690968,19959.54741372213,1,False,False,0.04541289484565445,0,0.0,0.04541289484565445,0.0,lower,4.0,-0.1305,0.0206
2022-11-05,21147.0,21283.0,21454.0,21124.0,31061573100.604958,408892506459.0742,0.006268726488379846,20647.16191399884,20114.807758559182,1,False,False,0.006268726488379846,0,0.0,0.006268726488379846,0.0,lower,3.0,-0.1368,0.0196
2022-11-06,21280.0,20907.0,21337.0,20907.0,50602704770.812515,401869336200.07385,-0.017824600856175276,20739.14032546566,20220.433390751292,1,False,False,-0.017824600856175276,0,0.0,-0.017824600856175276,0.0,lower,2.0,-0.1189,0.0199
2022-11-07,20922.0,20598.0,21017.0,20433.0,91750982446.38734,395168506455.3059,-0.014890047420881423,20776.18828207024,20248.775605317787,1,False,False,-0.014890047420881423,0,0.0,-0.014890047420881423,0.0,lower,1.0,-0.1041,0.0197
2022-11-08,20600.0,18562.35,20671.0,17579.02,92144963385.0274,356871594631.61395,-0.10405864798142236,20762.16317779421,19892.808191275417,0,False,True,-0.10505864798142237,1,0.001,-0.10405864798142236,,,,,
2022-11-09,18579.39,15742.44,18749.92,15663.49,74978675390.59279,301963847693.52637,-0.16477508568742277,20493.864087421647,19328.89909910536,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-10,15920.79,17594.92,18106.79,15835.92,65200666543.364624,336597208099.6668,0.11124997398221241,20175.587542432095,18863.16855255798,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-11,17602.79,17080.22,17624.47,16569.89,45030331310.74984,325921112619.09045,-0.029689155177446132,19835.438536774484,18557.398078883583,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-12,17088.94,16797.99,17101.87,16640.26,21893997140.860477,322330608513.1628,-0.01666183244523814,19470.96273187122,18301.779668365773,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-13,16794.65,16344.34,16915.46,16312.86,20411619109.007805,313605586517.2854,-0.02737757635427889,19130.22903428839,18036.590379250338,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-14,16335.29,16645.83,17176.32,15906.19,37539226046.106285,320598982524.9025,0.01827807456803692,18869.707829716604,17752.536995350292,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-15,16632.61,16890.53,17171.27,16573.54,28676275678.9418,324608360619.00433,0.01459337523383673,18643.249452421056,17595.337395970255,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-16,16901.94,16689.4,16997.06,16437.01,26922027947.408913,320099234744.2721,-0.011979322484809997,18423.75752543158,17440.89374317422,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-17,16677.87,16718.36,16732.97,16417.31,22011291267.356167,321287480849.7667,0.0017337293643175822,18198.31918870737,17304.41591075099,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-18,16711.92,16707.02,16994.52,16581.98,20942172141.414623,320876918352.4405,-0.00067852634345979,18037.812630213055,17208.091122650858,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-19,16705.26,16712.73,16794.94,16558.64,10844466289.901127,321151208473.7581,0.00034171410950487155,17872.09627951798,17121.497639630743,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-20,16711.87,16304.08,16746.26,16254.32,15680401749.958439,313370674122.3842,-0.024755321247764955,17721.98477558225,17005.873954346644,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-21,16298.41,15814.34,16299.24,15649.4,31057277097.34788,303834128504.1595,-0.030498259885295455,17532.285472171283,16825.010760433757,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-22,15794.33,16171.63,16269.92,15686.55,25091849198.571053,311463297390.4882,0.022341349112204898,17363.970075881778,16673.215992375925,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-23,16225.09,16608.01,16632.65,16191.07,26858079944.170044,319494112507.07404,0.026626636636172478,17266.460732430874,16608.929860059136,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-24,16633.46,16596.04,16769.37,16484.24,20949512927.386944,318949911014.53784,-0.0007209964157103201,17200.181968106757,16592.304545384584,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-25,16605.8,16524.45,16613.15,16400.96,18933018587.76629,317919884011.3825,-0.0043230104078748775,17121.911039025857,16566.791939333307,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-26,16521.13,16456.16,16670.75,16423.19,18243019109.753235,316206865319.883,-0.00414122707835962,17061.75623382241,16547.645014088866,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-27,16465.29,16459.15,16600.08,16431.98,16551822516.185429,316487666895.4407,0.00018167837448451586,17000.19940264609,16532.22301221035,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-28,16456.69,16222.21,16482.04,16065.43,24566056814.212288,311810991501.448,-0.014500262628121183,16931.111482293276,16469.98394391564,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-11-29,16222.5,16441.98,16541.11,16157.9,24663035431.352062,316170903326.0224,0.013456529384994123,16879.111284654173,16428.372751393556,0,False,False,0.0,0,0.0,0.0,,,,,
2022-11-30,16446.88,17186.5,17227.39,16442.29,30676053555.32337,330763402606.7043,0.04428637158381067,16925.548446700283,16430.228384541082,1,True,False,-0.001,1,0.001,0.0,0.0,time,5.0,-0.0125,0.0325
2022-12-01,17224.41,16972.73,17249.92,16901.02,23319572025.36399,326141917292.63745,-0.012516253481095285,16968.797987140246,16493.000599935604,1,False,False,-0.012516253481095285,0,0.0,-0.012516253481095285,1.0,time,5.0,0.0066,0.0312
2022-12-02,16978.82,17084.87,17128.66,16867.76,20945433171.615204,328178365692.1309,0.006585338089666317,16990.112922188215,16542.96851994419,1,False,False,0.006585338089666317,0,0.0,0.006585338089666317,0.0,time,5.0,-0.0138,0.0297
2022-12-03,17146.57,16923.38,17149.34,16880.81,16931408153.950111,326498242602.6305,-0.009497178703183513,17011.34319922979,16588.014050618298,1,False,False,-0.009497178703183513,0,0.0,-0.009497178703183513,1.0,time,5.0,0.0182,0.0284
2022-12-04,16914.49,17149.93,17190.71,16914.49,18214353301.13762,329544949093.6664,0.01329799414959786,17035.258772665817,16631.544177202526,1,False,False,0.01329799414959786,0,0.0,0.01329799414959786,0.0,time,5.0,-0.0,0.0273
2022-12-05,17133.31,16973.37,17414.42,16906.82,23204017213.929634,326635737516.3175,-0.010348446700828613,17085.813602977043,16668.24762024219,1,False,False,-0.010348446700828613,0,0.0,-0.010348446700828613,1.0,time,5.0,0.0089,0.0262
2022-12-06,16973.12,17085.64,17085.64,16928.86,21026126511.19885,328108161816.87274,0.006592699355541853,17085.790455913437,16702.99593754323,1,False,False,0.006592699355541853,0,0.0,0.006592699355541853,1.0,time,5.0,0.0009,0.025
2022-12-07,17076.34,16851.3,17114.69,16750.0,21192130005.603653,324178677956.7833,-0.013810539468008221,17089.64372845831,16709.2631458708,1,False,False,-0.013810539468008221,0,0.0,-0.013810539468008221,1.0,time,5.0,0.0193,0.0242
2022-12-08,16849.19,17235.01,17291.85,16799.07,22674029585.253864,331389860355.59094,0.022514975025668574,17116.60456466387,16721.237393088024,1,False,False,0.022514975025668574,0,0.0,0.022514975025668574,1.0,time,5.0,0.0314,0.0241
2022-12-09,17226.04,17149.82,17309.57,17085.83,23179829829.170135,329756788298.6587,-0.004955102253292429,17142.333289375354,16769.849740676287,1,False,False,-0.004955102253292429,0,0.0,-0.004955102253292429,1.0,time,5.0,0.0377,0.023
2022-12-10,17138.35,17125.36,17227.56,17107.75,14234368489.844261,329283186564.5152,-0.0014272721049050062,17153.696850791974,16814.903108586117,1,False,False,-0.0014272721049050062,0,0.0,-0.0014272721049050062,1.0,time,5.0,0.0124,0.0219
2022-12-11,17121.26,17101.04,17256.59,17098.26,15681124918.738192,328868814164.99066,-0.0014211254524606812,17167.415937353046,16852.6840274413,1,False,False,-0.0014211254524606812,0,0.0,-0.0014211254524606812,0.0,time,5.0,-0.0283,0.0208
2022-12-12,17030.47,17179.6,17208.04,16869.54,21633829199.489113,330715694645.24335,0.004583353025299094,17172.832479039305,16854.93149044913,1,False,False,0.004583353025299094,0,0.0,0.004583353025299094,0.0,time,5.0,-0.022,0.0198
2022-12-13,17213.99,17784.16,17942.24,17123.75,28941242217.591747,342102502914.68976,0.03458554007454561,17275.420148500732,16890.773958389247,1,False,False,0.03458554007454561,0,0.0,0.03458554007454561,0.0,lower,3.0,-0.0675,0.0214
2022-12-14,17777.46,17808.72,18323.21,17659.08,27267536668.811485,342692750075.4062,0.0013800515101876683,17415.125462033968,16993.214763937347,1,False,False,0.0013800515101876683,0,0.0,0.0013800515101876683,0.0,lower,2.0,-0.0689,0.0204
2022-12-15,17819.98,17338.36,17849.89,17302.46,22754686787.817104,333854506370.7365,-0.026766837111268177,17473.094067096106,17034.447462079035,1,False,False,-0.026766837111268177,0,0.0,-0.026766837111268177,0.0,lower,4.0,-0.0543,0.0215
2022-12-16,17339.04,16623.76,17516.95,16562.31,22250411214.773224,318992400741.96515,-0.04208839057740204,17478.941524816626,16971.495800468496,0,False,True,-0.04308839057740204,1,0.001,-0.04208839057740204,,,,,
2022-12-17,16650.25,16806.49,16806.49,16600.36,15086383815.776106,323096167353.6004,0.01093212404066655,17389.281321507744,16922.0110270727,0,False,False,0.0,0,0.0,0.0,,,,,
2022-12-18,16783.53,16742.82,16824.07,16685.01,11134054723.147482,322740705484.67255,-0.0037956116796061252,17313.919811973377,16890.41089012967,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-12-19,16752.11,16422.56,16801.16,16382.07,17719672544.8918,316270478163.65466,-0.019313510353158668,17245.551837043593,16822.632104779048,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-12-20,16454.22,16899.33,17026.84,16423.49,24938219697.886032,325120443529.51874,0.028617976870785593,17216.390258771113,16769.413157475177,0,False,False,0.0,0,0.0,0.0,,,,,
2022-12-21,16916.07,16816.85,16937.02,16751.23,16062767787.358068,323127932459.19025,-0.004892616217595443,17179.140890934963,16766.988736478488,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-12-22,16822.64,16824.79,16882.23,16599.91,17847826941.681046,323519254392.6745,0.00047203407131364355,17139.552772143634,16744.71157161469,0,False,False,0.0,0,0.0,0.0,,,,,
2022-12-23,16830.39,16791.46,16914.54,16782.06,16765392449.950893,323013370317.24255,-0.0019829701957598585,17109.55106919115,16749.691362066067,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-12-24,16793.8,16848.57,16865.73,16793.8,10169853734.117493,324072643385.91296,0.0033953628974761267,17077.041593299,16755.57251379059,0,False,False,0.0,0,0.0,0.0,,,,,
2022-12-25,16844.14,16842.18,16868.7,16715.0,12574453968.75801,323868581953.1157,-0.00037933261067935644,17049.262714192468,16750.16284528518,0,False,False,-0.0,0,0.0,-0.0,,,,,
2022-12-26,16842.72,16900.08,16919.55,16813.52,12574997282.039291,325036912914.6697,0.0034319015281483374,17031.967685633474,16758.610465913822,0,False,False,0.0,0,0.0,0.0,,,,,
2022-12-27,16895.75,16701.84,16961.42,16642.16,17436062121.5136,321351469136.8621,-0.011799462651537253,17022.56132754901,16743.08373712531,0,False,False,-0.0,0,0.0,-0.0,,,,,
