Date,Close,state,raw_state,returns,cum_returns,portfolio_value,transaction_costs,cumulative_costs,bnh_returns,bnh_cum_returns,bnh_portfolio_value
2024-09-23,63327.0,Long,1,0.0032804466454279257,1.286797098350164,1286.7970983501639,0.0,14.008740173060966,-0.0040262334271738975,0.9239152636339755,923.9152636339754
2024-09-24,64334.0,Long,1,-0.0043072279686861,1.281254569898126,1281.254569898126,0.0,14.008740173060966,0.01590159015901582,0.938606985497942,938.606985497942
2024-09-25,63152.0,Long,1,0.014666877170824044,1.3000465732993787,1300.0465732993787,0.0,14.008740173060966,-0.018372866602418658,0.92136208456129,921.36208456129
2024-09-26,65131.0,Long,1,-0.01747343198120399,1.2773302979284347,1277.3302979284347,0.0,14.008740173060966,0.031337091461869804,0.9502348924746862,950.2348924746861
2024-09-27,65791.0,Long,1,0.03217939378582968,1.318434012580045,1318.434012580045,0.0,14.008740173060966,0.010133423408207998,0.9598640249773852,959.8640249773852
2024-09-28,65934.0,Long,1,0.009497069563349614,1.3309552721122038,1330.9552721122038,0.0,14.008740173060966,0.002173549573649902,0.9619503370196367,961.9503370196368
2024-09-29,65664.0,Long,1,0.0010942748149611603,1.3324117029463158,1332.411702946316,0.0,14.008740173060966,-0.004095004095004073,0.9580111464503508,958.0111464503508
2024-09-30,63243.0,Long,1,-0.00403831848062064,1.3270310001425125,1327.0310001425125,0.0,14.008740173060966,-0.0368695175438597,0.9226897376790865,922.6897376790864
2024-10-01,60873.0,Long,1,-0.03423623919637819,1.2815984494006245,1281.5984494006245,0.0,14.008740173060966,-0.03747450310706324,0.8881123982375762,888.1123982375761
2024-10-02,60656.0,Long,1,-0.04035860283788695,1.2298749265836129,1229.874926583613,0.0,14.008740173060966,-0.0035647988434938105,0.8849464561874463,884.9464561874463
2024-10-03,60728.0,Long,1,-0.0028453947368420884,1.226375446940538,1226.3754469405378,0.0,14.008740173060966,0.0011870218939593613,0.8859969070059225,885.9969070059225
2024-10-04,62103.0,Long,1,0.0020123047487092816,1.2288432880761169,1228.8432880761168,0.0,14.008740173060966,0.02264194440785139,0.9060575997198789,906.0575997198789
2024-10-05,62092.0,Long,1,0.022140282144561985,1.2560502251855732,1256.0502251855733,0.0,14.008740173060966,-0.00017712509862644055,0.9058971141781672,905.8971141781672
2024-10-06,62812.0,Long,1,-0.00040261538957053755,1.2555445200348399,1255.54452003484,0.0,14.008740173060966,0.011595696708110559,0.9164016223629299,916.4016223629299
2024-10-07,62287.0,Long,1,0.012034993313892572,1.2706549899387538,1270.6549899387537,0.0,14.008740173060966,-0.008358275488760114,0.9087420851448738,908.7420851448737
2024-10-08,62185.0,Long,1,-0.009631304126337281,1.2584169252910056,1258.4169252910056,0.0,14.008740173060966,-0.001637580875624156,0.9072539464853657,907.2539464853658
2024-10-09,60597.0,Long,1,-0.0013663178537557386,1.256697527778512,1256.697527778512,0.0,14.008740173060966,-0.025536704993165515,0.8840856701000838,884.0856701000838
2024-10-10,60195.0,Long,1,-0.024836622348131332,1.225485405875247,1225.485405875247,0.0,14.008740173060966,-0.006633991781771376,0.878220653030258,878.220653030258
2024-10-11,62392.0,Long,1,-0.005034415595133956,1.2193158030362994,1219.3158030362995,0.0,14.008740173060966,0.036498048010632056,0.910273992588485,910.2739925884849
2024-10-12,63208.0,Long,1,0.036281893891635386,1.2635548896224567,1263.5548896224566,0.0,14.008740173060966,0.013078599820489867,0.9221791018645493,922.1791018645494
2024-10-13,62830.0,Long,1,0.011638517569839024,1.2782607954057834,1278.2607954057835,0.0,14.008740173060966,-0.005980255663839973,0.916664235067549,916.664235067549
2024-10-14,66050.0,Long,1,-0.005063932143309247,1.2717877694763962,1271.787769476396,0.0,14.008740173060966,0.05124940315136084,0.9636427300049596,963.6427300049596
2024-10-15,66962.0,Long,1,0.05059485939686992,1.3361336928557133,1336.1336928557132,0.0,14.008740173060966,0.013807721423164221,0.9769484403723255,976.9484403723255
2024-10-16,67648.0,Long,1,0.01589632567786481,1.3573733091865159,1357.3733091865158,0.0,14.008740173060966,0.0102446163495713,0.9869569023372521,986.9569023372521
2024-10-17,67328.0,Long,1,0.0077045735660103976,1.3678312917036823,1367.8312917036824,0.0,14.008740173060966,-0.004730368968779541,0.9822882320329132,982.2882320329131
2024-10-18,68466.0,Long,1,-0.004081632653061273,1.3622483068395856,1362.2483068395857,0.0,14.008740173060966,0.016902328897338448,0.9988911908027186,998.8911908027186
2024-10-19,68389.0,Long,1,0.01585887384176754,1.3838520308789162,1383.8520308789161,0.0,14.008740173060966,-0.0011246458095989231,0.9977677920107371,997.767792010737
2024-10-20,68963.0,Long,1,-0.0007308659299538611,1.3828406205774493,1382.8406205774493,0.0,14.008740173060966,0.00839316264311507,1.006142219369145,1006.142219369145
2024-10-21,67395.0,Long,1,0.009318042187179909,1.395725987818136,1395.725987818136,0.0,14.008740173060966,-0.022736829894291155,0.9832657348778842,983.2657348778841
2024-10-22,67351.0,Long,1,-0.024145277467789383,1.3620257965732625,1362.0257965732626,0.0,14.008740173060966,-0.000652867423399317,0.9826237927110376,982.6237927110376
2024-10-23,66684.0,Long,1,0.0009207966376070242,1.3632799453470814,1363.2799453470814,0.0,14.008740173060966,-0.009903342192395082,0.9728925330454311,972.8925330454312
2024-10-24,68214.0,Long,1,-0.011291638845611685,1.3478862805587568,1347.8862805587569,0.0,14.008740173060966,0.02294403455101679,0.9952146129380517,995.2146129380517
2024-10-25,66586.0,Long,1,0.022961251012996398,1.3788354357836405,1378.8354357836406,0.0,14.008740173060966,-0.023866068548978214,0.9714627527647274,971.4627527647274
2024-10-26,67018.0,Long,1,-0.022225808344580766,1.3481897036491968,1348.1897036491969,0.0,14.008740173060966,0.006487850298861675,0.977765457675585,977.765457675585
2024-10-27,67939.0,Long,1,0.005506459211691128,1.355613455261963,1355.613455261963,0.0,14.008740173060966,0.01374257662120626,0.9912024743952605,991.2024743952605
2024-10-28,69845.0,Long,1,0.014086188372925967,1.3747088817536561,1374.7088817536562,0.0,14.008740173060966,0.02805457837177472,1.0190102418954794,1019.0102418954793
2024-10-29,72781.0,Long,1,0.02907592701589179,1.4146798168676238,1414.6798168676237,0.0,14.008740173060966,0.04203593671701622,1.0618452919377892,1061.8452919377892
2024-10-30,72343.0,Long,1,0.03963623884694578,1.4707524039809423,1470.7524039809423,0.0,14.008740173060966,-0.006018054162487463,1.0554550494587254,1055.4550494587254
2024-10-31,70265.0,Long,1,-0.005020080321284981,1.463369108780235,1463.369108780235,0.0,14.008740173060966,-0.02872427187150106,1.0251378716699244,1025.1378716699244
2024-11-01,69508.0,Long,1,-0.02989923005681272,1.4196154991387817,1419.6154991387816,0.0,14.008740173060966,-0.01077350032021629,1.0140935484812226,1014.0935484812226
2024-11-02,69299.0,Long,1,-0.010074095183813081,1.405314157476041,1405.3141574760411,0.0,14.008740173060966,-0.0030068481325890017,1.0110443231887012,1011.0443231887012
2024-11-03,68804.0,Long,1,-0.0018280483065363784,1.4027451753103155,1402.7451753103155,0.0,14.008740173060966,-0.007142960215876126,1.003822473811677,1003.822473811677
2024-11-04,67793.0,Long,1,-0.008796469875695823,1.3904059696324207,1390.4059696324207,0.0,14.008740173060966,-0.01469391314458457,0.9890723935689062,989.0723935689063
2024-11-05,69335.0,Long,1,-0.0136173184357542,1.3714723687889625,1371.4723687889625,0.0,14.008740173060966,0.022745711209121833,1.0115695485979395,1011.5695485979395
2024-11-06,75621.0,Long,1,0.023982300884955787,1.4043634317926623,1404.3634317926624,0.0,14.008740173060966,0.0906612821807169,1.1032797408887978,1103.2797408887977
2024-11-07,75987.0,Long,1,0.08950537262696967,1.5300615040589547,1530.0615040589546,0.0,14.008740173060966,0.004839925417542856,1.1086195325493855,1108.6195325493854
2024-11-08,76550.0,Long,1,0.0033712321523002853,1.535219696596435,1535.2196965964351,0.0,14.008740173060966,0.007409162093515942,1.1168334743660817,1116.8334743660816
2024-11-09,76630.0,Long,1,0.008142828908360267,1.5477207279225647,1547.7207279225647,0.0,14.008740173060966,0.0010450685826257633,1.1180006419421664,1118.0006419421663
2024-11-10,80467.0,Long,1,0.003136721864258396,1.5525754973696053,1552.5754973696053,0.0,14.008740173060966,0.05007177345687075,1.1739809168101307,1173.9809168101308
2024-11-11,88637.0,Long,1,0.04825869998566823,1.6275007725022648,1627.5007725022647,0.0,14.008740173060966,0.10153230516857836,1.2931779055177843,1293.1779055177844
2024-11-12,88265.0,Long,1,0.1039685794896652,1.796709715937658,1796.7097159376578,0.0,14.008740173060966,-0.004196892945383945,1.2877505762889903,1287.7505762889903
2024-11-13,90488.0,Long,1,-0.009513408840152282,1.779616881842869,1779.6168818428691,0.0,14.008740173060966,0.025185520874638767,1.3201832453094446,1320.1832453094446
2024-11-14,87408.0,Long,1,0.029132614205985563,1.8314617738960564,1831.4617738960565,0.0,14.008740173060966,-0.034037662452479855,1.2752472936301824,1275.2472936301824
2024-11-15,90948.0,Long,1,-0.03511155290479351,1.767156306928798,1767.1563069287981,0.0,14.008740173060966,0.04049972542559033,1.326894458871932,1326.894458871932
2024-11-16,90606.0,Long,1,0.042330101532720654,1.8419602128252819,1841.9602128252818,0.0,14.008740173060966,-0.0037603905528433845,1.3219048174841699,1321.9048174841698
2024-11-17,89841.0,Long,1,-0.005073633578229542,1.8326147816397285,1832.6147816397286,0.0,14.008740173060966,-0.00844314946030067,1.3107437775378596,1310.7437775378596
2024-11-18,90535.0,Long,1,-0.007947283022616602,1.818050473298607,1818.050473298607,0.0,14.008740173060966,0.007724758183902614,1.3208689562603946,1320.8689562603945
2024-11-19,92252.0,Long,1,0.007154221881015221,1.8310572097754698,1831.0572097754698,0.0,14.008740173060966,0.018965041144308747,1.345919290362113,1345.919290362113
2024-11-20,94217.0,Long,1,0.021000883782589463,1.869511029437237,1869.511029437237,0.0,14.008740173060966,0.021300351211897883,1.3745878439496946,1374.5878439496946
2024-11-21,98509.0,Long,1,0.021045000595102836,1.908854890164295,1908.854890164295,0.0,14.008740173060966,0.04555441162422924,1.4372063844066407,1437.2063844066408
2024-11-22,98927.0,Long,1,0.04333128457283353,1.991568024618249,1991.568024618249,0.0,14.008740173060966,0.004243267112649551,1.4433048349916835,1443.3048349916835
2024-11-23,97679.0,Long,1,0.005748819257528792,2.003017189230853,2003.0171892308529,0.0,14.008740173060966,-0.012615362843308664,1.4250970208047617,1425.0970208047618
2024-11-24,98016.0,Long,1,-0.012633683764050052,1.977711703488154,1977.711703488154,0.0,14.008740173060966,0.003450076270232083,1.4300137142190188,1430.0137142190188
2024-11-25,93005.0,Flat,2,0.0026183900992124975,1.982890124231664,1982.890124231664,0.0,14.008740173060966,-0.05112430623571662,1.356905255172011,1356.905255172011
2024-11-26,91932.0,Flat,2,-0.052761777487605355,1.8782693167145827,1878.2693167145828,1.982890124231664,15.99163029729263,-0.011537014139024748,1.3412506200577747,1341.2506200577748
2024-11-27,95981.0,Long,1,0.0,1.8782693167145827,1878.2693167145828,0.0,15.99163029729263,0.0440434233999043,1.4003238890023635,1400.3238890023636
2024-11-28,95662.0,Long,1,-0.0010000000000000009,1.8763910473978682,1876.3910473978683,1.878269316714583,17.869899614007213,-0.003323574457444689,1.3956698082927257,1395.6698082927257
2024-11-29,97453.0,Long,1,-0.003147439839084498,1.8704852194615866,1870.4852194615867,0.0,17.869899614007213,0.018722167631870512,1.4217997724023226,1421.7997724023226
2024-11-30,96513.0,Long,1,0.01944609980240264,1.9068588617181557,1906.8588617181556,0.0,17.869899614007213,-0.009645675351194982,1.408085553383327,1408.085553383327
2024-12-01,97312.0,Long,1,-0.010860535950527606,1.8861493524978834,1886.1493524978835,0.0,17.869899614007213,0.008278677483862351,1.4197426395494734,1419.7426395494736
2024-12-02,95833.0,Long,1,0.008149300155521066,1.9015201497095304,1901.5201497095304,0.0,17.869899614007213,-0.015198536665570583,1.3981646289866068,1398.1646289866067
2024-12-03,96032.0,Long,1,-0.01413056892508946,1.8746505881716133,1874.6505881716134,0.0,17.869899614007213,0.002076528961839852,1.4010679583321175,1401.0679583321175
2024-12-04,98881.0,Long,1,0.0009701445828378397,1.8764692702844419,1876.4692702844418,0.0,17.869899614007213,0.029667194268577113,1.4426337136354352,1442.6337136354352
2024-12-05,97202.0,Long,1,0.029253295815746982,1.9313621809372314,1931.3621809372314,0.0,17.869899614007213,-0.01698000627016316,1.4181377841323568,1418.1377841323567
2024-12-06,99974.0,Long,1,-0.017111844636601092,1.8983130113600264,1898.3130113600264,0.0,17.869899614007213,0.028517931729799884,1.4585801406436931,1458.580140643693
2024-12-07,99782.0,Long,1,0.029421460359320806,1.9541641523733384,1954.1641523733383,0.0,17.869899614007213,-0.0019204993298257422,1.4557789384610897,1455.7789384610896
2024-12-08,101235.0,Long,1,-0.00035025218157069826,1.9534797021158221,1953.4797021158222,0.0,17.869899614007213,0.014561744603235116,1.4769776195617288,1476.9776195617287
2024-12-09,97354.0,Long,1,0.013083999879871522,1.979039030303637,1979.039030303637,0.0,17.869899614007213,-0.038336543685484226,1.420355402526918,1420.355402526918
2024-12-10,96650.0,Long,1,-0.037835968379446694,1.9041601721313777,1904.1601721313777,0.0,17.869899614007213,-0.007231341290547921,1.4100843278573723,1410.0843278573723
2024-12-11,101124.0,Long,1,-0.0074765587289850055,1.8899236067750433,1889.9236067750433,0.0,17.869899614007213,0.046290739782721246,1.4753581745499114,1475.3581745499114
2024-12-12,100001.0,Long,1,0.047204660451351854,1.9791368089118535,1979.1368089118534,0.0,17.869899614007213,-0.01110517780151099,1.458974059700622,1458.974059700622
2024-12-13,101352.0,Long,1,-0.011847240748974808,1.955689498661517,1955.689498661517,0.0,17.869899614007213,0.013509864901350976,1.478684602141753,1478.684602141753
2024-12-14,101367.0,Long,1,0.013599184048957103,1.9822852800964277,1982.2852800964276,0.0,17.869899614007213,0.0001479990528061581,1.478903446062269,1478.903446062269
2024-12-15,104722.0,Long,1,0.00026636150188430463,1.9828132845807973,1982.8132845807972,0.0,17.869899614007213,0.03309755640395795,1.5278515362843228,1527.8515362843227
2024-12-16,106074.0,Long,1,0.029173611590543658,2.0406591092017274,2040.6591092017275,0.0,17.869899614007213,0.012910372223601474,1.5475766683201548,1547.5766683201548
2024-12-17,106035.0,Long,1,0.01666490977566104,2.074666509139455,2074.6665091394552,0.0,17.869899614007213,-0.0003676678545166956,1.5470076741268135,1547.0076741268135
2024-12-18,100356.0,Flat,2,0.0006032613818456323,2.075918075324627,2075.9180753246274,0.0,17.869899614007213,-0.05355778752298768,1.4641533658194983,1464.1533658194983
2024-12-19,97851.0,Flat,2,-0.057662961358027065,1.9562144915647535,1956.2144915647534,2.0759180753246276,19.94581768933184,-0.024961138347482925,1.427606431093345,1427.606431093345
2024-12-20,97691.0,Flat,2,0.0,1.9562144915647535,1956.2144915647534,0.0,19.94581768933184,-0.0016351391401212556,1.4252720959411753,1425.2720959411754
2024-12-21,97203.0,Flat,2,0.0,1.9562144915647535,1956.2144915647534,0.0,19.94581768933184,-0.004995342457340013,1.4181523737270585,1418.1523737270586
2024-12-22,95094.0,Flat,2,0.0,1.9562144915647535,1956.2144915647534,0.0,19.94581768933184,-0.021696861207987417,1.3873829185025246,1387.3829185025245
2024-12-23,94645.0,Flat,2,0.0,1.9562144915647535,1956.2144915647534,0.0,19.94581768933184,-0.0047216438471406885,1.380832190481749,1380.8321904817492
2024-12-24,98696.0,Long,1,0.0,1.9562144915647535,1956.2144915647534,0.0,19.94581768933184,0.04280204976491109,1.4399346386157401,1439.9346386157401
2024-12-25,99345.0,Long,1,-0.0010000000000000009,1.9542582770731887,1954.2582770731888,1.9562144915647535,21.902032180896594,0.0065757477506687145,1.4494032855767276,1449.4032855767275
2024-12-26,95678.0,Flat,2,0.007380597544532019,1.9686818709143366,1968.6818709143365,0.0,21.902032180896594,-0.03691177210730279,1.3959032418079436,1395.9032418079435
2024-12-27,94332.0,Flat,2,-0.03800498163337185,1.893862152568285,1893.862152568285,1.9686818709143366,23.870714051810932,-0.01406801981646777,1.3762656473403179,1376.2656473403179
2024-12-28,95185.0,Flat,2,0.0,1.893862152568285,1893.862152568285,0.0,23.870714051810932,0.009042530636475421,1.3887105716203214,1388.7105716203214
2024-12-29,93663.0,Flat,2,0.0,1.893862152568285,1893.862152568285,0.0,23.870714051810932,-0.01598991437726538,1.3665052084853093,1366.5052084853094
2024-12-30,92627.0,Flat,2,0.0,1.893862152568285,1893.862152568285,0.0,23.870714051810932,-0.011060931210830294,1.351390388375012,1351.390388375012
2024-12-31,93508.0,Flat,2,0.0,1.893862152568285,1893.862152568285,0.0,23.870714051810932,0.009511265613697972,1.3642438213066452,1364.2438213066453
2025-01-01,94384.0,Flat,2,0.0,1.893862152568285,1893.862152568285,0.0,23.870714051810932,0.00936818240150572,1.3770243062647731,1377.024306264773
2025-01-02,96852.0,Long,1,0.0,1.893862152568285,1893.862152568285,0.0,23.870714051810932,0.026148499745719533,1.4130314259869872,1413.0314259869872
2025-01-03,98084.0,Long,1,-0.0010000000000000009,1.8919682904157167,1891.9682904157166,1.893862152568285,25.764576204379217,0.012720439433362207,1.4310058066586921,1431.005806658692
2025-01-04,98257.0,Long,1,0.012569918883774678,1.915750178356916,1915.750178356916,0.0,25.764576204379217,0.0017637942987642763,1.4335298065419753,1433.5298065419752
2025-01-05,98365.0,Long,1,0.0009682416731215948,1.9176050875148913,1917.6050875148912,0.0,25.764576204379217,0.0010991583296864338,1.4351054827696896,1435.1054827696896
2025-01-06,102229.0,Long,1,0.0014153200761626294,1.9203191124934027,1920.3191124934026,0.0,25.764576204379217,0.03928226503329446,1.4914796766945826,1491.4796766945826
2025-01-07,96952.0,Long,1,0.04006100660904921,1.9972490291504843,1997.2490291504844,0.0,25.764576204379217,-0.051619403496072525,1.4144903854570932,1414.4903854570932
2025-01-08,95017.0,Long,1,-0.053602502688434805,1.8901914826959716,1890.1914826959717,0.0,25.764576204379217,-0.01995832989520585,1.3862595197105436,1386.2595197105436
2025-01-09,92376.0,Flat,2,-0.018335450948795073,1.8555339694811694,1855.5339694811694,0.0,25.764576204379217,-0.02779502615321472,1.3477284001050462,1347.7284001050461
2025-01-10,94737.0,Flat,2,-0.026338833235120762,1.8066613696969032,1806.6613696969032,1.8555339694811694,27.620110173860386,0.025558586645882064,1.3821744331942472,1382.174433194247
2025-01-11,94560.0,Flat,2,0.0,1.8066613696969032,1806.6613696969032,0.0,27.620110173860386,-0.0018683302194496543,1.3795920749321597,1379.5920749321597
2025-01-12,94455.0,Flat,2,0.0,1.8066613696969032,1806.6613696969032,0.0,27.620110173860386,-0.001110406091370586,1.3780601674885484,1378.0601674885484
2025-01-13,94456.0,Flat,2,0.0,1.8066613696969032,1806.6613696969032,0.0,27.620110173860386,1.0587052035271327e-05,1.3780747570832494,1378.0747570832496
2025-01-14,96574.0,Long,1,0.0,1.8066613696969032,1806.6613696969032,0.0,27.620110173860386,0.02242313881595659,1.4089755186600927,1408.9755186600928
2025-01-15,100313.0,Long,1,-0.0010000000000000009,1.8048547083272062,1804.8547083272063,1.8066613696969032,29.42677154355729,0.038716424710584674,1.4635260132473533,1463.5260132473534
2025-01-16,100045.0,Long,1,0.04164292743564513,1.8800141419779586,1880.0141419779586,0.0,29.42677154355729,-0.0026716377737681096,1.4596160018674695,1459.6160018674695
2025-01-17,104161.0,Long,1,-0.005738153249465472,1.8692263327201266,1869.2263327201267,0.0,29.42677154355729,0.041141486331151,1.5196667736570293,1519.6667736570294
2025-01-18,104335.0,Long,1,0.04147912540758969,1.9467602061901939,1946.760206190194,0.0,29.42677154355729,0.0016704908747036118,1.5222053631350136,1522.2053631350136
2025-01-19,101275.0,Long,1,0.0031404561824730504,1.9528739213155164,1952.8739213155163,0.0,29.42677154355729,-0.029328604974361405,1.4775612033497725,1477.5612033497725
2025-01-20,101765.0,Long,1,-0.03128709838011723,1.8917741628153524,1891.7741628153524,0.0,29.42677154355729,0.004838311528017725,1.4847101047532913,1484.7101047532913
2025-01-21,106182.0,Long,1,0.0090033997469956,1.908806561834217,1908.8065618342168,0.0,29.42677154355729,0.04340392079791666,1.5491523445478697,1549.1523445478697
2025-01-22,103674.0,Long,1,0.04013908614525685,1.985424312854312,1985.4243128543121,0.0,29.42677154355729,-0.023619822568797022,1.512561641037613,1512.561641037613
2025-01-23,104068.0,Long,1,-0.024323637151224653,1.9371315722772242,1937.1315722772242,0.0,29.42677154355729,0.0038003742500529736,1.5183099413498302,1518.3099413498303
2025-01-24,104835.0,Long,1,0.003966798571566343,1.9448157830310695,1944.8157830310695,0.0,29.42677154355729,0.007370181035476708,1.5295001604855425,1529.5001604855424
2025-01-25,104796.0,Long,1,0.008113746262773835,1.9605955248224214,1960.5955248224213,0.0,29.42677154355729,-0.0003720131635427393,1.5289311662922012,1528.9311662922012
2025-01-26,102552.0,Long,1,-0.001020359509846025,1.9585950125337073,1958.5950125337072,0.0,29.42677154355729,-0.021413031031718766,1.4961921157830242,1496.1921157830243
2025-01-27,101958.0,Long,1,-0.02036121346341091,1.9187156413951363,1918.7156413951363,0.0,29.42677154355729,-0.0057921834776503145,1.487525896530595,1487.525896530595
2025-01-28,101313.0,Long,1,-0.005105968331303279,1.9089187400933965,1908.9187400933965,0.0,29.42677154355729,-0.006326134290590257,1.478115607948412,1478.115607948412
2025-01-29,103719.0,Long,1,-0.007443609758964187,1.8947094939305678,1894.7094939305678,0.0,29.42677154355729,0.023748186313701014,1.5132181727991603,1513.2181727991604
2025-01-30,104782.0,Long,1,0.02343572690224094,1.9391133881894078,1939.1133881894077,0.0,29.42677154355729,0.010248845438155074,1.5287269119663862,1528.7269119663863
2025-01-31,102382.0,Long,1,0.009680280766709126,1.9578845502255657,1957.8845502255658,0.0,29.42677154355729,-0.02290469737168599,1.4937118846838442,1493.7118846838441
2025-02-01,100675.0,Long,1,-0.0221065699006876,1.914602438558528,1914.602438558528,0.0,29.42677154355729,-0.016672852649879832,1.468807446529136,1468.807446529136
2025-02-02,97568.0,Long,1,-0.018094819588887257,1.879958052848368,1879.958052848368,0.0,29.42677154355729,-0.0308616836354606,1.4234775757929452,1423.4775757929451
2025-02-03,101467.0,Long,1,-0.02884079879067547,1.8257385609112582,1825.7385609112582,0.0,29.42677154355729,0.039961872745162275,1.480362405532375,1480.362405532375
2025-02-04,98118.0,Long,1,0.03829926678409046,1.8956630091336,1895.6630091335999,0.0,29.42677154355729,-0.0330058048429539,1.4315018528785277,1431.5018528785276
2025-02-05,98118.0,Flat,2,0.0,1.8956630091336,1895.6630091335999,0.0,29.42677154355729,0.0,1.4315018528785277,1431.5018528785276
2025-02-06,96583.0,Flat,2,-0.035558939561306624,1.8282552427632135,1828.2552427632136,1.8956630091336,31.32243455269089,-0.015644428137548627,1.409106825012402,1409.106825012402
2025-02-07,96635.0,Flat,2,0.0,1.8282552427632135,1828.2552427632136,0.0,31.32243455269089,0.0005383970263919124,1.4098654839368572,1409.8654839368571
2025-02-08,96558.0,Flat,2,0.0,1.8282552427632135,1828.2552427632136,0.0,31.32243455269089,-0.0007968127490040056,1.4087420851448755,1408.7420851448755
2025-02-09,96558.0,Flat,2,0.0,1.8282552427632135,1828.2552427632136,0.0,31.32243455269089,0.0,1.4087420851448755,1408.7420851448755
2025-02-10,96549.0,Flat,2,0.0,1.8282552427632135,1828.2552427632136,0.0,31.32243455269089,-9.320822717950872e-05,1.408610778792566,1408.610778792566
2025-02-11,97400.0,Flat,2,0.0,1.8282552427632135,1828.2552427632136,0.0,31.32243455269089,0.008814177257143951,1.4210265238831672,1421.026523883167
2025-02-12,95740.0,Long,1,0.0,1.8282552427632135,1828.2552427632136,0.0,31.32243455269089,-0.017043121149897367,1.3968077966794088,1396.8077966794087
2025-02-13,97836.0,Long,1,-0.0010000000000000009,1.8264269875204504,1826.4269875204504,1.8282552427632137,33.150689795454106,0.021892625861708703,1.4273875871728288,1427.3875871728287
2025-02-14,96562.0,Long,1,0.022393282015395366,1.867326682132525,1867.3266821325249,0.0,33.150689795454106,-0.0130217915695654,1.4088004435236794,1408.8004435236794
2025-02-15,97488.0,Long,1,-0.012585940931890693,1.8438246188106613,1843.8246188106614,0.0,33.150689795454106,0.009589693668316635,1.42231040821686,1422.31040821686
2025-02-16,97570.0,Flat,2,0.009011432414256948,1.8604401197468166,1860.4401197468167,0.0,33.150689795454106,0.0008411291646150953,1.4235067549823468,1423.5067549823468
2025-02-17,96149.0,Flat,2,5.6128622111240034e-05,1.8605445436872585,1860.5445436872585,1.8604401197468168,35.011129915200925,-0.014563902838987342,1.4027749409121417,1402.7749409121418
2025-02-18,95776.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.003879395521534268,1.3973330220886466,1397.3330220886467
2025-02-19,95496.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.002923488138991015,1.39324793557235,1393.24793557235
2025-02-20,96555.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.011089469716009104,1.4086983163607718,1408.6983163607717
2025-02-21,98384.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.018942571591320956,1.435382685069009,1435.382685069009
2025-02-22,96135.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.02285940803382669,1.4025706865863268,1402.5706865863267
2025-02-23,96564.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.0044624746450303565,1.408829622713081,1408.8296227130809
2025-02-24,96327.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.0024543308065116953,1.40537188876893,1405.37188876893
2025-02-25,91397.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.05117983535249726,1.333445186892708,1333.445186892708
2025-02-26,88756.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.0288959156208628,1.2949140672872106,1294.9140672872106
2025-02-27,83900.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.05471179413222771,1.224066995418867,1224.066995418867
2025-02-28,84709.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.009642431466031054,1.2358699775320239,1235.8699775320238
2025-03-01,84442.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.0031519673234249312,1.2319745557468411,1231.9745557468411
2025-03-02,86005.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.018509746334762323,1.2547780922645966,1254.7780922645966
2025-03-03,94262.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.09600604616010688,1.3752443757112423,1375.2443757112424
2025-03-04,86125.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.0863232267509707,1.2565288436287236,1256.5288436287237
2025-03-05,87311.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.013770682148040558,1.2738321029441797,1273.8321029441797
2025-03-06,90604.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,0.03771575173803998,1.3218756382947678,1321.875638294768
2025-03-07,90001.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.006655335305284504,1.3130781126900293,1313.0781126900292
2025-03-08,86773.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.0358662681525761,1.26598290099501,1265.9829009950101
2025-03-09,86143.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.007260322911504691,1.2567914563333429,1256.791456333343
2025-03-10,80751.0,Flat,2,0.0,1.8605445436872585,1860.5445436872585,0.0,35.011129915200925,-0.06259359437214862,1.1781243617052317,1178.1243617052316
