Date,Price,ST_StrongBull_USD,ST_WeakBull_USD,ST_Neutral_USD,ST_WeakBear_USD,ST_StrongBear_USD,MT_StrongBull_USD,MT_WeakBull_USD,MT_Neutral_USD,MT_WeakBear_USD,MT_StrongBear_USD,LT_StrongBull_USD,LT_WeakBull_USD,LT_Neutral_USD,LT_WeakBear_USD,LT_StrongBear_USD,OV_StrongBull_USD,OV_WeakBull_USD,OV_Neutral_USD,OV_WeakBear_USD,OV_StrongBear_USD,ST_StrongBull_BTC,ST_WeakBull_BTC,ST_Neutral_BTC,ST_WeakBear_BTC,ST_StrongBear_BTC,MT_StrongBull_BTC,MT_WeakBull_BTC,MT_Neutral_BTC,MT_WeakBear_BTC,MT_StrongBear_BTC,LT_StrongBull_BTC,LT_WeakBull_BTC,LT_Neutral_BTC,LT_WeakBear_BTC,LT_StrongBear_BTC,OV_StrongBull_BTC,OV_WeakBull_BTC,OV_Neutral_BTC,OV_WeakBear_BTC,OV_StrongBear_BTC,RSI_Oversold_USD,RSI_Overbought_USD,RSI_Bullish_USD,RSI_Bearish_USD,RSI_Oversold_BTC,RSI_Overbought_BTC,RSI_Bullish_BTC,RSI_Bearish_BTC,VOL_Low,VOL_High,SSR_RiskOn,SSR_RiskOff,ShortTerm_USD,MediumTerm_USD,LongTerm_USD,Overall_USD,ShortTerm_BTC,MediumTerm_BTC,LongTerm_BTC,Overall_BTC
2017-12-16,702.24,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2017-12-17,728.7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2017-12-18,798.12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2017-12-19,829.99,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2017-12-20,813.4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2017-12-21,812.89,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2017-12-22,669.28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,2.0,2.0,1.0,,,,
2017-12-23,715.72,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2017-12-24,686.21,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,2.0,2.0,1.0,,,,
2017-12-25,733.9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2017-12-26,774.11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2017-12-27,764.97,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2017-12-28,736.84,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2017-12-29,755.34,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2017-12-30,736.91,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2017-12-31,774.7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-01,776.08,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2018-01-02,876.89,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-03,963.06,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-04,978.42,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-05,1004.89,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-06,1052.02,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-07,1137.65,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-08,1184.92,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-09,1361.44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-10,1345.59,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-11,1181.65,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2018-01-12,1315.62,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2018-01-13,1448.18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-14,1410.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2018-01-15,1329.67,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2018-01-16,1068.6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,2.0,2.0,1.0,,,,
2018-01-17,1022.37,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,,,,
2018-01-18,1036.07,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,,,,
2018-01-19,1046.9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,,,,
2018-01-20,1172.92,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2018-01-21,1053.63,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,,,,
2018-01-22,1000.39,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,2.0,0.0,,,,
2018-01-23,991.67,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,2.0,0.0,,,,
2018-01-24,1056.88,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,,,,
2018-01-25,1059.32,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,
2018-01-26,1048.8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-01-27,1095.78,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,
2018-01-28,1237.32,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2018-01-29,1169.63,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,,,,
2018-01-30,1161.91,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,,,,
2018-01-31,1058.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-01,1106.14,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-02,1021.27,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,2.0,0.0,,,,
2018-02-03,914.64,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,2.0,0.0,,,,
2018-02-04,941.8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,2.0,0.0,,,,
2018-02-05,834.89,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,2.0,0.0,,,,
2018-02-06,684.31,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-1.0,1.0,-1.0,,,,
2018-02-07,785.74,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,,,,
2018-02-08,751.89,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,,,,
2018-02-09,871.94,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-10,854.97,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-11,808.62,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-12,857.29,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-13,835.23,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-14,914.21,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,
2018-02-15,928.16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,
2018-02-16,934.65,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,
2018-02-17,963.16,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,,,,
2018-02-18,916.66,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-1.0,2.0,0.0,,,,
2018-02-19,931.13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-1.0,2.0,0.0,,,,
2018-02-20,892.15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-1.0,2.0,0.0,,,,
2018-02-21,849.28,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-1.0,2.0,0.0,,,,
2018-02-22,809.13,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,2.0,-1.0,,,,
2018-02-23,862.44,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-1.0,2.0,0.0,,,,
2018-02-24,831.14,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-1.0,2.0,0.0,,,,
2018-02-25,835.59,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-1.0,2.0,0.0,,,,
2018-02-26,859.05,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-02-27,866.64,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,
2018-02-28,845.67,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,,,,
2018-03-01,855.15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,
2018-03-02,848.71,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-1.0,2.0,0.0,,,,
2018-03-03,843.05,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,,,,
2018-03-04,845.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,,,,
2018-03-05,839.24,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-2.0,-1.0,1.0,-1.0,,,,
2018-03-06,811.56,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,1.0,-1.0,,,,
2018-03-07,750.19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-08,700.7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,,,,
2018-03-09,727.7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-03-10,683.23,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-11,715.49,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-03-12,696.52,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-13,685.1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-03-14,613.43,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-15,609.22,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-16,597.95,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-17,547.33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-18,538.69,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-19,555.08,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-03-20,554.21,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-03-21,561.15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-03-22,537.71,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-23,538.11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-24,519.49,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-25,519.38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-26,487.54,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-27,449.17,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-28,443.95,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-29,385.33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-30,395.33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-03-31,395.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
2018-04-01,379.12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-04-02,384.83,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,,,,
2018-04-03,415.72,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,,,,
2018-04-04,380.28,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,,,,
