,Date,Open,High,Low,Close,Volume,dxy,creditSpreads,realGDP,kalman_close,kalman_smooth,close_kalman_diff,close_slope,kalman_smooth_slope,RSI14,log,log_return,log_return_90,log_return_30,log_return_7,ln_volume,lnrange,lncreditSpreads,lnrealGDP,ln_atr,hidden_state,state,unfav,signal,position,open_return,strategy_return,trade,cum_strategy_return,cum_buy_hold_return
957,2024-08-22,0.378976,0.384229,0.370081,0.384085,72215.85154938238,101.51000213623048,3.21,23400.294,0.3084691269339043,0.4158780574884815,0.2329696019033657,0.02468300000000001,-1.42075923370708,-1.0135598793612737,0.5453682957153185,-0.0044878131663523835,-0.7605662456910421,-1.1474654055594846,0.29907119060968324,-0.7970610784310014,-0.6064557632818611,1.1662709371419244,10.06050386536943,0.29717620062345484,0,Short,1.0,Short,-1,0.01942075487629835,-0.01942075487629835,0,2.3295639616058437,-0.04866781580891377
958,2024-08-23,0.386336,0.419849,0.386336,0.416763,144851.71293365807,100.72000122070312,3.19,23400.294,0.3056735224950378,0.3944881246886495,-0.29455850941313444,0.050763999999999976,-1.3625728022052621,-0.33535423252333924,0.6326761608395399,-0.06298635958064977,-0.6384577095518396,-0.9788730235958113,0.5764165324651971,-0.1507241045275157,-0.08000111516172838,1.1600209167967532,10.06050386536943,0.30605565652876277,0,Short,1.0,Short,-1,0.0797414685662221,-0.0797414685662221,0,2.0640596416222254,0.027192809652795136
959,2024-08-24,0.417143,0.422704,0.409211,0.414264,54844.75627014129,100.72000122070312,3.19,23400.294,0.3022838627511408,0.3739093394132399,-0.3357773687568155,0.03987600000000002,-1.3057300107994112,-0.3696727031327445,0.6262454464544693,0.009919524824237141,-0.6627860679665201,-0.9473972276275239,0.4510989216978637,-1.052561835773682,-0.6649626647740912,1.1600209167967532,10.06050386536943,0.3065223470877604,0,Short,1.0,Short,-1,-0.007292463256005743,0.007292463256005743,0,2.0864041839729652,0.019702043831568927
960,2024-08-25,0.414101,0.421221,0.402133,0.40615,75384.51134213456,100.72000122070312,3.19,23400.294,0.2964243535350627,0.35397097825387197,-0.2974949464224237,0.031899999999999984,-1.251974343461624,-0.4836931802073237,0.6050948367379699,0.02223454537472627,-0.7285098088710157,-0.8580479858173472,0.3662661511370296,-0.7571858790815926,-0.5043490820077545,1.1600209167967532,10.06050386536943,0.30246919883851786,0,Short,1.0,Short,-1,-0.018787687061852076,0.018787687061852076,0,2.14439057992784,0.0005442009357303768
961,2024-08-26,0.406321,0.407984,0.390309,0.392562,42324.69944464337,100.8499984741211,3.15,23400.294,0.2864461581270045,0.3345342714807231,-0.18215807235897044,0.018830000000000013,-1.2026333479177505,-0.6684455425804592,0.5687105368764815,0.03434751532424559,-0.7871986317084995,-0.9663344136452192,0.2236140207796795,-1.2931893537654364,-0.5283893253627403,1.1474024528375417,10.06050386536943,0.23196067210026697,0,Short,1.0,Short,-1,-0.03385500626352067,0.03385500626352067,0,2.2508439427062528,-0.033329229253878045
962,2024-08-27,0.392565,0.393029,0.352685,0.360043,41599.98594095234,100.5500030517578,3.17,23400.294,0.26622629507172546,0.31550807178977464,0.19479745763949144,-0.003251000000000004,-1.1585295086082943,-1.0493814008318192,0.47625192578754744,0.0776074153836551,-0.8561122072458549,-1.142243516877985,-0.030481284709934994,-1.3092268059899348,0.20956585220483445,1.1537315878891892,10.06050386536943,0.28529932043558026,0,Short,1.0,Short,-1,-0.08301555156470897,0.08301555156470897,0,2.5207145456608058,-0.11357793646884973
963,2024-08-28,0.359976,0.371035,0.352786,0.368509,43618.030369507425,101.08999633789062,3.19,23400.294,0.25084327012040186,0.2969112822086043,0.010196667600888993,-0.011380000000000001,-1.1197843862048837,-0.8620364216571254,0.5011029360406055,-0.013503729204525198,-0.8591510579229078,-1.053425901680991,-0.12411005018416135,-1.2652393896922027,-0.45754884706937327,1.1600209167967532,10.06050386536943,0.21621816707470187,0,Short,1.0,Short,-1,0.025482254372513724,-0.025482254372513724,0,2.430998802035268,-0.09098990396454043
964,2024-08-29,0.369149,0.374828,0.367038,0.369044,41922.84797799557,101.33999633789062,3.15,23400.294,0.2371076650708722,0.27871706503836746,-0.06395433034627564,-0.015041000000000027,-1.086288372035287,-0.8498139989288787,0.5026541346777965,0.0033370820675792715,-0.8971174032817788,-1.0852530726319694,-0.1657744239251853,-1.3020478403805202,-0.7968261962021783,1.1474024528375417,10.06050386536943,0.18491941069912102,0,Short,1.0,Short,-1,1.896253274424886e-05,-1.896253274424886e-05,0,2.430933741608139,-0.0909726668308295
965,2024-08-30,0.369156,0.369944,0.340974,0.349845,88452.2619792542,101.6999969482422,3.13,23400.294,0.2180716597290248,0.26088556651610545,0.13437107270586426,-0.06691799999999998,-1.0578537771478465,-1.0774364993129288,0.4455290517011707,0.04686389479280036,-0.9465498764714878,-1.1646434988210985,-0.7560810289046977,-0.6087424724795885,-0.09893158946361195,1.1410330045520618,10.06050386536943,0.2271560259744277,0,Short,1.0,Short,-1,-0.05276360129592905,0.05276360129592905,0,2.6119621616231012,-0.13893622260526928
966,2024-08-31,0.349678,0.350585,0.340431,0.341274,30928.613880651286,101.6999969482422,3.17,23400.294,0.19789689379561526,0.2434353902268442,0.18806804047696074,-0.07299,-1.0328538130785128,-1.1725288847157422,0.41900696325359393,0.02316047975851044,-1.0268043533256992,-1.2663076698714288,-0.8381957469670223,-1.584473816720826,-0.7001265759470043,1.1537315878891892,10.06050386536943,0.22409341841339508,0,Short,1.0,Short,-1,-0.024568317137480866,0.024568317137480866,0,2.7007019934984386,-0.16009111056390024
967,2024-09-01,0.341087,0.403683,0.334874,0.336518,53489.32113315369,101.6999969482422,3.17,23400.294,0.17800455702881263,0.22640073292354904,0.19087258023768527,-0.06963200000000003,-1.0096510119642792,-1.225587045425499,0.404001157320749,0.014808035247579095,-1.046014493600159,-1.2958254128980993,-0.8130815447888491,-1.0757990607268575,1.1152250946773923,1.1537315878891892,10.06050386536943,0.3630855924065649,0,Short,1.0,Short,-1,-0.012940979867306468,0.012940979867306468,0,2.7485927034912025,-0.1709603545924645
968,2024-09-02,0.336673,0.346609,0.335821,0.344867,37427.722983987485,101.6999969482422,3.17,23400.294,0.16287763895824414,0.2098170249514366,0.015270401192501327,-0.04769500000000004,-0.9868533827841717,-1.0016400249380126,0.43020532792135285,-0.013306363408219859,-1.0580842853756165,-1.1169993497975625,-0.5572785026495916,-1.4073663918709214,-0.6744401905798991,1.1537315878891892,10.06050386536943,0.3730786837960599,0,Short,1.0,Short,-1,0.024076774793345468,-0.024076774793345468,0,2.6583386811772667,-0.15099975375523234
969,2024-09-03,0.344779,0.347278,0.325733,0.329038,50301.548289677005,101.83000183105467,3.31,23400.294,0.1437423954493738,0.19367491012187785,0.1734946626368734,-0.031005000000000005,-0.9638073523511973,-1.1951982359921,0.3799662710662646,0.03938351741138558,-1.1594193627809555,-1.0682429360978034,-0.3847245109791567,-1.1328565661051184,-0.3006317248943875,1.1969481893889715,10.06050386536943,0.19337028980533955,0,Short,1.0,Short,-1,-0.0474796898883052,0.0474796898883052,0,2.8320354672659547,-0.19131002216202864
970,2024-09-04,0.328409,0.331835,0.311502,0.329658,27568.23709840084,101.36000061035156,3.35,23400.294,0.1266407525969215,0.17801091242924003,0.10746547350725998,-0.03885099999999997,-0.9403721157458039,-1.177695804278439,0.381979131122919,0.003147067632277288,-1.159441617448906,-0.8833926549338024,-0.4780654770379405,-1.6912764207266735,-0.31003195393286553,1.208960345836975,10.06050386536943,0.1809627084664748,0,Short,1.0,Short,-1,0.004171627452353555,-0.004171627452353555,0,2.8160496429123154,-0.18793646885003656
971,2024-09-05,0.329779,0.341462,0.31215,0.313738,21120.72665402399,101.11000061035156,3.29,23400.294,0.10568731379522751,0.1628453003917846,0.27052530502253064,-0.055305999999999966,-0.9161712584846521,-1.3670906825942348,0.32905421810490604,0.039754971766729305,-1.1701369763178655,-0.5995245324153522,-0.7007127950253497,-1.9386580944462455,-0.004326614023154219,1.1908875647772805,10.06050386536943,0.21966348241809874,0,Short,1.0,Short,-1,-0.04865986008811951,0.04865986008811951,0,3.0017380846257478,-0.2274513666584581
972,2024-09-06,0.313732,0.323738,0.292328,0.295527,59697.95553543791,101.18000030517578,3.39,23400.294,0.08046007342109344,0.14824317141155555,0.46713225001964703,-0.05431800000000003,-0.8903661409787998,-1.558755394012245,0.26511552722276593,0.045275113726327254,-1.1723059029533418,-0.8118220193603323,-0.7285604420010059,-0.9738266783337002,0.13752108721565076,1.220829921392359,10.06050386536943,0.20872972851299867,0,Short,1.0,Short,-1,-0.05956038912192585,0.05956038912192585,0,3.2400831621100874,-0.2734646638758924
973,2024-09-07,0.295046,0.309429,0.294663,0.305546,16416.12234016037,101.18000030517578,3.39,23400.294,0.0610804352017474,0.13431946819915838,0.27835052542214656,-0.03572800000000004,-0.8621869403808974,-1.2645177923163364,0.3007642662885535,-0.017139955989122102,-1.1197586964498942,-0.6063754631785166,-0.4744643330400778,-2.172651104568694,-0.4752824918157636,1.220829921392359,10.06050386536943,0.2119409870153792,0,Short,1.0,Short,-1,0.034896253465561466,-0.034896253465561466,0,3.0921201453700347,-0.24811130263481862
974,2024-09-08,0.305342,0.310602,0.299402,0.302604,14444.593194869696,101.18000030517578,3.39,23400.294,0.0425318459273005,0.12113542701408471,0.27036829553728703,-0.033914,-0.8314175904792187,-1.299624238282184,0.29041898900789775,0.010938533589549168,-1.1476986733637202,-0.4975542160652707,-0.4554164573146398,-2.29145673673736,-0.6155810083990746,1.220829921392359,10.06050386536943,0.19184559674867244,0,Short,1.0,Short,-1,-0.005377576619004176,0.005377576619004176,0,3.1141258349859333,-0.25215464171386315
975,2024-09-09,0.3037,0.32187,0.303366,0.319844,78772.70682213287,101.5500030517578,3.36,23400.294,0.03168053296782234,0.10875108392352785,-0.011978028623540141,-0.025022999999999962,-0.7978614728506758,-0.8041403266279266,0.34966403842286053,-0.03216606974354451,-1.0258939323057357,-0.4045973919623539,-0.32037629331531986,-0.7163612273303678,-0.3564213453765069,1.2119409739751128,10.06050386536943,0.1959370537510625,0,Short,1.0,Short,-1,0.05262430029634513,-0.05262430029634513,0,2.897622841588682,-0.21279980300418566
976,2024-09-10,0.319682,0.327951,0.318362,0.326437,34041.61088884935,101.62999725341795,3.46,23400.294,0.024130315461629033,0.09715484725292106,-0.14514129792572286,-0.00260100000000002,-0.7615364507272565,-0.6271188259349674,0.3714804613385208,-0.00966672010036356,-0.9547038009843347,-0.3359301386636479,-0.025880984641418994,-1.495421553620474,-0.6968484734239546,1.2412685890696329,10.06050386536943,0.1131503463359365,0,Short,1.0,Short,-1,0.02287272977521404,-0.02287272977521404,0,2.8084735675673222,-0.19479438561930518
977,2024-09-11,0.326994,0.327994,0.312941,0.320911,15628.25211568663,101.68000030517578,3.44,23400.294,0.015396635961758907,0.08630885810368032,-0.1090352673103488,-0.008747000000000005,-0.7230368999671739,-0.7176445435762491,0.3532251010147862,0.016544710807266997,-0.9890932627420621,-0.514505205747544,-0.10871848480357056,-2.2183218787436587,-0.4973649623940102,1.235471471385307,10.06050386536943,0.10406847668958386,0,Short,1.0,Short,-1,-0.019245001437335207,0.019245001437335207,0,2.881767646849209,-0.21029056882541208
978,2024-09-12,0.320701,0.329466,0.320701,0.324439,35049.86592194595,101.37000274658205,3.39,23400.294,0.008707846279284885,0.07619500241313817,-0.19464294613262,0.01070099999999996,-0.6826695265692792,-0.6158523976314867,0.36491590499424864,-0.003120194506249072,-0.9112818918336953,-0.43781887006406706,0.1553700422994286,-1.4683180956756186,-0.7281005373528467,1.220829921392359,10.06050386536943,0.1068493222344707,0,Short,1.0,Short,-1,0.011973769960180958,-0.011973769960180958,0,2.8352882540069633,-0.20083476976114223
979,2024-09-13,0.324541,0.334507,0.321191,0.333731,29263.06584731839,101.11000061035156,3.37,23400.294,0.005853005794632035,0.06678133402464913,-0.3568771050338092,0.038204000000000016,-0.6412097823369575,-0.35070864696272885,0.3951089396076116,-0.015349046277608323,-0.8869458515135902,-0.22446084097168975,0.5400923652095422,-1.6358757586171295,-0.570663774925344,1.2149127443642704,10.06050386536943,0.061069144109343505,0,Short,1.0,Short,-1,0.02783315513294138,-0.02783315513294138,0,2.7285400810536395,-0.1785914799310513
980,2024-09-14,0.333574,0.335899,0.327689,0.328302,16045.973188297336,101.11000061035156,3.37,23400.294,0.0014014367898500199,0.0580032482436524,-0.31451153998757797,0.022756,-0.6000923875237703,-0.4591002386137916,0.3775718819732741,0.016303500799761752,-0.9154509083461819,-0.18244772567784173,0.3227186461516174,-2.193828228527725,-0.7536724320767625,1.2149127443642704,10.06050386536943,0.05520873293223237,0,Short,1.0,Short,-1,-0.01576561722436387,0.01576561722436387,0,2.78732281677723,-0.19154149224328954
981,2024-09-15,0.328315,0.331291,0.314353,0.314945,8435.26993541,101.11000061035156,3.37,23400.294,-0.007223254016791544,0.0498190136112558,-0.1610351224429298,0.01234099999999999,-0.56014013247242,-0.7113208978651695,0.3331598771166146,0.03397250169228103,-0.9529864520770753,-0.3061792290235319,0.1834857733024703,-2.790936904482976,-0.43396627871657917,1.2149127443642704,10.06050386536943,-0.118162900624403,0,Short,1.0,Short,-1,-0.04227342643497867,0.04227342643497867,0,2.9474259292577782,-0.22571780349667547
