timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,signal,label,bitcoin_log_return_1,primary_signal,momentum_3,momentum_5,momentum_10,sma_5,sma_10,price_vs_sma5,price_vs_sma10,volatility_5,volume_sma_5,volume_ratio,signal_x_momentum3,signal_x_momentum5,meta_confidence,refined_by_meta,strategy_returns,position_change,transaction_cost,strategy_returns_gross,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-05-06,36612.0,35915.0,36612.0,35362.0,32223287014.454002,687093350325.4445,0,,-0.0005010577991478987,1.0,-0.035580021482277124,-0.05853517877739334,-0.059299614971581205,37310.2,37919.3,-0.03739459986813254,-0.052856988393773174,0.05285161678968492,30853932623.79886,1.044381842903193,-0.035580021482277124,-0.05853517877739334,0.8116493220511585,1,-0.0,0,0.0,-0.0,,,,
2022-05-07,36076.0,35371.0,36128.0,34693.0,19130720394.98043,678702448510.6605,0,,-0.015262760161680098,1.0,-0.1029191711684293,-0.07001630120418578,-0.08353413654618469,36777.6,37596.9,-0.038246106325589446,-0.05920434929475571,0.0526788966739368,28715014988.910492,0.6662270732705019,-0.1029191711684293,-0.07001630120418578,0.8595112260775652,1,-0.0,0,0.0,-0.0,,,,
2022-05-08,35558.0,33889.0,35558.0,33616.0,30810576501.52256,648514321641.9902,0,,-0.04280179741074289,1.0,-0.056883644560710156,-0.08998388829215898,-0.13829841334418225,36107.4,37053.0,-0.06143892941613083,-0.085391196394354,0.054252033733569384,30263105760.749397,1.0180903686852663,-0.056883644560710156,-0.08998388829215898,0.8664418834261846,1,-0.0,0,0.0,-0.0,,,,
2022-05-09,34070.0,31193.0,34181.0,30404.0,58369928594.32748,576197842487.6378,0,,-0.08289676728550403,1.0,-0.13147709870527635,-0.2088817875168023,-0.1853912044291236,34460.2,36343.1,-0.09481082524187312,-0.1417077794684548,0.03867020144941773,35587311174.173706,1.640189344697879,-0.13147709870527635,-0.2088817875168023,0.8628823711571239,1,-0.0,0,0.0,-0.0,,,,
2022-05-10,31169.0,30704.0,32375.0,29897.0,54071363210.08785,590644412746.6844,1,0.0,-0.015800771403493726,1.0,-0.13194424811286087,-0.14552083043441966,-0.1978891820580475,33414.4,35585.6,-0.08111472897912286,-0.1371790836742952,0.031191307200279243,38921175143.07446,1.3892530996641599,-0.13194424811286087,-0.14552083043441966,0.6553963581277875,0,-0.001,1,0.001,-0.0,lower,1.0,-0.0838,0.0376
2022-05-11,31027.0,28237.0,31949.0,27805.0,65985702701.50493,549294001873.1765,1,1.0,-0.0837597645779702,1.0,-0.1667797810498982,-0.21378254211332315,-0.2598039215686274,31878.8,34594.5,-0.11423892994717488,-0.18377198687652663,0.03237476528694641,45673658280.48466,1.4447212066150426,-0.1667797810498982,-0.21378254211332315,0.6776000677948829,0,-0.0837597645779702,0,0.0,-0.0837597645779702,upper,4.0,0.0972,0.0409
2022-05-12,29132.0,28972.0,29955.0,26379.0,61338080283.57989,555266177876.6213,1,1.0,0.025696671645705625,1.0,-0.07120187221492003,-0.18091091572191909,-0.2382605037597939,30599.0,33688.3,-0.053171672276871806,-0.1399981595984363,0.04509150677851108,54115130258.204544,1.1334737621606343,-0.07120187221492003,-0.18091091572191909,0.7281357459836842,1,0.025696671645705625,0,0.0,0.025696671645705625,time,5.0,0.0334,0.0419
2022-05-13,29126.0,29585.0,30879.0,28677.0,71541696924.39926,558053182541.2809,0,,0.020937629795577818,1.0,-0.03644476289734233,-0.12700286228569746,-0.20555853920515577,29738.2,32922.8,-0.00515162316481832,-0.10138262845201507,0.05210267174172634,62261354342.779884,1.1490546211141899,-0.03644476289734233,-0.12700286228569746,0.7252207364455334,1,0.019937629795577817,1,0.001,0.020937629795577818,,,,
2022-05-14,29363.0,29921.0,30077.0,28253.0,25759546763.688618,573777699744.01,1,1.0,0.011293098878994238,1.0,0.05963806353366152,-0.040778379764690786,-0.24114230642420553,29483.8,31972.0,0.014828482081685523,-0.06414988114600273,0.043802954647355424,55739277976.652115,0.46214353143359144,0.05963806353366152,-0.040778379764690786,0.6248252097297342,0,-0.001,1,0.001,0.0,time,5.0,0.0073,0.0405
2022-05-15,30186.0,31121.0,31172.0,28619.0,22948123704.172672,596346266888.6597,0,,0.039322257462356215,1.0,0.07417506558056064,0.013581292339760243,-0.1339158990343139,29567.2,31490.8,0.05255147595984733,-0.011743112274060996,0.048092202722949166,49514630075.46907,0.4634614793485413,0.07417506558056064,0.013581292339760243,0.8391109953346618,1,0.038322257462356214,1,0.001,0.039322257462356215,,,,
2022-05-16,31319.0,29686.0,31319.0,28817.0,28418179221.125336,569801943005.2971,0,,-0.047207278267434725,1.0,0.0034138921750888063,0.05131564967949842,-0.17343728247250456,29857.0,30867.9,-0.0057273001306226146,-0.038288966855536066,0.0333043879914339,42001125379.39316,0.6766051853236302,0.0034138921750888063,0.05131564967949842,0.81326705940108,1,-0.0,0,0.0,-0.0,,,,
2022-05-17,29924.0,29956.0,30684.0,29245.0,24964703223.57502,581272773175.8237,1,1.0,0.009054084184547404,1.0,0.0011697470004343735,0.03396382714344881,-0.1530915156484125,30053.8,30326.4,-0.0032541641988700354,-0.012213780732299284,0.03217316445190458,34726449967.39218,0.7188959207467693,0.0011697470004343735,0.03396382714344881,0.7835218963964685,1,-0.001,1,0.001,0.0,time,5.0,0.0074,0.0398
2022-05-18,30502.0,28744.0,30535.0,28392.0,26219431165.241817,547927169401.20306,1,1.0,-0.04130058857590306,1.0,-0.0763792937244947,-0.028426567517322976,-0.15181917436336279,29885.6,29811.9,-0.038198998848943955,-0.03582126600451507,0.03690516938339061,25661996815.56069,1.021722173597306,-0.0763792937244947,-0.028426567517322976,0.8089413745070931,1,-0.04130058857590306,0,0.0,-0.04130058857590306,time,5.0,0.0312,0.039
2022-05-19,28772.0,30139.0,30472.0,28018.0,29190056577.430664,578678245847.8763,0,,0.04739096433638129,1.0,0.015259718385771004,0.007285852745563259,-0.03378963228929566,29929.2,29706.5,0.007009876642208868,0.014559103226566616,0.04411554248830132,26348098778.309105,1.1078619684491688,0.015259718385771004,0.007285852745563259,0.7332667610998621,1,0.04639096433638129,1,0.001,0.04739096433638129,,,,
2022-05-20,30289.0,29153.0,30498.0,28307.0,25980877919.56809,557201657280.7389,1,1.0,-0.03326219069460829,1.0,-0.026805982107090398,-0.06323704251148743,-0.05051459093277744,29535.6,29551.4,-0.012953859071764162,-0.01348159478061961,0.04034578387244554,26954649621.388184,0.9638737021071341,-0.026805982107090398,-0.06323704251148743,0.7847498713109686,1,-0.001,1,0.001,-0.0,time,5.0,0.0066,0.0401
2022-05-21,29257.0,29302.0,29587.0,28606.0,13561006428.368963,561696351558.8424,0,,0.00509794962613069,1.0,0.019412747008071163,-0.012935390419726467,0.03771647129652589,29458.8,29657.9,-0.005322687957418526,-0.012000175332710694,0.03588048977968108,23983215062.836906,0.5654373858066413,0.019412747008071163,-0.012935390419726467,0.7856160464126085,1,0.00409794962613069,1,0.001,0.00509794962613069,,,,
2022-05-22,29492.0,30178.0,30342.0,28762.0,17199930154.801018,578090387085.146,0,,0.029457409012338332,1.0,0.0012940044460665323,0.007410869274936616,0.041626397901421974,29503.2,29778.5,0.022872095230347833,0.01341571939486541,0.0386036331976973,22430260449.08211,0.7668181202730917,0.0012940044460665323,0.007410869274936616,0.77417809206408,1,0.0,0,0.0,0.0,,,,
2022-05-24,29396.0,29655.0,29785.0,28716.0,23486436836.56051,564885248021.9939,0,,-0.017482436800769722,1.0,0.017219497135800843,0.03169357083217372,0.002366063883724845,29685.4,29785.5,-0.0010240724396505252,-0.004381326484363179,0.03324710102161726,21883661583.345848,1.073240725602996,0.017219497135800843,0.03169357083217372,0.8155279167087319,1,-0.0,0,0.0,-0.0,,,,
2022-05-25,29647.0,29585.0,30173.0,29399.0,23108764916.206596,563577022957.9133,1,1.0,-0.002363269162032516,1.0,0.009658043819534612,-0.018381499054381356,-0.011229571204171007,29574.6,29751.9,0.0003516531077343288,-0.005609725765413298,0.023640608734301436,20667403251.101036,1.1181261929930892,0.009658043819534612,-0.018381499054381356,0.845596083401906,1,-0.001,1,0.001,-0.0,upper,5.0,0.0703,0.0347
2022-05-26,29573.0,29347.0,29864.0,28412.0,31972044691.709656,559066076343.6685,1,1.0,-0.00807714972959198,1.0,-0.02753661607793756,0.006654546701883257,-0.05700330966228595,29613.4,29574.5,-0.008995927519298785,-0.007692437741973701,0.017888040364187036,21865636605.52935,1.4622050694661508,-0.02753661607793756,0.006654546701883257,0.7835948712619752,1,-0.00807714972959198,0,0.0,-0.00807714972959198,upper,4.0,0.0784,0.033
2022-05-27,29349.0,28647.0,29353.0,28327.0,31756305901.005535,545752899521.8662,1,1.0,-0.02414160076289022,1.0,-0.033990895295902934,-0.022353422974541015,-0.03499966314087444,29482.4,29470.6,-0.028335549344693844,-0.02794649582974218,0.02085191091035519,25504696500.056664,1.245116008376535,-0.033990895295902934,-0.022353422974541015,0.6300189290274988,0,-0.02414160076289022,0,0.0,-0.02414160076289022,upper,3.0,0.1026,0.0319
2022-05-28,28646.0,29088.0,29132.0,28606.0,15406515372.711676,554938694217.2793,1,1.0,0.015276992358893262,1.0,-0.016799053574446554,-0.0361190271058387,-0.028975831219121395,29264.4,29383.8,-0.006027801697625845,-0.010066771486329174,0.015120863804816398,25146013543.638794,0.6126822188326179,-0.016799053574446554,-0.0361190271058387,0.7270663333028767,1,0.015276992358893262,0,0.0,0.015276992358893262,upper,2.0,0.0873,0.0311
2022-05-29,29082.0,29493.0,29520.0,28907.0,14496111397.934435,561771345708.952,1,1.0,0.013827229057828582,1.0,0.0049749548505810814,-0.005462822458270122,0.026057612023378862,29232.0,29458.7,0.008928571428571397,0.0011643419431270896,0.016318632212479443,23347948455.913578,0.6208730255382611,0.0049749548505810814,-0.005462822458270122,0.7424417173841392,1,0.013827229057828582,0,0.0,0.013827229057828582,upper,1.0,0.0735,0.0301
2022-05-30,29497.0,31741.0,31879.0,29354.0,34891305294.623,604926607440.7722,0,,0.07345627353520033,-1.0,0.10800432855098263,0.0728747676187258,0.053153721092272566,29663.2,29618.9,0.07004638744302705,0.07164682010473045,0.03804467117814773,25704456531.59686,1.3574029566325718,-0.10800432855098263,-0.0728747676187258,0.7535810755383852,1,0.07245627353520033,1,0.001,0.07345627353520033,,,,
2022-05-31,31737.0,31866.0,32227.0,31319.0,29770567353.488136,607393396318.7885,0,,0.003930390080219918,-1.0,0.09550330033003296,0.08583500868913352,0.09306074846499501,30167.0,29890.2,0.056319819670500815,0.06610193307505474,0.036601540579701185,25264161063.952557,1.17837149937923,-0.09550330033003296,-0.08583500868913352,0.8603829160530191,1,0.0,0,0.0,0.0,,,,
2022-06-01,31814.0,29833.0,31982.0,29441.0,35553330791.53566,569001624438.0176,-1,1.0,-0.06592444730239518,-1.0,0.011528159224222678,0.041400495688902916,0.01812162992287214,30404.2,29943.3,-0.01878687812867963,-0.0036836287249567556,0.049771956504639614,26023566042.058582,1.3661974970715132,-0.011528159224222678,-0.041400495688902916,0.6620254459171986,0,-0.001,1,0.001,-0.0,time,5.0,0.0503,0.0395
2022-06-02,29822.0,30481.0,30624.0,29667.0,24232399986.261147,580863150152.0535,1,1.0,0.021488375313289954,-1.0,-0.0396962918622602,0.04788916391639164,0.010040426800980828,30682.8,29973.6,-0.006576974721994033,0.01692823017588818,0.050050480731320214,27788742964.768475,0.8720221716032214,0.0396962918622602,-0.04788916391639164,0.7176281442945147,1,-0.022488375313289954,1,0.001,-0.021488375313289954,time,5.0,0.0254,0.0382
2022-06-03,30447.0,29714.0,30636.0,29400.0,21997859590.66833,566275595800.1772,1,1.0,-0.025485223464050726,-1.0,-0.06753279357308728,0.00749330349574473,0.001989546450851476,30727.0,29979.5,-0.03296774823445181,-0.008856051635284135,0.05236187742604832,29289092603.315254,0.7510597849036258,0.06753279357308728,-0.00749330349574473,0.7763040320998645,1,-0.025485223464050726,0,0.0,-0.025485223464050726,time,5.0,0.0172,0.0371
2022-06-04,29704.0,29872.0,29941.0,29518.0,12911383481.843807,568340135127.331,-1,1.0,0.005303271584205521,-1.0,0.0013072771762812074,-0.0588828329290193,0.009700861923271908,30353.2,30008.2,-0.01585335318846126,-0.004538759405762427,0.033714047326188164,24893108240.75942,0.518673014111713,-0.0013072771762812074,0.0588828329290193,0.6649919388677624,0,0.004303271584205521,1,0.001,0.005303271584205521,time,5.0,0.0076,0.0354
2022-06-05,29858.0,29918.0,30134.0,29610.0,13395229055.412352,570209935092.4275,0,,0.0015387191529024728,-1.0,-0.018470522620648966,-0.06113098600389133,0.0194568439704228,29963.6,30065.3,-0.0015218465070951925,-0.004899335779120717,0.03345383233390899,21618040581.14426,0.6196319691940985,0.018470522620648966,0.06113098600389133,0.8207634504171964,1,-0.002538719152902473,1,0.001,-0.0015387191529024728,,,,
2022-06-06,29919.0,31373.0,31680.0,29919.0,27644798123.298183,597966736176.5532,0,,0.047487344447958414,-1.0,0.0558322676179579,0.051620688499312894,0.09515830627988975,30271.6,30337.9,0.03638393741989199,0.03411903922156778,0.0271983292870242,20036334047.496765,1.3797333413270767,-0.0558322676179579,-0.051620688499312894,0.8160767891914641,1,0.0,0,0.0,0.0,,,,
2022-06-07,31343.0,31265.0,31523.0,29315.0,36111325508.04181,597205650752.5386,0,,-0.0034483893809662985,-1.0,0.046632297803963496,0.025720940914012003,0.07484185918591857,30428.4,30555.6,0.027494051609680437,0.02321669350299138,0.02690859469472582,22412119151.852898,1.6112410104270012,-0.046632297803963496,-0.025720940914012003,0.9045722318918196,1,-0.0,0,0.0,-0.0,,,,
2022-06-08,31233.0,30229.0,31263.0,29975.0,27080284928.564884,576238781341.3682,0,,-0.033697532497171,-1.0,0.010395079885018976,0.017331897422090625,0.024955074085376117,30531.4,30629.2,-0.00990455727546069,-0.013065963198516495,0.029300719465432862,23428604219.432205,1.1558642023626782,-0.010395079885018976,-0.017331897422090625,0.9527231073622826,1,-0.0,0,0.0,-0.0,,,,
2022-06-09,30234.0,30101.0,30610.0,29981.0,18871591862.340336,573819802894.6453,0,,-0.004243334727756188,-1.0,-0.040544417174003144,0.007666041778253918,-0.0516681894080212,30577.2,30465.2,-0.015573695433198642,-0.011954623636148853,0.02948640527224813,24620645895.531513,0.7664945892327466,0.040544417174003144,-0.007666041778253918,0.7330778173424483,1,-0.0,0,0.0,-0.0,,,,
2022-06-10,30097.0,29101.0,30266.0,28943.0,25663085729.428833,554622874799.0432,0,,-0.03378585594615656,-1.0,-0.06921477690708455,-0.02730797513202754,-0.08676959769032822,30413.8,30188.7,-0.04316461606244526,-0.036030037729349096,0.03341991669364207,27074217230.33481,0.9478791394447076,0.06921477690708455,0.02730797513202754,0.78515357946214,1,-0.0,0,0.0,-0.0,,,,
2022-06-11,29100.0,28374.0,29406.0,28314.0,22518366769.839092,540789214973.6274,0,,-0.025299304958383804,-1.0,-0.061364914486089495,-0.0955917508685813,-0.04890557436395937,29814.0,30042.8,-0.0482994566311129,-0.055547419015537836,0.014955763587907843,26048930959.64299,0.864464142683102,0.061364914486089495,0.0955917508685813,0.8625415768615772,1,-0.0,0,0.0,-0.0,,,,
2022-06-12,28432.0,26767.0,28552.0,26767.0,29834061115.62461,514202090511.0678,0,,-0.05830344738260464,1.0,-0.11076043985249662,-0.14386694386694387,-0.12184639611561299,28914.4,29671.4,-0.07426749301386171,-0.09788550590804612,0.018826718371208796,24793478081.159554,1.2033027805927468,-0.11076043985249662,-0.14386694386694387,0.7500585000649269,1,-0.0,0,0.0,-0.0,,,,
2022-06-13,26628.0,22526.0,26795.0,22113.0,64852526179.382835,429492202561.014,0,,-0.17249958788168432,1.0,-0.22593725301536027,-0.2548215289953356,-0.24190617217473243,27373.8,28952.6,-0.17709634760245196,-0.2219697022029109,0.06052699006645126,32347926331.323143,2.004843386717647,-0.22593725301536027,-0.2548215289953356,0.7171257656046175,1,-0.0,0,0.0,-0.0,,,,
2022-06-14,22501.0,22245.0,23014.0,21047.0,47639470967.891426,423044474596.5387,0,,-0.012552933367499661,1.0,-0.21600761260308732,-0.26098800704295544,-0.25532271023031605,25802.6,28189.9,-0.1378775782285505,-0.21088758739832358,0.058871604968857905,38101502152.433365,1.2503305191826648,-0.21600761260308732,-0.26098800704295544,0.8236612185065794,1,-0.0,0,0.0,-0.0,,,,
2022-06-15,22223.0,22529.0,22665.0,20193.0,52027211446.51121,429887916884.8431,0,,0.012686103937000644,1.0,-0.15832928606119478,-0.22583416377444077,-0.2469750651781536,24488.2,27451.0,-0.080005880383205,-0.17930130049907111,0.06662653716073315,43374327295.84984,1.1994932184571148,-0.15832928606119478,-0.22583416377444077,0.796722092340649,1,0.0,0,0.0,0.0,,,,
2022-06-16,22584.0,20409.0,22836.0,20283.0,27449277945.59262,389181727345.57733,1,1.0,-0.09882738816397241,1.0,-0.09398028944330994,-0.28071473884542186,-0.3494724763331527,22895.2,26354.6,-0.1085904469059017,-0.2256000849946499,0.06782845383558564,44360509531.000534,0.6187773367754081,-0.09398028944330994,-0.28071473884542186,0.7020086728849617,1,-0.001,1,0.001,-0.0,time,5.0,0.0142,0.0563
2022-06-17,20378.0,20473.0,21238.0,20300.0,24232922585.240158,391441740414.39136,0,,0.003130964839408074,1.0,-0.07965835019105416,-0.2351402846788957,-0.34517831440908364,21636.4,25275.4,-0.053770497864709554,-0.19000292774792882,0.07395190418425784,43240281824.923645,0.560424714236537,-0.07965835019105416,-0.2351402846788957,0.7412434974483408,1,0.002130964839408074,1,0.001,0.003130964839408074,,,,
2022-06-18,20470.0,19047.42,20748.0,17677.43,38920632524.1614,362303884192.0101,1,1.0,-0.07217528554048436,1.0,-0.15453770695547964,-0.15442510876320703,-0.36989579542823126,20940.684,24157.242,-0.09041080033488891,-0.2115234015538695,0.04715013869036859,38053903093.879364,1.0227763608937512,-0.15453770695547964,-0.15442510876320703,0.6662430023062001,0,-0.001,1,0.001,-0.0,time,5.0,0.1023,0.0536
2022-06-19,19032.4,20516.0,20710.0,18043.27,32488136325.883087,390555374756.5322,1,1.0,0.07427341019706481,1.0,0.005242785045813214,-0.07772533153517647,-0.3184279592040131,20594.884,23198.742,-0.0038302716344504883,-0.11564170160606113,0.06859398624531339,35023636165.47769,0.9276060364602059,0.005242785045813214,-0.07772533153517647,0.7421536373158938,1,0.07427341019706481,0,0.0,0.07427341019706481,time,5.0,0.0358,0.06
2022-06-20,20553.0,20637.0,20903.0,19723.65,28346447996.779846,392793374515.9921,1,1.0,0.005880511684964813,1.0,0.008010550481121426,-0.08398064716587506,-0.2908491117143741,20216.484,22352.341999999997,0.020800649608507582,-0.07674104127433257,0.06798631453892451,30287483475.53142,0.935912949640742,0.008010550481121426,-0.08398064716587506,0.8843183740682594,1,0.005880511684964813,0,0.0,0.005880511684964813,time,5.0,0.0422,0.0576
2022-06-21,20620.0,20701.0,21660.0,20416.0,25340643362.789,395059669321.2376,1,1.0,0.003096427071229776,1.0,0.08681385720480783,0.014307413396050794,-0.27042362726439695,20274.884,21585.041999999998,0.021016938987172606,-0.040956232561419004,0.051890796804322445,29865756558.970695,0.8484848964985453,0.08681385720480783,0.014307413396050794,0.8367022472844183,1,0.003096427071229776,0,0.0,0.003096427071229776,time,5.0,0.0169,0.0551
2022-06-22,20698.0,19983.57,20844.0,19821.82,24955466738.110855,381616262301.266,1,1.0,-0.03527157234526434,1.0,-0.02595193994930789,-0.02390612025594685,-0.2534251130122913,20176.998,20906.699,-0.009586559903509873,-0.04415469893166779,0.05470963279943215,30010265389.544838,0.8315643468719539,-0.02595193994930789,-0.02390612025594685,0.6605608738340697,0,-0.03527157234526434,0,0.0,-0.03527157234526434,time,5.0,0.0377,0.0528
2022-06-23,19976.54,21100.0,21124.0,19976.54,23655104386.978516,402495826231.42053,0,,0.0543626045440685,1.0,0.02243543150651739,0.10776157610847048,-0.06330462576578177,20587.514000000003,20764.099,0.024893049253056798,0.016177008210180643,0.0447440964500052,26957159762.108257,0.8775072966043254,0.02243543150651739,0.10776157610847048,0.8096359746567332,1,0.0533626045440685,1,0.001,0.0543626045440685,,,,
2022-06-24,21099.0,21263.0,21452.0,20772.0,21955656695.748722,407086114490.3726,0,,0.007695432542543651,1.0,0.02714844693493057,0.036410606356014785,-0.04414475162957965,20736.914,20665.898999999998,0.025369541485295244,0.02889305710823442,0.03216569603653254,24850663836.081387,0.8835038307455867,0.02714844693493057,0.036410606356014785,0.8525882288768887,1,0.0,0,0.0,0.0,,,,
2022-06-25,21275.0,21526.0,21526.0,20972.0,16152442749.306295,410110791491.05475,0,,0.012293033817542145,1.0,0.07718490740143036,0.04307796675873421,-0.044520395934129375,20914.714,20565.599,0.029227557211635835,0.04669939348715313,0.032210894582542705,22411862786.586678,0.7207095145600037,0.07718490740143036,0.04307796675873421,0.959464282749805,1,0.0,0,0.0,0.0,,,,
2022-06-26,21506.0,21053.0,21782.0,21035.0,15392697878.417652,401645800330.4072,0,,-0.02221843905368818,1.0,-0.002227488151658741,0.017004009468141623,0.031554706257043375,20985.114,20629.999,0.0032349597910212857,0.020504169680279682,0.0351532994075708,20422273689.712406,0.7537210651609095,-0.002227488151658741,0.017004009468141623,0.9224749738532796,1,-0.0,0,0.0,-0.0,,,,
2022-06-27,21055.0,20751.0,21481.0,20698.0,17719011287.9831,395914576106.05786,0,,-0.01444862950186096,1.0,-0.024079386728119268,0.0384030481040174,0.013578859961901113,21138.6,20657.799,-0.018336124435866075,0.004511661673153089,0.03044716364463293,18974982599.686855,0.9338090928355064,-0.024079386728119268,0.0384030481040174,0.789330146684505,1,-0.0,0,0.0,-0.0,,,,
2022-06-28,20759.0,20283.0,21195.0,20250.0,18161209601.432373,386606940573.39575,1,0.0,-0.022811341509906793,1.0,-0.05774412338567314,-0.03872037914691939,0.06486862787716152,20975.2,20781.357,-0.03300087722643885,-0.02398096524687965,0.016652167206298384,17876203642.57763,1.015943315737124,-0.05774412338567314,-0.03872037914691939,0.6559607941471602,0,-0.001,1,0.001,-0.0,time,5.0,-0.0491,0.0436
2022-06-29,20271.0,20109.0,20392.0,19954.04,20744333507.35517,384067866465.5609,1,1.0,-0.008615620732720222,1.0,-0.04483921531373203,-0.054272680242675064,-0.01983817508286212,20744.4,20740.657,-0.030629953143981092,-0.030455014033547667,0.014292005930619061,17633939004.89892,1.1763868243840556,-0.04483921531373203,-0.054272680242675064,0.7920360550650877,1,-0.008615620732720222,0,0.0,-0.008615620732720222,time,5.0,0.0073,0.0415
2022-06-30,20122.0,19608.4,20146.0,18782.75,22816515394.911003,365984224323.45276,1,1.0,-0.025209430189391313,1.0,-0.0550624066310057,-0.08908296943231431,-0.04984251586955457,20360.879999999997,20637.797000000002,-0.03695714527073468,-0.04987920949120683,0.006802116427856378,18966753534.01986,1.2029742124283942,-0.0550624066310057,-0.08908296943231431,0.6914345372507111,0,-0.025209430189391313,0,0.0,-0.025209430189391313,time,5.0,0.0292,0.0397
2022-07-01,19627.97,19407.45,20537.0,19100.51,28756781114.699898,370916529918.7163,1,1.0,-0.01030103288374559,1.0,-0.043166691317852335,-0.07816225716049963,-0.062487319453166434,20031.769999999997,20508.442000000003,-0.031166492027414283,-0.053684819158861585,0.007295142931537315,21639570181.276314,1.328897980588439,-0.043166691317852335,-0.07816225716049963,0.889717553688142,1,-0.01030103288374559,0,0.0,-0.01030103288374559,time,5.0,0.058,0.0378
2022-07-02,19314.61,19268.23,19381.38,19059.83,15601715000.679424,367706689137.568,1,1.0,-0.007199387383882534,1.0,-0.04181063205529867,-0.07145535154932292,-0.03579640674814366,19735.216000000004,20436.908000000003,-0.023662573543659415,-0.057184677838741704,0.008359625439404115,21216110923.815575,0.7353711081499927,-0.04181063205529867,-0.07145535154932292,0.8767327721466593,1,-0.007199387383882534,0,0.0,-0.007199387383882534,upper,5.0,0.1171,0.036
2022-07-03,19261.55,19310.23,19548.78,19006.55,13976969844.332441,368549364135.05225,1,1.0,0.0021773817095586193,1.0,-0.015206238142836837,-0.04795986786964457,-0.08482322274881515,19540.662000000004,20257.931,-0.011792435691278191,-0.046781727117147454,0.009745869357273933,20379262972.395588,0.6858427541400652,-0.015206238142836837,-0.04795986786964457,0.862100082180236,1,0.0021773817095586193,0,0.0,0.0021773817095586193,upper,4.0,0.1149,0.0344
2022-07-04,19317.45,20257.0,20281.0,19103.53,18634860046.37241,386425176262.77844,1,1.0,0.0478654055351999,1.0,0.043774426830933466,0.007359888607091358,-0.04731223251657812,19570.262,20157.331,0.03509089454193304,0.004944553423268383,0.02814708054719923,19957368280.199036,0.9337333352144045,0.043774426830933466,0.007359888607091358,0.5004340358035223,0,0.0478654055351999,0,0.0,0.0478654055351999,upper,4.0,0.0761,0.0371
2022-07-05,20250.0,20189.0,20630.0,19359.81,23623270105.54542,385301783065.72974,1,1.0,-0.003362511203582525,1.0,0.04778695292717594,0.029609759082841913,-0.06211093561274739,19686.382,20023.631,0.025531253025568468,0.008258691942535146,0.024449879979347326,20118719222.32592,1.17419353809215,0.04778695292717594,0.029609759082841913,0.7240753550418204,1,-0.003362511203582525,0,0.0,-0.003362511203582525,upper,3.0,0.0795,0.0353
2022-07-06,20188.0,20567.0,20612.0,19798.69,21755499642.28282,392479833070.6018,0,,0.01854994793923578,1.0,0.06508311915497633,0.05974767421789062,-0.023084596019569692,19918.292,19975.031,0.03256845516673823,0.029635448375524565,0.023001105025375994,18718462927.842503,1.1622481891888101,0.06508311915497633,0.05974767421789062,0.8064059057085133,1,0.01754994793923578,1,0.001,0.01854994793923578,,,,
2022-07-07,20568.0,21661.0,21791.0,20297.0,21927087503.433758,414055638573.8548,0,,0.05182555899151853,1.0,0.0693093745371971,0.12418213816214574,0.04385330827430001,20396.846,20066.031,0.06197791560518717,0.07948602292102525,0.02612950007186835,19983537428.39337,1.0972575592286737,0.0693093745371971,0.12418213816214574,0.9067649132082122,1,0.0,0,0.0,0.0,,,,
