timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,barrier_touched,return_at_barrier,bitcoin_log_return_1,bitcoin_close_topo_window_start_idx,bitcoin_close_topo_window_end_idx,bitcoin_close_topo_tau_used,bitcoin_close_topo_num_holes_0,bitcoin_close_topo_betti_0,bitcoin_close_topo_max_hole_lifetime_0,bitcoin_close_topo_avg_hole_lifetime_0,bitcoin_close_topo_num_relevant_holes_0,bitcoin_close_topo_l1_norm_0,bitcoin_close_topo_l2_norm_0,bitcoin_close_topo_l3_norm_0,bitcoin_close_topo_persistence_entropy_0,bitcoin_close_topo_std_persistence_0,bitcoin_close_topo_wasserstein_0,bitcoin_close_topo_num_holes_1,bitcoin_close_topo_betti_1,bitcoin_close_topo_max_hole_lifetime_1,bitcoin_close_topo_avg_hole_lifetime_1,bitcoin_close_topo_num_relevant_holes_1,bitcoin_close_topo_l1_norm_1,bitcoin_close_topo_l2_norm_1,bitcoin_close_topo_l3_norm_1,bitcoin_close_topo_persistence_entropy_1,bitcoin_close_topo_std_persistence_1,bitcoin_close_topo_wasserstein_1,bitcoin_close_topo_num_holes_0_ma5,bitcoin_close_topo_num_holes_0_ma10,bitcoin_close_topo_max_hole_lifetime_0_ma5,bitcoin_close_topo_avg_hole_lifetime_0_ma5,bitcoin_close_topo_num_relevant_holes_0_ma5,bitcoin_close_topo_l1_norm_0_ma5,bitcoin_close_topo_l1_norm_0_ma10,bitcoin_close_topo_persistence_entropy_0_ma5,bitcoin_close_topo_num_holes_1_ma5,bitcoin_close_topo_num_holes_1_ma10,bitcoin_close_topo_max_hole_lifetime_1_ma5,bitcoin_close_topo_avg_hole_lifetime_1_ma5,bitcoin_close_topo_num_relevant_holes_1_ma5,bitcoin_close_topo_l1_norm_1_ma5,bitcoin_close_topo_l1_norm_1_ma10,bitcoin_close_topo_persistence_entropy_1_ma5,signal,label,meta_decision,final_signal,primary_signal
2024-01-02,44148.0,44995.0,45870.0,44148.0,39089952715.542786,878395004792.8407,lower,-0.0495,0.01852818693453057,20.0,40.0,4.0,12.0,12.0,1.6511732339859009,0.9607115151981512,5.0,11.528538182377815,3.6863196562138922,2.604736504820518,2.3574454632897694,0.4576528180634471,0.6605180203914642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12750113010406494,12.0,12.0,1.7178272008895874,1.0388859075804553,4.8,12.466630890965462,13.632089087367058,2.369290909589794,1.2,2.5,0.09908652305603027,0.0803796410560608,0.4,0.11007885932922364,0.36340242624282837,0.1915926517420649,1.0,0.0,0.0,0.0,1
2024-01-03,44952.0,42822.0,45469.0,41805.0,43146162597.56747,838208392904.1771,upper,0.0917,-0.04949938326892658,21.0,41.0,4.0,12.0,12.0,1.6093720197677612,0.9405076478918394,5.0,11.286091774702072,3.595073471800293,2.5350246862318886,2.362414699992429,0.4387384983037284,0.07007049024105072,2.0,2.0,0.15638089179992676,0.13722145557403564,1.0,0.2744429111480713,0.1959429093708217,0.17619499022930382,0.6833678011086985,0.019159436225891113,0.2744429111480713,12.0,12.0,1.7041923761367799,1.0104874116679032,4.8,12.125848940014839,13.244487315416336,2.366025045610048,1.2,2.3,0.10640432834625244,0.09312444925308228,0.4,0.1355684757232666,0.31990504264831543,0.23246998935963653,1.0,1.0,1.0,1.0,1
2024-01-04,42863.0,44196.0,44814.0,42675.0,26123887042.79777,866352960236.8643,upper,0.0602,0.03158229803394314,22.0,42.0,4.0,12.0,12.0,1.54216730594635,0.9098782216509184,4.0,10.91853865981102,3.3999198319571113,2.3828428403475153,2.3990334852295767,0.36798033517653506,0.44075459241867065,2.0,2.0,0.1297779083251953,0.07548922300338745,1.0,0.1509784460067749,0.13149816837983286,0.12996622457377227,0.40572690648181264,0.05428868532180786,0.15837450999346742,12.0,12.0,1.670263409614563,0.9765976970394451,4.6,11.719172364473343,12.862733659148216,2.3709611061341875,1.2,2.1,0.10791218280792236,0.09322255849838257,0.4,0.1357646942138672,0.2666540503501892,0.21781894151810227,1.0,1.0,1.0,1.0,1
2024-01-05,44174.0,44114.0,44281.0,43116.0,29364675804.010384,863690851062.0247,upper,0.062,-0.0018570948605323967,23.0,43.0,4.0,12.0,12.0,1.6501411199569702,0.9255987803141276,3.0,11.107185363769531,3.498855155278041,2.4808471723287897,2.388264525820798,0.40426787449533547,0.32480910420417786,2.0,2.0,0.13028526306152344,0.11023688316345215,1.0,0.2204737663269043,0.15845572218212878,0.14333951678325052,0.6765171024399103,0.02004837989807129,0.11471907474376117,12.0,12.0,1.6476720571517944,0.94275490740935,4.2,11.3130588889122,12.443838974833488,2.3716708240410265,1.4,1.9,0.10878903865814209,0.09008973836898804,0.6,0.1546792507171631,0.21844151020050048,0.35312236200608427,1.0,1.0,1.0,1.0,1
2024-01-06,44165.0,43956.0,44221.0,43479.0,11841102132.239353,861211168830.4689,upper,0.0656,-0.003588058805718564,24.0,44.0,4.0,12.0,12.0,1.6624928712844849,1.011468971769015,3.0,12.13762766122818,3.7453958723707466,2.608806793681682,2.409041435744681,0.3820074683556814,0.23568439483642578,1.0,1.0,0.19725704193115234,0.19725704193115234,0.0,0.19725704193115234,0.19725704193115234,0.19725704193115237,-0.0,0.0,0.39207224425771636,12.0,12.0,1.6230693101882934,0.9496330273648104,4.0,11.395596328377724,12.159512877464294,2.3832399220154508,1.4,1.6,0.12274022102355957,0.10404092073440552,0.6,0.16863043308258058,0.16468883752822877,0.35312236200608427,1.0,1.0,1.0,1.0,1
2024-01-07,44002.0,43884.0,44489.0,43687.0,15144653805.362787,856926317087.4954,upper,0.0672,-0.0016393446294331684,25.0,45.0,4.0,12.0,12.0,1.5487265586853027,1.0598079537351925,4.0,12.717695444822311,3.8602534865093125,2.6487849513164443,2.4260283310828905,0.3443886121935015,0.6671635210514069,1.0,1.0,0.442915678024292,0.442915678024292,0.0,0.442915678024292,0.442915678024292,0.442915678024292,-0.0,0.0,0.2122341834335945,12.0,12.0,1.6025799751281737,0.9694523150722185,3.8,11.633427780866622,12.050029335916042,2.396956495574075,1.6,1.4,0.21132335662841797,0.1926240563392639,0.6,0.25721356868743894,0.1836462140083313,0.35312236200608427,1.0,1.0,1.0,1.0,1
2024-01-08,43953.0,46936.0,47193.0,43248.0,40821502383.50064,919666641903.4098,lower,-0.0901,0.06723518266831421,26.0,46.0,4.0,12.0,12.0,2.5851809978485107,0.9284097949663798,2.0,11.140917539596558,3.767693421425592,2.901949342269412,2.329967957256379,0.5665816173317767,0.9245209395885468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442915678024292,12.0,12.0,1.7977417707443237,0.9670327444871267,3.2,11.60439293384552,11.865120936930179,2.3904671470268655,1.2,1.2,0.1800471782684326,0.1651797652244568,0.4,0.2023249864578247,0.16894673109054564,0.21644880178434459,1.0,0.0,0.0,0.0,1
2024-01-09,46967.0,46106.0,47680.0,45416.0,39887918405.77868,902166917320.3264,lower,-0.0722,-0.01784187824615453,27.0,47.0,4.0,12.0,12.0,2.0013344287872314,0.9407938681542873,2.0,11.289526417851448,3.709121546522501,2.7170005795692904,2.341637123483545,0.5112456534939107,1.0630699545145035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.8895751953125,0.9732158737878004,2.8,11.678590485453606,11.698881424963474,2.3789878746776587,0.8,1.0,0.15409159660339355,0.15008192062377929,0.2,0.17212929725646972,0.15394699573516846,0.13530342048798205,1.0,0.0,0.0,0.0,1
2024-01-10,46141.0,46632.0,47599.0,44591.0,52030057180.57072,915259343942.0361,lower,-0.0836,0.011343907365844378,28.0,48.0,4.0,12.0,12.0,1.7756716012954712,0.8879133077959219,3.0,10.654959693551064,3.4311437232401203,2.475633299414173,2.362577958455379,0.43894444823129636,0.5592243373394012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.9146812915802003,0.9656787792841595,2.8,11.588145351409912,11.450602120161056,2.373850561204575,0.4,0.9,0.12803454399108888,0.12803454399108888,0.0,0.12803454399108888,0.141356897354126,0.0,1.0,0.0,0.0,0.0,1
2024-01-11,46566.0,46314.0,48888.0,45662.0,49198128806.306175,909846384596.2129,lower,-0.0767,-0.006842709547476863,29.0,49.0,4.0,12.0,12.0,1.5488706827163696,0.8131354177991549,3.0,9.757625013589859,2.999245790512173,2.1080064663982783,2.422319395902511,0.297378101041995,0.7798544019460678,1.0,1.0,0.08010363578796387,0.08010363578796387,0.0,0.08010363578796387,0.08010363578796387,0.08010363578796388,-0.0,0.0,0.08010363578796387,12.0,12.0,1.8919568538665772,0.9260120684901872,2.8,11.112144821882248,11.253870575129985,2.376506153236141,0.4,0.9,0.10460386276245118,0.10460386276245118,0.0,0.10460386276245118,0.13661714792251586,-0.0,1.0,0.0,1.0,1.0,1
2024-01-12,46369.0,42894.0,46504.0,41730.0,45913301456.05085,838383512176.7352,time,-0.0042,-0.07671233518300202,30.0,50.0,4.0,12.0,12.0,2.1024820804595947,0.9356777047117552,3.0,11.228132456541061,3.6186659389072418,2.6500656806217737,2.3747107474619664,0.46447371402763743,0.2345207929611206,1.0,1.0,0.07909083366394043,0.07909083366394043,0.0,0.07909083366394043,0.07909083366394043,0.07909083366394044,-0.0,0.0,0.03031659591983273,12.0,12.0,2.0027079582214355,0.9011860186855,2.6,10.814232224225998,11.223830002546311,2.366242636511956,0.4,1.0,0.03183889389038086,0.03183889389038086,0.0,0.03183889389038086,0.1445262312889099,-0.0,1.0,0.0,1.0,1.0,1
2024-01-13,42871.0,42848.0,43213.0,42434.0,19424747840.478386,839198740717.084,time,-0.0377,-0.001072986504007795,31.0,51.0,4.0,12.0,12.0,1.7436213493347168,0.84060371418794,2.0,10.08724457025528,3.208459405468356,2.325041094662398,2.389109248970258,0.38889121281531913,0.7114366590976715,1.0,1.0,0.07813715934753418,0.07813715934753418,0.0,0.07813715934753418,0.07813715934753418,0.0781371593475342,-0.0,0.0,0.02854509189725266,12.0,12.0,1.8343960285186767,0.8836248025298119,2.6,10.603497630357742,11.10394528210163,2.3780708948547318,0.6,0.9,0.0474663257598877,0.0474663257598877,0.0,0.0474663257598877,0.1248956561088562,-0.0,1.0,0.0,1.0,1.0,1
2024-01-14,42823.0,41801.0,43088.0,41754.0,16968959097.076523,822907066751.3778,time,-0.0048,-0.024738706819236383,32.0,52.0,4.0,12.0,12.0,1.6796836853027344,0.8696703463792801,2.0,10.436044156551361,3.236132788898115,2.299582391793688,2.416210046410579,0.3411545704080979,0.47898006439208984,1.0,1.0,0.07527196407318115,0.07527196407318115,0.0,0.07527196407318115,0.07527196407318115,0.07527196407318117,-0.0,0.0,0.0857636888609439,12.0,12.0,1.7700658798217774,0.8694000981748105,2.6,10.432801178097725,11.055695831775665,2.3929854794401386,0.8,0.8,0.06252071857452393,0.06252071857452393,0.0,0.06252071857452393,0.11732500791549683,-0.0,1.0,0.0,1.0,1.0,1
2024-01-15,41747.0,42587.0,43313.0,41747.0,22634527323.56315,835225973285.8562,time,-0.0228,0.01862877969444427,33.0,53.0,4.0,12.0,12.0,1.6555496454238892,0.8133434231082598,2.0,9.760121077299118,3.1054421327671475,2.2383474113821333,2.3831949913487622,0.3769881245923437,0.1722043752670288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07527196407318115,12.0,12.0,1.746041488647461,0.854486121237278,2.4,10.253833454847335,10.920989403128624,2.3971088860188154,0.8,0.6,0.06252071857452393,0.06252071857452393,0.0,0.06252071857452393,0.09527763128280639,0.0,1.0,0.0,0.0,0.0,1
2024-01-16,42506.0,43148.0,43539.0,42170.0,22023116042.275295,845770850849.578,time,-0.0379,0.013087024129212593,34.0,54.0,4.0,12.0,12.0,2.432173490524292,0.957783098022143,3.0,11.493397176265717,3.889317457625403,2.942217288602668,2.319131359664523,0.5858475862590741,0.19973954558372498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.9227020502090455,0.8834156572818757,2.4,10.600987887382507,10.856566354632378,2.3764712787712177,0.6,0.5,0.046499991416931154,0.046499991416931154,0.0,0.046499991416931154,0.07555192708969116,0.0,1.0,0.0,0.0,0.0,1
2024-01-17,43136.0,42714.0,43198.0,42221.0,21299064875.187115,836987995502.6503,lower,-0.0781,-0.010109331163391423,35.0,55.0,4.0,12.0,12.0,2.4634621143341064,0.9289290135105451,3.0,11.147148162126541,3.8297695458678507,2.9323386130111144,2.304936696837481,0.5994598560896823,0.11629125475883484,1.0,1.0,0.06017327308654785,0.06017327308654785,0.0,0.06017327308654785,0.06017327308654785,0.060173273086547865,-0.0,0.0,0.06017327308654785,12.0,12.0,1.9948980569839478,0.8820659190416336,2.4,10.584791028499604,10.699511626362801,2.3625164686463207,0.6,0.5,0.042716479301452635,0.042716479301452635,0.0,0.042716479301452635,0.03727768659591675,-0.0,1.0,0.0,0.0,0.0,1
2024-01-18,42753.0,41261.0,42883.0,40655.0,25160430945.289833,808845819110.2808,time,-0.0352,-0.034608991451670346,36.0,56.0,4.0,12.0,12.0,2.3531177043914795,0.9959915938476721,4.0,11.951899126172066,4.033879504646948,3.0031398988673974,2.3103307162155025,0.6033374399833531,0.45261014997959137,1.0,1.0,0.05747795104980469,0.05747795104980469,0.0,0.05747795104980469,0.05747795104980469,0.057477951049804694,-0.0,0.0,0.17046818846854028,12.0,12.0,2.1167973279953003,0.9131434949735799,2.8,10.95772193968296,10.780609785020351,2.3467607620953697,0.6,0.6,0.03858463764190674,0.03858463764190674,0.0,0.03858463764190674,0.04302548170089722,-0.0,-1.0,1.0,0.0,0.0,-1
2024-01-19,41260.0,41601.0,42094.0,40300.0,24407872954.726807,815241536115.3193,time,-0.0361,0.00820646154171603,37.0,57.0,4.0,12.0,12.0,2.3165366649627686,0.9443213356037935,3.0,11.331856027245522,4.060847249322377,3.150170385070989,2.25129721287694,0.6945962234643189,0.7940756678581238,1.0,1.0,0.05658435821533203,0.05658435821533203,0.0,0.05658435821533203,0.05658435821533203,0.05658435821533204,-0.0,0.0,0.056513015477633294,12.0,12.0,2.244167923927307,0.9280736928184826,3.0,11.136884313821792,10.78484274595976,2.313778195388642,0.6,0.7,0.03484711647033691,0.03484711647033691,0.0,0.03484711647033691,0.04868391752243042,-0.0,-1.0,1.0,0.0,0.0,-1
2024-01-20,41624.0,41626.0,41844.0,41423.0,9533488489.00503,817217622403.9753,time,-0.0414,0.0006007665962228821,38.0,58.0,4.0,12.0,12.0,2.274313449859619,0.941944253941377,3.0,11.303331047296524,4.047455687578882,3.121640615221845,2.2482486716994066,0.691302503281337,0.5372683852910995,1.0,1.0,0.05558156967163086,0.05558156967163086,0.0,0.05558156967163086,0.05558156967163086,0.055581569671630866,-0.0,0.0,0.06343193580325797,12.0,12.0,2.367920684814453,0.953793858985106,3.2,11.445526307821273,10.849679881334305,2.2867889314587706,0.8,0.8,0.04596343040466309,0.04596343040466309,0.0,0.04596343040466309,0.054242074489593506,-0.0,-1.0,1.0,0.0,0.0,-1
2024-01-21,41661.0,41542.0,41843.0,41513.0,8032696833.695371,814709364023.4832,time,0.0077,-0.0020200083821430453,39.0,59.0,4.0,12.0,12.0,2.2304232120513916,0.900231596082449,3.0,10.802779152989388,3.94072933391091,3.0563500608211767,2.2200038351385003,0.6954821207936791,0.19356875121593475,1.0,1.0,0.05450892448425293,0.05450892448425293,0.0,0.05450892448425293,0.05450892448425293,0.05450892448425294,-0.0,0.0,0.06783925568731224,12.0,12.0,2.3275706291198732,0.9422835585971674,3.2,11.307402703166009,10.954195295274257,2.266963426553566,1.0,0.8,0.05686521530151367,0.05686521530151367,0.0,0.05686521530151367,0.05168260335922241,-0.0,-1.0,0.0,0.0,0.0,-1
2024-01-22,41546.0,39505.0,41645.0,39505.0,31202848830.101707,775020895102.2928,upper,0.058,-0.050277717479220066,40.0,60.0,4.0,12.0,12.0,2.152245044708252,0.927410272260507,4.0,11.128923267126083,3.9463828711104063,2.9707274261432652,2.23432659682705,0.6616179668221132,0.8385629802942276,1.0,1.0,0.06537437438964844,0.06537437438964844,0.0,0.06537437438964844,0.06537437438964844,0.06537437438964845,-0.0,0.0,0.21888697098582804,12.0,12.0,2.265327215194702,0.9419798103471597,3.4,11.303757724165916,10.94427437633276,2.2528414065514797,1.0,0.8,0.05790543556213379,0.05790543556213379,0.0,0.05790543556213379,0.050310957431793216,-0.0,-1.0,0.0,0.0,0.0,-1
2024-01-23,39519.0,39833.0,40125.0,38520.0,29683327703.0343,779133357029.7626,upper,0.0558,0.008268468292908586,41.0,61.0,4.0,12.0,12.0,2.130150556564331,0.8059892815848192,3.0,9.67187137901783,3.5508491082194706,2.754999175872718,2.2065245725205425,0.6333182931320063,0.719700276851654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537437438964844,12.0,12.0,2.2207337856292724,0.9039793478945892,3.2,10.847752174735069,10.902737057209015,2.2320801778124877,0.8,0.7,0.04640984535217285,0.04640984535217285,0.0,0.04640984535217285,0.042497241497039796,0.0,-1.0,0.0,0.0,0.0,-1
2024-01-24,39852.0,40124.0,40499.0,39544.0,22217129215.385582,786928905377.1826,upper,0.0754,0.007278944553633549,42.0,62.0,4.0,12.0,12.0,1.6110478639602661,0.6140573260684808,3.0,7.36868791282177,2.684613957496116,2.115548482066856,2.2372768204500377,0.4727891799737036,0.9481134861707687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.079636025428772,0.8379265459875267,3.2,10.055118551850319,10.596001432836056,2.2292760993271075,0.6,0.6,0.03509297370910645,0.03509297370910645,0.0,0.03509297370910645,0.03497004508972168,0.0,-1.0,0.0,0.0,0.0,-1
2024-01-25,40062.0,39938.0,40262.0,39538.0,13376924612.77818,783180536824.566,upper,0.0532,-0.004646407400038829,43.0,63.0,4.0,12.0,12.0,1.5521953105926514,0.5637385149796804,3.0,6.7648621797561646,2.557885510734703,2.0339460698746024,2.174245222925281,0.47689664557852485,0.32269804179668427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.9352123975753783,0.7622853981951873,3.2,9.147424778342247,10.29647554308176,2.214475409572282,0.4,0.6,0.023976659774780272,0.023976659774780272,0.0,0.023976659774780272,0.03497004508972168,0.0,-1.0,0.0,0.0,0.0,-1
2024-01-26,39917.0,41863.0,42195.0,39827.0,22681602408.52447,820989861818.084,time,0.0171,0.047074130291635645,44.0,64.0,4.0,12.0,12.0,1.572559118270874,0.6655542049556971,3.0,7.986650459468365,2.9093830363245097,2.2337764882644424,2.203186999609573,0.5122630228735284,0.04305946081876755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.803639578819275,0.7153499199698369,3.2,8.584199039638042,9.945800871402025,2.211112042466497,0.2,0.6,0.013074874877929688,0.013074874877929688,0.0,0.013074874877929688,0.03497004508972168,0.0,-1.0,0.0,0.0,0.0,-1
2024-01-27,41863.0,42120.0,42174.0,41439.0,10694258830.371908,826254540126.2368,time,0.0223,0.0061203053529392745,45.0,65.0,4.0,12.0,12.0,1.5829824209213257,0.6578903955717882,3.0,7.894684746861458,2.912381864088068,2.2451438469315157,2.1846182412415605,0.5234605087971334,0.07863049954175949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.6897870540618896,0.661445944632093,3.0,7.9373513355851175,9.620554529875516,2.201170371349399,0.0,0.5,0.0,0.0,0.0,0.0,0.028952717781066895,0.0,-1.0,0.0,0.0,0.0,-1
2024-01-28,42137.0,42027.0,42743.0,41735.0,13669905344.783924,824240091063.3245,time,0.0269,-0.0022104183836881438,46.0,66.0,4.0,12.0,12.0,1.5712571144104004,0.5322789500157038,3.0,6.387347400188446,2.4061174628274737,1.906653640180896,2.17471157552051,0.44623897534145285,0.14410866796970367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.5780083656311035,0.6067038783182701,3.0,7.28044653981924,9.064099357277154,2.1948077719493924,0.0,0.4,0.0,0.0,0.0,0.0,0.023204922676086426,0.0,-1.0,0.0,0.0,0.0,-1
2024-01-29,42037.0,43268.0,43287.0,41806.0,20680322267.003654,849198976216.4734,time,-0.0067,0.029101062885956645,47.0,67.0,4.0,12.0,12.0,1.7532713413238525,0.603231493383646,3.0,7.238777920603752,2.707124883813084,2.1346711946068377,2.181142234883049,0.49681203028590515,0.6494611203670502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.6064530611038208,0.6045387117813031,3.0,7.254464541375637,8.654791546612978,2.1835808548359945,0.0,0.3,0.0,0.0,0.0,0.0,0.017546486854553223,0.0,-1.0,1.0,0.0,0.0,-1
2024-01-30,43286.0,42892.0,43762.0,42792.0,24526664209.358597,839294111912.5715,time,-0.0069,-0.008728003410143955,48.0,68.0,4.0,12.0,12.0,1.9699527025222778,0.7476048109432062,3.0,8.971257731318474,3.3482585221038073,2.588385501381562,2.16371624329976,0.6126363583382646,0.6642065644264221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.690004539489746,0.6413119709740082,3.0,7.695743651688099,8.421584215015173,2.18147505891089,0.0,0.2,0.0,0.0,0.0,0.0,0.011988329887390136,0.0,-1.0,1.0,0.0,0.0,-1
2024-01-31,42950.0,42583.0,43655.0,42289.0,22197944957.07849,835421372330.6442,time,0.0015,-0.007230215761482049,49.0,69.0,4.0,12.0,12.0,2.371445417404175,0.8724622981001934,3.0,10.46954757720232,3.9689881617249916,3.0863590164180983,2.1423546465127106,0.742663084706982,1.2533652260899544,1.0,1.0,0.01862204074859619,0.01862204074859619,0.0,0.01862204074859619,0.01862204074859619,0.018622040748596195,-0.0,0.0,0.01862204074859619,12.0,12.0,1.8497817993164063,0.6826935896029075,3.0,8.19232307523489,8.388261057436466,2.169308588291518,0.2,0.2,0.003724408149719238,0.003724408149719238,0.0,0.003724408149719238,0.008399641513824463,-0.0,-1.0,0.0,0.0,0.0,-1
2024-02-01,42572.0,43069.0,43250.0,41883.0,22443682768.722225,844585195327.6586,time,0.0004,0.011348368182878361,50.0,70.0,4.0,12.0,12.0,2.423013687133789,0.8961522231499354,3.0,10.753826677799225,4.02631356899663,3.1579392216730366,2.179926404446306,0.7401652558273458,1.2181877717375755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01862204074859619,12.0,12.0,2.017788052558899,0.730345955118537,3.0,8.764151461422443,8.35075139850378,2.1683702209324673,0.2,0.1,0.003724408149719238,0.003724408149719238,0.0,0.003724408149719238,0.001862204074859619,0.0,-1.0,0.0,0.0,0.0,-1
2024-02-02,43084.0,43171.0,43382.0,42586.0,18624791426.130833,846561992602.431,time,0.0246,0.002365492754225867,51.0,71.0,4.0,12.0,12.0,2.3947880268096924,0.9448409825563431,3.0,11.338091790676117,4.1095659379292,3.1637156909215625,2.2147122319168044,0.7173933376219002,0.14676392078399658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.1824942350387575,0.8128583616266647,3.0,9.754300339519977,8.517373439669608,2.176370352211726,0.2,0.1,0.003724408149719238,0.003724408149719238,0.0,0.003724408149719238,0.001862204074859619,0.0,1.0,1.0,0.0,0.0,1
2024-02-03,43173.0,42977.0,43361.0,42884.0,7779819312.310763,842668526994.8004,upper,0.0535,-0.004503884662217411,52.0,72.0,4.0,12.0,12.0,2.3834009170532227,0.9498932411273321,3.0,11.398718893527985,4.135376527849434,3.179027043729808,2.2119624909854476,0.7230590681619881,0.15343773365020752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.3085201501846315,0.882190711175402,3.0,10.586288534104824,8.92037653774023,2.182534403432206,0.2,0.1,0.003724408149719238,0.003724408149719238,0.0,0.003724408149719238,0.001862204074859619,0.0,1.0,1.0,0.0,0.0,1
2024-02-04,42991.0,42599.0,43110.0,42429.0,11250814654.362,835416357159.2295,upper,0.0623,-0.00883431004990589,53.0,73.0,4.0,12.0,12.0,2.3637101650238037,0.9158720163007578,3.0,10.990464195609093,4.052568220567611,3.1398532181108307,2.192828713031703,0.727865061867053,0.28501586616039276,2.0,2.0,0.05696368217468262,0.03568434715270996,1.0,0.07136869430541992,0.058756833316516835,0.057269101887074146,0.5029417800395978,0.021279335021972656,0.07136869430541992,12.0,12.0,2.3872716426849365,0.9158441522469124,3.0,10.990129826962947,9.342936739325523,2.1883568973785943,0.6,0.3,0.015117144584655762,0.01086127758026123,0.2,0.017998147010803222,0.008999073505401611,0.10058835600791956,1.0,1.0,1.0,1.0,1
2024-02-05,42575.0,42648.0,43520.0,42284.0,18682275991.626797,836630860392.2917,upper,0.0612,0.0011496006990618628,54.0,74.0,4.0,12.0,12.0,2.3602161407470703,0.9272864957650503,3.0,11.127437949180603,4.053734977283247,3.1355882405469178,2.2177606249500124,0.7138186232808541,0.1406480222940445,2.0,2.0,0.056879520416259766,0.035631537437438965,1.0,0.07126307487487793,0.05866997939021068,0.05718447782344453,0.5029390884824309,0.0212479829788208,0.009813366987429436,12.0,12.0,2.3850257873535154,0.9268089917798837,3.0,11.121707901358604,9.657015488296746,2.2034380930660546,0.8,0.5,0.022768640518188478,0.014263176918029785,0.4,0.02852635383605957,0.016125380992889404,0.20117617370440571,1.0,1.0,1.0,1.0,1
2024-02-06,42651.0,43088.0,43327.0,42524.0,17131113853.23615,845393687725.6221,upper,0.0509,0.010264156548783208,55.0,75.0,4.0,12.0,12.0,2.366154909133911,0.9899405812223753,3.0,11.879286974668503,4.199652668465093,3.1899484348258644,2.249462664919899,0.6998389269167137,0.04318678379058838,1.0,1.0,0.057022809982299805,0.057022809982299805,0.0,0.057022809982299805,0.057022809982299805,0.05702280998229981,-0.0,0.0,0.3032045120668225,12.0,12.0,2.37365403175354,0.9455666633943716,3.0,11.34679996073246,10.055475711077452,2.2173453451607736,1.0,0.6,0.034173202514648435,0.025667738914489747,0.4,0.03993091583251953,0.021827661991119386,0.20117617370440571,1.0,1.0,0.0,0.0,1
2024-02-07,43078.0,44247.0,44322.0,42759.0,21200879624.73537,868672050077.7697,upper,0.0634,0.026543036476231876,56.0,76.0,4.0,12.0,12.0,2.020211696624756,0.8167617134749889,2.0,9.801140561699867,3.3629650194903014,2.5328605930160846,2.2920476373886514,0.5247489370429288,0.8490872234106064,1.0,1.0,0.052849769592285156,0.052849769592285156,0.0,0.052849769592285156,0.052849769592285156,0.05284976959228516,-0.0,0.0,0.23210611084864965,12.0,12.0,2.2987387657165526,0.9199508095781008,2.8,11.03940971493721,10.396855027228593,2.2328124262551428,1.2,0.7,0.04474315643310547,0.036237692832946776,0.4,0.05050086975097656,0.0271126389503479,0.20117617370440571,1.0,1.0,0.0,0.0,1
2024-02-08,44318.0,45338.0,45559.0,44318.0,27709605138.49859,890468166608.419,upper,0.039,0.024357960400858525,57.0,77.0,4.0,12.0,12.0,1.7736982107162476,0.7554675576587518,2.0,9.065610691905022,3.0457707984796025,2.2591613177208236,2.3129300471422027,0.4498096809367011,0.8597471117973328,1.0,1.0,0.04640090465545654,0.04640090465545654,0.0,0.04640090465545654,0.04640090465545654,0.04640090465545655,-0.0,0.0,0.3587031344376531,12.0,12.0,2.1767982244491577,0.8810656728843849,2.6,10.572788074612617,10.57953830435872,2.2530059374864937,1.4,0.8,0.054023337364196775,0.04551787376403808,0.4,0.05978105068206787,0.031752729415893556,0.20117617370440571,1.0,1.0,0.0,0.0,1
