timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,atr,hilo_high_ma,hilo_low_ma,hilo_signal,long_atr,short_atr,long_trail_stop,short_trail_stop,long_stop,short_stop,signal,long_trailing_stop,short_trailing_stop,enter_long,enter_short,strategy_returns,position_change,transaction_cost,strategy_returns_gross
2021-07-07,34198.0,33932.0,34985.0,33916.0,23692220470.135063,636246944189.2604,-0.0064040640713107725,2067.5,35389.25,33629.0,1,31864.5,0.0,33191.71428571428,0.0,0,0,1,33191.71428571428,0.0,False,False,-0.0064040640713107725,0,0.0,-0.0064040640713107725
2021-07-08,33904.0,32934.0,33904.0,32317.0,29065577052.29722,617861633771.9894,-0.02985296314968116,1977.142857142857,35188.625,33571.125,-1,0.0,34911.142857142855,0.0,34911.142857142855,0,0,-1,0.0,34911.142857142855,False,True,-0.03085296314968116,1,0.001,-0.02985296314968116
2021-07-09,32809.0,33971.0,34204.0,32389.0,24282108111.21572,637000370375.4657,0.031001660682585242,1812.7142857142858,34912.125,33336.75,-1,0.0,35783.71428571428,0.0,34911.142857142855,0,0,-1,0.0,34911.142857142855,False,False,-0.031001660682585242,0,0.0,-0.031001660682585242
2021-07-10,33925.0,33705.0,34346.0,33185.0,20558304483.59407,632185737683.1548,-0.007861025172990293,1702.0714285714287,34799.75,33280.25,-1,0.0,35407.07142857143,0.0,34911.142857142855,0,0,-1,0.0,34911.142857142855,False,False,0.007861025172990293,0,0.0,0.007861025172990293
2021-07-11,33667.0,34300.0,34824.0,33411.0,17798828844.27227,643335853171.1349,0.017499159866492087,1612.357142857143,34830.0,33339.5,-1,0.0,35912.357142857145,0.0,34911.142857142855,0,0,-1,0.0,34911.142857142855,False,False,-0.017499159866492087,0,0.0,-0.017499159866492087
2021-07-12,34295.0,33263.0,34725.0,32789.0,21683885320.611263,623350567666.981,-0.030699686038186513,1663.7142857142858,34817.5,33332.625,-1,0.0,34926.71428571428,0.0,34911.142857142855,0,0,-1,0.0,34911.142857142855,False,False,0.030699686038186513,0,0.0,0.030699686038186513
2021-07-13,33261.0,32676.0,33413.0,32386.0,19932531699.624603,613002045101.37,-0.017804804654084794,1579.142857142857,34657.375,33133.625,-1,0.0,34255.142857142855,0.0,34255.142857142855,0,0,-1,0.0,34255.142857142855,False,False,0.017804804654084794,0,0.0,0.017804804654084794
2021-07-14,32729.0,32879.0,33124.0,31514.0,21779069066.445965,616691143979.958,0.006193292620548547,1556.7142857142858,34426.375,33015.75,-1,0.0,34435.71428571428,0.0,34255.142857142855,0,0,-1,0.0,34255.142857142855,False,False,-0.006193292620548547,0,0.0,-0.006193292620548547
2021-07-15,32897.0,31726.0,33260.0,31285.0,21557729227.284348,595342431373.8641,-0.03569762211390789,1531.357142857143,34190.625,32738.375,-1,0.0,33257.357142857145,0.0,33257.357142857145,0,0,-1,0.0,33257.357142857145,False,False,0.03569762211390789,0,0.0,0.03569762211390789
2021-07-16,31867.0,31400.0,32205.0,31164.0,22671859962.66356,588495008675.5178,-0.010328641072055863,1506.2142857142858,33975.0,32409.5,-1,0.0,32906.21428571428,0.0,32906.21428571428,0,0,-1,0.0,32906.21428571428,False,False,0.010328641072055863,0,0.0,0.010328641072055863
2021-07-17,31404.0,31589.0,31973.0,31217.0,17715455994.789402,592581931071.2119,0.006001065811526307,1456.0714285714287,33762.625,32265.375,-1,0.0,33045.07142857143,0.0,32906.21428571428,0,0,-1,0.0,32906.21428571428,False,False,-0.006001065811526307,0,0.0,-0.006001065811526307
2021-07-18,31606.0,31919.0,32504.0,31262.0,17742105807.895496,597872278369.1111,0.010392485044329897,1428.7142857142858,33483.75,32118.875,-1,0.0,33347.71428571428,0.0,32906.21428571428,0,0,-1,0.0,32906.21428571428,False,False,-0.010392485044329897,0,0.0,-0.010392485044329897
2021-07-19,31900.0,30928.0,31931.0,30654.0,20095540828.295692,580252472382.7122,-0.03153952130408883,1372.4285714285713,33253.5,31878.5,-1,0.0,32300.428571428572,0.0,32300.428571428572,0,0,-1,0.0,32300.428571428572,False,False,0.03153952130408883,0,0.0,0.03153952130408883
2021-07-20,30892.0,29972.0,31044.0,29527.0,23000299061.896305,561743228116.5483,-0.031398309963910805,1389.5714285714287,32891.875,31533.875,-1,0.0,31361.571428571428,0.0,31361.571428571428,0,0,-1,0.0,31361.571428571428,False,False,0.031398309963910805,0,0.0,0.031398309963910805
2021-07-21,29917.0,32384.0,32503.0,29642.0,29070652059.995018,605357009416.7555,0.07740086116293601,1517.5714285714287,32431.75,31126.125,-1,0.0,33901.57142857143,0.0,31361.571428571428,0,1,0,0.0,31361.571428571428,False,False,-0.07840086116293601,1,0.001,-0.07740086116293601
2021-07-22,32314.0,32409.0,32596.0,31716.0,19741588059.45234,607621607805.3499,0.0007716883379571337,1465.0714285714287,32318.0,30783.125,1,30943.928571428572,0.0,30943.928571428572,0.0,0,0,1,30943.928571428572,0.0,True,False,-0.001,1,0.001,0.0
2021-07-23,32386.0,33456.0,33469.0,32122.0,22937379734.633812,627747173675.4332,0.03179498068332021,1431.642857142857,32252.0,30808.375,1,32024.35714285714,0.0,32024.35714285714,0.0,0,0,1,32024.35714285714,0.0,False,False,0.03179498068332021,0,0.0,0.03179498068332021
2021-07-24,33519.0,34214.0,34518.0,33487.0,22120323672.367214,642012590040.6406,0.022403774343822423,1424.5714285714287,32278.125,30913.0,1,32789.42857142857,0.0,32789.42857142857,0.0,0,0,1,32789.42857142857,0.0,False,False,0.022403774343822423,0,0.0,0.022403774343822423
2021-07-25,34297.0,35456.0,35456.0,33934.0,20929083220.53677,664681184168.7764,0.03565757409471851,1432.357142857143,32567.25,31203.375,1,34023.642857142855,0.0,34023.642857142855,0.0,0,0,1,34023.642857142855,0.0,False,False,0.03565757409471851,0,0.0,0.03565757409471851
2021-07-26,35527.0,37282.0,40347.0,35496.0,53550491997.72306,701921012034.6644,0.050218145322235244,1643.4285714285713,33002.625,31543.0,1,35638.57142857143,0.0,35638.57142857143,0.0,0,0,1,35638.57142857143,0.0,False,False,0.050218145322235244,0,0.0,0.050218145322235244
2021-07-27,37227.0,39077.0,39266.0,36277.0,36401287454.43055,732311951673.3547,0.04702342217189096,1783.5714285714287,33983.0,32072.25,1,37293.42857142857,0.0,37293.42857142857,0.0,0,0,1,37293.42857142857,0.0,False,False,0.04702342217189096,0,0.0,0.04702342217189096
2021-07-28,39209.0,40031.0,40840.0,38457.0,41369107422.717026,751371299910.5153,0.024120095337562934,1838.7857142857142,34899.875,32775.125,1,38192.21428571428,0.0,38192.21428571428,0.0,0,0,1,38192.21428571428,0.0,False,False,0.024120095337562934,0,0.0,0.024120095337562934
2021-07-29,40050.0,39978.0,40665.0,39431.0,28717414113.01727,750407963580.4731,-0.0013248511480525957,1785.857142857143,36124.375,33891.375,1,38192.142857142855,0.0,38192.21428571428,0.0,0,0,1,38192.21428571428,0.0,False,False,-0.0013248511480525957,0,0.0,-0.0013248511480525957
2021-07-30,39985.0,41936.0,41936.0,38416.0,35530501782.520935,786531956383.648,0.047815343772595456,1962.9285714285713,37144.625,35115.0,1,39973.07142857143,0.0,39973.07142857143,0.0,0,0,1,39973.07142857143,0.0,False,False,0.047815343772595456,0,0.0,0.047815343772595456
2021-07-31,41981.0,41754.0,42211.0,41176.0,28437941447.49927,784039345926.1898,-0.004349391490282543,1982.857142857143,38312.125,35952.5,1,39771.142857142855,0.0,39973.07142857143,0.0,0,0,1,39973.07142857143,0.0,False,False,-0.004349391490282543,0,0.0,-0.004349391490282543
2021-08-01,41700.0,39915.0,42628.0,39604.0,28555173661.663795,747403845431.8284,-0.04504306199300576,2110.1428571428573,39404.875,37084.25,1,37804.857142857145,0.0,39973.07142857143,0.0,1,0,0,39973.07142857143,0.0,False,False,-0.046043061993005764,1,0.001,-0.04504306199300576
2021-08-02,39985.0,39279.0,40570.0,38760.0,28057528866.262108,737440183775.5553,-0.01606216818403626,2148.214285714286,40418.625,37848.875,1,37130.78571428572,0.0,39973.07142857143,0.0,1,0,0,39973.07142857143,0.0,False,False,-0.0,0,0.0,-0.0
2021-08-03,39117.0,38368.0,39887.0,37913.0,28422901237.16951,720835141114.3336,-0.02346624606862216,2180.8571428571427,41057.875,38452.125,-1,0.0,40548.857142857145,0.0,40548.857142857145,0,0,-1,0.0,40548.857142857145,False,True,-0.001,1,0.001,-0.0
2021-08-04,38176.0,39752.0,39979.0,37703.0,27751046040.329308,747085951935.0547,0.035436375454915736,2139.0714285714284,41000.375,38754.25,-1,0.0,41891.07142857143,0.0,40548.857142857145,0,0,-1,0.0,40548.857142857145,False,False,-0.035436375454915736,0,0.0,-0.035436375454915736
2021-08-05,39752.0,40825.0,41381.0,37596.0,38527930905.31518,768416417393.5968,0.026634484556509335,2346.5714285714284,41089.5,38932.5,-1,0.0,43171.57142857143,0.0,40548.857142857145,0,1,0,0.0,40548.857142857145,False,False,-0.027634484556509336,1,0.001,-0.026634484556509335
2021-08-06,40809.0,42802.0,43175.0,39872.0,40840608016.843094,803853127161.2805,0.04729019161142042,2486.285714285714,41157.125,38824.875,1,40315.71428571428,0.0,40315.71428571428,0.0,0,0,1,40315.71428571428,0.0,True,False,-0.001,1,0.001,0.0
2021-08-07,42813.0,44648.0,44672.0,42727.0,42725276705.46515,838457486987.6113,0.04222468301818311,2549.3571428571427,41470.875,38880.0,1,42098.642857142855,0.0,42098.642857142855,0.0,0,0,1,42098.642857142855,0.0,False,False,0.04222468301818311,0,0.0,0.04222468301818311
2021-08-08,44645.0,43753.0,45242.0,43471.0,39633218478.615295,821704814136.0109,-0.020249331604850505,2567.1428571428573,41812.875,39418.875,1,41185.857142857145,0.0,42098.642857142855,0.0,0,0,1,42098.642857142855,0.0,False,False,-0.020249331604850505,0,0.0,-0.020249331604850505
2021-08-09,43780.0,46311.0,46433.0,42981.0,42726733997.85781,861862844505.6104,0.05681933198653207,2464.3571428571427,42191.75,39705.75,1,43846.642857142855,0.0,43846.642857142855,0.0,0,0,1,43846.642857142855,0.0,False,False,0.05681933198653207,0,0.0,0.05681933198653207
2021-08-10,46288.0,45640.0,46456.0,44685.0,35669862361.54627,854344953098.7552,-0.014594988873939006,2377.3571428571427,42667.375,40127.875,1,43262.642857142855,0.0,43846.642857142855,0.0,0,0,1,43846.642857142855,0.0,False,False,-0.014594988873939006,0,0.0,-0.014594988873939006
2021-08-11,45628.0,45652.0,46704.0,45297.0,35679832771.371475,857660568377.3856,0.00026289269747863136,2307.6428571428573,43403.125,40868.5,1,43344.357142857145,0.0,43846.642857142855,0.0,0,0,1,43846.642857142855,0.0,False,False,0.00026289269747863136,0,0.0,0.00026289269747863136
2021-08-12,45578.0,44495.0,46168.0,43955.0,35838614930.04035,836054770491.896,-0.02567059438252798,2377.5714285714284,44255.25,41791.5,1,42117.42857142857,0.0,43846.642857142855,0.0,0,0,1,43846.642857142855,0.0,False,False,-0.02567059438252798,0,0.0,-0.02567059438252798
2021-08-13,44540.0,47717.0,48121.0,44426.0,34320865037.164627,895084141168.7996,0.06991090522214638,2390.0714285714284,45028.875,42573.0,1,45326.92857142857,0.0,45326.92857142857,0.0,0,0,1,45326.92857142857,0.0,False,False,0.06991090522214638,0,0.0,0.06991090522214638
2021-08-14,47760.0,47089.0,47962.0,46200.0,33294851810.64847,886593539912.8141,-0.013248300432189877,2442.0,45871.375,43426.75,1,44647.0,0.0,45326.92857142857,0.0,0,0,1,45326.92857142857,0.0,False,False,-0.013248300432189877,0,0.0,-0.013248300432189877
2021-08-15,47133.0,47025.0,47362.0,45666.0,32863850458.005253,882888202377.7089,-0.001360052911687978,2347.1428571428573,46469.75,44217.75,1,44677.857142857145,0.0,45326.92857142857,0.0,0,0,1,45326.92857142857,0.0,False,False,-0.001360052911687978,0,0.0,-0.001360052911687978
2021-08-16,47088.0,46032.0,47883.0,45765.0,34221605780.00136,866391335029.3693,-0.021342568377901945,2369.1428571428573,46806.0,44585.125,1,43662.857142857145,0.0,45326.92857142857,0.0,0,0,1,45326.92857142857,0.0,False,False,-0.021342568377901945,0,0.0,-0.021342568377901945
2021-08-17,45999.0,44534.0,46970.0,44534.0,34488116651.18446,836777066605.9799,-0.03308386442692643,2402.1428571428573,47136.125,44871.875,-1,0.0,46936.142857142855,0.0,46936.142857142855,0,0,-1,0.0,46936.142857142855,False,True,-0.03408386442692643,1,0.001,-0.03308386442692643
2021-08-18,44655.0,45015.0,45923.0,44510.0,34668999387.83819,847143004614.999,0.010742825178174433,2340.5,47203.25,45066.0,-1,0.0,47355.5,0.0,46936.142857142855,0,0,-1,0.0,46936.142857142855,False,False,-0.010742825178174433,0,0.0,-0.010742825178174433
2021-08-19,44791.0,46745.0,46954.0,44098.0,38434805722.952705,867650725472.864,0.03771153058283888,2274.1428571428573,47136.625,45044.125,-1,0.0,49019.142857142855,0.0,46936.142857142855,0,0,-1,0.0,46936.142857142855,False,False,-0.03771153058283888,0,0.0,-0.03771153058283888
2021-08-20,46808.0,49196.0,49263.0,46682.0,36497089236.87114,923013359587.4719,0.05110502123688503,2222.5714285714284,47167.875,44894.25,1,46973.42857142857,0.0,46973.42857142857,0.0,0,0,1,46973.42857142857,0.0,True,False,-0.052105021236885034,1,0.001,-0.05110502123688503
2021-08-21,49261.0,48934.0,49673.0,47989.0,42147725293.165855,920750216465.3846,-0.005339867982462514,2203.9285714285716,47554.75,45235.125,1,46730.07142857143,0.0,46973.42857142857,0.0,0,0,1,46973.42857142857,0.0,False,False,-0.005339867982462514,0,0.0,-0.005339867982462514
2021-08-22,48868.0,49251.0,49480.0,48291.0,27110183703.24463,925630106451.4792,0.006457220582789352,2162.3571428571427,47748.75,45680.5,1,47088.642857142855,0.0,47088.642857142855,0.0,0,0,1,47088.642857142855,0.0,False,False,0.006457220582789352,0,0.0,0.006457220582789352
2021-08-23,49315.0,49519.0,50321.0,49130.0,35800255386.41374,930729196214.2946,0.005426762330884734,2000.857142857143,47938.5,45941.875,1,47518.142857142855,0.0,47518.142857142855,0.0,0,0,1,47518.142857142855,0.0,False,False,0.005426762330884734,0,0.0,0.005426762330884734
2021-08-24,49428.0,47941.0,49799.0,47941.0,38387146174.87064,902489541307.5308,-0.03238534611509893,2007.0714285714287,48308.375,46374.875,1,45933.92857142857,0.0,47518.142857142855,0.0,0,0,1,47518.142857142855,0.0,False,False,-0.03238534611509893,0,0.0,-0.03238534611509893
2021-08-25,47805.0,49003.0,49139.0,47250.0,33517327123.555378,921328247353.5629,0.021910432530003153,2041.5,48547.875,46646.875,1,46961.5,0.0,47518.142857142855,0.0,0,0,1,47518.142857142855,0.0,False,False,0.021910432530003153,0,0.0,0.021910432530003153
2021-08-26,48990.0,47229.0,49320.0,46648.0,33774857002.92822,887832142450.1957,-0.03687341002567832,2074.285714285714,48819.0,46986.375,1,45154.71428571428,0.0,47518.142857142855,0.0,1,0,0,47518.142857142855,0.0,False,False,-0.037873410025678324,1,0.001,-0.03687341002567832
2021-08-27,47137.0,49083.0,49136.0,46451.0,34607868773.39842,922969799298.9401,0.0385046319684475,2002.142857142857,49243.625,47253.625,1,47080.857142857145,0.0,47518.142857142855,0.0,1,0,0,47518.142857142855,0.0,False,False,0.0,0,0.0,0.0
2021-08-28,49088.0,48937.0,49333.0,48545.0,28491785397.365837,920017911098.7555,-0.0029789860838877603,1932.5714285714287,49516.375,47547.75,1,47004.42857142857,0.0,47518.142857142855,0.0,0,0,1,47518.142857142855,0.0,False,False,-0.001,1,0.001,-0.0
2021-08-29,48946.0,48907.0,49640.0,48027.0,26244843557.507874,919515378468.8468,-0.0006132210649625648,1926.642857142857,49525.125,47780.625,1,46980.357142857145,0.0,47518.142857142855,0.0,0,0,1,47518.142857142855,0.0,False,False,-0.0006132210649625648,0,0.0,-0.0006132210649625648
2021-08-30,48814.0,47124.0,48873.0,46977.0,32326073271.91957,885729258052.6316,-0.0371381101363259,1913.2142857142858,49521.0,47785.375,-1,0.0,49037.21428571428,0.0,49037.21428571428,0,0,-1,0.0,49037.21428571428,False,True,-0.0381381101363259,1,0.001,-0.0371381101363259
2021-08-31,47081.0,47335.0,48257.0,46811.0,34868965959.24512,890014982634.8986,0.004467554196981567,1842.5,49445.125,47621.125,-1,0.0,49177.5,0.0,49037.21428571428,0,0,-1,0.0,49037.21428571428,False,False,-0.004467554196981567,0,0.0,-0.004467554196981567
2021-09-01,47270.0,48823.0,48949.0,46659.0,39060601275.21267,918058330851.4829,0.030951533721289174,1905.142857142857,49187.125,47331.25,-1,0.0,50728.142857142855,0.0,49037.21428571428,0,0,-1,0.0,49037.21428571428,False,False,-0.030951533721289174,0,0.0,-0.030951533721289174
2021-09-02,48871.0,49339.0,50212.0,48705.0,39362789535.46043,927323146557.2119,0.010513330062263031,1808.7857142857142,49080.875,47171.0,1,47530.21428571428,0.0,47530.21428571428,0.0,0,0,1,47530.21428571428,0.0,True,False,-0.01151333006226303,1,0.001,-0.010513330062263031
2021-09-03,49341.0,49935.0,50913.0,48480.0,42934455726.28852,937295558515.289,0.012007316330691147,1798.2142857142858,49215.0,47352.875,1,48136.78571428572,0.0,48136.78571428572,0.0,0,0,1,48136.78571428572,0.0,False,False,0.012007316330691147,0,0.0,0.012007316330691147
2021-09-04,50028.0,50013.0,50476.0,49517.0,36985805206.72937,940538655659.8085,0.0015608119389056909,1746.4285714285713,49414.125,47581.875,1,48266.57142857143,0.0,48266.57142857143,0.0,0,0,1,48266.57142857143,0.0,False,False,0.0015608119389056909,0,0.0,0.0015608119389056909
2021-09-05,49965.0,51696.0,51834.0,49501.0,31765191430.17128,971284117138.44,0.03309743744813887,1828.142857142857,49581.625,47965.125,1,49867.857142857145,0.0,49867.857142857145,0.0,0,0,1,49867.857142857145,0.0,False,False,0.03309743744813887,0,0.0,0.03309743744813887
2021-09-06,51677.0,52740.0,52788.0,51134.0,37532574716.902405,992868819862.2306,0.019993771842998106,1861.2142857142858,49894.25,48084.625,1,50878.78571428572,0.0,50878.78571428572,0.0,0,0,1,50878.78571428572,0.0,False,False,0.019993771842998106,0,0.0,0.019993771842998106
2021-09-07,52725.0,46995.0,52853.0,45300.0,64010507329.271904,881943904968.6511,-0.11533296785287586,2268.0,50287.75,48473.0,-1,0.0,49263.0,0.0,49263.0,0,0,-1,0.0,49263.0,False,True,-0.11633296785287586,1,0.001,-0.11533296785287586
2021-09-08,47035.0,46085.0,47515.0,44319.0,48151104381.084854,866885887154.3109,-0.01955369562663723,2361.3571428571427,50785.25,48263.375,-1,0.0,48446.357142857145,0.0,48446.357142857145,0,0,-1,0.0,48446.357142857145,False,False,0.01955369562663723,0,0.0,0.01955369562663723
2021-09-09,46187.0,46519.0,47333.0,45850.0,38581092903.84418,876179332243.7437,0.009373313843094503,2276.4285714285716,50692.5,47951.875,-1,0.0,48795.42857142857,0.0,48446.357142857145,0,0,-1,0.0,48446.357142857145,False,False,-0.009373313843094503,0,0.0,-0.009373313843094503
2021-09-10,46515.0,44803.0,47158.0,44482.0,38051987740.157684,842222636395.4677,-0.037585729824076035,2275.785714285714,50490.5,47850.75,-1,0.0,47078.78571428572,0.0,47078.78571428572,0,0,-1,0.0,47078.78571428572,False,False,0.037585729824076035,0,0.0,0.037585729824076035
2021-09-11,44930.0,45196.0,46077.0,44930.0,34160277726.441067,849828231595.6722,0.008733485882353712,2310.5,50108.75,47322.875,-1,0.0,47506.5,0.0,47078.78571428572,0,0,-1,0.0,47078.78571428572,False,False,-0.008733485882353712,0,0.0,-0.008733485882353712
2021-09-12,45268.0,46195.0,46494.0,44815.0,27585855039.22065,869122611514.091,0.021862979775708575,2315.214285714286,49504.25,46879.125,-1,0.0,48510.21428571428,0.0,47078.78571428572,0,0,-1,0.0,47078.78571428572,False,False,-0.021862979775708575,0,0.0,-0.021862979775708575
2021-09-13,46190.0,45140.0,47445.0,43668.0,40683028027.85497,848992511473.5618,-0.02310279573331885,2447.1428571428573,49006.5,46291.375,-1,0.0,47587.142857142855,0.0,47078.78571428572,0,0,-1,0.0,47078.78571428572,False,False,0.02310279573331885,0,0.0,0.02310279573331885
2021-09-14,44997.0,47135.0,47286.0,44997.0,38645575965.52751,886524004596.6061,0.043247053458724094,2507.3571428571427,48457.875,45562.25,-1,0.0,49642.357142857145,0.0,47078.78571428572,0,1,0,0.0,47078.78571428572,False,False,-0.044247053458724095,1,0.001,-0.043247053458724094
2021-09-15,47158.0,48187.0,48570.0,46924.0,30037816650.128475,906727769791.0696,0.022073450286712277,2461.3571428571427,47770.125,44795.125,1,45725.642857142855,0.0,45725.642857142855,0.0,0,0,1,45725.642857142855,0.0,True,False,-0.001,1,0.001,0.0
2021-09-16,48207.0,47879.0,48576.0,47131.0,31578783374.768665,900990520811.9348,-0.006412280210361029,2456.9285714285716,47234.75,44998.125,1,45422.07142857143,0.0,45725.642857142855,0.0,0,0,1,45725.642857142855,0.0,False,False,-0.006412280210361029,0,0.0,-0.006412280210361029
2021-09-17,47846.0,47229.0,48300.0,46989.0,27731209179.052345,892585184977.8329,-0.013668884223863328,2376.785714285714,47367.375,45349.625,1,44852.21428571428,0.0,45725.642857142855,0.0,0,0,1,45725.642857142855,0.0,False,False,-0.013668884223863328,0,0.0,-0.013668884223863328
2021-09-18,47466.0,48267.0,48887.0,47289.0,27630476157.8273,907957032341.1344,0.02173998663640582,2426.714285714286,47488.25,45492.0,1,45840.28571428572,0.0,45840.28571428572,0.0,0,0,1,45840.28571428572,0.0,False,False,0.02173998663640582,0,0.0,0.02173998663640582
2021-09-19,48349.0,47371.0,48443.0,46943.0,26163167368.59442,891560241243.0585,-0.018737870216737788,2367.214285714286,47704.375,45842.875,1,45003.78571428572,0.0,45840.28571428572,0.0,0,0,1,45840.28571428572,0.0,False,False,-0.018737870216737788,0,0.0,-0.018737870216737788
2021-09-20,47248.0,42933.0,47405.0,42479.0,41220025453.5186,805826302811.3501,-0.09836946612342132,2600.9285714285716,48000.125,46094.5,-1,0.0,45533.92857142857,0.0,45533.92857142857,0,0,-1,0.0,45533.92857142857,False,True,-0.09936946612342132,1,0.001,-0.09836946612342132
2021-09-21,43017.0,40387.0,43645.0,40203.0,45940419565.082825,760802031650.6051,-0.06113280999095581,2307.285714285714,48114.0,45802.5,-1,0.0,42694.28571428572,0.0,42694.28571428572,0,0,-1,0.0,42694.28571428572,False,False,0.06113280999095581,0,0.0,0.06113280999095581
2021-09-22,40554.0,43587.0,44173.0,40554.0,36624234960.05299,820460824050.9529,0.07625098975141888,2349.4285714285716,47639.0,45369.375,-1,0.0,45936.42857142857,0.0,42694.28571428572,0,1,0,0.0,42694.28571428572,False,False,-0.07725098975141888,1,0.001,-0.07625098975141888
2021-09-23,43602.0,44981.0,45168.0,43179.0,33594750549.99859,846615719473.8734,0.031481237629885646,2385.5714285714284,47249.875,44814.0,-1,0.0,47366.57142857143,0.0,42694.28571428572,0,1,0,0.0,42694.28571428572,False,False,0.0,0,0.0,0.0
2021-09-24,44992.0,42752.0,45132.0,41018.0,42973070342.650276,809772498812.6799,-0.05082420047301652,2488.285714285714,46824.625,44345.875,-1,0.0,45240.28571428572,0.0,42694.28571428572,0,1,0,0.0,42694.28571428572,False,False,-0.0,0,0.0,-0.0
2021-09-25,42865.0,42857.0,43081.0,41877.0,30898116660.05655,808279417023.3408,0.002453014347818255,2483.285714285714,46394.125,43581.75,-1,0.0,45340.28571428572,0.0,42694.28571428572,0,1,0,0.0,42694.28571428572,False,False,0.0,0,0.0,0.0
2021-09-26,42824.0,43337.0,44229.0,40890.0,30462815705.283737,825341135635.7169,0.011137781330409512,2601.8571428571427,45741.75,42942.75,-1,0.0,45938.857142857145,0.0,42694.28571428572,0,1,0,0.0,42694.28571428572,False,False,0.0,0,0.0,0.0
2021-09-27,43282.0,42247.0,44388.0,42226.0,30483144439.45263,794889951096.439,-0.025473428227424814,2486.5,45159.5,42142.875,-1,0.0,44733.5,0.0,42694.28571428572,0,1,0,0.0,42694.28571428572,False,False,-0.0,0,0.0,-0.0
2021-09-28,42083.0,41010.0,42837.0,41010.0,29691944223.292786,775534111089.4891,-0.0297174059610157,2453.5,44652.625,41553.25,-1,0.0,43463.5,0.0,42694.28571428572,0,0,-1,0.0,42694.28571428572,False,False,-0.001,1,0.001,-0.0
2021-09-29,41003.0,41588.0,42649.0,40985.0,30068690311.96594,782626384092.2843,0.013995724711755949,2454.785714285714,44081.625,41369.625,-1,0.0,44042.78571428572,0.0,42694.28571428572,0,0,-1,0.0,42694.28571428572,False,False,-0.013995724711755949,0,0.0,-0.013995724711755949
2021-09-30,41647.0,43859.0,44160.0,41577.0,30859918334.565014,827840965059.6127,0.053168278796497055,2536.0714285714284,43957.125,41467.375,-1,0.0,46395.07142857143,0.0,42694.28571428572,0,1,0,0.0,42694.28571428572,False,False,-0.054168278796497056,1,0.001,-0.053168278796497055
2021-10-01,43887.0,48182.0,48578.0,43371.0,42089383189.81192,906929641888.8245,0.09400556441336173,2814.3571428571427,43955.5,41595.25,1,45367.642857142855,0.0,45367.642857142855,0.0,0,0,1,45367.642857142855,0.0,True,False,-0.001,1,0.001,0.0
2021-10-02,48267.0,47778.0,48315.0,47588.0,29742127387.956066,900582483713.1118,-0.00842022482221985,2747.8571428571427,44381.75,41619.25,1,45030.142857142855,0.0,45367.642857142855,0.0,0,0,1,45367.642857142855,0.0,False,False,-0.00842022482221985,0,0.0,-0.00842022482221985
2021-10-03,47863.0,48283.0,49404.0,47260.0,26034594561.963406,910331395887.4816,0.010514249326580327,2793.8571428571427,44779.625,42440.5,1,45489.142857142855,0.0,45489.142857142855,0.0,0,0,1,45489.142857142855,0.0,False,False,0.010514249326580327,0,0.0,0.010514249326580327
2021-10-04,48259.0,49260.0,49524.0,47188.0,32691763060.319107,927812140868.0522,0.020032860862448657,2608.8571428571427,45570.0,43113.375,1,46651.142857142855,0.0,46651.142857142855,0.0,0,0,1,46651.142857142855,0.0,False,False,0.020032860862448657,0,0.0,0.020032860862448657
2021-10-05,49262.0,51669.0,51971.0,49173.0,35480330025.02791,973040988102.9114,0.047745595829327345,2562.8571428571427,46231.875,43900.625,1,49106.142857142855,0.0,49106.142857142855,0.0,0,0,1,49106.142857142855,0.0,False,False,0.047745595829327345,0,0.0,0.047745595829327345
2021-10-06,51618.0,55415.0,55555.0,50569.0,48462388015.80152,1044675252844.3663,0.06999232670589725,2648.5714285714284,47179.75,44769.0,1,52766.42857142857,0.0,52766.42857142857,0.0,0,0,1,52766.42857142857,0.0,False,False,0.06999232670589725,0,0.0,0.06999232670589725
2021-10-07,55410.0,53895.0,55410.0,53675.0,36549815857.28183,1015246512238.866,-0.02781260599402465,2630.785714285714,48769.5,45963.875,1,51264.21428571428,0.0,52766.42857142857,0.0,0,0,1,52766.42857142857,0.0,False,False,-0.02781260599402465,0,0.0,-0.02781260599402465
2021-10-08,53807.0,54011.0,56056.0,53807.0,33935485256.826164,1016650501581.1074,0.0021500202896040993,2497.5714285714284,50364.625,47550.125,1,51513.42857142857,0.0,52766.42857142857,0.0,0,0,1,52766.42857142857,0.0,False,False,0.0021500202896040993,0,0.0,0.0021500202896040993
2021-10-09,54054.0,55125.0,55427.0,53910.0,31927344846.446766,1038524699061.4408,0.020415604243814306,2519.9285714285716,51851.625,49078.875,1,52605.07142857143,0.0,52766.42857142857,0.0,0,0,1,52766.42857142857,0.0,False,False,0.020415604243814306,0,0.0,0.020415604243814306
2021-10-10,54965.0,54712.0,56716.0,54302.0,38579271671.06987,1030788036761.6326,-0.00752026997121509,2453.8571428571427,52707.75,50396.25,1,52258.142857142855,0.0,52766.42857142857,0.0,0,0,1,52766.42857142857,0.0,False,False,-0.00752026997121509,0,0.0,-0.00752026997121509
