timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,ma,std,banda_superior,banda_inferior,signal,strategy_returns,position_change,transaction_cost,strategy_returns_gross,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2023-04-04,27824.0,28175.0,28418.0,27732.0,14871614372.831093,544313567953.4008,0.012859616398583374,27774.5,760.5269987232027,29295.553997446405,26253.446002553595,-1,-0.012859616398583374,0,0.0,-0.012859616398583374,1.0,time,5.0,0.0062,0.0262
2023-04-05,28209.0,28197.0,28731.0,27884.0,16507617903.813946,545409754928.52686,0.0007805293804340541,27926.3,451.7151058350552,28829.73021167011,27022.86978832989,-1,-0.0007805293804340541,0,0.0,-0.0007805293804340541,1.0,upper,5.0,0.0505,0.025
2023-04-06,28186.0,28043.0,28186.0,27850.0,13079528995.139923,542601176317.4441,-0.005476542848642742,27955.1,439.0754520911557,28833.25090418231,27076.949095817687,-1,0.005476542848642742,0,0.0,0.005476542848642742,1.0,upper,4.0,0.056,0.0239
2023-04-07,28044.0,27934.0,28122.0,27824.0,10141276803.893911,540432353743.3232,-0.003894461574051678,27996.4,391.4689474780662,28779.337894956134,27213.46210504387,-1,0.003894461574051678,0,0.0,0.003894461574051678,1.0,upper,3.0,0.0599,0.0228
2023-04-08,27934.0,27968.0,28196.0,27904.0,8844199146.1801,541094458101.44714,0.0012164145895452675,27985.45,388.9115005507501,28763.2730011015,27207.6269988985,-1,-0.0012164145895452675,0,0.0,-0.0012164145895452675,1.0,upper,2.0,0.0587,0.0217
2023-04-09,27974.0,28351.0,28499.0,27879.0,11429030269.731691,548568597244.1978,0.013601303447152237,28006.55,397.0501062077512,28800.6502124155,27212.449787584497,-1,-0.013601303447152237,0,0.0,-0.013601303447152237,1.0,upper,1.0,0.0451,0.0209
2023-04-10,28331.0,29658.0,29708.0,28224.0,17475381731.251884,574059578670.3654,0.04506960063260001,28076.25,540.9140290652449,29158.07805813049,26994.42194186951,-1,-0.04506960063260001,0,0.0,-0.04506960063260001,1.0,time,5.0,0.0218,0.0236
2023-04-11,29679.0,30261.0,30532.0,29639.0,18320296514.777645,585359301945.2595,0.02012785118793082,28216.85,708.7236322006042,29634.297264401208,26799.40273559879,-1,-0.02012785118793082,0,0.0,-0.02012785118793082,1.0,time,5.0,0.0015,0.0228
2023-04-12,30246.0,29904.0,30426.0,29844.0,18407698928.06657,578850627447.6105,-0.011867504027600981,28289.05,802.1875010492422,29893.425002098484,26684.674997901515,-1,0.011867504027600981,0,0.0,0.011867504027600981,0.0,time,5.0,-0.0147,0.0225
2023-04-13,29908.0,30405.0,30540.0,29908.0,16404033694.47376,587939018759.4221,0.01661481785886609,28429.55,912.6977060501041,30254.94541210021,26604.15458789979,-1,-0.01661481785886609,0,0.0,-0.01661481785886609,0.0,time,5.0,-0.0013,0.0216
2023-04-14,30429.0,30468.0,31015.0,30122.0,20984067684.216217,589051372432.549,0.002069883938468572,28569.45,1000.3748494795577,30570.199698959117,26568.700301040884,-1,-0.002069883938468572,0,0.0,-0.002069883938468572,0.0,lower,5.0,-0.0552,0.0206
2023-04-15,30479.0,30312.0,30567.0,30266.0,11028264273.146706,586969785778.0928,-0.005133278794241989,28682.65,1064.314272689327,30811.278545378656,26554.021454621346,-1,0.005133278794241989,0,0.0,0.005133278794241989,0.0,lower,4.0,-0.05,0.02
2023-04-16,30330.0,30305.0,30535.0,30225.0,11188035367.077023,586268225587.8677,-0.00023095831305128346,28838.8,1061.6507801273308,30962.10156025466,26715.498439745337,-1,0.00023095831305128346,0,0.0,0.00023095831305128346,0.0,lower,3.0,-0.0498,0.0191
2023-04-17,30314.0,29467.0,30314.0,29327.0,16771824487.579357,569958059900.5195,-0.028041722274548358,28947.6,1004.6509422615851,30956.90188452317,26938.298115476828,-1,0.028041722274548358,0,0.0,0.028041722274548358,0.0,lower,3.0,-0.042,0.0207
2023-04-18,29457.0,30366.0,30443.0,29277.0,18078539248.52104,587730212230.9563,0.03005256833129586,29046.15,1043.511192030238,31133.172384060475,26959.127615939527,-1,-0.03005256833129586,0,0.0,-0.03005256833129586,0.0,lower,1.0,-0.0518,0.0214
2023-04-19,30404.0,28833.0,30404.0,28713.0,24136616861.636356,558796473890.5958,-0.05180299695073899,29085.75,1018.0771284491764,31121.904256898353,27049.595743101647,-1,0.05180299695073899,0,0.0,0.05180299695073899,0.0,lower,2.0,-0.0546,0.0266
2023-04-20,28856.0,28256.0,29027.0,28110.0,21695904964.799046,546141074655.3764,-0.020214740087707454,29072.7,1027.381500400925,31127.46300080185,27017.93699919815,-1,0.020214740087707454,0,0.0,0.020214740087707454,1.0,time,5.0,0.0034,0.0259
2023-04-21,28236.0,27300.0,28355.0,27238.0,20420333533.71415,528357279464.0127,-0.03441912223063544,29012.75,1095.353722006465,31203.45744401293,26822.04255598707,-1,0.03441912223063544,0,0.0,0.03441912223063544,1.0,time,5.0,0.0378,0.0265
2023-04-22,27285.0,27862.0,27915.0,27201.0,11700230849.968126,539454716829.9368,0.020377051093119224,28994.0,1112.4085296507437,31218.817059301487,26769.182940698513,-1,-0.020377051093119224,0,0.0,-0.020377051093119224,1.0,upper,5.0,0.0566,0.0264
2023-04-23,27831.0,27607.0,27831.0,27432.0,11435645306.771605,533753154140.2553,-0.009194389529446897,28983.6,1124.913255134177,31233.426510268353,26733.773489731644,-1,0.009194389529446897,0,0.0,0.009194389529446897,1.0,upper,4.0,0.0658,0.0251
2023-04-24,27591.0,27512.0,27893.0,27197.0,16443099944.64734,532290845181.53394,-0.0034470906246211806,28950.45,1159.2411526501369,31268.932305300274,26631.967694699728,-1,0.0034470906246211806,0,0.0,0.0034470906246211806,1.0,upper,3.0,0.0692,0.0239
2023-04-25,27512.0,28351.0,28380.0,27224.0,17061823985.865345,548359667398.65234,0.030040029790312107,28958.15,1154.4747848892098,31267.09956977842,26649.200430221583,-1,-0.030040029790312107,0,0.0,-0.030040029790312107,1.0,time,5.0,0.035,0.0249
2023-04-26,28292.0,28352.0,30026.0,27697.0,30540034741.28477,548638734338.36755,3.527150239334594e-05,28973.6,1143.5994145898524,31260.798829179705,26686.401170820292,-1,-3.527150239334594e-05,0,0.0,-3.527150239334594e-05,0.0,time,5.0,-0.008,0.0237
2023-04-27,28454.0,29484.0,29869.0,28440.0,26238597379.49954,570258039118.5771,0.039150168904371827,29051.1,1121.7511638870017,31294.602327774002,26807.597672225995,-1,-0.039150168904371827,0,0.0,-0.039150168904371827,0.0,time,5.0,-0.0286,0.0255
2023-04-28,29488.0,29340.0,29545.0,28969.0,18730801539.181553,568153896404.9741,-0.004895970612206698,29119.7,1093.6281047854382,31306.956209570875,26932.443790429126,-1,0.004895970612206698,0,0.0,0.004895970612206698,0.0,time,5.0,-0.0121,0.0244
2023-04-29,29336.0,29218.0,29429.0,29136.0,9711415138.827158,565714356650.6621,-0.004166815004513384,29163.05,1078.6347352569874,31320.319470513976,27005.780529486023,-1,0.004166815004513384,0,0.0,0.004166815004513384,0.0,time,5.0,-0.0128,0.0233
2023-04-30,29269.0,29362.0,29945.0,29134.0,14707008604.647,568513467268.4124,0.004916363606946335,29148.25,1073.5045841089404,31295.259168217883,27001.240831782117,-1,-0.004916363606946335,0,0.0,-0.004916363606946335,1.0,time,5.0,0.0054,0.0222
2023-05-01,29272.0,28126.0,29333.0,27722.0,19980169281.008976,544421676291.20087,-0.043006905869212624,29041.5,1063.1309519764077,31167.761903952814,26915.238096047186,-1,0.043006905869212624,0,0.0,0.043006905869212624,1.0,time,5.0,0.0267,0.0251
2023-05-02,28107.0,28654.0,28882.0,27943.0,17699097406.188805,554886795897.9369,0.018598634023124585,28979.0,1046.3678028996262,31071.73560579925,26886.26439420075,-1,-0.018598634023124585,0,0.0,-0.018598634023124585,0.0,time,5.0,-0.0015,0.0247
2023-05-03,28701.0,28988.0,29222.0,28190.0,19944381490.560024,561312171794.5802,0.011588901775854367,28908.15,991.2521732890398,30890.65434657808,26925.64565342192,-1,-0.011588901775854367,0,0.0,-0.011588901775854367,0.0,time,5.0,-0.0456,0.0237
2023-05-04,29005.0,28846.0,29434.0,28702.0,12676760580.080193,558634329303.2208,-0.004910616085716497,28827.05,920.7612111141189,30668.572422228237,26985.52757777176,-1,0.004910616085716497,0,0.0,0.004910616085716497,0.0,time,5.0,-0.0439,0.0226
2023-05-05,28856.0,29520.0,29693.0,28851.0,4971523630.54862,571520224182.8824,0.023096664570953367,28787.45,869.1182146579536,30525.68642931591,27049.213570684093,-1,-0.023096664570953367,0,0.0,-0.023096664570953367,0.0,lower,3.0,-0.0637,0.0226
2023-05-06,29524.0,28888.0,29741.0,28485.0,6463808309.438925,559078681902.6073,-0.021641715757115116,28716.6,793.3513458060837,30303.302691612167,27129.89730838783,-1,0.021641715757115116,0,0.0,0.021641715757115116,0.0,lower,5.0,-0.0667,0.0227
2023-05-07,28895.0,28611.0,29093.0,28611.0,10199066943.170338,554373015261.6681,-0.009635024710271573,28673.8,773.5813909464434,30220.962781892886,27126.637218107113,-1,0.009635024710271573,0,0.0,0.009635024710271573,0.0,lower,4.0,-0.057,0.0218
2023-05-08,28616.0,27697.0,28646.0,27351.0,21535578788.860283,536032086472.038,-0.03246715518591003,28540.35,692.2334010841367,29924.816802168272,27155.883197831725,-1,0.03246715518591003,0,0.0,0.03246715518591003,0.0,time,5.0,-0.033,0.0228
2023-05-09,27691.0,27607.0,27820.0,27418.0,8876813250.933558,535037100026.6903,-0.0032547403243886578,28479.05,718.730567698998,29916.511135397996,27041.588864602003,-1,0.0032547403243886578,0,0.0,0.0032547403243886578,0.0,time,5.0,-0.0255,0.0217
2023-05-10,27652.0,27640.0,28281.0,27058.0,17159331951.189877,534937464538.75824,0.0011946351448829462,28448.25,741.6262269660284,29931.50245393206,26964.99754606794,-1,-0.0011946351448829462,0,0.0,-0.0011946351448829462,0.0,time,5.0,-0.015,0.0207
2023-05-11,27621.0,27025.0,27623.0,26791.0,7754296234.077171,523414877659.3074,-0.02250163537419713,28434.5,766.1785211772377,29966.857042354477,26902.142957645523,-1,0.02250163537419713,0,0.0,0.02250163537419713,0.0,time,5.0,-0.0001,0.0205
2023-05-12,26992.0,26788.0,27052.0,25889.0,9157286238.193073,518816444750.7709,-0.008808337477468254,28380.8,842.2742771165929,30065.348554233184,26696.251445766815,1,0.007808337477468254,1,0.001,0.008808337477468254,1.0,time,5.0,0.0222,0.0196
2023-05-13,26795.0,26798.0,26981.0,26732.0,8365379054.202115,520426027097.3362,0.00037323181861251395,28340.35,898.9133366680251,30138.17667333605,26542.523326663948,1,0.00037323181861251395,0,0.0,0.00037323181861251395,1.0,time,5.0,0.0017,0.0187
2023-05-14,26783.0,26912.0,27148.0,26704.0,6019488454.419681,521319019334.69617,0.0042450259241211775,28310.35,937.2097038256173,30184.769407651234,26435.930592348763,1,0.0042450259241211775,0,0.0,0.0042450259241211775,0.0,time,5.0,-0.001,0.018
2023-05-15,26933.0,27228.0,27642.0,26771.0,14570026781.747086,527655229433.8867,0.01167357179516745,28254.2,967.7877975311309,30189.775595062263,26318.62440493774,1,0.01167357179516745,0,0.0,0.01167357179516745,0.0,time,5.0,-0.0049,0.0178
2023-05-16,27170.0,27023.0,27300.0,26932.0,12927093920.902998,523965691858.8659,-0.007557500349395138,28187.75,1005.6060688892998,30198.9621377786,26176.5378622214,1,-0.007557500349395138,0,0.0,-0.007557500349395138,0.0,time,5.0,-0.0093,0.017
2023-05-17,27037.0,27390.0,27448.0,26590.0,12580626234.913448,530762551513.4872,0.013489628038676883,28083.05,971.9900083402576,30027.030016680514,26139.069983319485,1,0.013489628038676883,0,0.0,0.013489628038676883,0.0,time,5.0,-0.0192,0.0169
2023-05-18,27394.0,26843.0,27425.0,26517.0,12599487111.93878,520544913836.41003,-0.020172903945265698,27958.2,962.359414201759,29882.91882840352,26033.481171596482,1,-0.020172903945265698,0,0.0,-0.020172903945265698,1.0,time,5.0,0.0141,0.017
2023-05-19,26847.0,26884.0,27049.0,26763.0,11559136131.368769,521153640362.9618,0.0015262347779983767,27841.5,942.8682164977702,29727.23643299554,25955.76356700446,1,0.0015262347779983767,0,0.0,0.0015262347779983767,0.0,time,5.0,-0.0205,0.0162
2023-05-20,26876.0,27094.0,27139.0,26845.0,3882362454.219783,525040003344.1629,0.0077809870508251345,27728.1,884.9815282030577,29498.063056406114,25958.136943593883,1,0.0077809870508251345,0,0.0,0.0077809870508251345,0.0,time,5.0,-0.0231,0.0158
2023-05-21,27101.0,26774.0,27261.0,26667.0,8125825605.684245,519171380714.0945,-0.011881033794838656,27660.5,904.4114399038923,29469.322879807783,25851.677120192217,1,-0.011881033794838656,0,0.0,-0.011881033794838656,0.0,time,5.0,-0.0021,0.0153
2023-05-22,26749.0,26870.0,27027.0,26543.0,8025716966.179398,520821915713.9187,0.0035791552636938837,27571.3,889.1141718158343,29349.528343631668,25793.07165636833,1,0.0035791552636938837,0,0.0,0.0035791552636938837,0.0,time,5.0,-0.0008,0.0147
2023-05-23,26863.0,27223.0,27420.0,26794.0,11685763863.312372,527528695688.7587,0.013051781601523788,27483.05,826.4849140518684,29136.019828103737,25830.08017189626,1,0.013051781601523788,0,0.0,0.013051781601523788,0.0,lower,1.0,-0.033,0.0147
2023-05-24,27222.0,26339.0,27223.0,26114.0,17477200137.10873,510987979871.2201,-0.03301147370661379,27357.7,798.5326740818814,28954.765348163764,25760.634651836237,1,-0.03301147370661379,0,0.0,-0.03301147370661379,1.0,upper,4.0,0.0651,0.017
2023-05-25,26325.0,26476.0,26558.0,25887.0,11953749225.494001,513295724355.69904,0.005187931734366705,27205.5,638.8307987809263,28483.16159756185,25927.83840243815,1,0.005187931734366705,0,0.0,0.005187931734366705,1.0,upper,3.0,0.0599,0.0164
2023-05-26,26476.0,26718.0,26857.0,26355.0,10994037071.45216,517973731437.9403,0.009098833310943988,27097.0,509.14768821868364,28115.295376437367,26078.704623562633,1,0.009098833310943988,0,0.0,0.009098833310943988,1.0,upper,2.0,0.0508,0.016
2023-05-27,26719.0,26848.0,26852.0,26630.0,6029471707.897409,520461980942.25433,0.004853834717175385,27008.85,365.613583039017,27740.077166078034,26277.622833921963,1,0.004853834717175385,0,0.0,0.004853834717175385,1.0,upper,1.0,0.0459,0.0154
2023-05-28,26851.0,28110.0,28155.0,26806.0,13144599279.47902,544879177078.8053,0.04593405463364474,27029.5,414.8712545984656,27859.24250919693,26199.75749080307,-1,0.04493405463364474,1,0.001,0.04593405463364474,0.0,lower,4.0,-0.0468,0.0204
2023-05-29,28096.0,27760.0,28355.0,27567.0,13483205892.539595,538430950369.49817,-0.012529249279836735,27037.15,427.3048061580753,27891.759612316153,26182.54038768385,-1,0.012529249279836735,0,0.0,0.012529249279836735,0.0,time,5.0,-0.0247,0.02
2023-05-30,27737.0,27714.0,28044.0,27650.0,12766436369.815956,537414074116.4985,-0.0016584349620803625,27040.85,433.08091804686705,27907.011836093734,26174.688163906263,-1,0.0016584349620803625,0,0.0,0.0016584349620803625,0.0,time,5.0,-0.0203,0.019
2023-05-31,27708.0,27245.0,27806.0,26890.0,10001106221.647074,528464394082.93866,-0.01706768264146165,27051.85,435.44463361573287,27922.739267231464,26180.960732768533,-1,0.01706768264146165,0,0.0,0.01706768264146165,0.0,lower,5.0,-0.0548,0.0189
2023-06-01,27236.0,26824.0,27308.0,26704.0,12156086970.872988,520271910707.11273,-0.015573008871134261,27053.65,434.3696309747738,27922.38926194955,26184.910738050454,-1,0.015573008871134261,0,0.0,0.015573008871134261,0.0,lower,4.0,-0.0392,0.0186
2023-06-02,26812.0,27248.0,27304.0,26716.0,15428145241.775957,528508990069.2122,0.015683114756404958,27076.15,432.07897365071943,27940.30794730144,26211.992052698562,-1,-0.015683114756404958,0,0.0,-0.015683114756404958,0.0,lower,3.0,-0.0549,0.0184
2023-06-03,27252.0,27084.0,27310.0,26996.0,6673279605.629511,525209390395.50604,-0.0060369762969334625,27084.75,430.3480690367878,27945.446138073574,26224.053861926426,-1,0.0060369762969334625,0,0.0,0.0060369762969334625,0.0,lower,2.0,-0.0488,0.0176
2023-06-04,27079.0,27156.0,27368.0,26975.0,6098045626.047618,529630092281.38684,0.0026548688160017747,27081.15,429.38674445441967,27939.92348890884,26222.376511091163,-1,-0.0026548688160017747,0,0.0,-0.0026548688160017747,0.0,lower,1.0,-0.0515,0.0168
2023-06-05,27126.0,25793.0,27126.0,25444.0,21208433571.87331,500593893699.2183,-0.05149487915462742,27019.65,517.2493316090402,28054.148663218082,25985.15133678192,1,0.05049487915462742,1,0.001,0.05149487915462742,1.0,upper,1.0,0.0537,0.0222
2023-06-06,25743.0,27217.0,27291.0,25460.0,22188018260.83246,527295592028.08093,0.053738640786020565,27011.0,512.1513961993514,28035.302792398703,25986.697207601297,1,0.053738640786020565,0,0.0,0.053738640786020565,0.0,time,5.0,-0.0489,0.0276
2023-06-07,27228.0,26346.0,27300.0,26227.0,14723854336.09437,510979921090.6337,-0.032525317263158354,26986.15,532.389477037742,28050.928954075487,25921.371045924516,1,-0.032525317263158354,0,0.0,-0.032525317263158354,0.0,time,5.0,-0.0167,0.0281
2023-06-08,26349.0,26508.0,26754.0,26252.0,10197924963.780262,514279355771.4992,0.006130113418345137,26967.35,542.7249254771721,28052.799850954343,25881.900149045654,1,0.006130113418345137,0,0.0,0.006130113418345137,0.0,time,5.0,-0.0243,0.0268
2023-06-09,26500.0,26470.0,26756.0,26388.0,10464066236.48124,513226142603.1213,-0.0014345579869704966,26936.15,552.901654429646,28041.953308859294,25830.34669114071,1,-0.0014345579869704966,0,0.0,-0.0014345579869704966,0.0,lower,5.0,-0.0528,0.0255
2023-06-10,26479.0,25858.0,26519.0,25510.0,9755626714.244692,501653860264.2029,-0.023391985406648393,26890.35,602.7335341220394,28095.817068244076,25684.88293175592,1,-0.023391985406648393,0,0.0,-0.023391985406648393,0.0,time,5.0,-0.0114,0.0251
2023-06-11,25854.0,25917.0,26164.0,25696.0,10439993428.365507,502683000962.43024,0.0022790932124953007,26842.7,640.8896858828564,28124.479371765712,25560.92062823429,1,0.0022790932124953007,0,0.0,0.0022790932124953007,1.0,time,5.0,0.0157,0.024
2023-06-12,25924.0,25910.0,26049.0,25681.0,9761691909.31603,502562686069.16986,-0.0002701294708382078,26777.05,666.615763624835,28110.28152724967,25443.81847275033,1,-0.0002701294708382078,0,0.0,-0.0002701294708382078,1.0,time,5.0,0.0226,0.0228
2023-06-13,25912.0,25872.0,26354.0,25739.0,9921875985.888603,501752262681.7188,-0.001467691739267535,26753.7,690.5176624117533,28134.73532482351,25372.664675176493,1,-0.001467691739267535,0,0.0,-0.001467691739267535,1.0,time,5.0,0.0177,0.0217
2023-06-14,25940.0,25108.0,26047.0,24880.0,11982737579.702812,487262840554.6715,-0.029974782379465725,26685.3,781.264770806019,28247.829541612038,25122.77045838796,1,-0.029974782379465725,0,0.0,-0.029974782379465725,1.0,upper,2.0,0.0474,0.0222
2023-06-15,25113.0,25565.0,25694.0,24852.0,15184095954.029512,495788386559.10156,0.018037708076677376,26627.65,820.2904026831908,28268.230805366384,24987.06919463362,1,0.018037708076677376,0,0.0,0.018037708076677376,1.0,upper,4.0,0.0464,0.0223
2023-06-16,25578.0,26327.0,26454.0,25292.0,13604025863.641972,510906153487.60516,0.029370800011550104,26601.6,821.1966493108764,28243.99329862175,24959.206701378247,1,0.029370800011550104,0,0.0,0.029370800011550104,1.0,upper,4.0,0.0734,0.0233
2023-06-17,26328.0,26501.0,26723.0,26183.0,9533422254.890303,514331114457.8236,0.006587439585741206,26521.15,740.4948754202208,28002.139750840444,25040.16024915956,1,0.006587439585741206,0,0.0,0.006587439585741206,1.0,upper,3.0,0.0668,0.0223
2023-06-18,26508.0,26333.0,26647.0,26333.0,8589379740.11672,511384956032.88007,-0.006359562638306207,26449.8,681.2200819098636,27812.240163819726,25087.359836180272,1,-0.006359562638306207,0,0.0,-0.006359562638306207,1.0,upper,2.0,0.0731,0.0213
2023-06-19,26340.0,26779.0,26936.0,26340.0,6651894946.454161,519667661979.1768,0.016795092775397806,26403.05,619.1511570371418,27641.352314074284,25164.747685925715,1,0.016795092775397806,0,0.0,0.016795092775397806,1.0,upper,1.0,0.0563,0.0209
2023-06-20,26787.0,28331.0,28331.0,26667.0,19958565664.552258,549330089183.52325,0.05633861322349515,26457.35,733.8706522322639,27925.091304464528,24989.60869553547,-1,0.05533861322349515,1,0.001,0.05633861322349515,1.0,upper,1.0,0.0606,0.0258
2023-06-21,28334.0,30102.0,30664.0,28291.0,23757254196.777027,584070487996.789,0.0606350032403302,26621.25,1096.5144237885129,28814.278847577025,24428.221152422975,-1,-0.0606350032403302,0,0.0,-0.0606350032403302,1.0,time,5.0,0.0061,0.0295
2023-06-22,30070.0,29936.0,30442.0,29755.0,19613389213.798763,581473706978.9268,-0.005529845198437141,26755.65,1319.45001600446,29394.55003200892,24116.749967991083,-1,0.005529845198437141,0,0.0,0.005529845198437141,1.0,time,5.0,0.025,0.0285
2023-06-23,29939.0,30629.0,31257.0,29888.0,22630955878.97284,594588611688.3142,0.022885503049018693,26932.9,1578.5518646756711,30090.003729351345,23775.796270648658,-1,-0.022885503049018693,0,0.0,-0.022885503049018693,0.0,time,5.0,-0.018,0.0274
2023-06-24,30674.0,30538.0,30817.0,30352.0,11736119929.84371,592912110031.5245,-0.0029754628194324736,27102.0,1772.8919283112166,30647.783856622435,23556.216143377565,-1,0.0029754628194324736,0,0.0,0.0029754628194324736,0.0,time,5.0,-0.0023,0.0264
2023-06-25,30547.0,30455.0,30984.0,30357.0,12076819255.30491,591387700082.1104,-0.002721625472871986,27335.1,1894.0653270558832,31123.230654111765,23546.969345888232,-1,0.002721625472871986,0,0.0,0.002721625472871986,1.0,time,5.0,0.0009,0.0254
2023-06-26,30469.0,30286.0,30635.0,30011.0,16032184116.631308,587134340343.6245,-0.005564624753984153,27488.55,2005.060846300146,31498.671692600292,23478.428307399707,-1,0.005564624753984153,0,0.0,0.005564624753984153,1.0,time,5.0,0.0098,0.0246
2023-06-27,30272.0,30694.0,30834.0,30254.0,14411853963.110468,595427193050.2291,0.013381636218439496,27705.95,2107.7469256599684,31921.44385131994,23490.456148680063,-1,-0.013381636218439496,0,0.0,-0.013381636218439496,0.0,time,5.0,-0.004,0.0234
2023-06-28,30677.0,30083.0,30677.0,30017.0,8489428028.028098,584187696961.3756,-0.020106967601819882,27884.7,2151.9342119658477,32188.568423931698,23580.831576068304,-1,0.020106967601819882,0,0.0,0.020106967601819882,1.0,time,5.0,0.0344,0.0238
2023-06-29,30086.0,30467.0,30734.0,30062.0,12545425127.446297,591688337868.8445,0.012683902500097141,28084.55,2198.7280168549237,32482.006033709848,23687.09396629015,-1,-0.012683902500097141,0,0.0,-0.012683902500097141,1.0,time,5.0,0.0101,0.0228
2023-06-30,30466.0,30481.0,31240.0,29771.0,21422361050.823097,591722375245.7673,0.0004594080280314491,28315.7,2195.33637513652,32706.37275027304,23925.02724972696,-1,-0.0004594080280314491,0,0.0,-0.0004594080280314491,1.0,time,5.0,0.0001,0.0217
2023-07-01,30463.0,30584.0,30625.0,30334.0,4210431244.4326854,593625140902.5646,0.003373457714899704,28549.05,2174.891563539544,32898.83312707909,24199.26687292091,-1,-0.003373457714899704,0,0.0,-0.003373457714899704,0.0,time,5.0,-0.0196,0.0207
2023-07-02,30588.0,30572.0,30743.0,30459.0,7236318143.905301,593627203721.8534,-0.00039243901347403836,28782.15,2126.4492587404056,33035.04851748081,24529.25148251919,-1,0.00039243901347403836,0,0.0,0.00039243901347403836,0.0,time,5.0,-0.0084,0.0197
2023-07-03,30623.0,31135.0,31384.0,30596.0,14755008156.77765,604507839820.0979,0.01824803094377766,29045.3,2072.32280303954,33189.945606079076,24900.65439392092,-1,-0.01824803094377766,0,0.0,-0.01824803094377766,0.0,time,5.0,-0.0284,0.0192
2023-07-04,31159.0,30776.0,31319.0,30660.0,12403890725.264545,598449423994.1252,-0.011597422874421262,29328.7,1884.5995553984983,33097.899110797,25559.500889203005,-1,0.011597422874421262,0,0.0,0.011597422874421262,0.0,time,5.0,-0.0199,0.019
2023-07-05,30764.0,30485.0,30874.0,30236.0,10260132141.46154,592386606697.3153,-0.009500406090214563,29574.7,1677.1508766821244,32929.00175336425,26220.398246635752,-1,0.009500406090214563,0,0.0,0.009500406090214563,0.0,time,5.0,-0.003,0.0186
2023-07-06,30506.0,29990.0,31480.0,29968.0,21776707863.503353,583429029204.2451,-0.016370766598861736,29757.85,1493.8101505168656,32745.47030103373,26770.22969896627,-1,0.016370766598861736,0,0.0,0.016370766598861736,1.0,time,5.0,0.0208,0.0186
2023-07-07,29945.0,30315.0,30422.0,29904.0,13018507892.814608,588811434763.8912,0.01077864676277632,29948.55,1285.013228479066,32518.57645695813,27378.52354304187,-1,-0.01077864676277632,0,0.0,-0.01077864676277632,1.0,time,5.0,0.003,0.0179
2023-07-08,30351.0,30264.0,30351.0,30090.0,5608541981.756295,587678367157.9867,-0.0016837521929659242,30145.1,963.2344033449331,32071.568806689866,28218.63119331013,-1,0.0016837521929659242,0,0.0,0.0016837521929659242,1.0,upper,5.0,0.0383,0.0171
2023-07-09,30298.0,30170.0,30445.0,30096.0,7559670230.189486,585883986681.1711,-0.00311083415975839,30314.65,548.8570204936665,31412.364040987333,29216.93595901267,-1,0.00311083415975839,0,0.0,0.00311083415975839,1.0,upper,4.0,0.0414,0.0163
2023-07-10,30154.0,30394.0,30994.0,29988.0,12835219756.96589,590311894648.7518,0.007397167340443769,30417.8,288.5779289038946,30994.95585780779,29840.64414219221,-1,-0.007397167340443769,0,0.0,-0.007397167340443769,1.0,upper,3.0,0.034,0.0156
2023-07-11,30405.0,30621.0,30718.0,30372.0,11753418050.421658,594749192359.1351,0.007440827578057656,30443.75,281.94435340840835,31007.638706816815,29879.861293183185,-1,-0.007440827578057656,0,0.0,-0.007440827578057656,0.0,time,5.0,-0.0126,0.015
2023-07-12,30620.0,30407.0,30904.0,30250.0,13072555444.262321,590629381260.7114,-0.007013203025892321,30467.3,255.7556605288973,30978.811321057794,29955.788678942205,-1,0.007013203025892321,0,0.0,0.007013203025892321,1.0,upper,1.0,0.0336,0.0145
2023-07-13,30408.0,31446.0,31686.0,30262.0,21254274345.702217,610725509598.8464,0.033598943984505525,30508.15,335.6957072894703,31179.541414578944,29836.75858542106,-1,-0.033598943984505525,0,0.0,-0.033598943984505525,0.0,lower,1.0,-0.0367,0.0169
2023-07-14,31460.0,30312.0,31520.0,30024.0,21977151420.853252,588107447250.1327,-0.03672811533178451,30496.85,338.43063115371604,31173.71126230743,29819.988737692565,-1,0.03672811533178451,0,0.0,0.03672811533178451,0.0,time,5.0,-0.013,0.0203
2023-07-15,30316.0,30298.0,30388.0,30275.0,6233916918.782722,588642134563.5204,-0.00046196998016784756,30489.0,341.2614370521391,31171.522874104277,29806.477125895723,-1,0.00046196998016784756,0,0.0,0.00046196998016784756,0.0,time,5.0,-0.017,0.0193
2023-07-16,30306.0,30237.0,30442.0,30149.0,8356410453.563714,586391434733.7153,-0.002015363695281359,30486.55,342.96715739334246,31172.484314786685,29800.615685213314,-1,0.002015363695281359,0,0.0,0.002015363695281359,0.0,time,5.0,-0.0107,0.0184
2023-07-17,30245.0,30148.0,30331.0,29793.0,10974383371.546566,585500720965.1113,-0.0029477540596271486,30459.25,347.2885763468079,31153.827152693615,29764.672847306385,-1,0.0029477540596271486,0,0.0,0.0029477540596271486,0.0,time,5.0,-0.0146,0.0175
2023-07-18,30152.0,29848.0,30236.0,29720.0,13152758553.030825,579708613537.5165,-0.010000750062366778,30447.5,364.24969746465996,31175.99939492932,29719.00060507068,-1,0.010000750062366778,0,0.0,0.010000750062366778,1.0,time,5.0,0.007,0.0169
