date,puell_multiple
2012-06-14,0.9285138739101816
2012-06-15,0.9721198291904954
2012-06-16,1.032335876187631
2012-06-17,1.0778266992805643
2012-06-18,1.1387915346350723
2012-06-19,0.9895880024662204
2012-06-20,1.0086926014361866
2012-06-21,0.9726394332446202
2012-06-22,0.9850346424260492
2012-06-23,1.1551688811927538
2012-06-24,0.9176250594671618
2012-06-25,1.067729615646248
2012-06-26,1.0534224429253911
2012-06-27,1.1759223297342505
2012-06-28,1.0097497468146528
2012-06-29,1.0906290944795487
2012-06-30,0.9965810254426748
2012-07-01,1.0738945407504263
2012-07-02,1.1638944928985997
2012-07-03,1.210122628490068
2012-07-04,1.1250595603496631
2012-07-05,1.105541886371442
2012-07-06,1.1925722561816745
2012-07-07,1.2970823123222517
2012-07-08,1.2122175401938318
2012-07-09,1.3057158088070406
2012-07-10,1.2566200440875095
2012-07-11,1.1281703279483857
2012-07-12,1.283743698860669
2012-07-13,1.4855467324764955
2012-07-14,1.461469907811293
2012-07-15,1.266276454804124
2012-07-16,1.4143328300928557
2012-07-17,1.7310983210328676
2012-07-18,1.683586129284187
2012-07-19,1.4921528090259792
2012-07-20,1.4847658464545073
2012-07-21,1.506935046103843
2012-07-22,1.6530080630972963
2012-07-23,1.498860196174911
2012-07-24,1.71007150744218
2012-07-25,1.6799666930801496
2012-07-26,1.8303247182676008
2012-07-27,1.962919945245018
2012-07-28,1.6920040309351374
2012-07-29,1.8188785692365503
2012-07-30,1.9551129426550813
2012-07-31,1.5064429631631555
2012-08-01,1.5854706478480998
2012-08-02,2.0290562658439004
2012-08-03,2.1653318846627903
2012-08-04,2.1639993681735734
2012-08-05,1.8329940926915576
2012-08-06,1.9057611023382273
2012-08-07,2.2151996799552474
2012-08-08,2.278583853922726
2012-08-09,2.3810615500341332
2012-08-10,2.194583525884702
2012-08-11,2.3934375879049776
2012-08-12,2.286837598801723
2012-08-13,2.3218393342762735
2012-08-14,2.338486732639005
2012-08-15,2.5808424109614223
2012-08-16,2.521221541351172
2012-08-17,2.387066919249356
2012-08-18,2.2023915793309836
2012-08-19,2.0844457154019755
2012-08-20,2.034738960134868
2012-08-21,2.1331680550884347
2012-08-22,1.9004056254779864
2012-08-23,2.0197991332867793
2012-08-24,1.8387256620561048
2012-08-25,1.7713338048464264
2012-08-26,2.31863131915527
2012-08-27,1.9814933255870169
2012-08-28,2.0184954583245074
2012-08-29,2.228681469696704
2012-08-30,2.025464895262789
2012-08-31,1.7699048169980784
2012-09-01,1.95363235456271
2012-09-02,1.9885524720385404
2012-09-03,1.9537336636968712
2012-09-04,1.9116053687402168
2012-09-05,2.273873499198112
2012-09-06,2.2394336541385966
2012-09-07,2.237043379929218
2012-09-08,1.9041308059500168
2012-09-09,2.091282775880446
2012-09-10,1.970025357161788
2012-09-11,1.9041579425501112
2012-09-12,2.055227130981599
2012-09-13,1.736058215118045
2012-09-14,2.1919214508126417
2012-09-15,1.9679533553222857
2012-09-16,2.221775812039421
2012-09-17,2.317928392900902
2012-09-18,2.307984873015589
2012-09-19,2.006469408800333
2012-09-20,2.186628972261152
2012-09-21,2.384658744074718
2012-09-22,2.187997289372445
2012-09-23,2.158861844538461
2012-09-24,2.094353626858053
2012-09-25,1.8928034813876329
2012-09-26,1.9115508752428951
2012-09-27,2.216773788010178
2012-09-28,2.168578842445166
2012-09-29,2.31058621960141
2012-09-30,2.1724488624298273
2012-10-01,1.7804843763094658
2012-10-02,2.0045815234781665
2012-10-03,1.8561861153985024
2012-10-04,1.854194995215992
2012-10-05,1.8704836920529464
2012-10-06,2.1272645666779315
2012-10-07,1.6274692097532153
2012-10-08,2.176634035158314
2012-10-09,1.8205856900344344
2012-10-10,1.9112324575825097
2012-10-11,1.7667458997317662
2012-10-12,1.8978295040540825
2012-10-13,1.8699601156474557
2012-10-14,1.5872493790078954
2012-10-15,2.0715528899501106
2012-10-16,1.9147890289484972
2012-10-17,1.7476820979481478
2012-10-18,1.9251146872523637
2012-10-19,1.650461521259437
2012-10-20,1.881434482795177
2012-10-21,1.9192236779916765
2012-10-22,1.8618376522011624
2012-10-23,1.542245856630661
2012-10-24,1.9052760595587932
2012-10-25,1.6097496506702045
2012-10-26,1.7179396149644175
2012-10-27,1.7966906823013231
2012-10-28,1.724285177271729
2012-10-29,1.6607758114972169
2012-10-30,1.5216553453834325
2012-10-31,1.5426879810589302
2012-11-01,1.4786901116500348
2012-11-02,1.487129818453973
2012-11-03,1.501241465917899
2012-11-04,1.616812664694521
2012-11-05,1.658529709144068
2012-11-06,1.4070478808430658
2012-11-07,1.652520919004714
2012-11-08,1.612815597977869
2012-11-09,1.5789319726083717
2012-11-10,1.49046764943346
2012-11-11,1.508864268566681
2012-11-12,1.3667597526487825
2012-11-13,1.4507791899522366
2012-11-14,1.478695310685533
2012-11-15,1.407755951116421
2012-11-16,1.5543355742956178
2012-11-17,1.5260383970554272
2012-11-18,1.5917636469673755
2012-11-19,1.5981698988004025
2012-11-20,1.5831111972903409
2012-11-21,1.6419968270437924
2012-11-22,1.5898201750501817
2012-11-23,1.824894155065571
2012-11-24,1.697880837528785
2012-11-25,1.6491785007291844
2012-11-26,1.7673813457117196
2012-11-27,1.6185710216068343
2012-11-28,1.5699468291904422
2012-11-29,0.9198995367597432
2012-11-30,0.7016746487378265
2012-12-01,0.936953293185662
2012-12-02,0.7998287254883206
2012-12-03,0.8228220601393745
2012-12-04,0.6415990416435935
2012-12-05,0.7216068268536202
2012-12-06,0.8189339357582246
2012-12-07,0.7675596018031844
2012-12-08,0.8243639391556017
2012-12-09,0.7437375323096921
2012-12-10,0.8463814658901289
2012-12-11,0.8583554226415553
2012-12-12,0.7821681900735344
2012-12-13,0.7887839790253167
2012-12-14,0.6394811841437025
2012-12-15,0.6916185341523399
2012-12-16,0.6594731915878818
2012-12-17,0.7794791673732756
2012-12-18,0.7270377109748094
2012-12-19,0.8318666485320317
2012-12-20,0.6265022601106408
2012-12-21,0.7458023653397852
2012-12-22,0.8970962876873555
2012-12-23,0.7083196266087631
2012-12-24,0.7708039973039162
2012-12-25,0.7228413915635201
2012-12-26,0.8956043035513928
2012-12-27,0.9107110119627376
2012-12-28,0.9870862785617116
2012-12-29,0.8431831836594502
2012-12-30,0.9681323897353707
2012-12-31,0.9249850128950794
2013-01-01,0.9308726745669668
2013-01-02,0.8761357173633431
2013-01-03,0.92706575331029
2013-01-04,0.8777975500716985
2013-01-05,0.8069052319120968
2013-01-06,0.8279591899889998
2013-01-07,0.9620243865474526
2013-01-08,0.7708637576221916
2013-01-09,0.7644708667255493
2013-01-10,0.8801757914985896
2013-01-11,0.712404004128854
2013-01-12,0.7454795399936083
2013-01-13,0.8074443625778687
2013-01-14,0.9487758600651792
2013-01-15,0.7477057591038274
2013-01-16,0.824215552895014
2013-01-17,0.7229210232299006
2013-01-18,0.8196927309679085
2013-01-19,1.038268253480607
2013-01-20,0.8826290205261024
2013-01-21,0.9288318290988516
2013-01-22,1.066962044718904
2013-01-23,0.9499053832839284
2013-01-24,1.2320941658596616
2013-01-25,1.017384152490398
2013-01-26,1.1536193116284192
2013-01-27,1.141370959843583
2013-01-28,1.1481888121626165
2013-01-29,1.3050319300008364
2013-01-30,1.2704585158286088
2013-01-31,1.676378820407854
2013-02-01,1.3040801542283438
2013-02-02,1.312966875785641
2013-02-03,1.6035765386642309
2013-02-04,1.431307832410292
2013-02-05,1.4525822234005823
2013-02-06,1.294137677646226
2013-02-07,1.3938296685562972
2013-02-08,1.4300627324473638
2013-02-09,1.386259254637727
2013-02-10,1.5924715423398896
2013-02-11,1.5882997903865383
2013-02-12,1.452733222403289
2013-02-13,1.834848779074203
2013-02-14,1.6477555454664832
2013-02-15,2.025689602573764
2013-02-16,2.1358176679724408
2013-02-17,2.0943254765081867
2013-02-18,1.773742172572982
2013-02-19,1.8223393508287615
2013-02-20,2.333358814242005
2013-02-21,2.134218790009245
2013-02-22,2.1026164243942196
2013-02-23,1.929493719057376
2013-02-24,1.863874423732097
2013-02-25,2.4466547668662386
2013-02-26,2.0401356462755222
2013-02-27,2.3876495606326658
2013-02-28,2.193547345645889
2013-03-01,2.0379961685768313
2013-03-02,1.940598876289803
2013-03-03,2.1441865708859136
2013-03-04,2.449386407853599
2013-03-05,2.106876794142972
2013-03-06,2.716768501067244
2013-03-07,2.581703369044591
2013-03-08,2.60717065661692
2013-03-09,2.8381357818964847
2013-03-10,3.1681169276696934
2013-03-11,2.8693311480137775
2013-03-12,2.2303812297027674
2013-03-13,2.6606643781103503
2013-03-14,3.097581464922869
2013-03-15,2.9431842856291066
2013-03-16,2.952611360793563
2013-03-17,3.513082193490349
2013-03-18,3.2003999188948167
2013-03-19,3.2504036438563353
2013-03-20,4.5363090414540475
2013-03-21,5.175889757721828
2013-03-22,5.584950559366924
2013-03-23,4.70753746368765
2013-03-24,4.229172494170783
2013-03-25,3.4499377528791575
2013-03-26,3.8557270805503343
2013-03-27,3.648504870898404
2013-03-28,5.4429356515305445
2013-03-29,4.9614148546429995
2013-03-30,4.972044160901759
2013-03-31,4.883520085005237
2013-04-01,5.9097504607795885
2013-04-02,5.843017599914149
2013-04-03,6.675891849642539
2013-04-04,5.8902373461448105
2013-04-05,6.23836817271527
2013-04-06,6.474301242576463
2013-04-07,6.7982409854015895
2013-04-08,7.571229810498319
2013-04-09,9.447481883045093
2013-04-10,10.167735882185752
2013-04-11,5.0632346955823
2013-04-12,3.3074028841622285
2013-04-13,4.234601494679509
2013-04-14,3.603369259457756
2013-04-15,3.637148778354534
2013-04-16,2.796557817214403
2013-04-17,3.3371157054343334
2013-04-18,3.253997377929231
2013-04-19,3.782257167164445
2013-04-20,4.332757139668717
2013-04-21,4.933644534847676
2013-04-22,4.196048634835717
2013-04-23,4.842209514678449
2013-04-24,5.232224188029284
2013-04-25,5.634021823234336
2013-04-26,4.968633881979615
2013-04-27,4.206251922798366
2013-04-28,4.949377603428216
2013-04-29,5.052230318200253
2013-04-30,4.335398996966615
2013-05-01,3.9355803438512185
2013-05-02,3.034762573411724
2013-05-03,2.600400244664855
2013-05-04,3.2776815435159214
2013-05-05,3.718183648840526
2013-05-06,3.8430297978993986
2013-05-07,3.506320394442235
2013-05-08,3.576657274649337
2013-05-09,3.4772187715891003
2013-05-10,3.718273532944852
2013-05-11,3.932270589000483
2013-05-12,3.5741102900170167
2013-05-13,3.683940953480595
2013-05-14,3.226053058972465
2013-05-15,2.7805899557542904
2013-05-16,2.9281409932169296
2013-05-17,3.2741437289014477
2013-05-18,3.0775429201276028
2013-05-19,3.2058769767718274
2013-05-20,2.62424219120438
2013-05-21,3.058317296932078
2013-05-22,3.143786931618604
2013-05-23,3.5420885350150653
2013-05-24,3.556577158364759
2013-05-25,3.5208348607462643
2013-05-26,3.4711939233502407
2013-05-27,3.70869578450836
2013-05-28,3.2162720604081056
2013-05-29,3.4341140154954655
2013-05-30,3.6654006498921783
2013-05-31,3.5134510179318683
2013-06-01,4.248637945895067
2013-06-02,3.802842499458957
2013-06-03,3.902560906594
2013-06-04,3.902143828263209
2013-06-05,3.3208622522260556
2013-06-06,3.2303859991729578
2013-06-07,2.7031896236687136
2013-06-08,2.9017207898143016
2013-06-09,2.3165189198940213
2013-06-10,2.5780240578712807
2013-06-11,2.742038451031047
2013-06-12,3.1201301808359543
2013-06-13,2.815104311701752
2013-06-14,2.533370711977648
2013-06-15,2.408919724222734
2013-06-16,2.5680870029420215
2013-06-17,2.003441876042781
2013-06-18,1.9931511413932417
2013-06-19,1.960991050866585
2013-06-20,2.221441936235981
2013-06-21,2.314948610636404
2013-06-22,2.381171181480212
2013-06-23,2.215092437094326
2013-06-24,1.9822328320585472
2013-06-25,2.070327258097317
2013-06-26,2.2627903145051658
2013-06-27,2.147160422107348
2013-06-28,2.0247782169710837
2013-06-29,1.9754031515660997
2013-06-30,1.7633209540913428
2013-07-01,1.7741680131303037
2013-07-02,1.6903011762509872
2013-07-03,1.9935859937739304
2013-07-04,1.633526190143122
2013-07-05,1.723877502997602
2013-07-06,1.580214198872823
2013-07-07,1.571654025742009
2013-07-08,1.7826322206578775
2013-07-09,1.7003389047719992
2013-07-10,1.890592097143467
2013-07-11,1.8511824324949624
2013-07-12,1.7438808162643682
2013-07-13,1.7233755822812873
2013-07-14,1.9281545829994415
2013-07-15,1.8380218120024463
2013-07-16,1.8420598354375972
2013-07-17,2.0255803240278203
2013-07-18,1.6302228282675617
2013-07-19,1.7324026309303728
2013-07-20,1.9121619184735208
2013-07-21,2.0126104842218586
2013-07-22,1.6788859392446922
2013-07-23,1.4371080609039848
2013-07-24,1.6331484451015406
2013-07-25,1.5229379024304823
2013-07-26,1.7340484003063468
2013-07-27,1.8569642136508
2013-07-28,1.7387279819788386
2013-07-29,1.9001011676603652
2013-07-30,2.124681733450811
2013-07-31,2.1357336505912077
2013-08-01,1.9556410631795225
2013-08-02,2.1022603595370564
2013-08-03,1.8385761204517184
2013-08-04,1.9285456784244497
2013-08-05,2.0522356073339454
2013-08-06,2.0665199593120835
2013-08-07,2.0053637343806483
2013-08-08,2.148952137676308
2013-08-09,1.995261435838077
2013-08-10,2.1297651130038235
2013-08-11,2.195854232693748
2013-08-12,2.193578099391186
2013-08-13,1.8846004851929972
2013-08-14,1.776903859098128
2013-08-15,1.7903300729752074
2013-08-16,1.7486452674884894
2013-08-17,1.978947278209075
2013-08-18,2.022366579082254
2013-08-19,1.8904597179422784
2013-08-20,2.0567413024948573
2013-08-21,2.1903038170105513
2013-08-22,2.4840842644813454
2013-08-23,2.1806242520275143
2013-08-24,2.023739907473969
2013-08-25,1.708602113628373
2013-08-26,1.889313790842108
2013-08-27,1.9946557381564336
2013-08-28,2.118384947685295
2013-08-29,2.238417933028611
2013-08-30,2.4590357062588466
2013-08-31,2.821143709826487
2013-09-01,2.8166012572889447
2013-09-02,2.7349041653796844
2013-09-03,2.435391787563453
2013-09-04,2.0053288404059435
2013-09-05,2.0914781574731145
2013-09-06,2.139766771892846
2013-09-07,1.6370670749634768
2013-09-08,1.7673988094843385
2013-09-09,2.2741730112587435
2013-09-10,2.1935772328656338
2013-09-11,2.2909082474639937
2013-09-12,2.5017335805041667
2013-09-13,2.395430761484412
2013-09-14,2.5182153884979184
2013-09-15,2.0552303932881726
2013-09-16,1.7579335401539515
2013-09-17,2.0471835912540115
2013-09-18,1.8905357459191636
2013-09-19,2.1446160698553447
2013-09-20,2.2084720820804544
2013-09-21,2.0656934218347263
2013-09-22,2.202050781073462
2013-09-23,2.2684098690471974
2013-09-24,2.272222075902729
2013-09-25,2.222121034651464
2013-09-26,1.7388270577816802
2013-09-27,1.9227459422062632
2013-09-28,1.9175188710102664
2013-09-29,1.847912610256738
2013-09-30,1.7480809867627187
2013-10-01,2.008918633378621
2013-10-02,1.9397655489972212
2013-10-03,1.8601468892214672
2013-10-04,1.8144350360377748
2013-10-05,2.211925646612328
2013-10-06,1.8640446688817751
2013-10-07,1.584131312363359
2013-10-08,1.6464954592338237
2013-10-09,1.820274687925596
2013-10-10,1.967616022379437
2013-10-11,1.8987379521282124
2013-10-12,2.1973073049894207
2013-10-13,2.286857622278906
2013-10-14,2.6905524680630313
2013-10-15,2.8182268628874736
2013-10-16,2.3728604390756187
2013-10-17,1.853080683361636
2013-10-18,2.212073472619083
2013-10-19,2.786603253158422
2013-10-20,2.527994197824926
2013-10-21,2.804218433410315
2013-10-22,3.4943245948582207
2013-10-23,3.237717750076524
2013-10-24,3.087868166402744
2013-10-25,3.1539895345465045
2013-10-26,2.431996333694358
2013-10-27,2.4176602716560023
2013-10-28,2.47204753431936
2013-10-29,2.2948142986871245
2013-10-30,2.8245321931059473
2013-10-31,3.0031254392977447
2013-11-01,2.9747442234525714
2013-11-02,2.8867019399437805
2013-11-03,2.7413697287395618
2013-11-04,2.9181962302707
2013-11-05,2.816576408719951
2013-11-06,2.8373673330711244
2013-11-07,2.7481039244313648
2013-11-08,2.826217832965019
2013-11-09,3.3779238128024662
2013-11-10,3.4168287094982657
2013-11-11,4.036394127588518
2013-11-12,4.527050467548515
2013-11-13,4.016914389799845
2013-11-14,4.725640980754505
2013-11-15,4.339162399396219
2013-11-16,5.116371718350768
2013-11-17,5.160017994309095
2013-11-18,4.928643217727458
2013-11-19,5.865495652358822
2013-11-20,5.089775886960233
2013-11-21,5.649297517257537
2013-11-22,7.154240855415702
2013-11-23,7.78134106013589
2013-11-24,7.29620645857609
2013-11-25,7.403183282187626
2013-11-26,6.930403668621876
2013-11-27,8.139709675150511
2013-11-28,8.88673227916971
2013-11-29,8.820874522760295
2013-11-30,9.467446899055307
2013-12-01,9.085706067230126
2013-12-02,7.261063815961923
2013-12-03,9.194617753048735
2013-12-04,8.021380948134329
2013-12-05,7.4593945169477776
2013-12-06,8.114112372741232
2013-12-07,5.757967552115874
2013-12-08,5.677224716597949
2013-12-09,5.952905754925383
2013-12-10,6.912017524630247
2013-12-11,5.6824130211101975
2013-12-12,5.271375596193749
2013-12-13,5.674310561422146
2013-12-14,6.1445287794269365
2013-12-15,5.307379978267941
2013-12-16,5.556802876470122
2013-12-17,4.839447525544727
2013-12-18,3.8451913230618966
2013-12-19,4.646909261644907
2013-12-20,4.0267665034383855
2013-12-21,3.255348712910802
2013-12-22,3.4823257217136026
2013-12-23,3.5418360347876785
2013-12-24,3.5495507423476775
2013-12-25,3.402476978259577
2013-12-26,4.078001873349032
2013-12-27,4.183153127706766
2013-12-28,3.352177286116581
2013-12-29,3.687215311456308
2013-12-30,3.850593759417824
2013-12-31,4.026730113522866
2014-01-01,4.532505800543901
2014-01-02,2.9899093842159243
2014-01-03,3.7348711512951023
2014-01-04,3.2990594740042782
2014-01-05,4.7503635233520765
2014-01-06,4.892387188106038
2014-01-07,4.383187995585823
2014-01-08,4.301902107320831
2014-01-09,4.614205878330782
2014-01-10,4.131561559009928
2014-01-11,4.870737715006619
2014-01-12,4.677552039707896
2014-01-13,3.5816789803294276
2014-01-14,3.4166751550735013
2014-01-15,3.896795116609314
2014-01-16,3.8749440344381254
2014-01-17,3.0323356548510487
2014-01-18,3.4659849733965613
2014-01-19,3.3623799223722735
2014-01-20,3.922213707410352
2014-01-21,3.2698061842640795
2014-01-22,3.723298678173085
2014-01-23,3.3896182111694926
2014-01-24,3.471160470510563
2014-01-25,3.0357265950142964
2014-01-26,2.833019047430982
2014-01-27,3.1626158664399813
2014-01-28,2.704644041553578
2014-01-29,2.702702716979853
2014-01-30,3.0977044533477907
2014-01-31,3.2479887681645274
2014-02-01,3.347550028355621
2014-02-02,3.2926726749824926
2014-02-03,3.1436344058572265
2014-02-04,2.947711573612723
2014-02-05,2.846584856493853
2014-02-06,2.971902200574076
2014-02-07,2.328490039141393
2014-02-08,2.6544050780851776
2014-02-09,1.9687148816113105
2014-02-10,2.1430882221332443
2014-02-11,2.3090323763706957
2014-02-12,2.3800122212096615
2014-02-13,2.2960401507519785
2014-02-14,2.403375294462566
2014-02-15,2.418554453952673
2014-02-16,2.452053552505017
2014-02-17,1.918875371846786
2014-02-18,2.0044602357795545
2014-02-19,2.427580042374163
2014-02-20,2.040550187498261
2014-02-21,1.655873545020713
2014-02-22,2.018153084222474
2014-02-23,1.9681328695556075
2014-02-24,2.0481964634436793
2014-02-25,1.506418678857626
2014-02-26,1.9849476500760732
2014-02-27,2.0315312369939433
2014-02-28,1.9157263149602393
2014-03-01,1.49425267345562
2014-03-02,1.4518992564844084
2014-03-03,1.6442280135362082
2014-03-04,1.8442601202006472
2014-03-05,1.881540506945221
2014-03-06,2.0749265042800293
2014-03-07,1.9158843212764416
2014-03-08,1.8644009689451932
2014-03-09,2.0021949552389526
2014-03-10,1.6643388541720472
2014-03-11,1.8561513454911307
2014-03-12,2.0361203869432245
2014-03-13,1.813120571022811
2014-03-14,1.4664351281251318
2014-03-15,1.8044019758367165
2014-03-16,1.8655538928775175
2014-03-17,1.730247672395267
2014-03-18,1.53101525743426
2014-03-19,1.6698672112576542
2014-03-20,1.7869605342809487
2014-03-21,1.825578448876501
2014-03-22,1.6059648495106522
2014-03-23,2.0181303894506293
2014-03-24,1.762841600567102
2014-03-25,1.5046354761494982
2014-03-26,1.5243085204902056
2014-03-27,1.528155597559901
2014-03-28,1.4374976846783374
2014-03-29,1.4354520834509563
2014-03-30,1.0649562600042124
2014-03-31,1.324601091492014
2014-04-01,1.315711456230131
2014-04-02,1.4881549562288885
2014-04-03,1.4248154875428014
2014-04-04,1.3952913057028986
2014-04-05,1.2384911509725962
2014-04-06,1.1077121088861437
2014-04-07,1.0970980401216728
2014-04-08,0.9686885959521788
2014-04-09,1.1507392279919142
2014-04-10,1.0115306434757836
2014-04-11,1.0932547040324043
2014-04-12,1.0846871443832269
2014-04-13,1.234438905904406
2014-04-14,1.356568903797793
2014-04-15,1.3943960838263465
2014-04-16,1.2910619812493875
2014-04-17,1.3361499087078643
2014-04-18,1.2127034703247024
2014-04-19,1.2196597944242888
2014-04-20,1.3902078547797256
2014-04-21,1.3244392970397054
2014-04-22,1.173928572282045
2014-04-23,1.242713680409462
2014-04-24,1.1317170096171625
2014-04-25,1.2990775787306863
2014-04-26,1.1392114198314522
2014-04-27,1.2196487324495746
2014-04-28,1.0098298394750005
2014-04-29,1.1595988674484832
2014-04-30,0.918210806997652
2014-05-01,1.211750322301996
2014-05-02,1.0936458429661773
2014-05-03,0.9437372961609602
2014-05-04,0.9886308393763766
2014-05-05,0.8107388821800701
2014-05-06,1.2438405115600666
2014-05-07,1.038965988619068
2014-05-08,1.102389762585673
2014-05-09,1.129351524394945
2014-05-10,1.2004388161455235
2014-05-11,0.999813667543132
2014-05-12,1.0629828180819405
2014-05-13,1.044522090436413
2014-05-14,0.976229512881803
2014-05-15,1.1223458119692156
2014-05-16,1.1843311300024075
2014-05-17,1.1319288685121929
2014-05-18,1.1191751508844388
2014-05-19,1.088324342093561
2014-05-20,1.1933842205632308
2014-05-21,1.2480916365121912
2014-05-22,1.2651602453706157
2014-05-23,1.2557291384247256
2014-05-24,1.1507463903049198
2014-05-25,1.294073301299102
2014-05-26,1.310225965325094
2014-05-27,1.1131807650290384
2014-05-28,1.3753733755743631
2014-05-29,1.1355762514109906
2014-05-30,1.399188344845358
2014-05-31,1.2851708629810554
2014-06-01,1.5834980045893572
2014-06-02,1.7169792100943926
2014-06-03,1.656646314114402
2014-06-04,1.6027176671254413
2014-06-05,1.3718049450844834
2014-06-06,1.2574700439007391
2014-06-07,1.3893069951236106
2014-06-08,1.2212543198356265
2014-06-09,1.3833285718706063
2014-06-10,1.4760050797251143
2014-06-11,1.2649587957521031
2014-06-12,1.434741720902167
2014-06-13,1.2926444190301598
2014-06-14,1.3666217989129834
2014-06-15,1.4407616322469596
2014-06-16,1.4990912454203178
2014-06-17,1.4589850056199412
2014-06-18,1.2756458305668534
2014-06-19,1.336540231985324
2014-06-20,1.4529599096034505
2014-06-21,1.4409118108078502
2014-06-22,1.4119439837359522
2014-06-23,1.35595298773524
2014-06-24,1.431734310910738
2014-06-25,1.3796818256943166
2014-06-26,1.2595395057199934
2014-06-27,1.4848435509778295
2014-06-28,1.395352448339452
2014-06-29,1.1993453667235852
2014-06-30,1.0480993445997993
2014-07-01,1.0983451736683076
2014-07-02,1.127678894345098
2014-07-03,1.1396491921997782
2014-07-04,1.3363521068891882
2014-07-05,1.207611054153403
2014-07-06,1.129136962205063
2014-07-07,1.1802186030181532
2014-07-08,1.167795515327022
2014-07-09,1.2895019858295405
2014-07-10,1.142555064101442
2014-07-11,1.205705416480816
2014-07-12,1.230414745199519
2014-07-13,1.2469246620557364
2014-07-14,1.0351744169575303
2014-07-15,1.2133268075695487
2014-07-16,1.091712294061476
2014-07-17,1.2987716459180938
2014-07-18,1.3079558988666908
2014-07-19,1.3494460301928577
2014-07-20,1.1708873759089358
2014-07-21,1.1603933442198602
2014-07-22,1.062630588266619
2014-07-23,1.0870632435686682
2014-07-24,1.0466117910119217
2014-07-25,1.1697327300353646
2014-07-26,0.9497161062618376
2014-07-27,1.082044652230021
2014-07-28,1.039023350982781
2014-07-29,1.0298462592174713
2014-07-30,1.1698067885184589
2014-07-31,1.041588188983223
2014-08-01,1.0928466175674476
2014-08-02,1.130845800970929
2014-08-03,1.0530648412643622
2014-08-04,0.8773288665191943
2014-08-05,0.9160537446942107
2014-08-06,1.1067711949172714
2014-08-07,1.0826218447850595
2014-08-08,1.104182979687132
2014-08-09,1.205746027995662
2014-08-10,1.1976740396687973
2014-08-11,1.218049316158386
2014-08-12,1.1311637038816202
2014-08-13,0.9135784335602132
2014-08-14,1.0648854019824383
2014-08-15,0.9508741940170576
2014-08-16,0.8981199382459246
2014-08-17,0.971770069855055
2014-08-18,1.069086614948806
2014-08-19,1.0041524079448756
2014-08-20,0.939695385373181
2014-08-21,0.965989556629434
2014-08-22,0.9031953783439594
2014-08-23,0.91221331831672
2014-08-24,0.8203473147857705
2014-08-25,0.768124866533257
2014-08-26,0.9790314195888132
2014-08-27,0.967196088513504
2014-08-28,0.9768328934091872
2014-08-29,0.9538496262799486
2014-08-30,1.0108452904913685
2014-08-31,1.0125173943520138
2014-09-01,0.717885444704115
2014-09-02,0.7703189727536814
2014-09-03,0.8810390423407274
2014-09-04,0.831606598669404
2014-09-05,0.7671692316807341
2014-09-06,0.9384406466948388
2014-09-07,0.8102587697319164
2014-09-08,0.7339719421354736
2014-09-09,0.7406811066865979
2014-09-10,0.8177033870453742
2014-09-11,0.8741841592117082
2014-09-12,0.7861636045485084
2014-09-13,0.927802327225917
2014-09-14,0.8118910924013893
2014-09-15,0.8081510872682274
2014-09-16,0.860529612062956
2014-09-17,0.9102059802417451
2014-09-18,0.8404207390753978
2014-09-19,0.7424512318378572
2014-09-20,0.773690958381867
2014-09-21,0.7063200871464992
2014-09-22,0.7198111148357926
2014-09-23,0.6571168583424881
2014-09-24,0.7107014289302868
2014-09-25,0.7522565824581731
2014-09-26,0.575998384017986
2014-09-27,0.5760859742861238
2014-09-28,0.5367176085462112
2014-09-29,0.5480019832887459
2014-09-30,0.6136451761956251
2014-10-01,0.6307740304051533
2014-10-02,0.5559847764605731
2014-10-03,0.5626722154674192
2014-10-04,0.5609777709774403
2014-10-05,0.5617282718064524
2014-10-06,0.5406282673867244
2014-10-07,0.4613749814403771
2014-10-08,0.511546275755521
2014-10-09,0.5685955723484604
2014-10-10,0.5878059127344389
2014-10-11,0.5418175095161554
2014-10-12,0.5627802342453443
2014-10-13,0.6154271699965216
2014-10-14,0.5568602507896536
2014-10-15,0.6219041265337486
2014-10-16,0.5968702919708742
2014-10-17,0.5623011810916322
2014-10-18,0.657507024959547
2014-10-19,0.5390473065002825
2014-10-20,0.5460886312234153
2014-10-21,0.6125407797021409
2014-10-22,0.6349091649095571
2014-10-23,0.5763406019392019
2014-10-24,0.5894287564710203
2014-10-25,0.5615426214580596
2014-10-26,0.4563605336022452
2014-10-27,0.5832543364061717
2014-10-28,0.5062216140399615
2014-10-29,0.5549085673571785
2014-10-30,0.5969995703998402
2014-10-31,0.6656440552711783
2014-11-01,0.5411961889337915
2014-11-02,0.5196177229193197
2014-11-03,0.5731243462961702
2014-11-04,0.5466274074625382
2014-11-05,0.4796526642918193
2014-11-06,0.547158546173786
2014-11-07,0.5317455819188217
2014-11-08,0.5423404433937975
2014-11-09,0.5449672106954103
2014-11-10,0.5562974210868189
2014-11-11,0.4891205732950943
2014-11-12,0.5995774682219064
2014-11-13,0.6382394521464884
2014-11-14,0.6319088722770227
2014-11-15,0.5593347311952153
2014-11-16,0.5960464651801071
2014-11-17,0.5927110588448236
2014-11-18,0.6098877710731946
2014-11-19,0.553374965930896
2014-11-20,0.5237651765456764
2014-11-21,0.4656780484521328
2014-11-22,0.5736573419044911
2014-11-23,0.5335471907981804
2014-11-24,0.5780176823039965
2014-11-25,0.5305327407545157
