date,mvrv_z_score
2012-09-03,1.2829849306600782
2012-09-04,1.242136753017246
2012-09-05,1.4122443117052752
2012-09-06,1.448545732204221
2012-09-07,1.4070382467063856
2012-09-08,1.4095438482012768
2012-09-09,1.393606411085864
2012-09-10,1.398316427927158
2012-09-11,1.422928721451031
2012-09-12,1.4322513818106817
2012-09-13,1.4415144031032292
2012-09-14,1.54713398187008
2012-09-15,1.5252427490834677
2012-09-16,1.5727995961824075
2012-09-17,1.5707663150585447
2012-09-18,1.674082834682027
2012-09-19,1.724393076382178
2012-09-20,1.6557227208283387
2012-09-21,1.6495018818615776
2012-09-22,1.6109317317722875
2012-09-23,1.5868818939182514
2012-09-24,1.557602030628308
2012-09-25,1.5596337047212394
2012-09-26,1.6160651338412602
2012-09-27,1.6032485037962745
2012-09-28,1.54607764361894
2012-09-29,1.620517402971251
2012-09-30,1.6064975737024314
2012-10-01,1.6022637937650943
2012-10-02,1.6985481402523477
2012-10-03,1.6377502742852288
2012-10-04,1.6691115179595322
2012-10-05,1.6453676507922197
2012-10-06,1.5950764527947388
2012-10-07,1.3977949054885606
2012-10-08,1.362769583809441
2012-10-09,1.410244118345349
2012-10-10,1.4607995664911455
2012-10-11,1.4598868176037294
2012-10-12,1.4103028823591373
2012-10-13,1.3918564166187282
2012-10-14,1.3308954678488407
2012-10-15,1.3683352027819815
2012-10-16,1.3863997494653688
2012-10-17,1.3804631889126855
2012-10-18,1.3908346913785337
2012-10-19,1.339790063851697
2012-10-20,1.3108152986937087
2012-10-21,1.3036990992964843
2012-10-22,1.3206651394545594
2012-10-23,1.31212618127297
2012-10-24,1.278072500201264
2012-10-25,1.0517554469471615
2012-10-26,0.876043665982315
2012-10-27,0.9538562391111848
2012-10-28,1.035987637067137
2012-10-29,1.000254754665112
2012-10-30,1.062493752472642
2012-10-31,1.12714459339442
2012-11-01,1.0061641959748382
2012-11-02,0.9989969160695829
2012-11-03,1.0102085760433877
2012-11-04,1.0642395567573362
2012-11-05,1.0341364525739063
2012-11-06,1.0662114369053215
2012-11-07,1.0744883104067735
2012-11-08,1.0516942741534812
2012-11-09,1.0549073585935596
2012-11-10,1.0693548583843773
2012-11-11,0.977231177581238
2012-11-12,1.093658754620021
2012-11-13,1.063219104671253
2012-11-14,1.078987732161556
2012-11-15,1.1379801756403924
2012-11-16,1.279871678755362
2012-11-17,1.2687793842510158
2012-11-18,1.239087451620897
2012-11-19,1.2598515252882254
2012-11-20,1.2641824131948056
2012-11-21,1.245173486581752
2012-11-22,1.406496608875761
2012-11-23,1.3940079568140626
2012-11-24,1.4067583106542607
2012-11-25,1.4319056244045258
2012-11-26,1.3480137976321684
2012-11-27,1.317436879225602
2012-11-28,1.366862232466243
2012-11-29,1.4006500379061937
2012-11-30,1.4152117456968647
2012-12-01,1.4068664342490604
2012-12-02,1.3832571169631918
2012-12-03,1.4347661029630876
2012-12-04,1.615445474487564
2012-12-05,1.5512136983237488
2012-12-06,1.583240449849216
2012-12-07,1.5949455053424175
2012-12-08,1.615847228138406
2012-12-09,1.5508489963802867
2012-12-10,1.5831620194252085
2012-12-11,1.6048370710956297
2012-12-12,1.6095963467438972
2012-12-13,1.6258990586456308
2012-12-14,1.5884558556006916
2012-12-15,1.561041832368228
2012-12-16,1.529416541902311
2012-12-17,1.4846084455486233
2012-12-18,1.4844791675191498
2012-12-19,1.550084712494591
2012-12-20,1.536749336655429
2012-12-21,1.5191094044222322
2012-12-22,1.4930180414470622
2012-12-23,1.483675139633582
2012-12-24,1.498256118308278
2012-12-25,1.4858237841370716
2012-12-26,1.4989742904557009
2012-12-27,1.4874056693995903
2012-12-28,1.4887655644544306
2012-12-29,1.4812575930361864
2012-12-30,1.4893919569314504
2012-12-31,1.4987455076722418
2013-01-01,1.4190925637626095
2013-01-02,1.36714233026386
2013-01-03,1.405820094791964
2013-01-04,1.3920370855779336
2013-01-05,1.389542980419832
2013-01-06,1.3872077661669415
2013-01-07,1.3960731262051331
2013-01-08,1.4636529184246785
2013-01-09,1.4783543525145582
2013-01-10,1.57205872689477
2013-01-11,1.565316174795708
2013-01-12,1.5338669294892795
2013-01-13,1.4685694722592562
2013-01-14,1.5437879195277684
2013-01-15,1.5955356090690371
2013-01-16,1.6372718673864963
2013-01-17,1.867979011639194
2013-01-18,1.8843556960140224
2013-01-19,1.8627674570553585
2013-01-20,1.8552201552840073
2013-01-21,2.099116751006398
2013-01-22,2.25006559905236
2013-01-23,2.269581166438405
2013-01-24,2.190941698520346
2013-01-25,2.230044235720787
2013-01-26,2.1847035475339585
2013-01-27,2.194827799223096
2013-01-28,2.453351232669057
2013-01-29,2.5727241557467555
2013-01-30,2.5616739865859883
2013-01-31,2.7502978253873778
2013-02-01,2.701568723333862
2013-02-02,2.5303890110259997
2013-02-03,2.6173975073742
2013-02-04,2.594762536983692
2013-02-05,2.632017818215239
2013-02-06,2.6869996605170696
2013-02-07,2.840581762428756
2013-02-08,2.9781808067310456
2013-02-09,3.0849797797162823
2013-02-10,3.1705843603397064
2013-02-11,3.197883964004401
2013-02-12,3.435950063421305
2013-02-13,3.3298922112348484
2013-02-14,3.7916244980681713
2013-02-15,3.644049103964541
2013-02-16,3.687697131141305
2013-02-17,3.5294817198449144
2013-02-18,3.47648496628424
2013-02-19,3.9276836460915487
2013-02-20,3.9878647245060255
2013-02-21,3.920960437917711
2013-02-22,3.9354135299241504
2013-02-23,3.761966040177722
2013-02-24,3.725825569183304
2013-02-25,3.753756115020209
2013-02-26,3.8267984384569784
2013-02-27,3.829924117337044
2013-02-28,4.131073308305997
2013-03-01,4.2633369910538175
2013-03-02,4.128305174619144
2013-03-03,4.106026530913581
2013-03-04,4.429497422622637
2013-03-05,5.0926159908354895
2013-03-06,5.141780227356163
2013-03-07,4.9040168282432
2013-03-08,5.160116091603489
2013-03-09,5.413218926343439
2013-03-10,5.172598246308339
2013-03-11,5.530581305436409
2013-03-12,4.878579047563671
2013-03-13,5.139897022064002
2013-03-14,5.0170816196539825
2013-03-15,4.933590635340923
2013-03-16,4.798421699936496
2013-03-17,4.752741805093126
2013-03-18,5.1381068604260305
2013-03-19,6.213456053244991
2013-03-20,6.800896489096161
2013-03-21,7.394744818044986
2013-03-22,6.716173176147213
2013-03-23,5.779856996495349
2013-03-24,6.404783660872292
2013-03-25,6.735243626097647
2013-03-26,7.061338241561123
2013-03-27,7.875467546224867
2013-03-28,7.451029623405356
2013-03-29,7.274304998886738
2013-03-30,7.24859000386505
2013-03-31,7.36564485807937
2013-04-01,7.747485665967899
2013-04-02,8.477306412792771
2013-04-03,9.314621711290972
2013-04-04,9.064497077894748
2013-04-05,9.052867467215751
2013-04-06,8.674665059654592
2013-04-07,9.93656723969212
2013-04-08,10.76856941076858
2013-04-09,12.547293585812444
2013-04-10,7.111201250907836
2013-04-11,2.4234556392233957
2013-04-12,4.000452441934149
2013-04-13,3.456253181954413
2013-04-14,3.0944603588934037
2013-04-15,2.0871100531348765
2013-04-16,1.7681817099339536
2013-04-17,3.0042112814005844
2013-04-18,3.9199027906428583
2013-04-19,4.459309552758869
2013-04-20,4.843917713287249
2013-04-21,4.263656724583709
2013-04-22,4.514715380324987
2013-04-23,5.120991583240356
2013-04-24,5.600493733833207
2013-04-25,4.988725785829646
2013-04-26,4.6876795831092135
2013-04-27,4.18111974359623
2013-04-28,4.423716145239531
2013-04-29,4.710239606048593
2013-04-30,4.468707478758364
2013-05-01,3.351631631138859
2013-05-02,2.7856185280531265
2013-05-03,2.456257670431768
2013-05-04,3.0778411391238003
2013-05-05,3.29294741076812
2013-05-06,3.0348288121808307
2013-05-07,2.98352593667401
2013-05-08,3.0471151789862696
2013-05-09,2.9290028141402034
2013-05-10,3.1996819803569365
2013-05-11,3.061468668829257
2013-05-12,2.9773361710378965
2013-05-13,3.0236387449716826
2013-05-14,2.617833921014244
2013-05-15,2.666492236719284
2013-05-16,2.853644933421988
2013-05-17,3.00348052844727
2013-05-18,3.016183597333782
2013-05-19,2.90988043548636
2013-05-20,2.9423117926834443
2013-05-21,2.9068314264315243
2013-05-22,2.9588558193904726
2013-05-23,3.130403810901437
2013-05-24,3.2983439025311863
2013-05-25,3.256848795300443
2013-05-26,3.274949650085329
2013-05-27,3.0942766018692507
2013-05-28,3.060448964824034
2013-05-29,3.197176859512971
2013-05-30,3.0118639655982142
2013-05-31,3.0450367213955074
2013-06-01,3.047458972120747
2013-06-02,2.777646812500746
2013-06-03,2.786797343272987
2013-06-04,2.654975120668181
2013-06-05,2.63935260243633
2013-06-06,2.5654336224342926
2013-06-07,2.217460401647355
2013-06-08,2.171989557692263
2013-06-09,1.8236244007482407
2013-06-10,1.985295020146992
2013-06-11,2.085295568844569
2013-06-12,2.0517131388222976
2013-06-13,1.875806183851421
2013-06-14,1.7685030248688136
2013-06-15,1.78054650586108
2013-06-16,1.7489229868014806
2013-06-17,1.7810441577699332
2013-06-18,1.925945094584663
2013-06-19,1.9561818873527403
2013-06-20,1.869630078613151
2013-06-21,1.813406030830599
2013-06-22,1.7565530060519154
2013-06-23,1.763911720723404
2013-06-24,1.716225645318811
2013-06-25,1.663209163077653
2013-06-26,1.682072043002348
2013-06-27,1.619808307726628
2013-06-28,1.363002391264296
2013-06-29,1.3435953867766637
2013-06-30,1.3622873225887615
2013-07-01,1.1625920834661212
2013-07-02,1.2926933737450574
2013-07-03,0.953974494721354
2013-07-04,0.9981933762681644
2013-07-05,0.5983143363205514
2013-07-06,0.5796919723887559
2013-07-07,0.7784296922886255
2013-07-08,0.8530678594435274
2013-07-09,0.882944455058899
2013-07-10,1.247925607684911
2013-07-11,1.2962335301917007
2013-07-12,1.3295599904762332
2013-07-13,1.4247028170222078
2013-07-14,1.3669250804423607
2013-07-15,1.4897557386809734
2013-07-16,1.4127572413249636
2013-07-17,1.3923380765077529
2013-07-18,1.1973916733031826
2013-07-19,1.2288342890066473
2013-07-20,1.1866445978130045
2013-07-21,1.2176646045611268
2013-07-22,1.207936856794693
2013-07-23,1.249096371256715
2013-07-24,1.2949774265023672
2013-07-25,1.3515255952432417
2013-07-26,1.345204704548332
2013-07-27,1.2803808844292008
2013-07-28,1.4192838316388543
2013-07-29,1.450359866276877
2013-07-30,1.5604620198089507
2013-07-31,1.5841402656385304
2013-08-01,1.5373752433873584
2013-08-02,1.5054811799911456
2013-08-03,1.479376304408716
2013-08-04,1.502552800061923
2013-08-05,1.542343202467951
2013-08-06,1.5343729191570108
2013-08-07,1.5080821238083495
2013-08-08,1.4144153879842565
2013-08-09,1.3605889776319755
2013-08-10,1.3800360701245291
2013-08-11,1.3995803067165362
2013-08-12,1.4360311326898223
2013-08-13,1.507182634743436
2013-08-14,1.542920256765565
2013-08-15,1.5020846165215331
2013-08-16,1.5024773875783872
2013-08-17,1.5431971599504692
2013-08-18,1.5265023589631477
2013-08-19,1.632395965403538
2013-08-20,1.6841635117267486
2013-08-21,1.8784371351236255
2013-08-22,1.821305969888691
2013-08-23,1.7551400230289638
2013-08-24,1.790615284323626
2013-08-25,1.915906308822478
2013-08-26,1.8646419826409544
2013-08-27,2.0381500937146635
2013-08-28,2.034087955479451
2013-08-29,2.0432245520430583
2013-08-30,2.2213376722929215
2013-08-31,2.3172794703464183
2013-09-01,2.3647366479699867
2013-09-02,2.3157939371298113
2013-09-03,2.2811254843484643
2013-09-04,2.0586374218366563
2013-09-05,2.0647176165319787
2013-09-06,1.902539922043
2013-09-07,1.9685591167875152
2013-09-08,1.9154446496699205
2013-09-09,1.9916106493971684
2013-09-10,2.005127871790223
2013-09-11,2.151433660886854
2013-09-12,2.118042340818981
2013-09-13,2.1308007186535387
2013-09-14,2.0121991708550175
2013-09-15,2.036149745822229
2013-09-16,2.0585396115578596
2013-09-17,2.0705286510892456
2013-09-18,2.0667167152321775
2013-09-19,1.9640691483419015
2013-09-20,1.9226556433923423
2013-09-21,1.9293366526108104
2013-09-22,1.9075962958739896
2013-09-23,1.8947370613361376
2013-09-24,1.914188952279099
2013-09-25,1.910861325204488
2013-09-26,1.9235837455509768
2013-09-27,1.9792353048342468
2013-09-28,1.9708233307878904
2013-09-29,1.9692423397639345
2013-09-30,1.940271473573596
2013-10-01,1.9667416696053364
2013-10-02,1.2891522390329293
2013-10-03,1.6830718087103826
2013-10-04,1.798479936038463
2013-10-05,1.772257862674588
2013-10-06,1.8006066873781952
2013-10-07,1.8136133926597624
2013-10-08,1.834161390062676
2013-10-09,1.8639178925711075
2013-10-10,1.8797727985780468
2013-10-11,1.8899687857297052
2013-10-12,1.8905370595936677
2013-10-13,2.0150690065625994
2013-10-14,2.0776717707699235
2013-10-15,2.2974092881858943
2013-10-16,2.105451639118252
2013-10-17,2.2580717961433527
2013-10-18,2.4857110476343975
2013-10-19,2.7987168029111507
2013-10-20,2.7992394591385277
2013-10-21,3.107471432053658
2013-10-22,3.29925375737711
2013-10-23,3.6045826674039256
2013-10-24,3.319182986795179
2013-10-25,3.0638656216030387
2013-10-26,2.8418056796513804
2013-10-27,3.1913948492495843
2013-10-28,3.219347864705769
2013-10-29,3.3753344857196623
2013-10-30,3.1943274535423587
2013-10-31,3.2837264719559807
2013-11-01,3.240859964186451
2013-11-02,3.259437476105048
2013-11-03,3.3559151005241676
2013-11-04,3.714257327095873
2013-11-05,4.033265563601802
2013-11-06,4.41042933361074
2013-11-07,4.941967658889261
2013-11-08,5.850628135987852
2013-11-09,5.735237009557106
2013-11-10,5.434694688567111
2013-11-11,5.710142004695329
2013-11-12,5.811384838647856
2013-11-13,6.466357375962115
2013-11-14,6.760065817589199
2013-11-15,6.50576689259457
2013-11-16,6.750900487865394
2013-11-17,7.380247204623618
2013-11-18,10.27642470751864
2013-11-19,7.898292882063823
2013-11-20,8.575972033808004
2013-11-21,10.299155822356337
2013-11-22,10.883322623517405
2013-11-23,10.686938394762276
2013-11-24,9.813910883819092
2013-11-25,9.455064372707012
2013-11-26,10.224673901810805
2013-11-27,10.296829274005754
2013-11-28,10.24091963465381
2013-11-29,11.058945069885144
2013-11-30,10.248031362488916
2013-12-01,7.980976329960119
2013-12-02,8.618359713543983
2013-12-03,8.358829607954622
2013-12-04,8.821313410903617
2013-12-05,7.574575079229574
2013-12-06,5.180920563508916
2013-12-07,4.11445553874735
2013-12-08,4.88610037858019
2013-12-09,5.756102386239444
2013-12-10,6.316098330065869
2013-12-11,5.331001808546532
2013-12-12,5.230221456707611
2013-12-13,5.220613971435484
2013-12-14,4.869820473124343
2013-12-15,4.876967200328128
2013-12-16,3.408859560458376
2013-12-17,3.359847307599333
2013-12-18,2.079764236573078
2013-12-19,3.3461244631692457
2013-12-20,2.7246474525201316
2013-12-21,2.604339051873505
2013-12-22,2.726202599247222
2013-12-23,3.0400521195943773
2013-12-24,2.9570292842422887
2013-12-25,3.1274604614949246
2013-12-26,3.604127990817216
2013-12-27,3.3532502856517805
2013-12-28,3.3124073981692743
2013-12-29,3.37009260037897
2013-12-30,3.4018050165601506
2013-12-31,3.3459000340925185
2014-01-01,3.472502037172472
2014-01-02,3.664872480004018
2014-01-03,3.793165335645921
2014-01-04,3.882392630232483
2014-01-05,4.350662937681948
2014-01-06,4.317206414870849
2014-01-07,3.591228921608836
2014-01-08,3.6216783833990847
2014-01-09,3.614443967518141
2014-01-10,3.741390982581474
2014-01-11,3.922693002014987
2014-01-12,3.600386174836008
2014-01-13,3.461743556534845
2014-01-14,3.3674123541049132
2014-01-15,3.4836674520573276
2014-01-16,3.2939250520156262
2014-01-17,3.143905506006281
2014-01-18,3.2259803201070145
2014-01-19,3.3892293343640456
2014-01-20,3.2861057076797677
2014-01-21,3.2314071826752557
2014-01-22,3.173267797539426
2014-01-23,3.102601507014222
2014-01-24,2.9139027675664404
2014-01-25,3.005471867270899
2014-01-26,3.059584075914126
2014-01-27,2.6721109465314927
2014-01-28,2.8624195527398184
2014-01-29,2.8877189992253567
2014-01-30,2.9043678490279294
2014-01-31,2.909887840727599
2014-02-01,2.944529662826549
2014-02-02,2.9361700947572342
2014-02-03,2.8726575011172177
2014-02-04,2.826533297965804
2014-02-05,2.641083487744226
2014-02-06,2.5263657697235327
2014-02-07,2.223485982853589
2014-02-08,2.046567610676971
2014-02-09,2.075525454962844
2014-02-10,2.08971824381129
2014-02-11,2.0502891105056213
2014-02-12,1.8782315732846084
2014-02-13,1.6257127973943122
2014-02-14,1.9640131579763016
2014-02-15,1.8784685378068104
2014-02-16,1.700912213327677
2014-02-17,1.7402018070106338
2014-02-18,1.7122403497006122
2014-02-19,1.6995182578699448
2014-02-20,1.3573007899768774
2014-02-21,1.4260465378160263
2014-02-22,1.6206222380528983
2014-02-23,1.5984934671622495
2014-02-24,1.2665013726820584
2014-02-25,1.2468255307199922
2014-02-26,1.4928483476000007
2014-02-27,1.4913796941035085
2014-02-28,1.2968515591386964
2014-03-01,1.3849404580599114
2014-03-02,1.3191529928256849
2014-03-03,1.966003488989898
2014-03-04,1.9407160544479265
2014-03-05,1.9191886229241608
2014-03-06,1.9046345903260775
2014-03-07,1.652039251285166
2014-03-08,1.5874356967828955
2014-03-09,1.6539553732085428
2014-03-10,1.5905273547286216
2014-03-11,1.6102429835952368
2014-03-12,1.6010097680513662
2014-03-13,1.6367084474893403
2014-03-14,1.573094272235996
2014-03-15,1.597274383686785
2014-03-16,1.593297257794858
2014-03-17,1.5331160781354352
2014-03-18,1.4668402600372257
2014-03-19,1.4607236540420383
2014-03-20,1.3266589012480938
2014-03-21,1.2523758372564675
2014-03-22,1.2058886446311532
2014-03-23,1.186611425021404
2014-03-24,1.3094718722740646
2014-03-25,1.308480126557178
2014-03-26,1.2791311488247394
2014-03-27,0.7271364086981617
2014-03-28,0.8778975024102371
2014-03-29,0.8310863500718787
2014-03-30,0.6644077280332835
2014-03-31,0.6597259468312515
2014-04-01,0.7735198440103115
2014-04-02,0.5733750631757483
2014-04-03,0.625007878131716
2014-04-04,0.6359055110427029
2014-04-05,0.7043005357044111
2014-04-06,0.6739498629426165
2014-04-07,0.6294728470093374
2014-04-08,0.6527821597962618
2014-04-09,0.5960890243320011
2014-04-10,0.220141376352413
2014-04-11,0.5122970470389221
2014-04-12,0.5110757724872111
2014-04-13,0.4793753876501347
2014-04-14,0.6930270860081102
2014-04-15,1.0147772467097425
2014-04-16,1.0317295470545598
2014-04-17,0.8786993372980926
2014-04-18,0.798815998283459
2014-04-19,0.9121288213905192
2014-04-20,0.8932109072136432
2014-04-21,0.8682012434668946
2014-04-22,0.8368590841028125
2014-04-23,0.8350611260449052
2014-04-24,0.8973068951734279
2014-04-25,0.7158365224213916
2014-04-26,0.6819701431104067
2014-04-27,0.574779731523595
2014-04-28,0.5888892034346724
2014-04-29,0.6238892876574725
2014-04-30,0.6285078330254742
2014-05-01,0.6846580329849276
2014-05-02,0.6490521186368794
2014-05-03,0.5819522955676052
2014-05-04,0.5740799813144496
2014-05-05,0.5420124005155023
2014-05-06,0.5260915662602825
2014-05-07,0.6029966056926923
2014-05-08,0.5859974183512546
2014-05-09,0.6436344977307074
2014-05-10,0.6687177066214437
2014-05-11,0.5768283213819758
2014-05-12,0.5983080193922684
2014-05-13,0.5819877250091033
2014-05-14,0.6142314535576916
2014-05-15,0.6187165123168634
2014-05-16,0.6237868810593994
2014-05-17,0.6372620810910239
2014-05-18,0.6212562397344374
2014-05-19,0.6275010833741226
2014-05-20,0.8328540475738178
2014-05-21,0.8528039911851217
2014-05-22,1.0278541234226175
2014-05-23,0.9951871032189812
2014-05-24,1.012371662089158
2014-05-25,1.2271834620959927
2014-05-26,1.289190864426171
2014-05-27,1.2168510362745593
2014-05-28,1.253494956041427
2014-05-29,1.1977748720696677
2014-05-30,1.4405687524581996
2014-05-31,1.4701838078327605
2014-06-01,1.465589394985714
2014-06-02,1.623270413667965
2014-06-03,1.6665548937566792
2014-06-04,1.5143980196454618
2014-06-05,1.6023123041972271
2014-06-06,1.5365471092455925
2014-06-07,1.5675325143306078
2014-06-08,1.572536412355494
2014-06-09,1.5198811799162866
2014-06-10,1.513280486753473
2014-06-11,1.384361523480442
2014-06-12,1.106150312165695
2014-06-13,1.2063885271317545
2014-06-14,1.090194648253436
2014-06-15,1.164278100196288
2014-06-16,1.1929865034421188
2014-06-17,1.2696741569207932
2014-06-18,1.2725463624876614
2014-06-19,1.2007729094866575
2014-06-20,1.1842377043996044
2014-06-21,1.1801749857955588
2014-06-22,1.227336111815904
2014-06-23,1.17115874109875
2014-06-24,1.094648817887108
2014-06-25,1.0316075408250998
2014-06-26,1.1197287442362966
2014-06-27,1.2149908660989337
2014-06-28,1.1697769780304024
2014-06-29,1.2078751395370029
2014-06-30,1.385855618640332
2014-07-01,1.4144210558180488
2014-07-02,1.4367530738935248
2014-07-03,1.420824571957752
2014-07-04,1.3264766381016753
2014-07-05,1.332956306634641
2014-07-06,1.3261774892882725
2014-07-07,1.3032163557211576
2014-07-08,1.2933568046618262
2014-07-09,1.280267043663994
2014-07-10,1.2538737123137793
2014-07-11,1.3337636920998572
2014-07-12,1.342572280156331
2014-07-13,1.3120370731996027
2014-07-14,1.2603307586761814
2014-07-15,1.2753115721961383
2014-07-16,1.2420959133123035
2014-07-17,1.2826406723560524
2014-07-18,1.305577975929664
2014-07-19,1.295904016283093
2014-07-20,1.2757962991668912
2014-07-21,1.2545727546294947
2014-07-22,1.2433490723619496
2014-07-23,1.240024031800722
2014-07-24,1.1631921445467128
2014-07-25,1.157379900751844
2014-07-26,1.1227677004123708
2014-07-27,1.1016483252710725
2014-07-28,1.0915010434406256
2014-07-29,1.0664266886550622
2014-07-30,0.9689709186339126
2014-07-31,1.055171047846688
2014-08-01,1.126448269257864
2014-08-02,1.0834518222788003
2014-08-03,1.070311491367181
2014-08-04,1.0772298463512866
2014-08-05,1.0287183777680804
2014-08-06,1.037369301855207
2014-08-07,1.0519131112662392
2014-08-08,1.06385780961333
2014-08-09,1.0604227418444712
2014-08-10,1.0648220401667363
2014-08-11,0.991167684377163
2014-08-12,0.9620427030203412
2014-08-13,0.8789264834170534
2014-08-14,0.6781015001710842
2014-08-15,0.6587727887791918
2014-08-16,0.7642176198022793
2014-08-17,0.6443835673550387
2014-08-18,0.5332397685261535
2014-08-19,0.6109206742443514
2014-08-20,0.7392505944599287
2014-08-21,0.7498560991783534
2014-08-22,0.7237031566463958
2014-08-23,0.6407404392657545
2014-08-24,0.69402679152087
2014-08-25,0.6712243955881745
2014-08-26,0.7132625486752014
2014-08-27,0.709712229562919
2014-08-28,0.6909007217370733
2014-08-29,0.7019031336911522
2014-08-30,0.6668784059929799
2014-08-31,0.5631843886703518
2014-09-01,0.5506213158371366
2014-09-02,0.5428643333340648
2014-09-03,0.5451056778358969
2014-09-04,0.6071109822924703
2014-09-05,0.5588474909880424
2014-09-06,0.5680849470679489
2014-09-07,0.5560423625734071
2014-09-08,0.515407719515507
2014-09-09,0.5427601238973208
2014-09-10,0.562466828846699
2014-09-11,0.562523121889745
2014-09-12,0.5482340889785008
2014-09-13,0.5623423572544205
2014-09-14,0.5530225414516422
2014-09-15,0.5272286061416532
2014-09-16,0.4985071278964083
2014-09-17,0.4467801742062637
2014-09-18,0.3302598993539398
2014-09-19,0.1961471722036365
2014-09-20,0.2756922328274788
2014-09-21,0.2222845266883153
2014-09-22,0.2185561674614618
2014-09-23,0.4038207209461893
2014-09-24,0.3318548741722848
2014-09-25,0.2689196526990621
2014-09-26,0.2484934619065852
2014-09-27,0.2315812381603428
2014-09-28,0.1156761113215685
2014-09-29,0.1099825437651698
2014-09-30,0.1958434835334744
2014-10-01,0.1621060817712289
2014-10-02,0.1260056708673279
2014-10-03,0.0491186846455104
2014-10-04,-0.0798890822635219
2014-10-05,-0.1035615701008001
2014-10-06,-0.0676748257802659
2014-10-07,-0.0359922672296925
2014-10-08,0.0701787639903898
2014-10-09,0.1035327792320569
2014-10-10,0.0854661470006619
2014-10-11,0.0927402531295438
2014-10-12,0.1770381419176732
2014-10-13,0.226708661532849
2014-10-14,0.2850392923070384
2014-10-15,0.2488724156742029
2014-10-16,0.1961090508918534
2014-10-17,0.1955558734086305
2014-10-18,0.2350208582037976
2014-10-19,0.218643373299748
2014-10-20,0.1858772869508171
2014-10-21,0.2053415861848783
2014-10-22,0.193893257838162
2014-10-23,0.0765942035219015
2014-10-24,0.0879990931338986
2014-10-25,0.0340598548023179
2014-10-26,0.0693963386658688
2014-10-27,0.054651465219979
2014-10-28,0.0794466608486785
2014-10-29,-0.0141199218349723
2014-10-30,0.0366842808811922
2014-10-31,0.0027215124025454
2014-11-01,-0.0607635984581227
2014-11-02,-0.057241092765165
2014-11-03,-0.048380298326235
2014-11-04,-0.0358447210977746
2014-11-05,0.0118018970095197
2014-11-06,0.0628535453668327
2014-11-07,0.0285837875516246
2014-11-08,0.0458115191516926
2014-11-09,0.1351933970036956
2014-11-10,0.137478541593008
2014-11-11,0.1541059667305507
2014-11-12,0.4077227274460359
2014-11-13,0.3718006005213705
2014-11-14,0.2813773155947973
2014-11-15,0.1846921493138521
2014-11-16,0.2439090663197291
2014-11-17,0.2352045678781527
2014-11-18,0.1775843350046653
2014-11-19,0.1952077283972992
2014-11-20,0.0949825508742095
2014-11-21,0.0723790377892256
2014-11-22,0.0812024004983095
2014-11-23,0.1491613918663123
2014-11-24,0.1893815345679016
2014-11-25,0.187285624759082
2014-11-26,0.1461764027693247
2014-11-27,0.1594593836562011
2014-11-28,0.2087483055121583
2014-11-29,0.2029880466479404
2014-11-30,0.2079901254410216
2014-12-01,0.2096704026296053
2014-12-02,0.2209700731087887
2014-12-03,0.2074164508786338
2014-12-04,0.1722124625838359
2014-12-05,0.2134176776260799
2014-12-06,0.2029819108748282
2014-12-07,0.2145427856502471
2014-12-08,0.1584895454157995
2014-12-09,0.1135180115852453
2014-12-10,0.0938113761554506
2014-12-11,0.1029522594869361
2014-12-12,0.1231702575111187
2014-12-13,0.1171690261406988
2014-12-14,0.1475199189843063
2014-12-15,0.0992833095664114
2014-12-16,0.0141112828401646
2014-12-17,-0.0204085543570624
2014-12-18,-0.0593461588757079
2014-12-19,-0.0284053793274072
2014-12-20,0.0327104456059583
2014-12-21,-0.0106704663604638
2014-12-22,0.0396743806110883
2014-12-23,0.0608581510708025
2014-12-24,0.008176506483628
2014-12-25,-0.0090929119550106
2014-12-26,0.0366383914840703
2014-12-27,-0.0260979553338717
2014-12-28,-0.0181771676747835
2014-12-29,-0.0402873097278089
2014-12-30,-0.038979785069656
2014-12-31,0.0085502816025869
2015-01-01,-0.0237903051564601
2015-01-02,-0.0156035121149976
2015-01-03,-0.1390128200661469
2015-01-04,-0.2522665318755645
2015-01-05,-0.1883090136094703
2015-01-06,-0.1875041914738152
2015-01-07,-0.1854035035034382
2015-01-08,-0.1482776010209498
2015-01-09,-0.0999001668898967
2015-01-10,-0.1838935841049556
2015-01-11,-0.2104443661045494
2015-01-12,-0.2208678586705419
2015-01-13,-0.4078046020459785
2015-01-14,-0.6778367967420013
2015-01-15,-0.4569610046520807
2015-01-16,-0.4748053413639806
2015-01-17,-0.5167036291856594
2015-01-18,-0.4655823576451774
2015-01-19,-0.4330175139225839
2015-01-20,-0.4589813885598851
2015-01-21,-0.3728634895230773
2015-01-22,-0.3494696335083016
2015-01-23,-0.345104563893531
2015-01-24,-0.269218174118105
2015-01-25,-0.2459922877398147
2015-01-26,-0.1501463023421884
2015-01-27,-0.1986575437295545
2015-01-28,-0.3249744454572204
2015-01-29,-0.3323210152769271
2015-01-30,-0.3632592306217119
2015-01-31,-0.4038406899033727
2015-02-01,-0.3618588579022924
2015-02-02,-0.3140837642296248
2015-02-03,-0.3622974684237601
2015-02-04,-0.365381995340396
2015-02-05,-0.4071343402363736
2015-02-06,-0.3822785677172663
2015-02-07,-0.3523639396172025
2015-02-08,-0.3756971498966832
2015-02-09,-0.3885137003775735
