date,hash_rate_mean
2012-11-08,25383953808924.35
2012-11-09,24845946369254.14
2012-11-10,23670216014547.02
2012-11-11,24154393122768.535
2012-11-12,21877005212235.188
2012-11-13,23340180643414.07
2012-11-14,23963476118984.75
2012-11-15,22830366384896.906
2012-11-16,24198853258845.402
2012-11-17,23570214771933.64
2012-11-18,24405997708696.848
2012-11-19,24655199851331.66
2012-11-20,24652655280535.758
2012-11-21,25233480125947.94
2012-11-22,24011746413342.066
2012-11-23,27503911292599.605
2012-11-24,25043333896844.227
2012-11-25,24648340497748.586
2012-11-26,26544147926677.207
2012-11-27,25284370188365.297
2012-11-28,29469755362942.266
2012-11-29,28193832456971.44
2012-11-30,21711395052984.715
2012-12-01,28305412470145.434
2012-12-02,24190100180340.797
2012-12-03,25178766605018.105
2012-12-04,19138766804661.883
2012-12-05,20825900156860.457
2012-12-06,23428702852205.29
2012-12-07,22114373543917.3
2012-12-08,23507989267713.188
2012-12-09,21711214709374.023
2012-12-10,24126676715605.58
2012-12-11,24314942930382.1
2012-12-12,22240003300218.137
2012-12-13,21328880913365.46
2012-12-14,17809994017459.215
2012-12-15,19429289408688.25
2012-12-16,18807270135215.668
2012-12-17,22159303123114.63
2012-12-18,20999670108101.03
2012-12-19,23692015843804.805
2012-12-20,17935532334320.445
2012-12-21,21056472208293.688
2012-12-22,25600790147032.383
2012-12-23,20986477246163.52
2012-12-24,21564465316641.68
2012-12-25,20804870126745.867
2012-12-26,24575416015631.77
2012-12-27,23249920510781.137
2012-12-28,24706615049550.074
2012-12-29,21302934161962.03
2012-12-30,24612460958793.883
2012-12-31,23412484462816.348
2013-01-01,24006317455321.02
2013-01-02,22656891911919.746
2013-01-03,24080208786126.066
2013-01-04,22671058044000.008
2013-01-05,20710449081726.082
2013-01-06,21754150814049.258
2013-01-07,24677695948024.62
2013-01-08,20673740881615.266
2013-01-09,20918811480773.203
2013-01-10,23870668907236.156
2013-01-11,18848661904980.09
2013-01-12,19799513028635.082
2013-01-13,21527141097435.78
2013-01-14,25222484525584.598
2013-01-15,19501614534671.996
2013-01-16,21347012238061.43
2013-01-17,17843137421229.707
2013-01-18,19550832529630.883
2013-01-19,25402527042392.29
2013-01-20,20427518520303.785
2013-01-21,21331885336979.824
2013-01-22,23250686885119.258
2013-01-23,20063931898609.484
2013-01-24,22917227773488.434
2013-01-25,20194197144370.203
2013-01-26,23341317098624.74
2013-01-27,22176824623936.38
2013-01-28,21490593285603.836
2013-01-29,23388616828407.9
2013-01-30,22493616083781.85
2013-01-31,28462578982012.21
2013-02-01,21804087352656.88
2013-02-02,22525041542407.83
2013-02-03,27393188692747.824
2013-02-04,24314617461148.715
2013-02-05,25885225134442.516
2013-02-06,23752818154777.926
2013-02-07,25356671873710.723
2013-02-08,24425319133659.05
2013-02-09,23118768732848.562
2013-02-10,26242340171238.04
2013-02-11,25910644417597.668
2013-02-12,22755828395850.934
2013-02-13,27795330575223.43
2013-02-14,24481335988456.152
2013-02-15,29209771219724.87
2013-02-16,30789102326823.957
2013-02-17,30800248009864.227
2013-02-18,28885593192193.977
2013-02-19,28794363171208.062
2013-02-20,35137095172184.51
2013-02-21,31962334499185.438
2013-02-22,30712295717577.684
2013-02-23,29814505546135.332
2013-02-24,28366716753772.26
2013-02-25,37596302710588.92
2013-02-26,29539405379985.867
2013-02-27,35034592996047.82
2013-02-28,30613381046691.863
2013-03-01,28848227591460.816
2013-03-02,32166774240017.406
2013-03-03,34093095425412.047
2013-03-04,38774413874780.51
2013-03-05,30249454272974.215
2013-03-06,33608207459235.746
2013-03-07,34696353395631.504
2013-03-08,34989176931621.49
2013-03-09,36513803075568.766
2013-03-10,39686247933852.29
2013-03-11,35983451311241.78
2013-03-12,29134276847978.426
2013-03-13,33959044384663.848
2013-03-14,41743361882112.49
2013-03-15,41227735818598.734
2013-03-16,42130650493358.6
2013-03-17,50475954598242.5
2013-03-18,45662649756180.32
2013-03-19,41119957906453.31
2013-03-20,50862809034423.484
2013-03-21,53106648692312.99
2013-03-22,54640682217000.766
2013-03-23,51999096042045.89
2013-03-24,53219856992270.43
2013-03-25,47776865018765.24
2013-03-26,50156638335169.836
2013-03-27,43842016668820.08
2013-03-28,60745166006798.64
2013-03-29,57897368366732.71
2013-03-30,57986636188027.06
2013-03-31,55815813708673.414
2013-04-01,66983745893124.58
2013-04-02,59388260285735.16
2013-04-03,58044081749650.29
2013-04-04,51375055450739.695
2013-04-05,54580473877839.06
2013-04-06,62566521224474.02
2013-04-07,61943892104018.93
2013-04-08,59590860561764.77
2013-04-09,67207364077304.67
2013-04-10,73680590787546.12
2013-04-11,59863595952481.16
2013-04-12,66421204443893.445
2013-04-13,63800934154782.59
2013-04-14,58466586375872.97
2013-04-15,62061968536117.07
2013-04-16,67505528571316.2
2013-04-17,68207302224472.42
2013-04-18,66770525579429.92
2013-04-19,59751178835131.76
2013-04-20,68826726978876.35
2013-04-21,78405471306577.45
2013-04-22,68988548547655.234
2013-04-23,75620321207029.77
2013-04-24,70906609865183.2
2013-04-25,77145129069358.12
2013-04-26,75814401796069.14
2013-04-27,66408190945010.85
2013-04-28,79107877880315.17
2013-04-29,78239729031854.45
2013-04-30,71311861623915.05
2013-05-01,75628178042303.25
2013-05-02,67548393578401.5
2013-05-03,68661823606186.74
2013-05-04,80988049829133.56
2013-05-05,81513692448438.98
2013-05-06,82752088767564.61
2013-05-07,84823885608719.2
2013-05-08,82527361554540.33
2013-05-09,81565288423611.23
2013-05-10,86026533892642.34
2013-05-11,91670089251350.83
2013-05-12,85789337292118.94
2013-05-13,96257132006481.14
2013-05-14,85519987043888.38
2013-05-15,78328831176109.03
2013-05-16,82380365716903.38
2013-05-17,89758933613560.73
2013-05-18,82864034287171.14
2013-05-19,86549612249204.4
2013-05-20,71859450192142.9
2013-05-21,84289469244977.95
2013-05-22,86696768012703.78
2013-05-23,96219466653871.89
2013-05-24,94348181450643.6
2013-05-25,93810778979529.47
2013-05-26,98472928602185.47
2013-05-27,106925558092885.95
2013-05-28,95303380259228.12
2013-05-29,100990970934508.64
2013-05-30,109393674697555.44
2013-05-31,104774198772201.17
2013-06-01,128395520953301.31
2013-06-02,120175652041207.62
2013-06-03,129235760847022.2
2013-06-04,128166108444249.1
2013-06-05,122689793089293.39
2013-06-06,140080231417489.06
2013-06-07,124890166100589.14
2013-06-08,140102879536114.06
2013-06-09,125309637583453.48
2013-06-10,132692410689547.88
2013-06-11,139607752550534.94
2013-06-12,158206265431448.94
2013-06-13,143991416630967.9
2013-06-14,139493146641909.81
2013-06-15,134248468687154.02
2013-06-16,146311891516031.38
2013-06-17,139555454824636.16
2013-06-18,134222185131430.64
2013-06-19,131043716877562.95
2013-06-20,147640995378004.47
2013-06-21,162535571363921.4
2013-06-22,169635182974175.5
2013-06-23,157735271081424.28
2013-06-24,143801185006344.94
2013-06-25,151106622680865
2013-06-26,167524780168894.88
2013-06-27,160235508063826.22
2013-06-28,162967753618544.03
2013-06-29,168191965539937.38
2013-06-30,162937088783614.6
2013-07-01,165803719123773.75
2013-07-02,164046671598274.12
2013-07-03,193146864151296.97
2013-07-04,175902498179307.2
2013-07-05,196563540395287.56
2013-07-06,198157376449486.34
2013-07-07,199038030031709.97
2013-07-08,201685487681856.88
2013-07-09,196142383307471.06
2013-07-10,208583648952583.34
2013-07-11,224326306801325.1
2013-07-12,205001351635370.1
2013-07-13,199341082946795.75
2013-07-14,223190627895787.75
2013-07-15,213450542645663.78
2013-07-16,212708958641873.8
2013-07-17,241221751173976.7
2013-07-18,208382593051880.62
2013-07-19,224011645520800.44
2013-07-20,240706868009063.06
2013-07-21,257993981929578.88
2013-07-22,224349788186059.34
2013-07-23,218922499512345.72
2013-07-24,247084376848924.06
2013-07-25,226267005891278.2
2013-07-26,258460707048650.03
2013-07-27,277849515208259.4
2013-07-28,263206059757315.2
2013-07-29,273911933625241.47
2013-07-30,308654847431613.94
2013-07-31,297288413368961.8
2013-08-01,271167086608937.12
2013-08-02,300989581797839.6
2013-08-03,289312067006817.25
2013-08-04,334748441646301.56
2013-08-05,346244610144669.1
2013-08-06,353590285475857.7
2013-08-07,347511390608813.8
2013-08-08,378749109253187.5
2013-08-09,365512815059654.8
2013-08-10,389276629299594.3
2013-08-11,399485845216696.4
2013-08-12,406360219466972.6
2013-08-13,360320467590479.25
2013-08-14,423608044990655.06
2013-08-15,427509957096455
2013-08-16,426228016623084.56
2013-08-17,485526311281088.44
2013-08-18,483170624216951.56
2013-08-19,450050540953900.1
2013-08-20,478367519146874.8
2013-08-21,497150424521825.75
2013-08-22,540802285564582.8
2013-08-23,495486057621312.25
2013-08-24,512053384084119.1
2013-08-25,493982392270836.7
2013-08-26,545238943848962.9
2013-08-27,547370041066069.3
2013-08-28,581394384937919.8
2013-08-29,622507332472375.9
2013-08-30,670195804539554.6
2013-08-31,729109792004591.1
2013-09-01,716432518615649.1
2013-09-02,715352015703580.4
2013-09-03,624972968682831.4
2013-09-04,664018889049210.9
2013-09-05,772719208947719.5
2013-09-06,802862516765565.2
2013-09-07,629497440806598.2
2013-09-08,673829432937169.6
2013-09-09,877115016765605
2013-09-10,826748784933103.4
2013-09-11,863393382517902.8
2013-09-12,928076853632563.2
2013-09-13,873280420163180.6
2013-09-14,948729914293451.9
2013-09-15,1010318292842777.9
2013-09-16,861825491967253.6
2013-09-17,1000863814274048.8
2013-09-18,924710988408206.4
2013-09-19,1060310413839113.4
2013-09-20,1120057267832651.8
2013-09-21,1061119908998190
2013-09-22,1142466166660090.2
2013-09-23,1170194055463197
2013-09-24,1185819220427325
2013-09-25,1303142901482589
2013-09-26,1178763505129851
2013-09-27,1313213755323910.8
2013-09-28,1316901913930065
2013-09-29,1250296424345100
2013-09-30,1204050620916701.8
2013-10-01,1382452520681659.8
2013-10-02,1416381340367948.5
2013-10-03,1469177897336128.8
2013-10-04,1332784015017344.2
2013-10-05,1617656099054314.8
2013-10-06,1500665087907627
2013-10-07,1462472836510226.2
2013-10-08,1531508350866997.2
2013-10-09,1670954215570658.2
2013-10-10,1814804447008970
2013-10-11,1747583121665014.2
2013-10-12,2001780597375701.5
2013-10-13,2073941144018531.2
2013-10-14,2347306590732870.5
2013-10-15,2452529026340105.5
2013-10-16,2298726191608634.5
2013-10-17,2246680773423309.8
2013-10-18,2543169991172858.5
2013-10-19,3005121554244229.5
2013-10-20,2608992283123533.5
2013-10-21,2801000423632904
2013-10-22,3262893555370885
2013-10-23,2955105217712121
2013-10-24,2848312709261808
2013-10-25,3128047712082587.5
2013-10-26,3373566671633593.5
2013-10-27,3482367395593779.5
2013-10-28,3407115174453140
2013-10-29,3128972795174316.5
2013-10-30,3748985375565350.5
2013-10-31,4103629726309794.5
2013-11-01,4051713933034000
2013-11-02,3943576162853385.5
2013-11-03,3704287873077753
2013-11-04,3795135558927669
2013-11-05,3579685675953535
2013-11-06,4149409208488275
2013-11-07,3596274163608865.5
2013-11-08,3416283117487873
2013-11-09,3738806026170381.5
2013-11-10,4334807362266716
2013-11-11,4773933297276716
2013-11-12,5096359587534979
2013-11-13,4272181780610250
2013-11-14,4668178463306937
2013-11-15,4189474428353244.5
2013-11-16,4929068809117213
2013-11-17,5114743057910004
2013-11-18,4779243673771799
2013-11-19,4812677902426900
2013-11-20,4924737488972764
2013-11-21,4548475293243573
2013-11-22,5205394544799922
2013-11-23,5184063630761354
2013-11-24,5058722408224844
2013-11-25,5247123810636601
2013-11-26,4871380253487534
2013-11-27,5196428125676864
2013-11-28,5496261007428854
2013-11-29,5472748611982682
2013-11-30,6211417237329455
2013-12-01,6805793013051877
2013-12-02,5588978840523443
2013-12-03,7042383331306794
2013-12-04,6091481168552282
2013-12-05,5936353265290171
2013-12-06,7293564135517025
2013-12-07,6821969796561871
2013-12-08,6868154491752077
2013-12-09,6210757355487539
2013-12-10,7472703413157111
2013-12-11,7365140511332443
2013-12-12,7379721383482213
2013-12-13,7856276748852983
2013-12-14,8888003489565406
2013-12-15,7995746937930498
2013-12-16,9106276482523442
2013-12-17,9194537194339844
2013-12-18,8920569822759938
2013-12-19,10217895676510038
2013-12-20,8041013756605354
2013-12-21,8612230026830618
2013-12-22,9803651656790908
2013-12-23,10082965564943372
2013-12-24,10025526368259938
2013-12-25,9366302959679104
2013-12-26,10630950540182450
2013-12-27,10867700078029122
2013-12-28,8804684412597725
2013-12-29,9728173584696322
2013-12-30,10152973537104750
2013-12-31,10906819022750534
2014-01-01,11920087965536462
2014-01-02,9370669787194746
2014-01-03,11354710636514080
2014-01-04,9937975191141430
2014-01-05,13646618255252096
2014-01-06,13296414198941252
2014-01-07,12428456766249038
2014-01-08,13531814094449860
2014-01-09,14538828915345174
2014-01-10,13398557373286832
2014-01-11,14737813069391410
2014-01-12,14389855645842098
2014-01-13,14806781410528562
2014-01-14,14151240987040148
2014-01-15,16357449811644416
2014-01-16,16475504796298994
2014-01-17,13500652171646016
2014-01-18,15497496286280376
2014-01-19,14997768261655264
2014-01-20,17446528196059514
2014-01-21,14802979133382960
2014-01-22,17020215455464508
2014-01-23,15670630041342896
2014-01-24,18423916336352024
2014-01-25,17991659831757180
2014-01-26,16653923161074692
2014-01-27,18851510230364650
2014-01-28,16688507735927058
2014-01-29,16635546471638720
2014-01-30,19311109674931410
2014-01-31,19835944502343052
2014-02-01,20848446101649296
2014-02-02,20098231705971124
2014-02-03,20075493257664810
2014-02-04,18446689905473870
2014-02-05,20738239208238724
2014-02-06,23772681377108396
2014-02-07,20173412148321496
2014-02-08,23666697973958060
2014-02-09,18307930179096184
2014-02-10,20039477417089212
2014-02-11,21415077461230440
2014-02-12,23088151730961956
2014-02-13,23259379522286268
2014-02-14,25230425914454040
2014-02-15,23926679954982620
2014-02-16,25516021606902964
2014-02-17,23968439713615760
2014-02-18,25534661409356040
2014-02-19,31160187857179236
2014-02-20,27278912515016316
2014-02-21,24080322872553984
2014-02-22,27534218503346504
2014-02-23,25986226260948890
2014-02-24,29896245162532516
2014-02-25,25141068160332624
2014-02-26,28519051649527416
2014-02-27,29342242267341420
2014-02-28,30644468779667988
2014-03-01,27195036592371230
2014-03-02,26962855779571780
2014-03-03,27609385556274356
2014-03-04,28269616453786600
2014-03-05,29761726066104708
2014-03-06,32644353482178056
2014-03-07,31458225485901816
2014-03-08,31940286538842896
2014-03-09,34237356712489332
2014-03-10,27940967687085828
2014-03-11,32373307696312092
2014-03-12,33958653633815828
2014-03-13,33971215395121908
2014-03-14,28057953849217650
2014-03-15,35232193818079430
2014-03-16,36329782026813736
2014-03-17,33787616821953024
2014-03-18,31032857375702348
2014-03-19,33319197283496824
2014-03-20,37664566219131144
2014-03-21,39055243864046180
2014-03-22,36135832044774870
2014-03-23,45636900558143650
2014-03-24,39111707607254696
2014-03-25,39194050271002470
2014-03-26,39868752641838220
2014-03-27,42559881139024930
2014-03-28,43366503240661050
2014-03-29,43702884893919900
2014-03-30,34950108521912996
2014-03-31,44653034024431144
2014-04-01,42314255263361570
2014-04-02,49332080781846350
2014-04-03,50507617779850730
2014-04-04,48817087333058080
2014-04-05,47085630395896670
2014-04-06,46104822445585600
2014-04-07,45785170853155560
2014-04-08,40816065839774390
2014-04-09,49059528728550980
2014-04-10,47209330904422184
2014-04-11,51217599354820700
2014-04-12,49312790098802296
2014-04-13,56511783596251700
2014-04-14,58727428180040130
2014-04-15,56023003949238456
2014-04-16,47665948751221040
2014-04-17,53419994976759820
2014-04-18,55388625639876240
2014-04-19,55057707860176670
2014-04-20,62081595141078330
2014-04-21,61029923097398370
2014-04-22,51639825763694310
2014-04-23,58636477037741770
2014-04-24,51696848001522780
2014-04-25,62845605868337040
2014-04-26,56501553744729110
2014-04-27,61405577229776750
2014-04-28,52769729939044800
2014-04-29,59785941664160400
2014-04-30,54096930735394000
2014-05-01,70340810327504030
2014-05-02,64119151072807680
2014-05-03,57018833489658120
2014-05-04,59532200280889420
2014-05-05,50432483919980904
2014-05-06,75470276427964860
2014-05-07,63483768061607256
2014-05-08,66256818898987176
2014-05-09,67359180727675170
2014-05-10,71145929945053640
2014-05-11,62249721037875560
2014-05-12,66018809292420470
2014-05-13,71270728756750536
2014-05-14,66072446607470970
2014-05-15,74992478368897840
2014-05-16,79737579383762050
2014-05-17,76249485319618980
2014-05-18,75814009400464050
2014-05-19,73943750407289040
2014-05-20,77836549867433620
2014-05-21,78490190651992960
2014-05-22,74186966458249020
2014-05-23,72449734739263220
2014-05-24,74494432024073550
2014-05-25,83476961866255730
2014-05-26,81953662243384640
2014-05-27,70413889928232580
2014-05-28,88282331998762780
2014-05-29,72872409059498830
2014-05-30,87070450830755420
2014-05-31,76518476422962300
2014-06-01,90844912075452450
2014-06-02,100096392966932060
2014-06-03,93199326521059400
2014-06-04,93361696571561200
2014-06-05,80571108132817280
2014-06-06,80349240241313020
2014-06-07,91234725529036880
2014-06-08,78912296928038450
2014-06-09,91028554504648560
2014-06-10,98683428923000290
2014-06-11,84412032696364260
2014-06-12,100532110562038620
2014-06-13,95339028339064050
2014-06-14,103845513829250820
2014-06-15,112919436211452500
2014-06-16,109342223126584020
2014-06-17,106412748865152400
2014-06-18,103926536800821780
2014-06-19,111438707432755540
2014-06-20,125490297588970160
2014-06-21,124024326632876820
2014-06-22,122058912806529120
2014-06-23,116275591810574180
2014-06-24,125014803015344600
2014-06-25,125818506659237980
2014-06-26,114541476845936450
2014-06-27,131346981059214480
2014-06-28,121501456134522510
2014-06-29,125814152624615340
2014-06-30,107080531031268180
2014-07-01,111897930596660160
2014-07-02,113184340113344380
2014-07-03,115935905277830430
2014-07-04,139632804642297140
2014-07-05,126152475634432110
2014-07-06,118902167703305230
2014-07-07,126150716998596370
2014-07-08,124911649743800060
2014-07-09,138055714039988750
2014-07-10,124535452614038350
2014-07-11,130190279973144200
2014-07-12,131912557362473970
2014-07-13,137347978567021860
2014-07-14,117103770492443700
2014-07-15,136231975863538930
2014-07-16,124495885950866380
2014-07-17,148295333384215970
2014-07-18,147609936220860220
2014-07-19,152368061629129380
2014-07-20,133911141621465520
2014-07-21,134518296198494220
2014-07-22,122058157701339840
2014-07-23,125122308282909010
2014-07-24,123086813099550740
2014-07-25,141351118327465550
2014-07-26,126956474806879680
2014-07-27,141293066004851280
2014-07-28,138506718995452140
2014-07-29,140425692229607940
2014-07-30,158895790821310430
2014-07-31,142882262727409090
2014-08-01,146850865781065280
2014-08-02,153057197304857760
2014-08-03,143921008215254030
2014-08-04,117695418979567600
2014-08-05,129787997042056450
2014-08-06,147477585964181470
2014-08-07,150524732841745630
2014-08-08,155547238391005060
2014-08-09,176063928628527600
2014-08-10,172849372287802720
2014-08-11,178212707587465800
2014-08-12,170294565028530140
2014-08-13,142380809194798260
2014-08-14,178452530433690460
2014-08-15,159861429793650530
2014-08-16,156011944860952220
2014-08-17,165727037642447300
2014-08-18,193924576649460860
2014-08-19,189646547170825600
2014-08-20,199447338981038180
2014-08-21,195413514855437540
2014-08-22,186331091841439740
2014-08-23,192593293045279200
2014-08-24,172995376520963520
2014-08-25,162065016645816400
2014-08-26,206067709112782600
2014-08-27,199057381217469500
2014-08-28,206680698226833300
2014-08-29,200599761033495940
2014-08-30,215230926052008900
2014-08-31,224585932951735870
2014-09-01,185238809669194900
2014-09-02,199467226690203970
2014-09-03,232246013790463400
2014-09-04,214129439016185180
2014-09-05,198567108879879200
2014-09-06,242729300870977950
2014-09-07,211636507938016700
2014-09-08,196157889810390340
2014-09-09,198466924535446530
2014-09-10,214223292606676770
2014-09-11,233557586374717860
2014-09-12,207938166305831600
2014-09-13,252127084527087500
2014-09-14,233142540260909950
2014-09-15,233697007101831230
2014-09-16,253258557597406080
2014-09-17,277812204299591260
2014-09-18,263832050788547500
2014-09-19,254275601213612380
2014-09-20,261944659348579460
2014-09-21,241815023908971000
2014-09-22,248901744322811700
2014-09-23,222100144838307330
2014-09-24,231032211697293900
2014-09-25,259719346756996770
2014-09-26,230773681358735460
2014-09-27,231927069203822340
2014-09-28,223431840352419000
2014-09-29,236701495245583200
2014-09-30,263910535637843740
2014-10-01,266695970577225920
2014-10-02,238122980643185820
2014-10-03,252088721841316540
2014-10-04,266555813174774050
2014-10-05,287147217334296770
2014-10-06,277529703051914240
2014-10-07,230557638593342900
2014-10-08,250672195322371460
2014-10-09,253283341175774940
2014-10-10,270160111244560930
2014-10-11,251147606571853660
2014-10-12,256227423343103070
2014-10-13,271963701156230750
2014-10-14,232508741349548300
2014-10-15,258101144405375400
2014-10-16,259025441004905200
2014-10-17,244493960950968770
2014-10-18,287530299080964770
2014-10-19,236084760925262300
2014-10-20,233722139269942400
2014-10-21,265786698450470560
2014-10-22,275024311407846200
2014-10-23,267578595667008500
2014-10-24,286620867308874720
2014-10-25,276504593143341340
2014-10-26,224495613516644700
2014-10-27,283205450338187900
2014-10-28,245670722224962200
2014-10-29,278734079722841920
2014-10-30,303427703981857100
2014-10-31,335559218357991040
2014-11-01,285734393839842000
2014-11-02,275344611803219330
2014-11-03,302068416264838200
2014-11-04,299403996154208000
2014-11-05,263872753342325100
2014-11-06,300667707783899400
2014-11-07,294328946475044000
2014-11-08,303297637198364900
2014-11-09,293884536655709500
2014-11-10,290459178129847000
2014-11-11,255129843903294460
2014-11-12,285240455730183460
2014-11-13,287787746453947600
2014-11-14,303265415263484500
2014-11-15,273897877802894370
2014-11-16,294484917110552770
2014-11-17,285213952133122000
2014-11-18,302591333129391040
2014-11-19,284394465214010850
2014-11-20,276177609558343800
2014-11-21,254084131772928670
2014-11-22,308973422031269760
2014-11-23,281865598741114460
2014-11-24,297251479678691460
2014-11-25,262926513248621100
2014-11-26,274655846082165760
2014-11-27,281261147530169630
2014-11-28,298381212285453760
2014-11-29,316913607651700000
2014-11-30,316962562413746560
2014-12-01,261546292044741800
2014-12-02,298539112429303200
2014-12-03,232754184098614620
2014-12-04,291198037839831200
2014-12-05,307852045066612600
2014-12-06,272861074811413800
2014-12-07,251573626006682530
2014-12-08,321098015006371500
2014-12-09,282149079549184500
2014-12-10,284438642697914270
2014-12-11,297309408896720060
2014-12-12,278593237287251740
2014-12-13,290796366751018900
2014-12-14,280808292465497700
2014-12-15,280639154356705600
2014-12-16,282613158051006140
2014-12-17,253734813250088540
2014-12-18,250559347301712450
2014-12-19,269161224166402370
2014-12-20,262974507847049380
2014-12-21,261352702147875970
2014-12-22,317619570372079550
2014-12-23,294654246755282800
2014-12-24,301940277611304900
2014-12-25,309129354623699300
2014-12-26,298496471392432200
2014-12-27,298299441736951600
2014-12-28,329801936009959040
2014-12-29,323712485712736900
2014-12-30,305125835289334700
2014-12-31,305620575795206850
2015-01-01,332994294103161300
2015-01-02,333472385185042100
2015-01-03,330880223414812800
2015-01-04,343798258270607700
2015-01-05,316904804622716160
2015-01-06,317739446560470340
2015-01-07,289023431708867400
2015-01-08,294073408475683200
2015-01-09,280681110153639140
2015-01-10,301882197996838300
2015-01-11,310358402805076000
2015-01-12,290114927053922700
2015-01-13,276944980210980200
2015-01-14,323411752504836000
2015-01-15,324936299154905860
2015-01-16,303586240510604540
2015-01-17,299621141433715400
2015-01-18,340828484927816300
2015-01-19,310081483961510460
2015-01-20,258485957696394270
2015-01-21,324829684306279230
2015-01-22,299600169391241860
2015-01-23,266750002388934400
2015-01-24,277203303247676400
2015-01-25,273290495713277200
2015-01-26,275017428922303520
2015-01-27,318861585219065660
2015-01-28,338711004878289150
2015-01-29,334428850541287300
2015-01-30,283031074676591740
2015-01-31,341413600759759040
2015-02-01,317496819463793100
2015-02-02,325374461243480770
2015-02-03,262634150373736220
2015-02-04,324535249294805600
2015-02-05,329922010192617150
2015-02-06,357569618855918000
2015-02-07,326456065542644160
2015-02-08,273197176310693220
2015-02-09,335760690931368300
2015-02-10,320726224332423940
2015-02-11,347729956599637950
2015-02-12,272175519464696000
2015-02-13,315765902703813600
2015-02-14,356225343464066500
2015-02-15,302511662985276900
2015-02-16,354540165782425660
2015-02-17,328927276775191740
2015-02-18,360996186191844860
2015-02-19,368158536621306900
2015-02-20,347854253269047940
2015-02-21,315201729794630140
2015-02-22,334767467275520260
2015-02-23,330329811830893500
2015-02-24,300175415089642050
2015-02-25,365332621932005060
2015-02-26,348249043898624260
2015-02-27,354414849653935900
2015-02-28,329790319817687230
2015-03-01,322841883060495360
2015-03-02,367917165658789100
2015-03-03,366122841860894700
2015-03-04,328782273534593660
2015-03-05,301464078546494500
2015-03-06,343410883642862100
2015-03-07,326997515663231040
2015-03-08,361649253423580860
2015-03-09,340046728320886000
2015-03-10,356836764411554300
2015-03-11,369490798658547840
2015-03-12,303569542165094900
2015-03-13,345687307357407700
2015-03-14,309161695977875100
2015-03-15,337975228680029060
2015-03-16,325526234128265700
2015-03-17,301976698430810800
2015-03-18,361048516683871040
2015-03-19,322276306971602750
2015-03-20,320549528512331200
2015-03-21,357575789511554100
2015-03-22,333873113687705500
2015-03-23,335760287605874200
2015-03-24,401834927152582000
2015-03-25,376629160840147900
2015-03-26,344196616540260200
2015-03-27,396844893434296400
2015-03-28,348850544901017800
2015-03-29,355581718224267800
2015-03-30,324425548802199900
2015-03-31,347787753420274750
2015-04-01,307835352796658750
2015-04-02,385714127277982200
2015-04-03,338905029957166800
2015-04-04,354101101821405440
2015-04-05,359697441419428350
2015-04-06,309224007567062300
2015-04-07,374021920822513600
2015-04-08,311328151990248260
2015-04-09,323346581241564500
2015-04-10,371940406025047550
2015-04-11,344645619784543900
2015-04-12,314339378300124900
2015-04-13,386326536010923970
2015-04-14,364700328540012000
2015-04-15,298689427056601500
2015-04-16,339915181871171650
2015-04-17,309660577630862460
2015-04-18,358356877512805060
2015-04-19,354636088591880000
2015-04-20,363580708433334660
2015-04-21,363955353318989100
2015-04-22,356971256382463740
2015-04-23,308518131456634400
2015-04-24,293057815536362500
2015-04-25,386157542226745200
2015-04-26,344522080804055700
2015-04-27,320613392404674400
2015-04-28,366986464622612350
2015-04-29,298914581333345500
2015-04-30,315957515208561340
2015-05-01,348710662699447800
2015-05-02,348446279305298940
2015-05-03,336230126042050240
2015-05-04,301004815823152700
2015-05-05,363294552736810240
2015-05-06,381545417893603840
2015-05-07,336270951694101060
2015-05-08,352383650044963900
2015-05-09,306612250732056770
2015-05-10,306986659495321800
2015-05-11,370977270993686600
2015-05-12,356890673149115800
2015-05-13,384235661842477200
2015-05-14,364327796970271740
2015-05-15,347113306843525440
2015-05-16,312743784073715260
2015-05-17,411933565425210500
2015-05-18,351800301361010400
2015-05-19,311199773859010400
2015-05-20,357783457552113300
2015-05-21,373142357166137600
2015-05-22,332541676121786300
2015-05-23,274133631733019870
2015-05-24,350678636279727100
2015-05-25,344671974505672640
2015-05-26,348727774150962800
2015-05-27,337677170145401800
2015-05-28,319548994954457800
2015-05-29,374259369946090430
2015-05-30,332954305006186750
2015-05-31,349063449077230900
2015-06-01,314858645907312450
2015-06-02,356114951625253060
2015-06-03,333236064480767900
2015-06-04,335047711574585100
2015-06-05,326764191721673600
2015-06-06,418434269502809900
2015-06-07,351747071072390600
2015-06-08,376004813505985800
2015-06-09,352889965502622660
2015-06-10,399667700196535100
2015-06-11,324090914843636900
2015-06-12,332586913234471800
2015-06-13,374174454941431360
2015-06-14,373056680631684350
2015-06-15,346738493305689150
2015-06-16,292763639515326660
2015-06-17,386723245168531140
2015-06-18,392079879221091300
2015-06-19,358266944712364300
2015-06-20,333056648500604300
2015-06-21,304860841003959700
2015-06-22,377071104629714050
2015-06-23,347467868263988900
2015-06-24,382710199014870200
2015-06-25,375057002481950300
2015-06-26,382330252715433900
2015-06-27,317640267646850750
2015-06-28,347502332799590000
2015-06-29,343997375749048500
2015-06-30,358989353579708900
2015-07-01,328124737340652700
2015-07-02,378818251583794240
2015-07-03,395226255828334100
2015-07-04,375028964381212100
2015-07-05,346472159531627200
2015-07-06,444682818836421800
2015-07-07,328349657090700300
