date,dormancy_flow
2012-10-05,1911065.327299164
2012-10-06,1884326.86722548
2012-10-07,1774818.2032577589
2012-10-08,1741742.202768964
2012-10-09,1769652.7220589845
2012-10-10,1796905.6697579452
2012-10-11,1797341.9004066468
2012-10-12,1768601.1577024057
2012-10-13,1759669.6092199476
2012-10-14,1711222.1116834611
2012-10-15,1732005.0635373616
2012-10-16,1744053.4586478604
2012-10-17,1732563.69856733
2012-10-18,1737928.3384595194
2012-10-19,1707758.0981412062
2012-10-20,1691593.228434045
2012-10-21,1680583.6204860175
2012-10-22,1689326.632361667
2012-10-23,1682359.058301569
2012-10-24,1662809.659428892
2012-10-25,1535575.665699698
2012-10-26,1433734.1663024598
2012-10-27,1473784.9588003708
2012-10-28,1517179.6118976711
2012-10-29,1499317.588130961
2012-10-30,1528868.281788727
2012-10-31,1563692.1027043224
2012-11-01,1496388.5271258117
2012-11-02,1491727.778293005
2012-11-03,1498393.565141649
2012-11-04,1521690.807516819
2012-11-05,1503373.4099170144
2012-11-06,1520356.173707635
2012-11-07,1521824.0951815469
2012-11-08,1512961.8616664617
2012-11-09,1514715.7955328347
2012-11-10,1520377.585861231
2012-11-11,1468544.4422964188
2012-11-12,1523543.5292298151
2012-11-13,1506181.015868022
2012-11-14,1514576.3618072155
2012-11-15,1545710.097799731
2012-11-16,1617911.2056369835
2012-11-17,1609850.2830914697
2012-11-18,1593508.0063872868
2012-11-19,1601868.789827744
2012-11-20,1602027.9685229808
2012-11-21,1589621.8451154055
2012-11-22,1671519.594735359
2012-11-23,1662765.1548611752
2012-11-24,1670051.7295133518
2012-11-25,1675911.233802564
2012-11-26,1630493.5191164643
2012-11-27,1609650.771831951
2012-11-28,1632140.18543361
2012-11-29,1646564.3549992144
2012-11-30,1639759.019625584
2012-12-01,1629451.7093816686
2012-12-02,1615153.8886232162
2012-12-03,1637276.0521119903
2012-12-04,1696606.712201105
2012-12-05,1664073.582891021
2012-12-06,1680074.4662820152
2012-12-07,1676836.7456088152
2012-12-08,1685982.123074741
2012-12-09,1648242.8669123773
2012-12-10,1658316.8655005994
2012-12-11,1665373.704393695
2012-12-12,1663161.1077679363
2012-12-13,1667153.7309258943
2012-12-14,1648243.435948936
2012-12-15,1634427.9877619678
2012-12-16,1614845.626338957
2012-12-17,1591372.5109496135
2012-12-18,1591758.5951335684
2012-12-19,1623221.7781346738
2012-12-20,1608895.5223914487
2012-12-21,1598963.8852732936
2012-12-22,1586946.5875060658
2012-12-23,1580815.876559773
2012-12-24,1587717.9402306648
2012-12-25,1582377.2130932747
2012-12-26,1587292.0399902358
2012-12-27,1583637.1552549277
2012-12-28,1585155.2032897847
2012-12-29,1581618.7198149145
2012-12-30,1584487.2438173422
2012-12-31,1585434.961243956
2013-01-01,1550683.9422991795
2013-01-02,1527516.3643407058
2013-01-03,1546785.6395402774
2013-01-04,1540723.379016594
2013-01-05,1541543.2501061894
2013-01-06,1544020.4827804863
2013-01-07,1552310.899454509
2013-01-08,1585280.228476026
2013-01-09,1596326.4760018804
2013-01-10,1643251.870869181
2013-01-11,1660379.2290205124
2013-01-12,1647916.256586074
2013-01-13,1615611.708157691
2013-01-14,1655409.16611715
2013-01-15,1684420.5315151145
2013-01-16,1708732.5714858435
2013-01-17,1825382.848932375
2013-01-18,1839116.8413035937
2013-01-19,1832190.1816797464
2013-01-20,1830173.4987145236
2013-01-21,1949408.741301585
2013-01-22,2022615.993278141
2013-01-23,2037679.9323194583
2013-01-24,2002520.3446790136
2013-01-25,2022588.7651228867
2013-01-26,1999286.2653403324
2013-01-27,2000884.3513031472
2013-01-28,2131970.950931109
2013-01-29,2200963.6153290486
2013-01-30,2188640.648909942
2013-01-31,2287948.996399076
2013-02-01,2277456.1573517914
2013-02-02,2188708.9694964597
2013-02-03,2238256.546195498
2013-02-04,2226294.5934160473
2013-02-05,2248594.120447217
2013-02-06,2284467.394539626
2013-02-07,2365230.387983746
2013-02-08,2439415.4358807225
2013-02-09,2489161.104305171
2013-02-10,2565176.5837248527
2013-02-11,2581878.4784371215
2013-02-12,2722932.018417249
2013-02-13,2685770.4841691325
2013-02-14,2916472.4015433756
2013-02-15,2801661.0457567526
2013-02-16,2818286.5316905174
2013-02-17,2736713.2511802847
2013-02-18,2706343.9586584656
2013-02-19,2929306.4338233876
2013-02-20,2957070.790648877
2013-02-21,2935689.349161332
2013-02-22,2957839.2644418124
2013-02-23,2870146.024615539
2013-02-24,2845394.4054217944
2013-02-25,2793260.16456209
2013-02-26,2834752.398574391
2013-02-27,2854304.03231046
2013-02-28,2984528.596314645
2013-03-01,3057424.0847668806
2013-03-02,3002729.005821984
2013-03-03,2995384.465867698
2013-03-04,3170199.371443314
2013-03-05,3496354.3630923904
2013-03-06,3544053.88672411
2013-03-07,3428046.4729014765
2013-03-08,3575805.7639398715
2013-03-09,3701534.609086768
2013-03-10,3618602.110069565
2013-03-11,3800165.522306485
2013-03-12,3477890.31282468
2013-03-13,3615090.348463479
2013-03-14,3570806.5136215053
2013-03-15,3532051.5932782823
2013-03-16,3492181.415826231
2013-03-17,3476129.3145411843
2013-03-18,3708043.5168089382
2013-03-19,4300258.412646368
2013-03-20,4673331.636881776
2013-03-21,5042410.964029361
2013-03-22,4704836.131821885
2013-03-23,4199556.94004032
2013-03-24,4508015.617581137
2013-03-25,4688199.946897604
2013-03-26,4872163.499615642
2013-03-27,5331353.259481859
2013-03-28,5188148.068844997
2013-03-29,5157921.848106603
2013-03-30,5092447.889194432
2013-03-31,5225095.170138278
2013-04-01,5245061.440616713
2013-04-02,5677345.794949922
2013-04-03,6062842.613674849
2013-04-04,5974796.419358737
2013-04-05,5783803.653079264
2013-04-06,5544490.787834807
2013-04-07,6101383.990455041
2013-04-08,6567583.430028233
2013-04-09,7137567.022001816
2013-04-10,4739321.1580706695
2013-04-11,2385438.650460167
2013-04-12,3052914.449561803
2013-04-13,2769880.2434506956
2013-04-14,2564903.9524464854
2013-04-15,2060511.1065304223
2013-04-16,1867284.3041815057
2013-04-17,2447434.810804704
2013-04-18,2890132.8166648457
2013-04-19,3167983.504295511
2013-04-20,3349529.966703877
2013-04-21,3040746.3778014905
2013-04-22,3149125.059966187
2013-04-23,3408337.432761928
2013-04-24,3626514.627090835
2013-04-25,3396450.121833952
2013-04-26,3268147.424004447
2013-04-27,3021399.611519439
2013-04-28,3129604.897391418
2013-04-29,3263049.973366302
2013-04-30,3156401.3170189513
2013-05-01,2609781.8957082145
2013-05-02,2330434.0704412507
2013-05-03,2131844.6318848366
2013-05-04,2414996.6699466556
2013-05-05,2490083.325551971
2013-05-06,2371237.192287849
2013-05-07,2336072.0905406508
2013-05-08,2364586.0558369914
2013-05-09,2303513.7134164367
2013-05-10,2421887.528791552
2013-05-11,2324609.623458975
2013-05-12,2285320.5363013027
2013-05-13,2307192.0986176785
2013-05-14,2118360.451345654
2013-05-15,2128173.2623944953
2013-05-16,2209342.2154877097
2013-05-17,2271418.208590872
2013-05-18,2254211.0474468716
2013-05-19,2206194.2409282955
2013-05-20,2218719.424289663
2013-05-21,2202857.305739437
2013-05-22,2224527.720976494
2013-05-23,2303458.5802463708
2013-05-24,2382736.151086735
2013-05-25,2306539.576261164
2013-05-26,2319013.208182329
2013-05-27,2235846.0454531517
2013-05-28,2217061.445941202
2013-05-29,2270641.7851290395
2013-05-30,2184298.8356781704
2013-05-31,2177222.736696097
2013-06-01,2179143.7822513105
2013-06-02,2055014.7687553917
2013-06-03,2054044.8393096377
2013-06-04,1987191.818997744
2013-06-05,1958362.7519327137
2013-06-06,1913794.970451232
2013-06-07,1757045.1761311565
2013-06-08,1731470.7160346974
2013-06-09,1567862.1661298252
2013-06-10,1634822.7309302508
2013-06-11,1665497.4932548965
2013-06-12,1652077.0950467165
2013-06-13,1575944.3794772313
2013-06-14,1523917.9345534912
2013-06-15,1525434.6864646678
2013-06-16,1506535.6939170167
2013-06-17,1519908.4924001128
2013-06-18,1580174.90145624
2013-06-19,1589756.2236634789
2013-06-20,1553013.505947818
2013-06-21,1527911.418251983
2013-06-22,1500562.5698116478
2013-06-23,1499309.2383210522
2013-06-24,1475467.0201634949
2013-06-25,1444478.8246578863
2013-06-26,1449505.837688256
2013-06-27,1418565.4685952617
2013-06-28,1304233.2052069523
2013-06-29,1284976.9706363948
2013-06-30,1286942.13614452
2013-07-01,1191804.3625480174
2013-07-02,1239287.6261052748
2013-07-03,1094524.1285758014
2013-07-04,1108701.032659065
2013-07-05,937505.7388168544
2013-07-06,924067.2258645748
2013-07-07,1002706.9218193904
2013-07-08,1032281.822054299
2013-07-09,1043189.1936730891
2013-07-10,1189239.3080949034
2013-07-11,1208674.8433529818
2013-07-12,1221499.1823536174
2013-07-13,1257562.143832705
2013-07-14,1235632.567525786
2013-07-15,1284700.5502907431
2013-07-16,1253199.0636546342
2013-07-17,1243457.6963184983
2013-07-18,1160812.6024021823
2013-07-19,1171904.415788053
2013-07-20,1152736.683416222
2013-07-21,1161862.6702492104
2013-07-22,1154193.435129445
2013-07-23,1169155.2223348217
2013-07-24,1186435.634891865
2013-07-25,1208449.788472741
2013-07-26,1204673.6692390053
2013-07-27,1176045.3611172675
2013-07-28,1227721.4946923996
2013-07-29,1235504.8437243137
2013-07-30,1276204.5725296396
2013-07-31,1283113.9187232498
2013-08-01,1264232.161774723
2013-08-02,1244800.0071946231
2013-08-03,1210130.618905758
2013-08-04,1218121.6581140552
2013-08-05,1231009.891212774
2013-08-06,1227282.7700939856
2013-08-07,1215386.9176498023
2013-08-08,1176457.515633755
2013-08-09,1154403.41893624
2013-08-10,1159235.3982890665
2013-08-11,1163885.4566102717
2013-08-12,1175167.51804608
2013-08-13,1193942.58384038
2013-08-14,1207134.8103727924
2013-08-15,1187601.752103943
2013-08-16,1183928.5162457502
2013-08-17,1199621.0961012729
2013-08-18,1193760.7372048097
2013-08-19,1233988.625645796
2013-08-20,1250215.876635234
2013-08-21,1322747.8214857534
2013-08-22,1302138.164523383
2013-08-23,1276190.3680393165
2013-08-24,1289578.4546796952
2013-08-25,1335104.290012567
2013-08-26,1315075.3342581545
2013-08-27,1381543.1894975326
2013-08-28,1379452.8922610187
2013-08-29,1369689.6722520655
2013-08-30,1435321.2745807818
2013-08-31,1469074.70465864
2013-09-01,1485496.6019139276
2013-09-02,1464932.1535431445
2013-09-03,1449729.4292329005
2013-09-04,1367380.2446415236
2013-09-05,1369161.7036865228
2013-09-06,1309066.8834455744
2013-09-07,1330490.7474756185
2013-09-08,1310335.7523524452
2013-09-09,1327638.3175010006
2013-09-10,1329672.645382132
2013-09-11,1379537.5340300105
2013-09-12,1363061.6968499247
2013-09-13,1368281.5210135323
2013-09-14,1318633.5916592972
2013-09-15,1325835.5035383508
2013-09-16,1332700.454763192
2013-09-17,1336612.1750267958
2013-09-18,1329546.3181405151
2013-09-19,1286104.4070647357
2013-09-20,1272288.9903914924
2013-09-21,1273533.986938248
2013-09-22,1263962.3660583913
2013-09-23,1259278.9908540884
2013-09-24,1265790.9445774206
2013-09-25,1262721.3803159792
2013-09-26,1267169.2288082358
2013-09-27,1287040.234251676
2013-09-28,1284976.8565964368
2013-09-29,1282794.4579719212
2013-09-30,1271340.8579604607
2013-10-01,1280939.5519767976
2013-10-02,1035249.3926004316
2013-10-03,1174983.4440540564
2013-10-04,1217420.1333143222
2013-10-05,1205511.3107968138
2013-10-06,1214058.0087649585
2013-10-07,1213093.67735388
2013-10-08,1220853.1719647092
2013-10-09,1227625.5271677475
2013-10-10,1231928.8560166045
2013-10-11,1235138.5576521
2013-10-12,1236053.3188043323
2013-10-13,1279750.3335343152
2013-10-14,1302723.1079165936
2013-10-15,1381092.6904638135
2013-10-16,1304726.327198716
2013-10-17,1356250.545383355
2013-10-18,1437541.0317965252
2013-10-19,1544525.9663907962
2013-10-20,1537793.731675185
2013-10-21,1597346.6509751568
2013-10-22,1662918.117455562
2013-10-23,1754679.1029272487
2013-10-24,1663259.1177178435
2013-10-25,1547822.6043395945
2013-10-26,1475989.3039860537
2013-10-27,1578635.9385493165
2013-10-28,1589008.3362022953
2013-10-29,1637670.00359689
2013-10-30,1583633.09408055
2013-10-31,1607513.072468345
2013-11-01,1592156.0025871915
2013-11-02,1598409.611267485
2013-11-03,1625136.3082715191
2013-11-04,1733983.1489307932
2013-11-05,1823874.731055438
2013-11-06,1943563.817222585
2013-11-07,2111366.518244091
2013-11-08,2394327.111375024
2013-11-09,2364016.0793642323
2013-11-10,2254635.7087936187
2013-11-11,2328379.684707285
2013-11-12,2359848.1737909755
2013-11-13,2555558.8890395532
2013-11-14,2620696.07006239
2013-11-15,2541291.326139651
2013-11-16,2608386.5586668546
2013-11-17,2760729.5529824174
2013-11-18,3611042.5788320582
2013-11-19,2971089.412706272
2013-11-20,3161864.1193138636
2013-11-21,3729912.016895376
2013-11-22,4040543.05957582
2013-11-23,4040859.676632117
2013-11-24,3797801.912957144
2013-11-25,3717571.111866734
2013-11-26,3941531.111878475
2013-11-27,3995652.1531781834
2013-11-28,4017200.934949267
2013-11-29,4354818.767642974
2013-11-30,4212332.723668942
2013-12-01,3522983.266747367
2013-12-02,3755969.999714962
2013-12-03,3730424.630258793
2013-12-04,3955123.810536014
2013-12-05,3543196.399158544
2013-12-06,2707319.229709272
2013-12-07,2319189.334313019
2013-12-08,2605315.3678227453
2013-12-09,2937525.0153172445
2013-12-10,3167674.031014428
2013-12-11,2797381.1167290513
2013-12-12,2758999.5485348557
2013-12-13,2743481.20473326
2013-12-14,2604337.8435421814
2013-12-15,2591540.044090767
2013-12-16,2004902.5852964292
2013-12-17,1980716.6852115917
2013-12-18,1494872.3066161629
2013-12-19,1954652.730843098
2013-12-20,1709516.073101967
2013-12-21,1483862.9133726335
2013-12-22,1515345.6530146247
2013-12-23,1616520.8462498628
2013-12-24,1584694.7009622855
2013-12-25,1605448.6740175115
2013-12-26,1760353.5314265415
2013-12-27,1662120.3566068346
2013-12-28,1652577.1765916904
2013-12-29,1665513.023282803
2013-12-30,1678614.8274605465
2013-12-31,1662612.190601274
2014-01-01,1704233.0529111293
2014-01-02,1760482.200100853
2014-01-03,1801714.7556813024
2014-01-04,1822005.7693114995
2014-01-05,1963824.353385227
2014-01-06,1961215.240779636
2014-01-07,1732220.30251661
2014-01-08,1744650.6375945022
2014-01-09,1742019.231374979
2014-01-10,1781729.338089207
2014-01-11,1794038.319043095
2014-01-12,1681675.2593480663
2014-01-13,1634684.4777663131
2014-01-14,1588577.320844753
2014-01-15,1623101.0435236413
2014-01-16,1564368.3824657565
2014-01-17,1517015.62469682
2014-01-18,1541337.711830869
2014-01-19,1578653.9629462308
2014-01-20,1545388.2363553185
2014-01-21,1527797.600471768
2014-01-22,1506680.498228279
2014-01-23,1486023.826981353
2014-01-24,1427285.642365846
2014-01-25,1450741.133787932
2014-01-26,1467211.3481927137
2014-01-27,1347332.7289761892
2014-01-28,1404992.4932494436
2014-01-29,1409893.005262782
2014-01-30,1413410.2906452522
2014-01-31,1415255.9670406587
2014-02-01,1422506.3373978783
2014-02-02,1416785.9115514406
2014-02-03,1397607.1611664242
2014-02-04,1381197.5393840177
2014-02-05,1248197.489595879
2014-02-06,1130170.2833460344
2014-02-07,1042738.0726767512
2014-02-08,993018.7234729464
2014-02-09,998617.7734562549
2014-02-10,998234.0572571576
2014-02-11,985483.7989489302
2014-02-12,938353.3735339
2014-02-13,871000.0965361757
2014-02-14,957129.7632900238
2014-02-15,933481.2988615704
2014-02-16,885398.7500462001
2014-02-17,895068.2214501536
2014-02-18,885749.764715193
2014-02-19,880680.2851707083
2014-02-20,788486.4105355261
2014-02-21,803991.6852706105
2014-02-22,853357.3519268263
2014-02-23,845820.3281405163
2014-02-24,755439.4049912872
2014-02-25,742189.7559194472
2014-02-26,804891.00430881
2014-02-27,802998.448393656
2014-02-28,746870.945417938
2014-03-01,763808.78947752
2014-03-02,744657.6275779698
2014-03-03,905066.522896148
2014-03-04,898677.4059127824
2014-03-05,889441.5385483768
2014-03-06,884544.5986632031
2014-03-07,833741.2969316923
2014-03-08,818357.8255806383
2014-03-09,812267.2495452329
2014-03-10,795105.0826422656
2014-03-11,799555.0103937134
2014-03-12,797928.4705413237
2014-03-13,806832.5210032624
2014-03-14,791228.2150377037
2014-03-15,797381.7596128744
2014-03-16,794535.9820733307
2014-03-17,778587.2108188075
2014-03-18,758439.2435395265
2014-03-19,754875.0819629438
2014-03-20,719943.7176393603
2014-03-21,697072.5911991351
2014-03-22,683611.0994142124
2014-03-23,678139.017505201
2014-03-24,705134.711733946
2014-03-25,703519.103508833
2014-03-26,695011.4941856652
2014-03-27,564114.0602480284
2014-03-28,597249.6429243775
2014-03-29,585128.6208461077
2014-03-30,544731.3023052082
2014-03-31,541794.4662925672
2014-04-01,568049.9514913532
2014-04-02,520607.2017124267
2014-04-03,529263.4643163483
2014-04-04,531495.6476732111
2014-04-05,545856.2220049704
2014-04-06,536378.2083673294
2014-04-07,525972.0145556799
2014-04-08,531477.8015329853
2014-04-09,517495.6510788418
2014-04-10,428822.654577397
2014-04-11,493988.36677616544
2014-04-12,493536.0173251707
2014-04-13,485945.7250799037
2014-04-14,534665.3315613532
2014-04-15,608022.6827023206
2014-04-16,608961.8881566505
2014-04-17,573155.5213836846
2014-04-18,554010.8630043644
2014-04-19,579763.0588819335
2014-04-20,574772.4335734876
2014-04-21,568956.1535769411
2014-04-22,560642.1213024266
2014-04-23,559631.120281393
2014-04-24,573328.8213282721
2014-04-25,531647.6788225033
2014-04-26,523616.23124515894
2014-04-27,498987.05428700155
2014-04-28,501290.75686216
2014-04-29,508286.0897798073
2014-04-30,509023.6891505902
2014-05-01,521282.7638388765
2014-05-02,512862.313899327
2014-05-03,497719.24864478706
2014-05-04,495419.4414180372
2014-05-05,487325.4091984869
2014-05-06,483079.8609178546
2014-05-07,499791.8883927913
2014-05-08,495476.3170088613
2014-05-09,508031.4602398529
2014-05-10,513319.8077662927
2014-05-11,492357.4233213333
2014-05-12,496886.42307577154
2014-05-13,492724.753339073
2014-05-14,499143.7975553178
2014-05-15,499724.0006125259
2014-05-16,500375.22506408865
2014-05-17,503098.9522884871
2014-05-18,498645.6211995956
2014-05-19,499195.16862671904
2014-05-20,544523.7939486383
2014-05-21,548423.9669185482
2014-05-22,586661.4198613755
2014-05-23,579123.793077268
2014-05-24,582502.0042857233
2014-05-25,629764.396284883
2014-05-26,642830.1210383752
2014-05-27,613623.8407621284
2014-05-28,621130.1405882115
2014-05-29,608884.2461060156
2014-05-30,661558.3276298499
2014-05-31,667473.5809447129
2014-06-01,665732.0588759931
2014-06-02,699157.5816880655
2014-06-03,708208.3707512608
2014-06-04,674981.5620709155
2014-06-05,693470.8357295685
2014-06-06,679443.2106032387
2014-06-07,685602.9403377003
2014-06-08,684952.7119636706
2014-06-09,671665.8893612875
2014-06-10,667333.6438546389
2014-06-11,636192.1946664422
2014-06-12,575360.3694148457
2014-06-13,595121.8053645177
2014-06-14,570628.1354423867
2014-06-15,585911.9881115642
2014-06-16,590874.8247513612
2014-06-17,606253.7756164578
2014-06-18,606246.541760783
2014-06-19,590926.5968358265
2014-06-20,586987.4369768802
2014-06-21,585994.2923868683
2014-06-22,595356.7967565997
2014-06-23,582078.1079731826
2014-06-24,564885.3488113517
2014-06-25,551457.0808921076
2014-06-26,568230.9303142197
2014-06-27,587294.0147511931
2014-06-28,578131.7273167297
2014-06-29,585817.3921172768
2014-06-30,620986.9980431008
2014-07-01,626573.9475737076
2014-07-02,631384.7354282683
2014-07-03,628045.7259386118
2014-07-04,608626.0922586017
2014-07-05,609313.8810925524
2014-07-06,607436.6334988271
2014-07-07,602412.7217262642
2014-07-08,600280.5969676103
2014-07-09,595683.4132260568
2014-07-10,589682.1967501009
2014-07-11,605844.0076871662
2014-07-12,607361.3573325287
2014-07-13,601314.7003594972
2014-07-14,590435.8259809775
2014-07-15,593070.836799731
2014-07-16,586162.4195161428
2014-07-17,593340.7755602648
2014-07-18,597205.3969045916
2014-07-19,593450.2116579575
2014-07-20,588402.9967832763
2014-07-21,582700.3120760142
2014-07-22,579734.2204889192
2014-07-23,576463.0678042645
2014-07-24,560067.4170798707
2014-07-25,558375.3562953557
2014-07-26,550758.805474171
2014-07-27,545137.3595559315
2014-07-28,541840.1037781943
2014-07-29,535613.0642728603
2014-07-30,515736.64415439975
2014-07-31,531868.6896416234
2014-08-01,542923.372511777
2014-08-02,533874.8536720718
2014-08-03,531443.9327879783
2014-08-04,530704.1749822126
2014-08-05,517339.91612076736
2014-08-06,517884.6785884494
2014-08-07,519617.71256288333
2014-08-08,521412.81171086687
2014-08-09,519871.13513091137
2014-08-10,520167.3650020618
2014-08-11,505704.1905113928
2014-08-12,499172.6887560361
2014-08-13,482208.119060521
2014-08-14,442625.2119049734
2014-08-15,438014.6766332114
2014-08-16,457350.39068919
2014-08-17,433955.6425257273
2014-08-18,411312.7325257194
2014-08-19,425242.1673866693
2014-08-20,449137.3974167222
2014-08-21,450322.0873978239
2014-08-22,444274.5995131708
2014-08-23,427185.5192793871
2014-08-24,436854.7695969591
2014-08-25,431456.6415572853
2014-08-26,438558.376463044
2014-08-27,437509.9993208259
2014-08-28,432541.8458584424
2014-08-29,432775.70071091206
2014-08-30,425888.3983838381
2014-08-31,405913.729681743
2014-09-01,402669.3205659037
2014-09-02,400182.3748600441
2014-09-03,400139.8693638725
2014-09-04,410510.3018775322
2014-09-05,400661.33298159146
2014-09-06,399845.9388587381
2014-09-07,396353.6276480027
2014-09-08,388507.0741636792
2014-09-09,391724.72198935586
2014-09-10,394303.453379528
2014-09-11,393647.7753796923
2014-09-12,390235.1538748408
2014-09-13,392375.64709681505
2014-09-14,390566.7636747618
2014-09-15,385176.56513303454
2014-09-16,379636.94921061094
2014-09-17,369576.7501091738
2014-09-18,347544.5071268691
2014-09-19,322642.21059374616
2014-09-20,334837.091273807
2014-09-21,324674.55923211854
2014-09-22,323677.97074452444
2014-09-23,355776.406499324
2014-09-24,342707.4322023783
2014-09-25,331163.898419476
2014-09-26,326670.9138638087
2014-09-27,323321.2839819886
2014-09-28,302325.63946013775
2014-09-29,300066.59034183493
2014-09-30,314533.1663673089
2014-10-01,308062.50040398195
2014-10-02,301214.01097055594
2014-10-03,286273.87273379584
2014-10-04,262858.0717415442
2014-10-05,257337.49288467437
2014-10-06,261045.17826188143
2014-10-07,266056.86844759615
2014-10-08,284332.37392612256
2014-10-09,289761.39370943105
2014-10-10,285841.09248348686
2014-10-11,286931.54576176684
2014-10-12,300336.9345075401
2014-10-13,308970.28939498635
2014-10-14,318918.4068548028
2014-10-15,311708.7663225807
2014-10-16,302725.1544660584
2014-10-17,302051.18368499377
2014-10-18,308821.32033200277
2014-10-19,305925.50078077306
2014-10-20,300302.8437366035
2014-10-21,304410.8963991671
2014-10-22,302202.66621402215
2014-10-23,281834.72613085737
2014-10-24,283102.93991254724
2014-10-25,274290.3864360013
2014-10-26,280304.966650314
2014-10-27,277563.1981005274
2014-10-28,281665.93724074203
2014-10-29,265259.9233824173
2014-10-30,273576.56086453004
2014-10-31,267454.2479495894
2014-11-01,256202.4814042163
2014-11-02,256558.6274891655
2014-11-03,257881.4202540383
2014-11-04,259765.71721534745
2014-11-05,268104.2111823556
2014-11-06,276334.88563878654
2014-11-07,270610.27419550536
2014-11-08,273660.5279783704
2014-11-09,288690.2348338066
2014-11-10,289501.5923898122
2014-11-11,292602.3401788952
2014-11-12,336632.3360611003
2014-11-13,331829.078147224
2014-11-14,317021.5154603959
2014-11-15,300990.95825525833
2014-11-16,312034.63916261785
2014-11-17,311465.0926510604
2014-11-18,302423.96169119875
2014-11-19,305814.78367556154
2014-11-20,288721.9164984613
2014-11-21,285123.722875791
2014-11-22,287334.083450647
2014-11-23,300851.1892211992
2014-11-24,309373.4341749939
2014-11-25,310410.7865958687
2014-11-26,305616.69751026755
2014-11-27,309953.408041938
2014-11-28,315947.9022278798
2014-11-29,316637.1922511048
2014-11-30,318550.48603274184
2014-12-01,319819.5565530638
2014-12-02,323009.7132971462
2014-12-03,321389.8417940764
2014-12-04,313964.93599260796
2014-12-05,322652.48509266815
2014-12-06,321394.06416931294
2014-12-07,323753.8938662435
2014-12-08,310884.8950905045
2014-12-09,301636.01648436073
2014-12-10,297922.1936885859
2014-12-11,300422.2094987747
2014-12-12,304699.6669420537
2014-12-13,304698.80023833574
2014-12-14,311155.4322967642
2014-12-15,302977.49740076176
2014-12-16,288747.41367369023
2014-12-17,282421.0202733303
2014-12-18,275282.69350637007
2014-12-19,281050.64806415496
2014-12-20,293534.31803576625
2014-12-21,295328.60503292107
2014-12-22,305237.8343407368
2014-12-23,309639.9932547249
2014-12-24,296773.9748690835
2014-12-25,296325.32916080946
2014-12-26,305618.34941679076
2014-12-27,294932.4340371641
2014-12-28,296632.1382393327
2014-12-29,292497.2019043029
2014-12-30,290146.60859754536
2014-12-31,298987.4855216263
2015-01-01,292958.7163998636
2015-01-02,295203.0207940748
2015-01-03,270291.63023740123
2015-01-04,248099.90378501304
2015-01-05,261443.0217626299
2015-01-06,261197.2126009098
2015-01-07,261903.75273509152
2015-01-08,269308.5041569248
2015-01-09,279073.52523681405
2015-01-10,262259.49473009375
2015-01-11,260175.09374705725
2015-01-12,259223.79934338303
2015-01-13,220016.13403377632
2015-01-14,162997.6911522221
2015-01-15,209205.46832320272
2015-01-16,205657.76319749295
2015-01-17,197032.12924652305
2015-01-18,208054.61784141528
2015-01-19,216014.8513817962
2015-01-20,210941.84780659043
2015-01-21,227561.8102987529
2015-01-22,233416.3191886352
2015-01-23,234708.3921457149
2015-01-24,251504.90747430504
2015-01-25,257319.0100116532
2015-01-26,277414.86934066884
2015-01-27,267491.72083274816
2015-01-28,240989.091887243
2015-01-29,239630.5159202155
2015-01-30,233227.36547218496
2015-01-31,224399.4867828816
2015-02-01,234226.9284638063
2015-02-02,245044.52133723532
2015-02-03,234954.4892402633
2015-02-04,234394.69013200176
2015-02-05,234805.85454876628
2015-02-06,252474.76596757697
2015-02-07,260974.8053200284
2015-02-08,256153.3987314526
2015-02-09,253243.1979906255
2015-02-10,254038.6529348432
2015-02-11,253274.1599654693
2015-02-12,257488.6860315285
2015-02-13,274394.54128932755
2015-02-14,299993.3190766941
2015-02-15,273493.5341265727
2015-02-16,276038.52454130317
2015-02-17,283992.5701327618
2015-02-18,278002.1470463915
2015-02-19,283802.87466820265
2015-02-20,286088.73423273244
2015-02-21,286934.3000096159
2015-02-22,277202.03871176415
2015-02-23,279891.3399036531
2015-02-24,282303.4854331225
2015-02-25,281262.3008294737
2015-02-26,280513.2776997026
2015-02-27,301386.9856971813
2015-02-28,304061.67441820406
2015-03-01,309096.6735062518
2015-03-02,330769.8896045218
2015-03-03,339131.84829781076
2015-03-04,328216.1265179034
2015-03-05,331997.75169145333
2015-03-06,329246.5878930111
2015-03-07,333103.39377203246
2015-03-08,330451.7928633836
2015-03-09,358215.4170961997
2015-03-10,363138.75278865907
2015-03-11,368465.6084354971
2015-03-12,367941.78800707054
2015-03-13,356067.22350148536
2015-03-14,353028.92746176675
2015-03-15,357927.8960436673
2015-03-16,363309.23036884586
2015-03-17,357707.3686610079
2015-03-18,324862.7375517425
2015-03-19,330422.0750131327
2015-03-20,332759.1896229165
2015-03-21,333200.8821994118
2015-03-22,343742.0598892329
2015-03-23,341936.9238702021
2015-03-24,316613.09911537357
2015-03-25,319043.62248587725
2015-03-26,323482.95436787093
2015-03-27,322221.4831609418
2015-03-28,330066.63573895406
2015-03-29,317204.21381229494
2015-03-30,325253.69410512276
2015-03-31,320560.7342898723
2015-04-01,324203.62486351316
2015-04-02,332466.1769190417
2015-04-03,335541.9009460393
2015-04-04,334686.21022493823
2015-04-05,344678.35443493066
2015-04-06,340360.09639006195
2015-04-07,337589.95027135883
2015-04-08,327360.28888504085
