timestamp,dogecoin_open,dogecoin_close,dogecoin_high,dogecoin_low,dogecoin_total_volume,dogecoin_market_cap,dogecoin_open_btc,dogecoin_high_btc,dogecoin_low_btc,dogecoin_close_btc,dogecoin_volume_btc,dogecoin_log_return_1,sma_fast,sma_slow,signal,strategy_returns,position_change,transaction_cost,strategy_returns_gross,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-07-21,0.070077,0.069974,0.070567,0.067463,426258005.41786015,9291828383.595125,3.018348623853211e-06,3.020071899340923e-06,3.003026930781215e-06,3.0219822932412003e-06,0.006742001849349268,-0.006211554049788715,0.06679714285714286,0.06629152941176471,1,0.001211554049788715,1,0.005,0.006211554049788715,0.0,lower,4.0,-0.1184,0.0387
2022-07-22,0.069947,0.067691,0.071294,0.067208,370742500.2860777,8951022775.874964,3.0225131795004753e-06,3.012252830826432e-06,2.9711759504862954e-06,2.9823765255320086e-06,0.009198567547831386,-0.03317051283895429,0.06746228571428571,0.06632294117647058,1,-0.03317051283895429,0,0.0,-0.03317051283895429,0.0,lower,3.0,-0.0853,0.0386
2022-07-23,0.06758,0.068326,0.06938,0.066355,301861410.2823096,9056463843.659754,2.9770925110132157e-06,3.0196727019498607e-06,3.009570029027576e-06,3.035901537367813e-06,0.007099403782666516,0.009337135995939917,0.0680402857142857,0.0663015294117647,1,0.009337135995939917,0,0.0,0.009337135995939917,0.0,lower,2.0,-0.0946,0.0368
2022-07-24,0.068238,0.067963,0.068906,0.067528,247480060.71446308,9025129232.890585,3.034958192492439e-06,3.0002177036617754e-06,3.023551535775052e-06,3.005350667727956e-06,0.007474725411977167,-0.005326928194917474,0.06870414285714285,0.06613829411764706,1,-0.005326928194917474,0,0.0,-0.005326928194917474,0.0,lower,1.0,-0.0893,0.035
2022-07-25,0.067728,0.062159,0.06788,0.062159,333100791.3714314,8246745601.548291,2.9960187560824557e-06,2.9998232278592892e-06,2.914158462259728e-06,2.914158462259728e-06,0.007806888513135834,-0.0892678210294221,0.06793057142857142,0.06570717647058823,1,-0.0892678210294221,0,0.0,-0.0892678210294221,1.0,upper,3.0,0.1065,0.0431
2022-07-26,0.062206,0.062624,0.062624,0.060342,307682587.8048506,8308332157.750912,2.9178666916834747e-06,2.9371980676328504e-06,2.9049682264586945e-06,2.9489546053870784e-06,0.005698287890839601,0.0074529727997668235,0.067021,0.06530164705882353,1,0.0074529727997668235,0,0.0,0.0074529727997668235,1.0,upper,2.0,0.0991,0.0412
2022-07-27,0.062557,0.066958,0.066958,0.061901,388423346.79172903,8872417372.418211,2.9476040145125573e-06,2.911090822138168e-06,2.937734326799867e-06,2.9227814396088874e-06,0.007127258565465184,0.06691696594322359,0.06652785714285715,0.0652784705882353,1,0.06691696594322359,0,0.0,0.06691696594322359,1.0,time,5.0,0.0258,0.0449
2022-07-28,0.067108,0.069145,0.070809,0.065579,547333749.1275033,9173564261.53992,2.9246055957465354e-06,2.9307147882951863e-06,2.882720119565695e-06,2.9025690538158005e-06,0.009842427813361464,0.03214019175973228,0.06640942857142858,0.06570888235294117,1,0.03214019175973228,0,0.0,0.03214019175973228,0.0,time,5.0,-0.0331,0.0437
2022-07-29,0.069215,0.069284,0.071821,0.067485,629340743.8681077,9277500870.078665,2.9022181223531384e-06,2.972354426188801e-06,2.8758629506520073e-06,2.9052331432405233e-06,0.015316401223617049,0.002008250391411912,0.066637,0.06624911764705882,1,0.002008250391411912,0,0.0,0.002008250391411912,0.0,time,5.0,-0.0433,0.0416
2022-07-30,0.069151,0.069672,0.073649,0.068301,679109266.5730131,9225640212.819563,2.898440774582949e-06,2.99325340377972e-06,2.891782039883145e-06,2.9455882974675516e-06,0.010935372056193889,0.0055845160824048645,0.06682928571428572,0.06669970588235294,1,0.0055845160824048645,0,0.0,0.0055845160824048645,0.0,time,5.0,-0.0304,0.0396
2022-07-31,0.069755,0.068337,0.071834,0.068123,443178697.931631,9078991629.40885,2.950219928946033e-06,2.9828917863964787e-06,2.92511486109322e-06,2.9228828058169372e-06,0.013942255378975185,-0.019347167823122395,0.06688271428571428,0.0670434705882353,-1,-0.024347167823122396,1,0.005,-0.019347167823122395,1.0,time,5.0,0.0196,0.0383
2022-08-01,0.068281,0.068706,0.070384,0.067217,432136214.4067208,9109746681.357946,2.9248661383593913e-06,2.999275578471897e-06,2.9354965499170235e-06,2.944458729750579e-06,0.00971315885136021,0.005385184091941438,0.067818,0.0673770588235294,1,-0.01038518409194144,1,0.005,-0.005385184091941438,1.0,time,5.0,0.0017,0.0364
2022-08-02,0.068765,0.066897,0.068873,0.065914,368445590.8675518,8926613927.97997,2.9507809818056987e-06,2.9405260011954573e-06,2.8999956003343746e-06,2.901752407391342e-06,0.010481766641103648,-0.02668240857988166,0.06842842857142857,0.067531,1,-0.02668240857988166,0,0.0,-0.02668240857988166,1.0,time,5.0,0.0307,0.0357
2022-08-03,0.066775,0.06635,0.068361,0.065424,326157554.9490543,8791246771.239983,2.896586127618965e-06,2.892852608861242e-06,2.872749626767366e-06,2.902449693788277e-06,0.007890668068318602,-0.008210362301159166,0.06834157142857143,0.0677094705882353,1,-0.008210362301159166,0,0.0,-0.008210362301159166,1.0,time,5.0,0.0566,0.0341
2022-08-04,0.06643,0.067583,0.067696,0.066312,300218274.87645394,8966335320.159119,2.90683936463484e-06,2.9164225400654834e-06,2.945236508994004e-06,2.9801128847341038e-06,0.01270771950255881,0.01841271135454214,0.06811842857142857,0.06771,1,0.01841271135454214,0,0.0,0.01841271135454214,1.0,time,5.0,0.0271,0.0329
2022-08-05,0.067541,0.069692,0.070254,0.067447,379389902.41666174,9250357294.847927,2.9791804507961714e-06,2.9980796312892076e-06,2.976741106893812e-06,3.0007319698600647e-06,0.014030592597582882,0.030729061427900238,0.06817671428571428,0.06775123529411765,1,0.030729061427900238,0,0.0,0.030729061427900238,1.0,time,5.0,0.0235,0.0326
2022-08-06,0.069735,0.06882,0.07105,0.068734,312552830.94792706,9128364802.150677,2.9966481887327577e-06,3.0464797187205217e-06,2.990385033717642e-06,2.9941266043071572e-06,0.021645391175116293,-0.012591133191324485,0.068055,0.06765770588235294,1,-0.012591133191324485,0,0.0,-0.012591133191324485,1.0,time,5.0,0.031,0.0314
2022-08-07,0.068799,0.06898,0.07004,0.068146,195760925.52273992,9150526245.122278,2.9937339541360254e-06,3.0007283321194467e-06,2.972303397740655e-06,2.973532201051815e-06,0.013666597676089095,0.0023222071393604873,0.06814685714285715,0.06759923529411764,1,0.0023222071393604873,0,0.0,0.0023222071393604873,1.0,time,5.0,0.0502,0.0299
2022-08-08,0.069063,0.070212,0.071872,0.069024,390176293.3336786,9319536767.637264,2.976212023270847e-06,2.9682002147517967e-06,2.9749159555210757e-06,2.947112155809268e-06,0.014056994391214502,0.017702629085404487,0.068362,0.0677475294117647,1,0.017702629085404487,0,0.0,0.017702629085404487,1.0,time,5.0,0.0411,0.0288
2022-08-09,0.070194,0.069443,0.073929,0.068696,620538140.8961928,9205241437.020826,2.943268061553944e-06,3.0887403384165447e-06,2.9918557554113495e-06,2.9927167729701776e-06,0.020866793127956054,-0.011012964410240144,0.06872571428571429,0.06781323529411765,1,-0.011012964410240144,0,0.0,-0.011012964410240144,1.0,upper,5.0,0.1651,0.0277
2022-08-10,0.069257,0.071351,0.071537,0.067438,473787491.0608855,9459742166.032936,2.9956745533976382e-06,2.9553416508303727e-06,2.9601439733122638e-06,2.979289323145016e-06,0.014706600331784414,0.027105087057729772,0.06944014285714287,0.06801252941176471,1,0.027105087057729772,0,0.0,0.027105087057729772,1.0,upper,4.0,0.138,0.0274
2022-08-11,0.071361,0.070984,0.074665,0.07086,601345664.785982,9422635855.057259,2.9788361996994488e-06,2.994865829689944e-06,2.9653498493471714e-06,2.9639650924882043e-06,0.017742541210564025,-0.005156859708552339,0.069926,0.06853164705882353,1,-0.005156859708552339,0,0.0,-0.005156859708552339,1.0,upper,3.0,0.1431,0.0263
2022-08-12,0.071009,0.072534,0.072687,0.070178,350055859.5762697,9621615883.650183,2.9647613878334933e-06,2.9748301547024637e-06,2.9643490749345277e-06,2.971365368071771e-06,0.013893755630876256,0.021600917914873122,0.07033199999999999,0.06911458823529412,1,0.021600917914873122,0,0.0,0.021600917914873122,1.0,upper,2.0,0.1215,0.0256
2022-08-13,0.072476,0.073158,0.074827,0.072178,429531374.80676556,9701462883.272358,2.9700844193098926e-06,3.007153478278343e-06,2.9601771726202685e-06,2.994106572808382e-06,0.019312974834649593,0.0085660683582728,0.0709517142857143,0.06947929411764707,1,0.0085660683582728,0,0.0,0.0085660683582728,1.0,upper,1.0,0.113,0.0243
2022-08-14,0.073175,0.081908,0.084346,0.073119,1472169164.8825502,10874183943.611986,2.994189614959696e-06,3.375460220906035e-06,3.0165848426090187e-06,3.3688972977419486e-06,0.06915612841312715,0.11297518038013106,0.07279857142857142,0.07023005882352941,1,0.11297518038013106,0,0.0,0.11297518038013106,0.0,lower,4.0,-0.0867,0.0398
2022-08-15,0.081908,0.076939,0.081908,0.075354,881087003.278233,10220518297.147802,3.3615693999835833e-06,3.2641772605906027e-06,3.1597618248909764e-06,3.182058811365234e-06,0.026376049950059058,-0.06258376608725735,0.07375957142857144,0.07068035294117647,1,-0.06258376608725735,0,0.0,-0.06258376608725735,1.0,upper,1.0,0.1251,0.0446
2022-08-16,0.076807,0.087191,0.088786,0.076669,1907992736.9825044,11613818652.24844,3.180940942599188e-06,3.6629398902594993e-06,3.231706288990052e-06,3.646175720319492e-06,0.07640742458728547,0.12508821448008067,0.076295,0.07171088235294118,1,0.12508821448008067,0,0.0,0.12508821448008067,0.0,lower,2.0,-0.1492,0.0551
2022-08-17,0.087203,0.080599,0.088325,0.080213,987896632.125515,10701430241.546501,3.648966440706335e-06,3.6141004132738656e-06,3.4460196760750957e-06,3.4504473650413117e-06,0.03341168054920925,-0.07861487209141199,0.07761614285714287,0.07243217647058824,1,-0.07861487209141199,0,0.0,-0.07861487209141199,0.0,lower,2.0,-0.1668,0.0602
2022-08-18,0.080523,0.075108,0.082103,0.075108,599180369.9097159,9988654623.39928,3.445128994994224e-06,3.4802678987749566e-06,3.246649952450938e-06,3.23072952512044e-06,0.02962103017565069,-0.07055916475716036,0.07820528571428571,0.07280876470588235,1,-0.07055916475716036,0,0.0,-0.07055916475716036,0.0,time,5.0,-0.0857,0.0622
2022-08-19,0.075098,0.068219,0.075463,0.067802,1015524096.1820706,9037215457.753119,3.2305773036221283e-06,3.246278929708337e-06,3.2402389486260456e-06,3.2568986918743435e-06,0.028897394317645972,-0.09620395930543141,0.07758885714285714,0.07288652941176471,1,-0.09620395930543141,0,0.0,-0.09620395930543141,0.0,time,5.0,-0.003,0.0662
2022-08-20,0.068057,0.069657,0.071016,0.068057,597591677.6288222,9234800247.43884,3.26428126049211e-06,3.325653273391402e-06,3.26428126049211e-06,3.289586776859504e-06,0.025098686665911207,0.020860079263205076,0.07708871428571427,0.07308105882352942,1,0.020860079263205076,0,0.0,0.020860079263205076,0.0,time,5.0,-0.0059,0.0635
2022-08-21,0.069622,0.069615,0.070525,0.067867,481542620.7442357,9255550221.843853,3.2907312000756254e-06,3.2552504038772214e-06,3.2123349268708286e-06,3.2205310880829013e-06,0.023517144199694362,-0.00060313632708958,0.07533257142857143,0.07320058823529411,1,-0.00060313632708958,0,0.0,-0.00060313632708958,0.0,time,5.0,-0.0894,0.0604
2022-08-22,0.069468,0.068487,0.069468,0.065627,583158079.7801675,9072607016.382734,3.2241715399610137e-06,3.2231243910360507e-06,3.13090978483851e-06,3.202122685618104e-06,0.02020860967894069,-0.01633611512566376,0.07412514285714286,0.07312970588235293,1,-0.01633611512566376,0,0.0,-0.01633611512566376,0.0,time,5.0,-0.0712,0.0576
2022-08-23,0.068494,0.06894,0.069293,0.067205,361487550.9958859,9142297929.126097,3.2000560642870492e-06,3.205338144139143e-06,3.20711047482701e-06,3.1972915313978295e-06,0.012324376680250855,0.006592614853134359,0.07151785714285715,0.07313676470588236,-1,0.0015926148531343592,1,0.005,0.006592614853134359,0.0,time,5.0,-0.1016,0.0549
2022-08-24,0.068944,0.068012,0.069492,0.067259,399669534.34822786,9008780615.771118,3.1988122303159656e-06,3.1877064220183486e-06,3.1709490358776105e-06,3.1788735685907924e-06,0.014881998231916875,-0.013552400893479906,0.06971971428571429,0.07307982352941177,-1,0.013552400893479906,0,0.0,0.013552400893479906,0.0,time,5.0,-0.06,0.0523
2022-08-25,0.067979,0.06925,0.071081,0.067979,481036165.02384806,9196942478.260157,3.1776281961389236e-06,3.2653895626607866e-06,3.1803040935672514e-06,3.2033490609677123e-06,0.017970590495592777,0.018038984872208477,0.06888285714285715,0.07302323529411765,-1,-0.018038984872208477,0,0.0,-0.018038984872208477,0.0,lower,3.0,-0.1061,0.0502
2022-08-26,0.069216,0.063659,0.06946,0.063331,566061466.2603946,8396098648.882668,3.204592805222464e-06,3.183755786771783e-06,3.1282291923931834e-06,3.1403976123526218e-06,0.016214542115007263,-0.08418243178802702,0.06823142857142858,0.072683,-1,0.08418243178802702,0,0.0,0.08418243178802702,0.0,time,5.0,-0.0375,0.0537
2022-08-27,0.063683,0.063781,0.064206,0.062682,335854088.033515,8455433465.678763,3.1422016085261757e-06,3.154465952638302e-06,3.1526692217159067e-06,3.1779272546088694e-06,0.01372894067373253,0.0019146270757838093,0.067392,0.07223770588235294,-1,-0.0019146270757838093,0,0.0,-0.0019146270757838093,0.0,time,5.0,-0.0199,0.0512
2022-08-28,0.063677,0.062281,0.064454,0.062264,243808042.60731366,8270352628.344216,3.1752767527675277e-06,3.198709677419355e-06,3.1671604969670764e-06,3.1680252298536313e-06,0.012324850031204109,-0.02379893699936498,0.06634428571428572,0.07172576470588235,-1,0.02379893699936498,0,0.0,0.02379893699936498,0.0,time,5.0,-0.0109,0.0489
2022-08-29,0.062118,0.064049,0.064066,0.061195,304864566.27590084,8499738683.531084,3.160825667626343e-06,3.1428010792249203e-06,3.1194404938498163e-06,3.153724949529765e-06,0.010620121867326523,0.027992012062524187,0.06571028571428571,0.07122664705882353,-1,-0.027992012062524187,0,0.0,-0.027992012062524187,0.0,time,5.0,-0.0208,0.048
2022-08-30,0.064088,0.061662,0.064587,0.060553,296887635.37576485,8196486024.813015,3.1536266115539814e-06,3.146594562993277e-06,3.0908706686567045e-06,3.113401176954712e-06,0.009795364308859007,-0.037980557547373034,0.06467057142857142,0.07055041176470589,-1,0.037980557547373034,0,0.0,0.037980557547373034,1.0,time,5.0,0.0256,0.0466
2022-08-31,0.061662,0.061314,0.06344,0.060976,273656559.9443712,8122483672.247006,3.1125242479782627e-06,3.1058454910408303e-06,3.077896898328347e-06,3.06202556931682e-06,0.009834638934269425,-0.005659656012864039,0.06371371428571429,0.069339,-1,0.005659656012864039,0,0.0,0.005659656012864039,1.0,time,5.0,0.0247,0.0443
2022-09-01,0.061325,0.062525,0.062555,0.060349,303108118.8687515,8272635722.907684,3.0630338144947805e-06,3.0986229443233604e-06,3.076707384220079e-06,3.102361814031954e-06,0.011832424828129757,0.01955827490555571,0.062753,0.06849111764705881,-1,-0.01955827490555571,0,0.0,-0.01955827490555571,0.0,time,5.0,-0.0564,0.043
2022-09-02,0.062464,0.061604,0.06286,0.060931,248591513.72638798,8167547569.171126,3.10133558413187e-06,3.077149011161151e-06,3.081808976500138e-06,3.089243761110651e-06,0.010324407219083826,-0.014839673267463669,0.06245942857142857,0.06698599999999999,-1,0.014839673267463669,0,0.0,0.014839673267463669,0.0,time,5.0,-0.0069,0.041
2022-09-03,0.06173,0.06273,0.063412,0.061407,276225702.3087001,8322534579.089231,3.0921540035955746e-06,3.1645872841600958e-06,3.1213576663039055e-06,3.1658537964002224e-06,0.013778112114701348,0.018112998612432627,0.06230928571428572,0.06593488235294119,-1,-0.018112998612432627,0,0.0,-0.018112998612432627,0.0,time,5.0,-0.0273,0.0398
2022-09-04,0.062768,0.063261,0.063604,0.062124,233090074.4711702,8391551745.900223,3.1658574819408735e-06,3.176864292492882e-06,3.1616522182559914e-06,3.1662146315242085e-06,0.01082251002041084,0.008429223421335853,0.06244928571428571,0.065238,-1,-0.008429223421335853,0,0.0,-0.008429223421335853,1.0,time,5.0,0.0108,0.038
2022-09-05,0.063309,0.062845,0.063612,0.061249,219972072.26630643,8330078667.170321,3.1667293586608997e-06,3.1818854817346212e-06,3.1158684486842425e-06,3.176279065771139e-06,0.009351376561018462,-0.00659764815318692,0.062277285714285716,0.06492188235294118,-1,0.00659764815318692,0,0.0,0.00659764815318692,1.0,time,5.0,0.031,0.0362
2022-09-06,0.062715,0.059094,0.064468,0.058732,438778365.8032458,7855465844.087158,3.1714959306341777e-06,3.2091194185872863e-06,3.1205153749086805e-06,3.1333810546408973e-06,0.010985852672093979,-0.06154198096118046,0.061910428571428575,0.0643005294117647,-1,0.06154198096118046,0,0.0,0.06154198096118046,1.0,upper,3.0,0.079,0.0385
2022-09-07,0.05906,0.061178,0.061552,0.057993,321663514.29008484,8145998397.561613,3.1338730500183332e-06,3.1599109401238154e-06,3.1105232585269464e-06,3.1730290970782594e-06,0.010540156448050486,0.03465825135108713,0.061890999999999995,0.06380423529411765,-1,-0.03465825135108713,0,0.0,-0.03465825135108713,1.0,time,5.0,0.0414,0.039
2022-09-08,0.061267,0.06104,0.061294,0.059801,268852122.4392712,8092761865.44217,3.1652243275958356e-06,3.161704248033929e-06,3.13775840818616e-06,3.1589657388843636e-06,0.009290965564107443,-0.0022582607905059712,0.06167885714285714,0.06336617647058825,-1,0.0022582607905059712,0,0.0,0.0022582607905059712,0.0,time,5.0,-0.0227,0.0371
2022-09-09,0.061015,0.06395,0.064333,0.061015,474643807.7284111,8484992702.152766,3.1588833141689756e-06,2.9830752109802466e-06,3.1589062102806955e-06,2.993913857677903e-06,0.011171491232524425,0.04657214104865027,0.062014,0.06307264705882354,-1,-0.04657214104865027,0,0.0,-0.04657214104865027,0.0,time,5.0,-0.043,0.0386
2022-09-10,0.06392,0.064826,0.065192,0.063443,418794908.73447907,8611009374.531961,2.9906891872923783e-06,2.9969199650622903e-06,2.9951373807950145e-06,2.986409913852674e-06,0.011652175327385762,0.01360522942821421,0.062313428571428575,0.06288523529411766,-1,-0.01360522942821421,0,0.0,-0.01360522942821421,0.0,lower,3.0,-0.0829,0.0369
2022-09-11,0.064819,0.063583,0.065192,0.063179,332675348.5558981,8445645424.148493,2.984987335942897e-06,2.9925177874684414e-06,2.950359577846269e-06,2.9247010119595216e-06,0.010640077582989382,-0.019360618434309043,0.06235942857142857,0.06255188235294117,-1,0.019360618434309043,0,0.0,0.019360618434309043,0.0,lower,4.0,-0.0791,0.0357
2022-09-12,0.063794,0.063765,0.065086,0.06275,387766691.0881112,8455107513.715111,2.934136693956398e-06,2.899411974340699e-06,2.9080544999536566e-06,2.854297224709042e-06,0.00881158029779998,0.0028583114601063893,0.06249085714285714,0.06255811764705882,-1,-0.0028583114601063893,0,0.0,-0.0028583114601063893,0.0,lower,3.0,-0.0819,0.0339
2022-09-13,0.063844,0.059671,0.064003,0.059625,449998706.97261924,7920691088.683858,2.857961412775863e-06,2.8252405756157853e-06,2.97070400079717e-06,2.9562051027991085e-06,0.009679495867113854,-0.06635831024501211,0.0625732857142857,0.06231635294117647,1,0.061358310245012114,1,0.005,0.06635831024501211,0.0,time,5.0,-0.0353,0.0379
2022-09-14,0.059681,0.061258,0.061477,0.059523,357886370.8075104,8109779592.933179,2.9577262364951928e-06,3.010921735723381e-06,3.0060344919012362e-06,3.024190363349131e-06,0.009999894160364016,0.026248312906846698,0.06258471428571429,0.06225617647058823,1,0.026248312906846698,0,0.0,0.026248312906846698,0.0,time,5.0,-0.0424,0.0374
2022-09-15,0.061157,0.058749,0.061233,0.058749,309004227.844802,7828689974.63596,3.0217402045555612e-06,3.0107680204543223e-06,2.99432266758681e-06,2.981854283056131e-06,0.009164925259293848,-0.0418203215378887,0.062257428571428575,0.06194441176470589,1,-0.0418203215378887,0,0.0,-0.0418203215378887,0.0,time,5.0,-0.004,0.0374
2022-09-16,0.058693,0.060417,0.0605,0.058289,238620016.70636025,8025509527.525802,2.978414827474917e-06,3.043369779992032e-06,3.002304948557154e-06,3.0568582618960037e-06,0.007904534582948701,0.027996390690024842,0.061752714285714286,0.06187117647058823,-1,0.02299639069002484,1,0.005,0.027996390690024842,0.0,time,5.0,-0.0496,0.0371
2022-09-17,0.060451,0.062296,0.062515,0.060391,205863083.86205634,8261083771.3291,3.0586435228918854e-06,3.096488186636287e-06,3.0556076986478944e-06,3.094377111066958e-06,0.008799638206014499,0.030626695981851134,0.06139128571428571,0.06192894117647058,-1,-0.030626695981851134,0,0.0,-0.030626695981851134,0.0,lower,1.0,-0.0784,0.0368
2022-09-18,0.062279,0.057601,0.062279,0.057179,250542351.11601794,7648384735.803882,3.093840039741679e-06,3.093840039741679e-06,2.9532914176924772e-06,2.9634473348987196e-06,0.008732813121197548,-0.07835728961243062,0.060536714285714284,0.06163929411764706,-1,0.07835728961243062,0,0.0,0.07835728961243062,1.0,upper,5.0,0.0956,0.0421
2022-09-19,0.057538,0.058717,0.058908,0.0562,288866040.5013149,7795630785.491638,2.9596320752145085e-06,3.003631401990388e-06,3.050832736195253e-06,3.000297899019897e-06,0.007311594803496792,0.019189364420615408,0.059815571428571426,0.06146947058823529,-1,-0.019189364420615408,0,0.0,-0.019189364420615408,1.0,time,5.0,0.0764,0.0409
2022-09-20,0.058634,0.058515,0.060293,0.057757,278563168.36965275,7767664167.330369,2.999732431684386e-06,3.075953758405012e-06,3.067136390574651e-06,3.1009653983878052e-06,0.008219483731804809,-0.00344616145614021,0.05965042857142857,0.06122152941176471,-1,0.00344616145614021,0,0.0,0.00344616145614021,1.0,upper,3.0,0.0798,0.0389
2022-09-21,0.058567,0.057494,0.060854,0.056385,379475189.299615,7619289351.188289,3.1029120761224595e-06,3.0856006486180613e-06,3.087543649166114e-06,3.101138964942146e-06,0.009241968206933496,-0.01760253709412484,0.05911271428571428,0.06088229411764706,-1,0.01760253709412484,0,0.0,0.01760253709412484,1.0,upper,2.0,0.0974,0.0372
2022-09-22,0.057439,0.059797,0.059814,0.057036,235736292.50008538,7928083166.0103245,3.1001522037154975e-06,3.073007431032782e-06,3.0960118681540583e-06,3.0721340380758232e-06,0.006259441554168794,0.039274897941483915,0.05926242857142857,0.06070300000000001,-1,-0.039274897941483915,0,0.0,-0.039274897941483915,1.0,time,5.0,0.0143,0.0379
2022-09-23,0.059725,0.063377,0.064155,0.059716,650660228.5576719,8434340930.799788,3.0710351380924567e-06,3.2942182887523156e-06,3.2034401200351264e-06,3.28516112980059e-06,0.01832528793934924,0.058145527124714,0.05968528571428571,0.060954941176470594,-1,-0.058145527124714,0,0.0,-0.058145527124714,0.0,time,5.0,-0.0411,0.0404
2022-09-24,0.063435,0.063376,0.067957,0.06312,895820729.0909966,8417974024.669008,3.285218149671504e-06,3.518074933748453e-06,3.3441537971669e-06,3.34615102347047e-06,0.036349936937491285,-1.5778719241655722e-05,0.059839571428571436,0.06108423529411765,-1,1.5778719241655722e-05,0,0.0,1.5778719241655722e-05,0.0,time,5.0,-0.0423,0.0384
2022-09-25,0.063387,0.061358,0.063758,0.060759,348169164.419361,8117055565.980322,3.3473097213347624e-06,3.3307161107550083e-06,3.2408516176521577e-06,3.2620906237888376e-06,0.016181590858019113,-0.032359678875893035,0.060376285714285716,0.06110294117647059,-1,0.032359678875893035,0,0.0,0.032359678875893035,1.0,time,5.0,0.0059,0.0381
2022-09-26,0.061301,0.061127,0.061891,0.060201,302358419.17943954,8087678345.765852,3.262893942773074e-06,3.211010126269675e-06,3.2178197976014273e-06,3.1804296938614644e-06,0.007104253791096559,-0.0037718949075130153,0.06072057142857142,0.06093688235294118,-1,0.0037718949075130153,0,0.0,0.0037718949075130153,0.0,time,5.0,-0.0073,0.0363
2022-09-27,0.061073,0.06066,0.062991,0.059986,313033546.81594914,8058530115.922772,3.180751228724205e-06,3.097054919120901e-06,3.1734158049713635e-06,3.1732032246775398e-06,0.005964518801701187,-0.007669164835719775,0.061027000000000005,0.06069182352941176,1,0.0026691648357197745,1,0.005,0.007669164835719775,0.0,time,5.0,-0.0222,0.0346
2022-09-28,0.060772,0.060824,0.061279,0.058599,252503709.0811439,8061788536.371747,3.1792999178651207e-06,3.109965042772867e-06,3.17051950876669e-06,3.1280358389059485e-06,0.005316510220510855,0.0026999456657005676,0.06150271428571429,0.060529529411764704,1,0.0026999456657005676,0,0.0,0.0026999456657005676,0.0,time,5.0,-0.0077,0.0329
2022-09-29,0.060793,0.060749,0.061033,0.059456,213911928.02846697,8045086931.134863,3.1266184556532225e-06,3.1098350130950076e-06,3.1353110078124385e-06,3.1051786031015494e-06,0.005698586635240046,-0.0012338267463098092,0.06163871428571428,0.06035211764705883,1,-0.0012338267463098092,0,0.0,-0.0012338267463098092,1.0,upper,5.0,0.0851,0.0313
2022-09-30,0.060701,0.06172,0.061959,0.059909,328232924.7814179,8209024026.137049,3.1027235023088586e-06,3.069708680142687e-06,3.1119408373343553e-06,3.168877230651853e-06,0.008672245460744826,0.015857406315134236,0.061402000000000005,0.060472647058823534,1,0.015857406315134236,0,0.0,0.015857406315134236,1.0,upper,4.0,0.0692,0.0302
2022-10-01,0.061766,0.06068,0.062865,0.060451,324030704.24489325,8057050260.997962,3.1727050590381207e-06,3.2257617600605903e-06,3.1422166061191378e-06,3.1416876267832494e-06,0.020323668420610917,-0.016993873014628604,0.061016857142857144,0.060438647058823534,1,-0.016993873014628604,0,0.0,-0.016993873014628604,1.0,upper,3.0,0.0862,0.0292
2022-10-02,0.060639,0.059331,0.060922,0.05906,190830664.58554542,7896588806.545192,3.1392072956711976e-06,3.1440026711791843e-06,3.1201248049921998e-06,3.112013280776705e-06,0.010684996347446329,-0.022482219472333784,0.06072728571428571,0.06047288235294118,1,-0.022482219472333784,0,0.0,-0.022482219472333784,1.0,upper,2.0,0.1087,0.0285
2022-10-03,0.059337,0.060355,0.06044,0.059155,187651276.87752542,8009759687.677036,3.1103881943949376e-06,3.076310727742938e-06,3.1042699914620113e-06,3.0761083903270905e-06,0.007045493597660524,0.017111859145092657,0.060617,0.06046923529411764,1,0.017111859145092657,0,0.0,0.017111859145092657,1.0,upper,1.0,0.0916,0.0278
2022-10-04,0.060305,0.066145,0.066301,0.059985,692656669.2895935,8772554762.044304,3.073701035746269e-06,3.2527596526517196e-06,3.072833610042892e-06,3.251167362988449e-06,0.022362143744752084,0.09160550776125294,0.06140057142857142,0.06069564705882352,1,0.09160550776125294,0,0.0,0.09160550776125294,0.0,time,5.0,-0.0625,0.0384
2022-10-05,0.065996,0.064638,0.066331,0.063048,550523065.7098868,8557148774.836487,3.24400314589068e-06,3.260149415118451e-06,3.1866227348610405e-06,3.205931951195318e-06,0.018746736115516194,-0.023046828774232808,0.06194542857142856,0.06110958823529411,1,-0.023046828774232808,0,0.0,-0.023046828774232808,0.0,lower,5.0,-0.0822,0.0377
2022-10-06,0.064749,0.0635,0.066635,0.063281,369415330.26572776,8662110963.151628,3.2122339633874087e-06,3.263062533666324e-06,3.1821756726313077e-06,3.1831089701013333e-06,0.011781794851927756,-0.017762567241464532,0.06233842857142857,0.06139094117647059,1,-0.017762567241464532,0,0.0,-0.017762567241464532,0.0,time,5.0,-0.052,0.0365
2022-10-07,0.063485,0.06187,0.063743,0.061522,317450232.01979256,8440488408.511923,3.1818179540035976e-06,3.1801536619437234e-06,3.175525709979457e-06,3.179781788952327e-06,0.012475916803366295,-0.026004496355748502,0.06235985714285714,0.06158829411764705,1,-0.026004496355748502,0,0.0,-0.026004496355748502,0.0,time,5.0,-0.0317,0.0358
