timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,signal,label,barrier_touched,return_at_barrier,bitcoin_log_return_1,bitcoin_close_topo_num_holes_0_x,bitcoin_close_topo_betti_0_x,bitcoin_close_topo_max_hole_lifetime_0_x,bitcoin_close_topo_avg_hole_lifetime_0_x,bitcoin_close_topo_l1_norm_0_x,bitcoin_close_topo_l2_norm_0_x,bitcoin_close_topo_sum_hole_lifetimes_0_x,bitcoin_close_topo_persistence_entropy_0_x,bitcoin_close_topo_std_persistence_0_x,bitcoin_close_topo_wasserstein_0_x,bitcoin_close_topo_num_holes_1_x,bitcoin_close_topo_betti_1_x,bitcoin_close_topo_max_hole_lifetime_1_x,bitcoin_close_topo_avg_hole_lifetime_1_x,bitcoin_close_topo_l1_norm_1_x,bitcoin_close_topo_l2_norm_1_x,bitcoin_close_topo_sum_hole_lifetimes_1_x,bitcoin_close_topo_persistence_entropy_1_x,bitcoin_close_topo_std_persistence_1_x,bitcoin_close_topo_wasserstein_1_x,strategy_returns,position_change,transaction_cost,strategy_returns_gross,bitcoin_close_topo_num_holes_0_y,bitcoin_close_topo_betti_0_y,bitcoin_close_topo_max_hole_lifetime_0_y,bitcoin_close_topo_avg_hole_lifetime_0_y,bitcoin_close_topo_l1_norm_0_y,bitcoin_close_topo_l2_norm_0_y,bitcoin_close_topo_sum_hole_lifetimes_0_y,bitcoin_close_topo_persistence_entropy_0_y,bitcoin_close_topo_std_persistence_0_y,bitcoin_close_topo_wasserstein_0_y,bitcoin_close_topo_num_holes_1_y,bitcoin_close_topo_betti_1_y,bitcoin_close_topo_max_hole_lifetime_1_y,bitcoin_close_topo_avg_hole_lifetime_1_y,bitcoin_close_topo_l1_norm_1_y,bitcoin_close_topo_l2_norm_1_y,bitcoin_close_topo_sum_hole_lifetimes_1_y,bitcoin_close_topo_persistence_entropy_1_y,bitcoin_close_topo_std_persistence_1_y,bitcoin_close_topo_wasserstein_1_y
2023-07-11,30405.0,30621.0,30718.0,30372.0,11753418050.421658,594749192359.1351,-1.0,1.0,time,-0.0126,0.007440827578057656,43.0,43.0,0.5051450729370117,0.1871460126929505,8.047278545796871,1.4923876313193762,8.047278545796871,3.5417943828614216,0.12950754213824583,0.14052971825003624,2.0,2.0,0.08975130319595337,0.052395179867744446,0.10479035973548889,0.09100258044127812,0.10479035973548889,0.4112944354161322,0.03735612332820892,0.09677958597811431,-0.001,1,0.001,-0.0,43.0,43.0,0.5051450729370117,0.1871460126929505,8.047278545796871,1.4923876313193762,8.047278545796871,3.5417943828614216,0.12950754213824583,0.14052971825003624,2.0,2.0,0.08975130319595337,0.052395179867744446,0.10479035973548889,0.09100258044127812,0.10479035973548889,0.4112944354161322,0.03735612332820892,0.09677958597811431
2023-07-12,30620.0,30407.0,30904.0,30250.0,13072555444.262321,590629381260.7114,0.0,0.0,upper,0.0336,-0.007013203025892321,43.0,43.0,0.4954456090927124,0.18230948510558107,7.839307859539986,1.4609107896634284,7.839307859539986,3.534272451414725,0.12805160259779652,0.12791245430707932,1.0,1.0,0.0880279541015625,0.0880279541015625,0.0880279541015625,0.0880279541015625,0.0880279541015625,-0.0,0.0,0.4118029164830038,0.006013203025892321,1,0.001,0.007013203025892321,43.0,43.0,0.4954456090927124,0.18230948510558107,7.839307859539986,1.4609107896634284,7.839307859539986,3.534272451414725,0.12805160259779652,0.12791245430707932,1.0,1.0,0.0880279541015625,0.0880279541015625,0.0880279541015625,0.0880279541015625,0.0880279541015625,-0.0,0.0,0.4118029164830038
2023-07-13,30408.0,31446.0,31686.0,30262.0,21254274345.702217,610725509598.8464,-1.0,1.0,lower,-0.0367,0.033598943984505525,43.0,43.0,0.4859079122543335,0.17808255943101506,7.6575500555336475,1.4298762206553448,7.6575500555336475,3.532228141483912,0.12583395237606973,0.1186959259212017,1.0,1.0,0.09395956993103027,0.09395956993103027,0.09395956993103027,0.09395956993103027,0.09395956993103027,-0.0,0.0,0.04436221323691616,-0.001,1,0.001,-0.0,43.0,43.0,0.4859079122543335,0.17808255943101506,7.6575500555336475,1.4298762206553448,7.6575500555336475,3.532228141483912,0.12583395237606973,0.1186959259212017,1.0,1.0,0.09395956993103027,0.09395956993103027,0.09395956993103027,0.09395956993103027,0.09395956993103027,-0.0,0.0,0.04436221323691616
2023-07-14,31460.0,30312.0,31520.0,30024.0,21977151420.853252,588107447250.1327,-1.0,1.0,time,-0.013,-0.03672811533178451,43.0,43.0,0.47855859994888306,0.17389066976516745,7.477298799902201,1.4046181612301332,7.477298799902201,3.5231167060725865,0.12507855043636176,0.09647523239254951,1.0,1.0,0.03440064191818237,0.03440064191818237,0.03440064191818237,0.03440064191818237,0.03440064191818237,-0.0,0.0,0.04894095502588288,0.03672811533178451,0,0.0,0.03672811533178451,43.0,43.0,0.47855859994888306,0.17389066976516745,7.477298799902201,1.4046181612301332,7.477298799902201,3.5231167060725865,0.12507855043636176,0.09647523239254951,1.0,1.0,0.03440064191818237,0.03440064191818237,0.03440064191818237,0.03440064191818237,0.03440064191818237,-0.0,0.0,0.04894095502588288
2023-07-15,30316.0,30298.0,30388.0,30275.0,6233916918.782722,588642134563.5204,-1.0,1.0,time,-0.017,-0.00046196998016784756,43.0,43.0,0.4728543162345886,0.17085653322553912,7.346830928698182,1.386079464266094,7.346830928698182,3.515431269279848,0.12444875835278482,0.08637252822518349,1.0,1.0,0.011708736419677734,0.011708736419677734,0.011708736419677734,0.011708736419677734,0.011708736419677734,-0.0,0.0,0.02808838569853174,0.00046196998016784756,0,0.0,0.00046196998016784756,43.0,43.0,0.4728543162345886,0.17085653322553912,7.346830928698182,1.386079464266094,7.346830928698182,3.515431269279848,0.12444875835278482,0.08637252822518349,1.0,1.0,0.011708736419677734,0.011708736419677734,0.011708736419677734,0.011708736419677734,0.011708736419677734,-0.0,0.0,0.02808838569853174
2023-07-16,30306.0,30237.0,30442.0,30149.0,8356410453.563714,586391434733.7153,-1.0,1.0,time,-0.0107,-0.002015363695281359,43.0,43.0,0.4685112237930298,0.16887118104238844,7.261460784822702,1.3716901514634727,7.261460784822702,3.514123022702003,0.12344685447176898,0.06048129312694073,1.0,1.0,0.011623084545135498,0.011623084545135498,0.011623084545135498,0.011623084545135498,0.011623084545135498,-0.0,0.0,0.11028403140170542,0.002015363695281359,0,0.0,0.002015363695281359,43.0,43.0,0.4685112237930298,0.16887118104238844,7.261460784822702,1.3716901514634727,7.261460784822702,3.514123022702003,0.12344685447176898,0.06048129312694073,1.0,1.0,0.011623084545135498,0.011623084545135498,0.011623084545135498,0.011623084545135498,0.011623084545135498,-0.0,0.0,0.11028403140170542
2023-07-17,30245.0,30148.0,30331.0,29793.0,10974383371.546566,585500720965.1113,-1.0,1.0,time,-0.0146,-0.0029477540596271486,43.0,43.0,0.46440717577934265,0.16646634510090186,7.1580528393387794,1.3574606140484209,7.1580528393387794,3.508209911841941,0.12305457519525648,0.05652010068297386,1.0,1.0,0.009794175624847412,0.009794175624847412,0.009794175624847412,0.009794175624847412,0.009794175624847412,-0.0,0.0,0.01829257498735391,0.0029477540596271486,0,0.0,0.0029477540596271486,43.0,43.0,0.46440717577934265,0.16646634510090186,7.1580528393387794,1.3574606140484209,7.1580528393387794,3.508209911841941,0.12305457519525648,0.05652010068297386,1.0,1.0,0.009794175624847412,0.009794175624847412,0.009794175624847412,0.009794175624847412,0.009794175624847412,-0.0,0.0,0.01829257498735391
2023-07-18,30152.0,29848.0,30236.0,29720.0,13152758553.030825,579708613537.5165,0.0,0.0,time,0.007,-0.010000750062366778,43.0,43.0,0.4611559808254242,0.1632836804573619,7.021198259666562,1.341797722663724,7.021198259666562,3.4981797005829387,0.12332355208833047,0.045483289286494255,1.0,1.0,0.009044036269187927,0.009044036269187927,0.009044036269187927,0.009044036269187927,0.009044036269187927,-0.0,0.0,1.1620266772077177,0.009000750062366777,1,0.001,0.010000750062366778,43.0,43.0,0.4611559808254242,0.1632836804573619,7.021198259666562,1.341797722663724,7.021198259666562,3.4981797005829387,0.12332355208833047,0.045483289286494255,1.0,1.0,0.009044036269187927,0.009044036269187927,0.009044036269187927,0.009044036269187927,0.009044036269187927,-0.0,0.0,1.1620266772077177
2023-07-19,29855.0,29920.0,30176.0,29816.0,8545620844.326587,581327322356.8716,-1.0,1.0,time,-0.0249,0.0024093171874198724,43.0,43.0,0.4585517644882202,0.16477754413215226,7.085434397682548,1.3401991294374542,7.085434397682548,3.5138467177677914,0.12090869391724701,0.04252428933978081,1.0,1.0,0.008992962539196014,0.008992962539196014,0.008992962539196014,0.008992962539196014,0.008992962539196014,-0.0,0.0,0.0009283285391167989,-0.001,1,0.001,-0.0,43.0,43.0,0.4585517644882202,0.16477754413215226,7.085434397682548,1.3401991294374542,7.085434397682548,3.5138467177677914,0.12090869391724701,0.04252428933978081,1.0,1.0,0.008992962539196014,0.008992962539196014,0.008992962539196014,0.008992962539196014,0.008992962539196014,-0.0,0.0,0.0009283285391167989
2023-07-20,29926.0,29787.0,30391.0,29688.0,11117456853.464512,579308712612.258,-1.0,1.0,time,-0.0191,-0.004455096386709704,43.0,43.0,0.45692408084869385,0.16369556548983552,7.038909316062927,1.3343006334428698,7.038909316062927,3.5105547839800892,0.12086124462811479,0.024081608280539513,2.0,2.0,0.008961044251918793,0.006154853850603104,0.012309707701206207,0.00956628773252406,0.012309707701206207,0.5852717777069122,0.002806190401315689,0.16345893352473725,0.004455096386709704,0,0.0,0.004455096386709704,43.0,43.0,0.45692408084869385,0.16369556548983552,7.038909316062927,1.3343006334428698,7.038909316062927,3.5105547839800892,0.12086124462811479,0.024081608280539513,2.0,2.0,0.008961044251918793,0.006154853850603104,0.012309707701206207,0.00956628773252406,0.012309707701206207,0.5852717777069122,0.002806190401315689,0.16345893352473725
2023-07-21,29794.0,29915.0,30012.0,29758.0,8492627980.9282,581397880391.4172,-1.0,1.0,time,-0.0186,0.004287970122428343,43.0,43.0,0.45633068680763245,0.16184388746529124,6.9592871610075235,1.3272537113091818,6.9592871610075235,3.502900010926385,0.12154856681343937,0.009433424100279808,2.0,2.0,0.0089493989944458,0.006146855652332306,0.012293711304664612,0.00955385614242064,0.012293711304664612,0.5852718121693423,0.002802543342113495,0.00044629962625888865,-0.004287970122428343,0,0.0,-0.004287970122428343,43.0,43.0,0.45633068680763245,0.16184388746529124,6.9592871610075235,1.3272537113091818,6.9592871610075235,3.502900010926385,0.12154856681343937,0.009433424100279808,2.0,2.0,0.0089493989944458,0.006146855652332306,0.012293711304664612,0.00955385614242064,0.012293711304664612,0.5852718121693423,0.002802543342113495,0.00044629962625888865
2023-07-22,29904.0,29710.0,29981.0,29682.0,6745541064.873876,577068525402.119,-1.0,1.0,time,-0.0173,-0.006876337367478857,43.0,43.0,0.45650288462638855,0.16222592958703982,6.975714972242713,1.328320876694676,6.975714972242713,3.5055728234245866,0.12131014504984364,0.0036674924194812775,2.0,2.0,0.008952781558036804,0.006149180233478546,0.012298360466957092,0.00955746806752375,0.012298360466957092,0.5852719615707714,0.002803601324558258,0.00012950655176557967,0.006876337367478857,0,0.0,0.006876337367478857,43.0,43.0,0.45650288462638855,0.16222592958703982,6.975714972242713,1.328320876694676,6.975714972242713,3.5055728234245866,0.12131014504984364,0.0036674924194812775,2.0,2.0,0.008952781558036804,0.006149180233478546,0.012298360466957092,0.00955746806752375,0.012298360466957092,0.5852719615707714,0.002803601324558258,0.00012950655176557967
2023-07-23,29810.0,30058.0,30312.0,29776.0,7427606999.412798,584296796267.4817,-1.0,1.0,lower,-0.0295,0.011645159037386395,43.0,43.0,0.45723894238471985,0.16111136864610884,6.92778885178268,1.326718846358721,6.92778885178268,3.4976125697153932,0.12238305796274604,0.012297891080379486,2.0,2.0,0.008967213332653046,0.006159093230962753,0.012318186461925507,0.009572875005264438,0.012318186461925507,0.5852720306760002,0.0028081201016902924,0.0005536168931884605,-0.011645159037386395,0,0.0,-0.011645159037386395,43.0,43.0,0.45723894238471985,0.16111136864610884,6.92778885178268,1.326718846358721,6.92778885178268,3.4976125697153932,0.12238305796274604,0.012297891080379486,2.0,2.0,0.008967213332653046,0.006159093230962753,0.012318186461925507,0.009572875005264438,0.012318186461925507,0.5852720306760002,0.0028081201016902924,0.0005536168931884605
2023-07-24,30085.0,29185.0,30089.0,28983.0,15195244950.838041,567051778655.836,0.0,0.0,time,0.0059,-0.02947396985614826,43.0,43.0,0.4590531885623932,0.16041018922141817,6.897638136520982,1.3260482551135568,6.897638136520982,3.4939846226216225,0.12313280184036386,0.03054201975464821,2.0,2.0,0.009002789855003357,0.006183527410030365,0.01236705482006073,0.009610853444333852,0.01236705482006073,0.5852718675690425,0.002819262444972992,0.001364544179721538,0.028473969856148258,1,0.001,0.02947396985614826,43.0,43.0,0.4590531885623932,0.16041018922141817,6.897638136520982,1.3260482551135568,6.897638136520982,3.4939846226216225,0.12313280184036386,0.03054201975464821,2.0,2.0,0.009002789855003357,0.006183527410030365,0.01236705482006073,0.009610853444333852,0.01236705482006073,0.5852718675690425,0.002819262444972992,0.001364544179721538
2023-07-25,29177.0,29223.0,29304.0,29062.0,7929844775.363448,568019115128.7598,1.0,1.0,time,0.0019,0.0013011918011740045,43.0,43.0,0.46310895681381226,0.16218304707733697,6.97387102432549,1.338701583575757,6.97387102432549,3.4960653577906604,0.12399158610039883,0.06084509193897247,2.0,2.0,0.009082339704036713,0.006238173693418503,0.012476347386837006,0.009695781693624764,0.012476347386837006,0.5852727649512606,0.00284416601061821,0.0030504569042562203,-0.001,1,0.001,-0.0,43.0,43.0,0.46310895681381226,0.16218304707733697,6.97387102432549,1.338701583575757,6.97387102432549,3.4960653577906604,0.12399158610039883,0.06084509193897247,2.0,2.0,0.009082339704036713,0.006238173693418503,0.012476347386837006,0.009695781693624764,0.012476347386837006,0.5852727649512606,0.00284416601061821,0.0030504569042562203
2023-07-26,29228.0,29364.0,29655.0,29129.0,13088677750.42505,570531781624.6747,0.0,0.0,time,-0.0045,0.004813363791606695,43.0,43.0,0.4676581919193268,0.16227604886300342,6.977870101109147,1.347307276056553,6.977870101109147,3.4884462185940084,0.1260210121486437,0.061384160071611404,2.0,2.0,0.009171560406684875,0.006299443542957306,0.012598887085914612,0.009791020807843765,0.012598887085914612,0.5852715043574483,0.0028721168637275696,0.003421635483648175,0.0038133637916066953,1,0.001,0.004813363791606695,43.0,43.0,0.4676581919193268,0.16227604886300342,6.977870101109147,1.347307276056553,6.977870101109147,3.4884462185940084,0.1260210121486437,0.061384160071611404,2.0,2.0,0.009171560406684875,0.006299443542957306,0.012598887085914612,0.009791020807843765,0.012598887085914612,0.5852715043574483,0.0028721168637275696,0.003421635483648175
2023-07-27,29352.0,29200.0,29554.0,29095.0,9047649539.81237,567708714251.7643,1.0,1.0,time,0.0115,-0.005600724974298824,43.0,43.0,0.47382301092147827,0.16345863923603712,7.028721487149596,1.3611613572388481,7.028721487149596,3.4854434360286084,0.1279403013565434,0.08079960569739342,2.0,2.0,0.009292460978031158,0.006382491439580917,0.012764982879161835,0.00992009271035629,0.012764982879161835,0.5852723915466918,0.002909969538450241,0.0046367249131319885,-0.001,1,0.001,-0.0,43.0,43.0,0.47382301092147827,0.16345863923603712,7.028721487149596,1.3611613572388481,7.028721487149596,3.4854434360286084,0.1279403013565434,0.08079960569739342,2.0,2.0,0.009292460978031158,0.006382491439580917,0.012764982879161835,0.00992009271035629,0.012764982879161835,0.5852723915466918,0.002909969538450241,0.0046367249131319885
2023-07-28,29201.0,29314.0,29507.0,29119.0,7682754827.0541115,569952119667.3986,0.0,0.0,time,-0.0057,0.0038965083308728256,43.0,43.0,0.4813624322414398,0.16607502133173999,7.141225917264819,1.3828629777211767,7.141225917264819,3.4855266481386713,0.12996696974011035,0.09085442125797272,2.0,2.0,0.009440325200557709,0.006484050303697586,0.012968100607395172,0.010077943203519861,0.012968100607395172,0.5852722684276366,0.0029562748968601227,0.005670641159518605,0.0028965083308728256,1,0.001,0.0038965083308728256,43.0,43.0,0.4813624322414398,0.16607502133173999,7.141225917264819,1.3828629777211767,7.141225917264819,3.4855266481386713,0.12996696974011035,0.09085442125797272,2.0,2.0,0.009440325200557709,0.006484050303697586,0.012968100607395172,0.010077943203519861,0.012968100607395172,0.5852722684276366,0.0029562748968601227,0.005670641159518605
2023-07-29,29313.0,29357.0,29395.0,29268.0,4882536540.911603,570804910032.5747,0.0,0.0,time,-0.0062,0.0014658010839785315,43.0,43.0,0.49040505290031433,0.1675563034449899,7.204921048134565,1.404601167903274,7.204921048134565,3.475807482838613,0.13344056280178104,0.10661072842776775,2.0,2.0,0.009617656469345093,0.006605848670005798,0.013211697340011597,0.010267251128824928,0.013211697340011597,0.5852721686870407,0.0030118077993392944,0.006801228270906344,0.0,0,0.0,0.0,43.0,43.0,0.49040505290031433,0.1675563034449899,7.204921048134565,1.404601167903274,7.204921048134565,3.475807482838613,0.13344056280178104,0.10661072842776775,2.0,2.0,0.009617656469345093,0.006605848670005798,0.013211697340011597,0.010267251128824928,0.013211697340011597,0.5852721686870407,0.0030118077993392944,0.006801228270906344
2023-07-30,29357.0,29278.0,29437.0,29153.0,7872881636.625643,569135711632.8535,0.0,0.0,time,-0.0065,-0.0026946379398674228,43.0,43.0,0.5022162199020386,0.17049783325299275,7.331406829878688,1.4338718577707603,7.331406829878688,3.47262210998132,0.13690936785830107,0.1434610988944769,3.0,3.0,0.02268272638320923,0.012070874373118082,0.03621262311935425,0.025001230320940183,0.03621262311935425,0.8795277629105054,0.007915038285144347,0.18790743814086566,-0.0,0,0.0,-0.0,43.0,43.0,0.5022162199020386,0.17049783325299275,7.331406829878688,1.4338718577707603,7.331406829878688,3.47262210998132,0.13690936785830107,0.1434610988944769,3.0,3.0,0.02268272638320923,0.012070874373118082,0.03621262311935425,0.025001230320940183,0.03621262311935425,0.8795277629105054,0.007915038285144347,0.18790743814086566
2023-07-31,29280.0,29233.0,29494.0,29159.0,6641808341.386258,568333703606.0996,0.0,0.0,time,-0.0064,-0.0015381726127533279,43.0,43.0,0.5170885324478149,0.17550631829125937,7.546771686524153,1.4762273236375423,7.546771686524153,3.4724013357488808,0.1409882889221563,0.16666356660425663,3.0,3.0,0.044673800468444824,0.019534791509310406,0.05860437452793121,0.045966823081437895,0.05860437452793121,0.6875428701979647,0.017964080700697653,0.02961443357569897,-0.0,0,0.0,-0.0,43.0,43.0,0.5170885324478149,0.17550631829125937,7.546771686524153,1.4762273236375423,7.546771686524153,3.4724013357488808,0.1409882889221563,0.16666356660425663,3.0,3.0,0.044673800468444824,0.019534791509310406,0.05860437452793121,0.045966823081437895,0.05860437452793121,0.6875428701979647,0.017964080700697653,0.02961443357569897
2023-08-01,29226.0,29537.0,29537.0,28773.0,15289922840.873833,572408929757.971,0.0,0.0,time,-0.0168,0.010345506598922317,43.0,43.0,0.5355554819107056,0.18059885900381,7.76575093716383,1.5262758759919368,7.76575093716383,3.465154682813051,0.14682946056607832,0.1931457258760929,3.0,3.0,0.07453835010528564,0.029655471444129944,0.08896641433238983,0.07537696240124475,0.08896641433238983,0.5381739140467954,0.03185040816649945,0.03599118514032654,0.0,0,0.0,0.0,43.0,43.0,0.5355554819107056,0.18059885900381,7.76575093716383,1.5262758759919368,7.76575093716383,3.465154682813051,0.14682946056607832,0.1931457258760929,3.0,3.0,0.07453835010528564,0.029655471444129944,0.08896641433238983,0.07537696240124475,0.08896641433238983,0.5381739140467954,0.03185040816649945,0.03599118514032654
2023-08-02,29694.0,29147.0,29975.0,29025.0,19266318894.086517,567074709353.651,1.0,1.0,time,0.0011,-0.013291723187070262,43.0,43.0,0.5586796998977661,0.18307794673844827,7.872351709753275,1.5641412890389066,7.872351709753275,3.4558315217257873,0.15290093958764578,0.2517421841621399,3.0,3.0,0.07775670289993286,0.03093591332435608,0.09280773997306824,0.07863152521492714,0.09280773997306824,0.5381741273071947,0.03322561540934698,0.05457089683726873,-0.001,1,0.001,-0.0,43.0,43.0,0.5586796998977661,0.18307794673844827,7.872351709753275,1.5641412890389066,7.872351709753275,3.4558315217257873,0.15290093958764578,0.2517421841621399,3.0,3.0,0.07775670289993286,0.03093591332435608,0.09280773997306824,0.07863152521492714,0.09280773997306824,0.5381741273071947,0.03322561540934698,0.05457089683726873
2023-08-03,29153.0,29176.0,29362.0,28993.0,12539132810.40034,567940644790.4882,1.0,1.0,time,0.0205,0.0009944619580603135,43.0,43.0,0.590673565864563,0.1839310744300831,7.909036200493574,1.5859376696270049,7.909036200493574,3.4508781079468447,0.1570424891312176,0.258257657289505,3.0,3.0,0.08220964670181274,0.03270753721396128,0.09812261164188385,0.08313456732421398,0.09812261164188385,0.5381738962705833,0.03512837083411014,0.07472261109328053,0.0009944619580603135,0,0.0,0.0009944619580603135,43.0,43.0,0.590673565864563,0.1839310744300831,7.909036200493574,1.5859376696270049,7.909036200493574,3.4508781079468447,0.1570424891312176,0.258257657289505,3.0,3.0,0.08220964670181274,0.03270753721396128,0.09812261164188385,0.08313456732421398,0.09812261164188385,0.5381738962705833,0.03512837083411014,0.07472261109328053
2023-08-04,29173.0,29088.0,29296.0,28939.0,12112869085.655884,565073127339.627,1.0,1.0,upper,0.0235,-0.003020735511310775,43.0,43.0,0.6329982876777649,0.18899668727156727,8.126857552677393,1.6528912640468032,8.126857552677393,3.4385222408367233,0.16678215671796318,0.3282635137438774,3.0,3.0,0.0881003737449646,0.035051196813583374,0.10515359044075012,0.08909156973161066,0.10515359044075012,0.5381741501076924,0.03764548934046314,0.09314421043581055,-0.003020735511310775,0,0.0,-0.003020735511310775,43.0,43.0,0.6329982876777649,0.18899668727156727,8.126857552677393,1.6528912640468032,8.126857552677393,3.4385222408367233,0.16678215671796318,0.3282635137438774,3.0,3.0,0.0881003737449646,0.035051196813583374,0.10515359044075012,0.08909156973161066,0.10515359044075012,0.5381741501076924,0.03764548934046314,0.09314421043581055
2023-08-05,29080.0,29047.0,29096.0,28967.0,5335308729.48437,564970113457.8998,1.0,1.0,upper,0.0249,-0.0014105102536368958,43.0,43.0,0.6858086585998535,0.19345213758737542,8.318441916257143,1.7029786951704011,8.318441916257143,3.4392542575738285,0.1732665687978346,0.37064753845334053,3.0,3.0,0.0954505205154419,0.0379754900932312,0.1139264702796936,0.09652441127379195,0.1139264702796936,0.5381740408599476,0.04078622491433773,0.11248557471456906,-0.0014105102536368958,0,0.0,-0.0014105102536368958,43.0,43.0,0.6858086585998535,0.19345213758737542,8.318441916257143,1.7029786951704011,8.318441916257143,3.4392542575738285,0.1732665687978346,0.37064753845334053,3.0,3.0,0.0954505205154419,0.0379754900932312,0.1139264702796936,0.09652441127379195,0.1139264702796936,0.5381740408599476,0.04078622491433773,0.11248557471456906
2023-08-06,29050.0,29044.0,29139.0,28973.0,5360283576.269965,564947914083.0184,1.0,1.0,upper,0.025,-0.00010328622343110811,43.0,43.0,0.7531622648239136,0.19744952560164208,8.49032960087061,1.7308726680096427,8.49032960087061,3.451951876636324,0.17517490535006208,0.3946949355304241,3.0,3.0,0.1048247218132019,0.04170507192611694,0.12511521577835083,0.10600408206239102,0.12511521577835083,0.5381743137209257,0.044791838322036474,0.13983426655908088,-0.00010328622343110811,0,0.0,-0.00010328622343110811,43.0,43.0,0.7531622648239136,0.19744952560164208,8.49032960087061,1.7308726680096427,8.49032960087061,3.451951876636324,0.17517490535006208,0.3946949355304241,3.0,3.0,0.1048247218132019,0.04170507192611694,0.12511521577835083,0.10600408206239102,0.12511521577835083,0.5381743137209257,0.044791838322036474,0.13983426655908088
2023-08-07,29043.0,29178.0,29188.0,28755.0,13252185122.112452,567529179865.8152,1.0,1.0,upper,0.0204,0.004603079131703505,43.0,43.0,0.8463057279586792,0.2085399877193362,8.967219471931458,1.8412007832480186,8.967219471931458,3.4519723016447315,0.18801264713026303,0.34893689677119255,3.0,3.0,0.11778837442398071,0.04686272144317627,0.1405881643295288,0.11911358239792094,0.1405881643295288,0.538174022930886,0.05033124122081666,0.19152735769600093,0.004603079131703505,0,0.0,0.004603079131703505,43.0,43.0,0.8463057279586792,0.2085399877193362,8.967219471931458,1.8412007832480186,8.967219471931458,3.4519723016447315,0.18801264713026303,0.34893689677119255,3.0,3.0,0.11778837442398071,0.04686272144317627,0.1405881643295288,0.11911358239792094,0.1405881643295288,0.538174022930886,0.05033124122081666,0.19152735769600093
2023-08-08,29176.0,29780.0,30126.0,29113.0,14603570418.91888,579214283623.8071,0.0,0.0,time,-0.0168,0.020422026606159077,43.0,43.0,0.9807150959968567,0.22569201973288558,9.70475684851408,1.9666549829031745,9.70475684851408,3.477075842142762,0.1975104146574148,0.37732814997434616,3.0,3.0,0.13649535179138184,0.05430540442466736,0.16291621327400208,0.13803103241462944,0.16291621327400208,0.5381744956680712,0.05832476620975701,0.2811973504156757,0.019422026606159076,1,0.001,0.020422026606159077,43.0,43.0,0.9807150959968567,0.22569201973288558,9.70475684851408,1.9666549829031745,9.70475684851408,3.477075842142762,0.1975104146574148,0.37732814997434616,3.0,3.0,0.13649535179138184,0.05430540442466736,0.16291621327400208,0.13803103241462944,0.16291621327400208,0.5381744956680712,0.05832476620975701,0.2811973504156757
2023-08-09,29764.0,29585.0,30062.0,29401.0,14633310097.491423,575535414817.4033,0.0,0.0,time,-0.0062,-0.0065695511272055,43.0,43.0,0.8602769374847412,0.24172445663879083,10.394151635468006,2.012879734329087,10.394151635468006,3.5250887746181148,0.18919438561462074,0.38028158247470856,4.0,4.0,0.17355787754058838,0.06044107675552368,0.24176430702209473,0.17911286030278437,0.24176430702209473,0.8648539361630082,0.06608502418925245,0.7077301002892985,-0.0,0,0.0,-0.0,43.0,43.0,0.8602769374847412,0.24172445663879083,10.394151635468006,2.012879734329087,10.394151635468006,3.5250887746181148,0.18919438561462074,0.38028158247470856,4.0,4.0,0.17355787754058838,0.06044107675552368,0.24176430702209473,0.17911286030278437,0.24176430702209473,0.8648539361630082,0.06608502418925245,0.7077301002892985
2023-08-10,29562.0,29424.0,29665.0,29366.0,8106253519.025447,572414205818.4142,0.0,0.0,time,-0.0087,-0.005456808266692103,43.0,43.0,0.9956554174423218,0.25863855557386267,11.121457889676094,2.109332484376954,11.121457889676094,3.54937886632811,0.1912532550375979,0.36452869325876236,4.0,4.0,0.24044811725616455,0.07984700053930283,0.3193880021572113,0.24584442769143683,0.3193880021572113,0.7956565843412348,0.09345762227667201,0.5860102581407999,-0.0,0,0.0,-0.0,43.0,43.0,0.9956554174423218,0.25863855557386267,11.121457889676094,2.109332484376954,11.121457889676094,3.54937886632811,0.1912532550375979,0.36452869325876236,4.0,4.0,0.24044811725616455,0.07984700053930283,0.3193880021572113,0.24584442769143683,0.3193880021572113,0.7956565843412348,0.09345762227667201,0.5860102581407999
2023-08-11,29429.0,29397.0,29509.0,29303.0,4651950357.636653,571976559045.8302,0.0,0.0,lower,-0.0221,-0.0009180395401742106,43.0,43.0,0.9641925096511841,0.27236158192850823,11.711548022925854,2.1220598713689824,11.711548022925854,3.593458048274646,0.17476644556603313,0.44794879108667374,4.0,4.0,0.3980034589767456,0.12040376663208008,0.4816150665283203,0.4015472942065298,0.4816150665283203,0.6315953438953793,0.16066421615267648,0.5813364822489128,-0.0,0,0.0,-0.0,43.0,43.0,0.9641925096511841,0.27236158192850823,11.711548022925854,2.1220598713689824,11.711548022925854,3.593458048274646,0.17476644556603313,0.44794879108667374,4.0,4.0,0.3980034589767456,0.12040376663208008,0.4816150665283203,0.4015472942065298,0.4816150665283203,0.6315953438953793,0.16066421615267648,0.5813364822489128
